"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
10250	0	3073					2574	0	225486					0	0	0			0	102838	0	0										0		
10849	0	0					602	0	70958					0	0	0			0	20783	0	0										0		
11145	0	0					1350	0	78541					22702	0	0			0	59541	0	0										0		
11640	0	0					2358	0	133390					0	0	0			0	92473	0	0										0		
11837	0	0					68	0	58609					0	0	0			0	6255	0	0										0		
12030	0	29192					11396	886	39662					0	0	0			601	0	0	0										0		
12142	0	0					708	83	133943					0	0	0			82	59319	0	0										0		
12311	0	5001	0	0	0	171383	562889	12454611	25652640	219341	173219052	0	154028881	3334409	843305	311608	204639	263988	2339	3633694	0	401315	7120905	14504141	5126728	5064797	0	2005336	0	4300	0	5798	1435902	
12647	0	0					2015	42406	0					5000	0	0			23618	0	0	0										0		
12656	104	0					14	2658	0					0	0	0			2006	0	0	0										77		
12946	0	0					9177	0	400933					46312	0	0			0	284212	0	0										3948		
13103	0	49578					2376	0	422230					9535	0	0			0	48006	0	0										214480		
13251	0	1153					464	0	5916					0	0	0			0	2809	0	0										0		
13457	0	771					0	0	6434					0	0	0			0	3719	0	0										0		
14155	0	3024					565	0	26427					1500	0	0			0	17249	0	0										0		
14650	800	0					61	4637	0					0	0	0			3830	0	0	0										0		
14753	0	0					182	2888	8054					0	0	0			2721	6348	0	0										58		
14865	0	0					1009	1277	17647					0	0	0			1277	757	0	0										0		
14977	0	0					214	0	0					0	0	0			0	0	0	0										0		
16551	0	50452					1296	19588	81418					0	0	0			17838	26263	0	0										0		
17110	100	0					219	100	0					0	0	0			0	0	0	0										61213		
17147	0	0					28740	2071183	2370589					334149	0	0			996247	1534555	0	183589										0		
17259	0	991					266	985	17038					0	0	0			985	10189	0	0										0		
17950	0	20764					1937	0	384776					0	0	0			0	84451	0	0										0		
17978	31477	0					3343	126205	0					203	0	0			8130	0	0	0										0		
18050	0	3967					953	11291	342192					0	0	0			10252	160567	0	0										0		
18827	0	114438					8130	0	246791					50000	0	0			0	49620	0	0										1207		
18836	0	2017					611	0	35850					3112	0	0			0	9658	0	0										0		
18854	0	0					1193	0	0					0	0	0			0	0	0	0										0		
19356	0	0					492	0	14446					0	0	0			0	13473	0	0										0		
19936	0	4073					537	1442	110064					6488	0	0			285	16833	0	0										0		
19972	0	0					33	28665	0					0	0	0			28598	0	0	0										0		
20053	0	0					199	0	8090					5000	0	0			0	4245	0	0										0		
20633	0	1006					899	0	59275					8794	0	0			0	20905	0	0										779		
20857	0	84643					1208	0	193780					16728	0	0			0	95367	0	0										0		
21256	0	0					57	0	3402					0	0	0			0	0	0	0										0		
21359	0	2973					316	241	15999					0	0	0			0	2582	0	0										0		
21658	0	13579					36	0	83136					5415	0	0			0	25165	0	0										1100		
22048	0	0					1126	0	55762					9389	0	0			0	19307	0	0										0		
22543	0	13316					900	0	21885					0	0	0			0	4284	0	0										54		
22552	0	2498					567	1189	7353					7767	0	0			1189	0	0	0										42		
22730	0	0					448	0	122125					309	0	0			0	61594	0	7695										0		
23456	0	500					772	192	114274					252	0	0			192	40730	0	0										0		
23504	0	247696					37719	40303	1706018					25000	0	0			0	41133	0	2629										0		
23643	0	0					1724	0	101048					0	0	0			0	44250	0	0										0		
23755	0	0					442	0	100508					5000	0	0			0	44138	0	0										265		
24006	0	0					4519	383644	45016					76581	4088	4088			89841	6936	0	0										0		
24378	0	0					468	1699	8938					0	0	0			1699	523	0	0										0		
24453	0	0					1417	0	14377					0	0	0			0	0	0	0										0		
24659	3957	0					59	7983	0					0	0	0			4026	0	0	0										0		
24668	0	20621					5873	0	374772					0	0	0			0	305879	0	3828										0		
24949	0	0					1581	0	45017					5000	0	0			0	0	0	0										0		
25357	0	0					3689	33046	35631					0	0	0			0	5030	0	0										0		
25647	0	0					1440	0	25607					50539	0	0			0	0	0	0										0		
26457	0	16538					0	0	16538					0	0	0			0	0	0	0										0		
26765	0	0					9639	993	167492					0	0	0			892	5537	0	0										0		
27070	0	4717					1916	0	220070					13000	0	0			0	101144	0	0										0		
27548	0	8968					2343	0	469917					5000	0	0			0	96070	0	0										2555		
27614	0	0					1826	0	279162					12500	0	0			0	129332	0	0										0		
27847	0	0					2198	85	153896					10000	0	0			0	105393	0	0										0		
28013	0	0					27408	5811	1084811					433731	13570	867			0	78	0	50000										215		
28152	0	7802					676	0	50089					0	0	0			0	25925	0	2000										0		
28675	0	0					1484	0	106376					25500	0	0			0	2531	0	0										9		
28732	0	483					262	370	12384					0	0	0			370	6707	0	0										0		
29476	0	0					618	2755	2684					1242	0	0			2755	1948	0	0										0		
29636	0	0					1600	0	573690					0	0	0			0	181570	0	103061										498		
29878	0	0					2837	0	42920					12000	0	0			0	0	0	0										0		
30052	0	0					119	3012	0					99	0	0			3012	0	0	0										0		
30502	0	0					922	0	299705					0	0	0			0	18011	0	96464										26603		
30650	0	0					405	0	18813					0	0	0			0	6800	0	0										0		
30810																																		
31134	0	2272					105	0	29459					0	0	0			0	19311	0	0										0		
31255	0	11548					2865	0	166513					0	0	0			0	128345	0	0										0		
31657	0	0					373	102808	0					0	0	0			11783	0	0	0										0		
31826	0	0					627	0	43346					0	0	0			0	27617	0	0										0		
31835	0	0					1915	2210	29100					1600	0	0			2210	10553	0	0										0		
32234	0	1935					1927	0	151854					6064	0	0			0	112941	0	0										0		
32766	0	0					71	0	0					0	0	0			0	0	0	0										0		
32971	0	967					1355	1	41239					15000	0	0			0	37722	0	0										48		
33147	0	0					784	0	14337					0	0	0			0	2442	0	0										0		
33259	0	79186					1117	865	149084					0	0	0			0	4212	0	0										0		
33268	0	1034					0	0	84034					0	0	0			0	44876	0	0										0		
33370	0	0					463	234	0					2652	0	0			0	0	0	0										0		
33839	0	0					40	0	7644					0	0	0			0	2501	0	0										0		
33857	0	17962					4623	0	130567					88177	0	0			0	48325	0	0										0		
34434	0	783					1031	8067	44470					0	0	0			7692	14810	0	0										0		
34537	0	199					32752	526502	1546155					0	0	0			0	33797	0	201031										9404		
34555	0	20184					4438	0	120385					1967	0	0			0	53850	0	0										0		
34742	0	0					2747	0	44860					5000	0	0			0	15064	0	0										0		
35057	0	2025					830	0	11552					0	0	0			0	3889	0	0										128		
35301	981000	14213000	315000	58000	94000	28000	407000	39080000	45954000	0	217080000	8247000	195189000	3277000	3805000	568000	22000	0	0	1396000	2599000	637000	10928000	7396000	20388000	8828000	4993000	2729000	1359000	11306000	0	5000	0	
35570	0	0					177058	1254684	2531572					3157349	26251	26251			215463	0	0	450017										5123		
35646	0	897					1384	0	30694					0	0	0			0	22691	0	0										0		
35879	0	40558					1076	0	101988					10000	0	0			0	16308	0	0										0		
36456	0	3528					288	0	45382					0	0	0			0	12765	0	0										0		
36933	0	0					114	0	54351					0	0	0			0	22253	0	0										0		
37051	0	0					173	0	1362					2000	0	0			0	862	0	0										9		
37341	0	0					492	0	5814					4000	0	0			0	3964	0	0										11		
37435	0	0					966	42076	344789					0	0	0			9818	32521	0	0										0		
37640	0	0					13048	0	1693968					78096	5741	5997			0	833453	0	52591										0		
37659	0	0					45	4902	116					0	0	0			4902	106	0	0										0		
37949	0	0					336	0	144014					2600	0	0			0	60541	0	19033										0		
38740	0	0					968	0	96879					9000	0	0			0	19914	0	0										0		
39327	3003	3462					355	3003	124857					0	0	0			0	16826	0	0										0		
39756	0	11469					697	0	121204					11712	0	0			0	81971	0	4507										0		
40033	0	973					309	4	20711					0	0	0			0	7905	0	0										0		
40499	0	0					8238	0	390552					55720	22506	22506			0	0	0	0										0		
40855	0	0					841	0	9476					9256	0	0			0	9476	0	0										0		
41553	0	0					343	20498	55556					0	0	0			20498	0	0	0										0		
41629	0	20374					654	0	72138					2500	0	0			0	19112	0	0										0		
41825	0	5501					338	0	130430					0	3	8			0	30942	0	0										0		
41955	0	490					204	0	13591					1541	0	0			0	3703	0	0										0		
42037	0	0					0	0	25648					0	0	0			0	15235	0	0										0		
42354	0	19000					100	0	71664					0	0	0			0	18950	0	0										0		
42372	0	13476					213	0	94529					0	0	0			0	7871	0	0										0		
42420	0	0					12719	548057	1124153					11786	0	0			31246	8807	0	117754										0		
42448	0	0					6984	0	171562					107253	0	0			0	137405	0	0										0		
42457	0	0					642	9196	11279					1750	0	0			9196	0	0	0										0		
43052	0	0					1907	0	12937					6000	0	0			0	6406	0	0										0		
43351	0	0					823	0	5680					14271	0	0			0	3382	0	0										0		
43856	0	0					818	3194	8384					12	0	0			3194	5079	0	0										0		
43959	0	1001					235	0	117168					0	0	0			0	49648	0	0										0		
44040	0	0					1603	0	150700					0	0	0			0	57434	0	0										0		
44433	0	0					2345	0	68623					24000	0	0			0	11363	0	0										0		
44741	0	1580					1643	0	108859					0	0	0			0	63977	0	0										741		
44750	0	0					1001	0	42171					0	0	0			0	3948	0	0										0		
44929	0	38288					1237	0	48590					0	0	0			0	5134	0	0										0		
45038	0	0					305	590	70697					0	0	0			590	26165	0	1158										0		
45047	0	13119					572	0	37262					0	0	0			0	6518	0	0										0		
45056	0	499					214	9446	10255					982	0	0			9446	0	0	0										0		
45430	0	0					664	16840	35351					0	0	0			16840	0	0	0										0		
45458	0	1660					1854	0	72573					15846	0	0			0	35937	0	0										44		
45551	0	35468					3121	15000	266648					0	0	0			0	97708	0	0										0		
45560	0	0					4721	49264	658563					70000	0	0			5701	69959	0	0										8624		
45775	0	0					369	0	37013					6000	0	0			0	1306	0	0										0		
46053	0	3797					2131	0	107294					0	0	0			0	46227	0	0										36		
46941	0	0					538	2374	46118					8274	0	0			1874	14095	0	0										0		
47247	0	0					4096	2227	42333					51900	405	297			1727	19083	0	0										0		
47256	0	0					160	0	0					4000	0	0			0	0	0	0										0		
47452	0	8104					36	0	8384					3662	0	0			0	0	0	0										0		
47500	0	0					952	0	43517					8000	0	0			0	13791	0	0										31096		
48057	0	9945					630	0	49284					0	0	0			0	27819	0	0										0		
48150	0	2020					277	0	6041					492	0	0			0	1424	0	0										10		
48374	0	8616					11078	0	109767					74959	0	0			0	31361	0	1285										282		
48440	0	0					547	300	53313					7000	0	0			300	21819	0	0										0		
49054	0	0					971	0	29544					13453	0	0			0	1900	0	0										0		
49148	0	0					263	0	60447					0	0	0			0	14048	0	0										0		
49241	0	0					11028	20448	107589					10092	0	0			10545	48611	0	0										0		
49652	0	0					568	0	59073					9193	0	0			0	40315	0	0										633		
49858	0	0					1052	0	5135					0	0	0			0	3045	0	0										0		
49951	0	0					313	0	24436					0	0	0			0	0	0	0										0		
50144	0	0					346	63040	0					0	0	0			11390	0	0	0										0		
50461	0	0					0	0	0					0	0	0			0	0	0	0										0		
51253	0	0					2667	0	1216					34926	0	0			0	1215	0	0										0		
51356	0	0					0	0	19965					0	0	0			0	0	0	0										0		
51459	0	11171					2495	0	172279					0	0	0			0	41628	0	0										53		
51842	0	1996					204	0	57139					5000	0	0			0	29997	0	0										12		
52719	0	0					6402	0	0					0	0	0			0	0	0	0										0		
52951	0	0					1168	0	49272					271	0	0			0	29722	0	0										0		
53051	0	0					5	34181	0					0	0	0			3114	0	0	0										0		
54058	0	0					1777	0	121037					5500	0	0			0	34159	0	0										0		
54656	0	38960					3577	0	1060252					0	0	0			0	820748	0	0										0		
54973	40064	44803					94728	491871	2580830					0	0	0			0	15427	0	129305										0		
55336	0	0					2293	0	78720					3254	0	0			0	31005	0	0										0		
55635	0	5001					279	0	10733					2688	0	0			0	0	0	0										0		
55653	0	4550					301	0	35276					0	0	0			0	10448	0	10420										0		
55970	0	46605					695	0	61524					1000	0	0			0	0	0	0										0		
56258	0	0					8	0	144292					0	0	0			0	28101	0	0										0		
56351	0	0					8600	0	649723					0	0	0			0	434856	0	0										0		
56548	0	0					2642	0	70944					11000	0	0			0	0	0	0										47		
56717	0	1506					3542	0	204812					54107	0	0			0	83100	0	0										0		
57040	0	14535					278	0	21881					0	0	0			0	4819	0	0										0		
57451	0	129491					737	0	469467					15600	0	0			0	128195	0	8741										892		
58225	0	18848					644	0	103314					0	0	0			0	30041	0	0										0		
58243	0	0					27894	378926	250867					5000	0	0			40049	56325	0	18992										0		
58355	0	0					206	0	0					1300	0	0			0	0	0	0										0		
58551	0	0					0	0	91219					0	0	0			0	51146	0	0										0		
58636	0	0					1505	0	122458					10000	0	0			0	48596	0	0										0		
58757	0	20821					1555	0	76482					10631	0	0			0	19173	0	0										63		
58971	46270	0					10060	2606021	386934					20063	0	0			3557	4740	0	242293										0		
59316	0	15506					3898	0	361988					33136	0	0			0	121351	0	78246										0		
59352	0	0					118	8486	168106					0	0	0			0	113115	0	0										0		
59370	0	0					261	536	14706					0	0	0			0	5785	0	0										23		
59754	0	202					272	0	3330					0	0	0			0	1959	0	0										0		
60143	0	3427000	0	0	0	0	540000	0	16844000	119000	93721000	0	85256000	664000	1036000	214000	0	0	0	0	0	0	0	7279000	0	6138000	0	0	0	0	0	43000	0	
60330	0	0					1660	0	144901					18143	0	0			0	32270	28000	0										0		
60545	0	4870					747	0	94300					8000	0	0			0	61554	0	0										0		
60554	0	0					230	0	5104					1113	0	0			0	4645	0	0										42		
60648	0	0					764	2855	109848					0	0	0			2855	45089	0	0										0		
61122	0	0					1029	61979	219844					0	0	0			20169	9795	0	72396										0		
61355	0	84007					5339	3903	596956					0	0	0			3903	228183	0	17915										0		
61476	0	0					4488	0	45763					19500	0	0			0	11050	0	0										0		
61757	0	37817					1440	2522	43055					0	0	0			2430	2367	0	0										0		
61832	0	0					1204	0	217891					0	0	0			0	156659	0	0										0		
61953	0	3039					252	1601	45101					0	0	0			1433	22801	0	0										0		
62044	0	0					401	0	1631					44	0	0			0	0	0	0										0		
62110	101	0					126	101	0					0	0	0			0	0	0	0										12781		
62147	0	0					114	500	31615					4000	0	0			0	19193	0	0										0		
63050	0	2472					25	0	109255					0	0	0			0	64105	0	0										0		
63069	100	402434	0	0	0	0	130943	5411439	17028537	0	89831054	0	83270729	699796	807743	67811	754258	1709801	555294	390	0	0	544786	31989	3557001	14060755	0	0	0	823168	0	67792	0	
63201	0	3197					352	2441	68902					0	0	0			2441	36314	0	0										0		
63573	0	0					2249	0	58938					8710	0	0			0	0	0	0										0		
63733	0	0					4124	0	346591					25735	0	0			0	113442	0	0										95		
63742	0	0					690	0	28813					10916	0	0			0	13853	0	0										0		
64150	0	1638					963	10405	122694					1368	0	0			10405	60728	0	0										0		
64552	0	0					644	0	36928					0	0	0			0	1771	0	0										0		
64730	0	0					116	0	120370					0	0	0			0	969	0	0										0		
65205	0	0					1563	0	163632					0	0	0			0	1775	0	0										28331		
65513	0	0	0	0	0	0	375	71721	1162	0	334863	0	283354	30860			0	0	0	1162	0	0	0	0	0	0	38347	0	33374	0		0		
65559	0	14550					1	0	473848					0	0	0			0	149940	0	0										0		
65746	0	0					10084	0	111919					41764	0	0			0	12375	0	2604										0		
65858	0	0					598	0	645373					5022	0	0			0	132352	0	0										366		
66154	0	0					1643	0	25373					5329	0	0			0	14449	0	0										0		
66275	0	0					173	0	18500					0	0	0			0	10438	0	0										54		
66677	0	0					4149	0	8326					16200	0	0			0	0	0	0										0		
67142	0	0					2700	0	61855					22000	0	0			0	59466	0	0										0		
67151	0	5085					1959	5312	363081					23300	0	0			0	156132	0	0										0		
67209	0	1994					1297	0	127614					21427	2974	2974			0	4544	0	2963										12441		
67254	0	0					0	0	107					0	0	0			0	0	0	0										0		
67656	0	0					1342	66839	197247					0	0	0			22174	80380	0	0										0		
67870	0	5196					191	0	43279					0	0	0			0	6708	0	0										0		
68671	0	0					454	0	0					0	0	0			0	0	0	0										0		
68756	0	0					1621	13500	93347					0	0	0			0	18895	76715	0										0		
68831	0	0					385	102	63990					2499	0	0			0	29433	0	0										0		
69333	0	0					4185	130806	267564					0	0	0			63579	115403	0	43231										0		
69678	0	28340					1469	1328	261705					0	0	0			1328	170207	0	24561										53		
70218	0	0					89	0	3984					0	0	0			0	0	0	0										0		
70414	0	0					2630	1011	247067					1514	0	0			1011	82486	0	0										0		
70638	0	0					1868	0	36023					2370	0	0			0	34644	0	0										0		
70955	0	0					0	0	0					0	0	0			0	0	0	0										0		
71073	0	0					1329	1250	8736					29216	0	0			0	0	0	0										0		
71457	0	17171					3924	276	167594					9497	0	0			276	48596	0	35483										0		
71859	0	0					130	0	2686					3335	0	0			0	1607	0	0										0		
72258	0	0					0	0	493333					0	0	0			0	140190	0	0										0		
72351	0	0					38	0	40929					0	0	0			0	18685	0	0										0		
72454	0	13662					193	19733	13662					0	0	0			19733	0	0	0										0		
72678	0	0					3996	0	224657					14250	0	0			0	97645	0	0										6		
73116	0	0					785	0	163134					10000	0	0			0	8342	0	0										0		
73152	0	0					261	0	78844					0	0	0			0	41043	0	0										0		
73554	0	0					1632	3430	34520					22500	0	0			3430	0	5132	0										0		
73956	0	0					169	304	25594					0	0	0			304	6175	0	0										0		
74056	0	0					310	0	41576					3389	0	0			0	576	0	0										0		
74140	0	192069					17259	0	494384					60000	0	0			0	128689	0	67519										0		
74403	0	5880					1329	0	122033					7738	0	0			0	0	0	75327										0		
74449	3501	0					25	4001	0					0	0	0			0	0	0	0										0		
75259	0	0					1116	0	7822					20000	0	0			0	1822	0	0										0		
75446	0	0					3941	1000	242745					25190	0	0			0	178708	0	0										23		
75455	0	15081					0	0	15977					0	0	0			0	0	0	0										0		
75633																																		
75651	0	971					485	0	17155					0	0	0			0	5383	0	0										3854		
76153	0	0					374	4873	0					400	0	0			2226	0	0	0										0		
76443	0	0					1373	0	43667					646	0	0			0	9777	0	0										0		
76854	0	0					591	0	45533					10000	0	0			0	29534	0	0										0		
77150	0	978					213	0	11705					2944	0	0			0	0	0	0										0		
77253	0	0					1378	754	141877					0	0	0			754	60337	0	0										0		
77422	0	0					757	0	28189					9000	0	0			0	646	0	0										0		
77851	0	0					17023	118606	815180					103	0	0			118606	54043	0	1403										0		
78157	0	0					100	5176	8936					0	0	0			713	1198	0	0										0		
78241	0	0					261	0	14159					0	0	0			0	6376	0	0										0		
78559	0	17035					308	0	17035					750	0	0			0	0	0	0										22		
79042	0	0					322	0	112642					1845	0	0			0	34103	0	0										0		
79127	0	2618					270	0	27574					49	0	0			0	10933	0	0										0		
79145	0	0					1573	0	17597					15955	0	0			0	5340	0	0										0		
79257	0	300					332	0	823					5916	0	0			0	523	0	0										1		
79855	0	10641					312	712	13528					0	0	0			712	0	0	150										0		
80150	0	0					542	0	169320					80	0	0			0	70015	0	0										0		
80374	0	9313					1771	0	57122					1000	0	0			0	24617	0	0										0		
80431	0	0					519	0	19029					0	0	0			0	3800	0	0										0		
81175	0	13409					2212	21	21599					11727	49	0			0	3398	0	0										0		
82033	0	0					721	0	63557					5000	0	0			0	17333	0	0										0		
82257	0	0					110	0	8621					0	0	0			0	2721	0	0										0		
82350	0	0					195	0	21524					19	0	0			0	2455	0	0										0		
83151	0	6385					475	0	8191					0	0	0			0	202	0	0										0		
83236	39095	11085					0	39095	11085					0	0	0			0	0	0	0										0		
83375	0	0					2463	0	336043					10	1157	0			0	244797	0	0										1599		
83638	0	0	0	23738	0	0	47740	130542	1197203	15594	7462610	0	6622541	809095			0	62013	0	0	0	0	97510	497337	33032	291651	0	309897	0	12567		23870	0	
83834	0	0					893	1000	40929					2687	0	0			0	19140	0	0										0		
83852	0	1947					50	0	26314					0	0	0			0	12274	0	0										0		
83955	0	0					215	145	17208					2767	0	0			145	5180	0	0										0		
84046	0	0					230	0	46538					3235	0	0			0	35731	0	0										0		
84541	0	4565					3359	137106	124725					2286	0	0			136606	0	0	1416										0		
84804	0	1973					119	0	36011					0	0	0			0	12595	0	0										0		
85052	0	0					835	0	182252					0	0	0			0	41871	0	0										0		
85472	0	15810					53017	1126886	314220					83212	0	0			290226	0	0	143294										14430		
85931	0	0					1592	16366	55729					0	0	0			16366	30753	0	0										0		
86349	0	10930					699	0	86859					0	0	0			0	37689	0	0										0		
86675	0	2417					511	0	207462					0	0	0			0	24239	0	0										0		
87047	0	740					487	0	72430					0	0	0			0	49510	0	0										0		
87159	0	0					316	3303	91194					0	0	0			3303	21322	0	0										0		
87234	0	0					1628	0	68397					15000	0	0			0	22250	0	16714										0		
87476	0	0					3145	0	14553					1000	0	0			0	0	0	0										0		
87579	0	10031					3753	35306	67247					31094	0	0			0	0	0	0										6722		
88231	0	0					1342	12792	8505					20000	0	0			11292	7514	0	0										0		
88259	0	4967					341	0	18253					3335	0	0			0	3541	0	0										0		
88352	0	0					0	0	30031					0	0	0			0	10615	0	0										0		
88455	0	0					2455	35716	205858					47032	0	0			34497	106260	0	0										0		
88950	0	0					449	0	3200					6000	0	0			0	434	0	0										0		
89032	0	12000					1007	7286	41545					0	0	0			6464	0	0	0										0		
89135	0	0					55	0	8402					0	0	0			0	3659	0	0										0		
89854	0	0					801	0	3589					6252	0	0			0	0	0	0										0		
89957	0	0					482	0	500					0	0	0			0	0	0	0										0		
90047	0	0					0	0	21393					0	0	0			0	19214	0	0										0		
90177	0	0					4760	17091	19924					63447	0	0			8438	0	0	0										24		
90328	0	0					2209	0	107422					10000	0	0			0	34978	0	0										60		
90337	0	14808					3093	0	53648					6400	0	0			0	11881	0	0										0		
90579	0	20478					658	872	227512					0	0	0			872	0	0	0										0		
91615	0	0					388	0	36846					2000	0	0			0	14685	0	0										0		
91754	0	23947					3842	0	611748					0	0	0			0	509441	0	0										0		
91950	0	0					272	0	21428					472	0	0			0	13433	0	0										0		
92144	0	11450					101	0	30265					0	0	0			0	6889	0	0										0		
92676	0	0					1058	67	123057					0	0	0			0	5593	0	11224										38		
92706	0	0					470	0	96465					0	0	0			0	27656	0	0										1546		
92902	0	0					42	8545	0					0	0	0			8545	0	0	0										0		
93244	0	969					2187	2200	94623					42609	0	0			0	39118	0	3349										0		
93543	0	0					2738	0	66480					35500	0	0			0	56790	0	0										98		
93619																																		
94139	0	0					1816	0	97634					0	0	0			0	55594	0	3421										375		
94522	0	0					727	9250	56914					0	0	0			0	53467	0	0										1305		
94755	0	3015					623	0	81716					0	0	0			0	29780	0	0										0		
94858	0	0					329	0	74934					0	0	0			0	42006	0	0										0		
95051	0	0					2204	0	1445					166200	0	0			0	433	0	0										43		
95677	0	0					97	2972	52					0	0	0			0	0	0	0										0		
96553	1175	0					160	5509	0					2000	0	0			3093	0	0	0										0		
97055	0	0					2552	0	40625					46900	0	0			0	32299	0	0										125		
97279	0	0					303	0	11888					0	0	0			0	6504	0	0										0		
97457	0	0					892	0	10730					0	0	0			0	10664	0	0										0		
97804	0	0					1038	0	79186					7700	0	0			0	5952	0	0										0		
97943	0	44805					1785	0	221215					11000	0	0			0	111426	0	0										0		
98351	0	0					0	0	33146					2774	0	0			0	15910	0	0										0		
98463	0	41263					4065	0	526474					0	0	0			0	26596	0	43410										0		
98717	0	0					407	0	41291					1391	0	0			0	0	0	0										0		
99143	0	0					2340	1436	75767					617	0	0			1256	37668	0	0										0		
99376	0	0					10512	3013	305570					75000	0	0			0	0	0	0										0		
