"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
61355																																							493	23949	596956	0	16054	38220	978	32608	1566529	1371972	10438	1424975	0	19358	0	0	141554	3710	1566529	0	0	85622	0	0	52019	3533	370993	1000979			0	869193	849835	203	0	0	24650	17915	141554	0	3903	
61476																																							97477	13084	45763	0	24334	8442	0	22710	597215	477642	4031	501173	0	2739	19500	0	96042	1	597215	0	0	3380	0	0	92150	0	19647	457995			0	381057	378318	511	7087	0	0	0	96042	0	0	
61757																																							156122	2195	43055	0	5160	6246	243	12631	512435	458429	1327	459756	0	4758	0	0	52679	540	512435	0	0	36956	0	0	15132	502	139492	318937			0	288517	283759	51	0	0	0	0	52679	0	2522	
61832																																							33837	1960	217891	0	0	4581	227	14302	369647	320136	4102	324238	0	2726	0	0	45409	6534	369647	0	0	23989	0	0	8199	0	141637	178499			0	99575	96849	6687	0	0	0	0	45409	0	0	
61953																																							9961	1202	45101	0	0	1182	0	722	101172	91570	257	91827	0	675	0	0	9345	100	101172	0	0	8286	0	0	600	0	26999	64571			0	42078	41403	359	0	0	0	0	9345	0	1601	
62044																																							4852	910	1631	0	0	681	0	1248	22788	19791	445	20280	0	174	44	0	2508	200	22788	0	0	1971	0	0	300	0	6820	12971			0	12517	12343	37	1123	0	0	0	2508	0	0	
62110																																							4796	183	0	0	0	0	0	576	18437	0	2995	2995	0	0	0	0	15442	500	18437	0	0	11232	0	0	3700	0	0	0			0	0	0	10	0	0	0	0	15442	12781	101	
62147																																							15907	2406	31615	0	252	1014	0	2440	114578	99296	234	103530	0	754	4000	0	11048	300	114578	0	0	6624	0	0	3091	139	36210	63086			0	60696	59942	1033	363	0	0	0	11048	0	500	
63050																																							27663	5409	109255	0	1252	6149	0	10659	355558	303943	6094	310037	0	2971	0	0	45521	286	355558	0	0	33948	0	0	10440	0	79490	224453			0	198142	195171	847	0	0	0	0	45521	0	0	
63069	8552474	365014	17028537	65	610288	1100401	0	1838864	89831054	1859697	83270729	0	521868	699796	549890	6560325	90001	89831054	807743	67811	4400958	0	0	2126879	0		0	54570305	54048437	-57513	0	0	6560325	67792	5411439	0	0	0			17028537							80093535					699796					807743	67811						41576065	38517470							0	0	0	0		67792		
63201																																							9049	2703	68902	0	0	3150	0	4053	228889	205704	1482	207186	0	1495	0	0	21703	1384	228889	0	0	14493	0	0	5500	0	56768	148936			0	140086	138591	326	0	0	0	0	21703	0	2441	
63573																																							44674	2902	58938	0	0	5717	0	6667	571231	455657	3240	467607	0	6710	8710	0	103624	0	571231	0	0	0	0	0	103463	0	30946	424711			0	459043	452333	161	0	0	0	0	103624	0	0	
63733																																							200918	24452	346591	531	19343	20687	40	35088	1431449	1251721	7891	1285347	0	10343	25735	0	146102	430	1431449	0	0	70743	0	0	71896	896	252837	998884			0	792151	781808	3033	1000	0	0	0	146102	95	0	
63742																																							177818	6567	28813	0	8366	8180	0	15278	637838	547115	3141	561172	0	7716	10916	0	76666	60	637838	0	0	23777	0	0	52783	1707	195071	352044			0	398737	391021	46	88	0	0	0	76666	0	0	
64150																																							31681	2754	122694	0	1030	4866	0	6319	285456	253079	1417	255864	0	2249	1368	0	29592	100	285456	0	0	20759	0	0	6950	2486	85882	167197			0	105470	103221	1783	0	0	0	0	29592	0	10405	
64552																																							43897	1373	36928	69	13966	5563	12	14624	353962	314747	5293	320040	0	2465	0	0	33922	100	353962	0	0	24727	0	0	8995	25536	53426	261321			0	203636	201171	100	10823	0	0	0	33922	0	0	
64730																																							15162	3082	120370	0	0	1597	1533	2727	230068	200685	1005	201690	0	2109	0	0	28378	200	230068	0	0	4031	0	0	23850	0	93348	107337			0	84885	82776	297	2821	0	0	0	28378	0	0	
65205																																							196622	14871	163632	0	0	13127	0	48212	974379	792825	4919	797744	0	5496	0	0	176635	0	974379	0	0	176460	0	0	1000	0	53701	739124			0	515080	509584	-825	0	0	0	0	176635	28331	0	
65513	139056	4791	1162	0	0	1833	0	3732	334863	2976	283354	0	47	30860	0	51509	2816	334863	0	0	39007	0	0	9684	0		0	112615	112568	2	0	0	51509	0	71721	0	0	0			1162							249518					30860												114372	135146							0	0	0	0		0		
65559																																							124542	10406	473848	0	0	9521	0	18691	971673	876827	5914	882741	0	4144	0	0	88932	495	971673	0	0	56998	0	0	32505	1029	205692	671135			0	337780	333636	-1066	0	0	0	0	88932	0	0	
65746																																							209975	19561	111919	0	6333	24439	718	29866	1109579	930685	10314	985367	0	8908	41764	0	124212	498	1109579	0	0	30330	2000	0	93014	2898	255649	675035			0	709886	700978	370	892	0	0	2604	124212	0	0	
65858																																							277513	35646	645373	0	23413	28623	1240	30856	2374979	2159216	8556	2172794	0	17974	5022	0	202185	20000	2374979	0	0	106717	0	0	68999	0	669250	1489966			0	1349923	1331949	6469	0	0	0	0	202185	366	0	
66154																																							1812	13719	25373	0	0	5537	0	6435	202023	178180	893	184402	0	1491	5329	0	17621	300	202023	0	0	9496	0	0	7448	0	51801	126379			0	135748	134257	377	14890	0	0	0	17621	0	0	
66275																																							2962	12704	18500	0	0	5437	167	4800	377419	343850	778	344628	0	4331	0	0	32791	1	377419	0	0	10936	0	0	21488	381	67008	276842			0	295435	291104	366	41310	0	0	0	32791	54	0	
66677																																							9716	1680	8326	0	2676	3534	0	12288	248604	192924	3157	212281	0	1673	16200	0	36323	13780	248604	0	0	22905	0	0	0	11198	17974	174950			0	196340	194667	-362	4519	0	0	0	36323	0	0	
67142																																							3104	1375	61855	0	0	7426	0	4242	238858	180872	195	203495	0	474	22000	0	35363	100	238858	0	0	18796	0	0	13689	0	20226	160646			0	161296	160822	2778	34	0	428	0	35363	0	0	
67151																																							57794	6703	363081	0	325	5759	0	6395	1068225	936888	7520	967708	0	12697	23300	0	100517	1152	1068225	0	0	74770	0	0	26168	1094	271288	665600			0	634401	621704	-1573	58	0	0	0	100517	0	5312	
67209																																							57218	9919	127614	0	501	19330	0	28383	1260795	1081704	14514	1123582	0	12690	21427	0	137213	0	1260795	2974	2974	131392	0	0	7010	1104	208614	873090			0	1014001	1001311	-1189	0	0	0	2963	137213	12441	0	
67254																																							17654	683	107	0	0	51	0	101	22644	20861	119	20980	0	13	0	0	1664	800	22644	0	0	-20344	0	0	21201	0	3777	17084			0	61	48	7	4000	0	0	0	1664	0	0	
67656																																							111437	18754	197247	0	6848	20312	1676	21241	1232077	1024907	25727	1050634	0	48278	0	0	181443	5161	1232077	0	0	122006	0	22839	30566	125	337211	687696			0	835876	787598	871	0	0	0	0	181443	0	66839	
67870																																							40012	1681	43279	0	0	3295	1378	16874	386679	314942	10151	325093	0	4247	0	0	61586	0	386679	0	0	43899	0	0	23900	4194	55285	259657			-3919	270213	265966	-2294	10000	0	0	0	61586	0	0	
68671																																							13234	506	0	0	0	2958	729	1918	95809	82733	745	83478	0	620	0	0	12331	5695	95809	0	0	6238	0	0	0	311	5674	77059			0	76773	76153	398	0	0	0	0	12331	0	0	
68756																																							95818	11102	93347	0	3552	14828	69	17212	849698	763832	5913	769745	0	6692	0	0	79953	200	849698	0	0	42151	0	0	36256	215	161151	602681			0	530032	523340	1346	0	76715	0	0	79953	0	13500	
68831																																							5681	3021	63990	0	0	4415	230	3275	191303	165752	1495	169746	0	1555	2499	0	21557	600	191303	0	0	8805	0	0	11228	0	47064	118688			0	112144	110589	924	0	0	0	0	21557	0	102	
69333																																							177803	26632	267564	0	0	32056	4505	37165	1678176	1448722	4966	1496919	0	14736	0	0	181257	1430	1678176	0	0	100165	0	0	79552	992	382405	1066317			-21	1015181	1000445	131	208	0	0	43231	181257	0	130806	
69678																																							153302	5132	261705	0	283	22459	0	7411	805718	719610	1005	745176	0	6360	0	0	60542	4762	805718	0	0	46052	0	0	8913	0	291886	427724			-609	360405	354045	1424	0	0	0	24561	60542	53	1328	
70218																																							13562	997	3984	0	0	164	0	2133	93645	79334	1284	80618	0	1027	0	0	13027	5060	93645	0	0	4949	0	0	3032	0	20407	58927			0	73832	72805	-14	0	0	0	0	13027	0	0	
70414																																							31772	9614	247067	0	550	9117	0	20849	685863	621211	1667	624392	0	3700	1514	0	61471	900	685863	0	0	57196	0	0	2950	2287	151867	469344			0	367296	363596	425	0	0	0	0	61471	0	1011	
70638																																							49379	7376	36023	1178	3229	9206	413	9180	434488	386873	1329	390572	0	7613	2370	0	43916	600	434488	0	0	24485	0	0	17524	4378	101111	285762			0	321739	314126	1307	0	0	0	0	43916	0	0	
70955																																							7979	396	0	0	0	33	0	362	20812	17871	191	18062	0	187	0	0	2750	30	20812	0	0	2425	0	0	295	0	5144	12727			0	12229	12042	0	0	0	0	0	2750	0	0	
71073																																							7756	6534	8736	0	1668	357	0	6572	123199	78215	696	108127	0	571	29216	0	15072	20	123199	0	0	4357	655	0	10657	18679	2472	75743			0	71563	70992	38	0	0	0	0	15072	0	1250	
71457																																							11591	4181	167594	1119	506	5426	0	14391	457422	360382	863	406225	0	5660	9497	0	51197	600	457422	0	0	19050	0	0	31400	0	69637	290745			0	257998	252338	147	0	0	0	35483	51197	0	276	
71859																																							22407	23294	2686	0	0	306	0	832	88172	65434	1796	70565	0	197	3335	0	17607	25	88172	0	0	16285	0	0	1236	4603	29799	35635			0	33439	33242	61	802	0	0	0	17607	0	0	
72258																																							157926	2055	493333	0	0	2943	0	4564	839070	762319	1389	763708	0	3003	0	0	75362	100	839070	0	0	58398	0	0	9500	963	106882	655437			0	180289	177286	7364	0	0	0	0	75362	0	0	
72351																																							0	1512	40929	0	0	407	0	525	74175	62919	351	63270	0	1330	0	0	10905	150	74175	0	0	10354	0	0	150	0	16009	46910			0	29525	28195	251	2607	0	0	0	10905	0	0	
72454																																							3499	20080	13662	0	0	2832	47	1134	142664	128937	468	129405	0	787	0	0	13259	50	142664	0	0	2470	0	0	10960	0	29960	98977			0	82464	81677	-221	0	0	0	0	13259	0	19733	
72678																																							11000	2154	224657	0	0	2879	79	23869	423469	322970	6924	344144	0	1726	14250	0	79325	0	423469	0	0	74258	6665	0	0	0	13174	309796			0	153886	152160	5067	0	0	0	0	79325	6	0	
73116																																							44431	4957	163134	0	0	19540	0	13451	655690	580410	6390	596800	0	5281	10000	0	58890	0	655690	0	0	49848	0	0	7000	997	40821	539589			0	414461	409180	2042	0	0	0	0	58890	0	0	
73152																																							2295	2334	78844	0	0	1721	0	5080	130087	113082	1020	114102	0	982	0	0	15985	120	130087	0	0	13066	0	0	914	0	28066	85016			0	38144	37162	1885	2651	0	0	0	15985	0	0	
73554																																							11098	3961	34520	0	310	1182	233	7970	209517	163355	689	186544	0	3169	22500	0	22973	700	209517	0	0	1730	0	0	20500	0	27745	135610			0	144850	141681	43	0	5132	0	0	22973	0	3430	
73956																																							8515	1636	25594	0	0	198	163	1563	57174	48847	151	48998	0	431	0	0	8176	1500	57174	0	0	4890	0	0	1500	0	10710	38137			0	19226	18795	286	406	0	0	0	8176	0	304	
74056																																							8673	2878	41576	0	382	2346	0	4962	157858	133518	826	137733	0	1092	3389	0	20125	250	157858	0	0	11503	0	0	7750	0	28836	104682			0	98088	96996	622	45	0	0	0	20125	0	0	
74140																																							176606	29798	494384	0	6926	22231	261	63603	2034090	1718584	12311	1858414	0	9093	60000	0	175676	6831	2034090	0	0	104664	0	0	59794	818	431744	1286840			0	1248556	1239463	4387	0	0	0	67519	175676	0	0	
74403																																							93964	11137	122033	0	4502	15919	0	23530	1165010	965755	5276	1054096	0	9144	7738	0	110914	0	1165010	0	0	102073	0	0	9740	957	196104	769651			0	901607	892463	-899	505	0	0	75327	110914	0	0	
74449																																							12320	739	0	0	0	219	0	135	27945	24492	16	24508	0	83	0	0	3437	50	27945	0	0	3257	0	0	130	0	5438	19054			0	10614	10531	0	0	0	0	0	3437	0	4001	
75259																																							109365	16876	7822	0	1520	15172	257	26592	919803	810109	5103	835212	0	9740	20000	0	84591	100	919803	0	0	25281	0	0	59150	3899	186631	623478			0	748040	738300	60	0	0	0	0	84591	0	0	
75446																																							6731	10084	242745	0	12814	6819	0	15499	559769	457010	2254	484454	0	3373	25190	0	75315	670	559769	0	0	30973	0	0	38721	0	112128	344882			0	267396	264023	4951	31	0	0	0	75315	23	1000	
75455																																							14820	1094	15977	0	0	1	0	151	40102	33288	83	33371	0	650	0	0	6731	59	40102	0	0	4199	0	0	2441	0	7434	25854			0	8709	8059	32	0	0	0	0	6731	0	0	
75633	34540264	1117459	35206230	8448	3153178	1026574	3186	5798773	166195578	1866671	147709830	0	841544	5892890	500000	18485748	510185	166195578	266128	19601	6212531	0	0	11524058	75090		0	82485261	81643717	238974	208990	235153	18485748	0	3122541													139123423																	42426918	96696505							25000		72092					
75651																																							4933	1506	17155	0	0	1145	0	2901	63804	54641	162	54803	0	795	0	0	9001	300	63804	0	0	4947	0	0	3700	0	11375	43266			0	33105	32310	54	0	0	0	0	9001	3854	0	
76153																																							11380	1661	0	0	0	297	0	1128	44019	38780	213	39393	0	568	400	0	4626	500	44019	0	0	2617	0	0	1509	0	10173	28607			0	25248	24680	0	0	0	0	0	4626	0	4873	
76443																																							13220	1501	43667	0	181	1296	0	1985	131129	114622	513	115781	0	1315	646	0	15348	150	131129	0	0	7389	0	0	7350	0	42861	71761			0	70591	69276	459	3	0	0	0	15348	0	0	
76854																																							22699	809	45533	0	0	13585	0	15930	485071	424181	1409	435590	0	8020	10000	0	49481	500	485071	0	0	32482	0	0	15522	0	146377	277804			0	393665	385645	977	870	0	0	0	49481	0	0	
77150																																							13029	903	11705	0	0	907	0	668	79196	68813	176	71933	0	1202	2944	0	7263	100	79196	0	0	2298	0	0	4923	0	12915	55898			0	52920	51718	-58	266	0	0	0	7263	0	0	
77253																																							41023	3859	141877	0	120	3980	132	8821	350437	317188	1075	318263	0	3381	0	0	32174	812	350437	0	0	22833	0	0	8474	0	93431	223757			0	151602	148221	55	1650	0	0	0	32174	0	754	
77422																																							11483	0	28189	0	0	882	0	9626	155437	118530	2729	136259	0	1949	9000	0	19178	2087	155437	0	0	9839	0	0	7189	0	69303	49227			0	97045	95096	63	10161	0	6000	0	19178	0	0	
77851																																							17625	42608	815180	0	54060	32251	12330	104725	3925036	3471155	46711	3520906	0	36474	103	0	404130	758	3925036	0	0	247239	0	0	155389	46411	849723	2621432			0	2717714	2681240	744	0	0	1534	1403	404130	0	118606	
78157																																							32697	6934	8936	0	0	808	0	386	91290	83318	154	83472	0	315	0	0	7818	400	91290	0	0	3642	0	0	3850	0	44067	39251			0	36668	36353	-74	0	0	0	0	7818	0	5176	
78241																																							1988	2322	14159	106	0	669	0	1076	84542	74606	774	75380	0	539	0	0	9162	340	84542	0	0	7775	0	0	953	0	26638	47968			0	56811	56272	94	7950	0	0	0	9162	0	0	
78559																																							32597	1507	17035	0	511	2000	60	1250	98966	88032	334	89116	0	1123	750	0	9850	420	98966	0	0	4181	0	0	5249	0	32091	55941			0	45107	43984	0	0	0	0	0	9850	22	0	
79042																																							8053	3276	112642	0	0	4131	0	9019	343208	304178	1608	307631	0	1018	1845	0	35577	1000	343208	0	0	27976	0	0	6055	0	70780	233398			0	207105	206087	546	0	0	0	0	35577	0	0	
79127																																							288	1273	27574	0	0	2221	15	3400	81582	71123	516	71688	0	844	49	0	9894	125	81582	0	0	9158	0	0	125	0	16376	54747			0	47458	46614	486	197	0	0	0	9894	0	0	
79145																																							3526	1284	17597	47	0	2135	0	3241	208863	167630	2105	185690	0	2371	15955	0	23173	489	208863	0	0	15262	0	0	7337	4029	41100	126530			0	162996	160625	85	16379	0	0	0	23173	0	0	
79257																																							7667	1367	823	0	2053	248	0	524	38896	27125	113	33154	0	73	5916	0	5742	50	38896	0	0	243	0	0	5449	0	5755	21371			0	26286	26213	0	0	0	0	0	5742	1	0	
79855																																							52868	4229	13528	0	0	822	0	1671	271045	245463	639	246252	0	1868	0	0	24793	608	271045	0	0	6735	0	0	17442	2672	79196	166267			0	195311	193443	8	1100	0	0	150	24793	0	712	
80150																																							40508	11972	169320	0	114	6462	0	14588	475817	426492	3054	429626	0	696	80	0	46191	1000	475817	0	0	36239	0	0	6000	0	138346	288146			0	222171	221475	2952	11378	0	0	0	46191	0	0	
80374																																							51594	1984	57122	0	12	3751	0	9585	209230	185146	979	187125	0	436	1000	0	22105	0	209230	0	0	21523	0	0	0	0	35143	150003			0	85618	85182	582	0	0	0	0	22105	0	0	
80431																																							21877	1536	19029	409	0	1090	628	1165	104162	91814	295	92109	0	943	0	0	12053	155	104162	0	0	11477	0	0	155	0	26634	65180			0	59371	58428	266	0	0	0	0	12053	0	0	
81175																																							44506	3804	21599	0	2923	8450	0	10665	431939	374446	4237	390410	0	5308	11727	0	41529	0	431939	49	0	26614	0	0	15736	208	64838	309608			-963	345022	339714	142	0	0	0	0	41529	0	21	
82033																																							36900	7293	63557	0	0	4848	0	7768	275670	243134	1439	249573	0	2608	5000	0	26097	638	275670	0	0	14519	0	0	10875	0	103536	139597			0	157912	155304	65	0	0	0	0	26097	0	0	
82257																																							5690	990	8621	0	0	349	0	533	41289	35119	786	35905	0	1297	0	0	5384	50	41289	0	0	1611	0	0	3658	0	11839	23280			0	26403	25106	65	0	0	0	0	5384	0	0	
82350																																							1176	2339	21524	0	0	947	0	1845	61489	54471	975	55465	0	344	19	0	6024	355	61489	0	0	4629	0	0	975	0	17703	36768			0	24643	24299	65	9359	0	0	0	6024	0	0	
83151																																							62116	4220	8191	0	581	6832	730	4080	332137	302110	642	302752	0	2130	0	0	29385	100	332137	0	0	5064	0	0	24168	412	71645	230465			0	247105	244975	53	0	0	0	0	29385	0	0	
83236																																							16151	1014	11085	0	0	659	0	501	92098	77459	31	77490	0	247	0	0	14608	248	92098	0	0	14160	0	0	133	0	25962	51497			0	23840	23593	67	0	0	0	0	14608	0	39095	
83375																																							174996	7658	336043	578	800	18507	1530	31962	1226147	1098835	12152	1110997	0	10420	10	0	115150	322	1226147	1157	0	63266	0	0	43875	0	463239	635596			0	661737	651317	7687	0	0	0	0	115150	1599	0	
83638	138732	26564	1217886	0	21400	160415	9800	353318	7478204	113884	6622541	-1451	83442	809095	0	857114	118961	7478204	194	0	399474	0	0	316729	224895		0	5254029	5170587	21950	0	0	855663	23870	130543	9671	0	9671			1197203							5689891					809095												1210254	4479637							0	0	0	0		23870		
83834																																							35952	5559	40929	0	0	1992	52	4582	225917	195724	1993	200404	0	1493	2687	0	25513	600	225917	0	0	19801	0	0	4400	0	79092	116632			0	137344	135851	712	0	0	0	0	25513	0	1000	
83852																																							3503	938	26314	0	235	446	0	532	55093	49289	116	49405	0	469	0	0	5688	25	55093	0	0	1312	0	0	4040	10375	9939	39350			0	13219	12750	311	0	0	0	0	5688	0	0	
83955																																							2367	811	17208	0	0	3890	171	2528	85345	75566	248	78581	0	734	2767	0	6764	160	85345	0	0	6416	0	0	160	0	12394	63172			0	58934	58200	28	25	0	0	0	6764	0	145	
84046																																							559	839	46538	0	0	1462	0	1604	59854	49623	18	52876	0	149	3235	0	6978	200	59854	0	0	5708	0	0	725	0	6377	43246			0	9001	8852	345	0	0	0	0	6978	0	0	
84541																																							79100	34049	124725	0	7885	28146	113	33772	1392859	1252868	10277	1266847	0	14178	2286	0	126012	328	1392859	0	0	46296	0	0	77211	2493	8565	1244303			0	944398	930220	2177	15250	0	0	1416	126012	0	137106	
84804																																							5976	3966	36011	0	0	848	14	716	87204	79696	239	79935	0	634	0	0	7269	40	87204	0	0	6770	0	0	120	0	23883	55813			0	40307	39673	339	0	0	0	0	7269	0	0	
85052																																							6110	3806	182252	0	0	1323	0	3560	278718	254611	717	255328	0	1115	0	0	23390	3503	278718	0	0	10222	0	0	8760	0	18742	235869			0	78738	77623	905	4044	0	0	0	23390	0	0	
85472																																							825464	149808	314220	0	520108	149398	106	486395	11738701	9805114	147567	10179187	0	50153	83212	0	1559514	1	11738701	0	0	257752	0	0	1309014	13428	2630648	7174466			-6519	8190114	8139961	-734	0	0	0	143294	1559514	14430	1125383	
85931																																							577	6184	55729	0	0	1208	0	5442	283180	254618	2232	256850	0	1728	0	0	26330	225	283180	0	0	19294	0	0	5775	0	71888	182730			0	156002	154274	1036	43400	0	0	0	26330	0	16366	
86349																																							39298	8779	86859	0	0	3685	77	5572	340970	302445	4013	306458	0	3310	0	0	34512	1200	340970	0	0	29993	0	0	1800	0	95102	207343			0	200010	196700	1519	0	0	0	0	34512	0	0	
86675																																							130640	1770	207462	1464	107	23735	225	18767	1053483	796143	3284	799427	0	6887	0	0	254056	0	1053483	0	0	253848	0	0	0	0	28780	767363			0	676200	669313	208	0	0	0	0	254056	0	0	
87047																																							980	3425	72430	0	0	734	0	6358	164979	138494	752	139246	0	1104	0	0	25733	100	164979	0	0	24858	0	0	2233	0	31283	107211			-2492	74530	73426	1034	7626	0	0	0	25733	0	0	
87159																																							39851	1675	91194	0	0	1430	0	1228	178133	155619	257	155876	0	1157	0	0	22257	100	178133	0	0	17687	0	0	3400	0	31092	124527			0	40609	39452	1070	0	0	0	0	22257	0	3303	
87234																																							76019	4315	68397	5377	195	8011	0	25195	642977	528421	5656	565791	0	4520	15000	0	77186	1512	642977	0	0	72853	0	0	1512	15577	80060	448361			0	444411	439891	1309	0	0	0	16714	77186	0	0	
87476																																							24497	807	14553	0	164	432	0	4223	170958	135762	1129	137891	0	6921	1000	0	33067	0	170958	0	0	33087	0	0	0	698	10187	125575			0	132505	125584	-20	0	0	0	0	33067	0	0	
87579																																							44252	3197	67247	0	0	1181	0	19248	574466	492533	8640	532267	0	4591	31094	0	42199	0	574466	0	0	47841	0	0	0	0	229811	262722			0	401904	397313	-5642	0	0	0	0	42199	6722	35306	
88231																																							259776	4187	8505	0	6619	9794	14	27830	1127496	979356	17762	1017118	0	11905	20000	0	110378	771	1127496	0	0	94655	1430	0	14759	95389	306898	672458			0	713065	701160	193	0	0	0	0	110378	0	12792	
88259																																							3864	3199	18253	0	0	287	0	3287	85619	71657	572	75564	0	763	3335	0	10055	100	85619	0	0	2588	0	0	7400	0	17556	54101			0	57492	56729	-33	0	0	0	0	10055	0	0	
88352																																							40750	18578	30031	0	0	3016	0	4655	196234	165994	663	166657	0	1428	0	0	29577	321	196234	0	0	24906	0	0	3679	0	53099	112895			0	100632	99204	671	0	0	0	0	29577	0	0	
88455																																							7034	10942	205858	0	19776	15723	0	26572	746353	602116	5268	654416	0	5146	47032	0	91937	1337	746353	0	0	24019	0	0	62828	0	91777	510339			0	421800	416654	3753	8078	0	0	0	91937	0	35716	
88950																																							874	2981	3200	0	0	3306	0	1167	122627	106382	111	112493	0	786	6000	0	10134	100	122627	0	0	2121	0	0	7900	0	37416	68966			0	91928	91142	13	19957	0	0	0	10134	0	0	
89032																																							46172	2556	41545	0	0	1517	285	3772	182733	160335	1380	161715	0	1257	0	0	21018	600	182733	0	0	16895	0	0	3400	0	39508	120827			0	80357	79100	123	500	0	0	0	21018	0	7286	
89135																																							2535	7949	8402	0	0	1348	0	3398	82756	72072	2211	74283	0	713	0	0	8473	250	82756	0	0	8438	0	0	250	0	23222	48850			0	59837	59124	-465	0	0	0	0	8473	0	0	
89854																																							33077	3475	3589	0	0	3245	3	4865	167558	145915	743	152910	0	1590	6252	0	14648	200	167558	0	0	11457	0	0	2950	0	41084	104831			0	119621	118031	41	1273	0	0	0	14648	0	0	
89957																																							15000	2872	500	0	0	1191	0	2261	136200	117574	579	118153	0	1311	0	0	18047	100	136200	0	0	5608	0	0	12339	0	20498	97076			0	112944	111633	0	2743	0	0	0	18047	0	0	
90047																																							2715	1238	21393	0	0	1924	0	353	47048	41805	77	41882	0	198	0	0	5166	100	47048	0	0	4067	0	0	900	0	10132	31673			0	19623	19425	99	0	0	0	0	5166	0	0	
90177																																							14032	9166	19924	0	0	5525	460	12296	325466	227824	2089	293360	0	1076	63447	0	32106	0	325466	0	0	32031	0	0	0	0	35368	192456			0	248024	246948	75	0	0	0	0	32106	24	17091	
90328																																							4757	15835	107422	37	5155	30856	0	35462	980042	878327	3546	891873	0	5550	10000	0	88169	537	980042	0	0	49573	0	0	39603	0	291133	587194			0	686117	680567	-1544	99891	0	0	0	88169	60	0	
90337																																							104291	15325	53648	0	0	16339	1487	21454	655094	555687	4824	566911	0	13094	6400	0	88183	2971	655094	0	0	64163	0	0	21279	0	196734	358953			0	455644	442550	-230	0	0	0	0	88183	0	0	
90579																																							36782	4570	227512	0	0	16796	0	12596	612390	536897	4863	541760	0	4209	0	0	70630	0	612390	0	0	70550	0	0	0	0	73121	463776			0	317471	313262	80	0	0	0	0	70630	0	872	
91615																																							462	3954	36846	0	0	3496	0	3557	142320	126863	354	129217	0	721	2000	0	13103	420	142320	0	0	12161	0	0	420	0	26997	99866			0	94623	93902	102	103	0	0	0	13103	0	0	
91754																																							3086	1357	611748	0	20175	7883	0	24069	850988	719081	7445	727596	0	3730	0	0	123392	488	850988	0	0	73141	0	0	36265	0	97962	621119			0	186360	182630	13498	40	0	1070	0	123392	0	0	
91950																																							1736	1688	21428	0	0	164	0	3373	62521	47145	999	56236	0	280	472	0	6285	500	62521	0	0	4015	0	0	1750	0	9894	37251			0	34302	34022	20	110	0	7620	0	6285	0	0	
92144																																							112	996	30265	0	0	8	0	1625	49733	39659	187	39846	0	241	0	0	9887	150	49733	0	0	8096	0	0	1350	0	9831	29828			0	16391	16150	291	577	0	0	0	9887	0	0	
92676																																							68049	6500	123057	0	852	10992	0	21921	708442	622464	4065	637753	0	3752	0	0	70689	0	708442	0	0	70387	0	0	100	0	206917	415547			0	480696	476944	202	22	0	0	11224	70689	38	67	
92706																																							23098	1680	96465	0	110	7001	0	16481	370922	318203	4511	322714	0	2256	0	0	48208	0	370922	0	0	42258	0	0	6031	0	73199	245004			0	226469	224213	-81	328	0	0	0	48208	1546	0	
92902																																							7866	648	0	0	0	867	0	593	28220	25932	25	25957	0	116	0	0	2263	100	28220	0	0	1963	0	0	200	0	8632	17300			0	9817	9701	0	0	0	0	0	2263	0	8545	
93244																																							6276	10603	94623	0	496	4702	0	9401	335684	262325	755	309038	0	2696	42609	0	26646	64	335684	0	0	12776	0	0	13614	597	36011	226314			0	188401	185705	192	21081	0	0	3349	26646	0	2200	
93543																																							5725	6259	66480	0	1342	7670	562	21443	495667	395495	4569	435564	0	7136	35500	0	60103	1420	495667	0	0	42492	0	125	13067	1382	16942	378553			0	382007	374871	2999	9835	0	0	0	60103	98	0	
93619	27639	332	0	0	0	0	0	7653	35624	1294	1294	0	0	0	0	34330	500	35624	0	0	31830	0	0	2000	0		0	0	0	0	0	0	34330	0	0													0																	0	0							0		0					
94139																																							182508	25316	97634	0	4697	22809	245	24145	695431	603551	8852	615824	0	3610	0	0	79607	3326	695431	0	0	64346	0	0	14500	1075	73219	530332			0	340237	336627	-2565	0	0	0	3421	79607	375	0	
