"IDRSSD"	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	
5210																							0	0	225315	223169	7220	7482	120455	121364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3032	3054	0	0	0	0	
5461																							0	0	63328	63113	0	0	105078	104537	0	0	0	0	0	0	7470	7539	0	0	0	0	0	0	0	0	0	0	0	0	
5751																							0	0	6279	6253	0	0	3705	3718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	762	763	0	0	0	0	
6039																							0	0	1500	1492					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6329																							0	0	13000	12970					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009																							0	0	25000	25002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																							0	0	0	0					0	0	0	0	0	0	632	647	0	0	0	0	0	0	0	0	0	0	0	0	
7072																							0	0	2998	2992	29398	29102	1026	1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456																							0	0	2981	2988	0	0	2116	2125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634																							0	0	321	324	0	0	4936	4968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8033																							0	0	2000	1996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8462																							0	0	27036	27096	0	0	39520	40336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8631																							0	0	7588	7558	0	0	6451	6422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9357																							0	0	23660	23912	0	0	4110	4237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5453	5454	0	0	0	0	
9553																							0	0	173	177	0	0	21725	21945	0	0	0	0	0	0	84	85	0	0	0	0	0	0	0	0	0	0	0	0	
9807																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955																							0	0	13770	13596	0	0	643	646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10250																							0	0	10962	11038	0	0	107611	108537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10849																							0	0	10154	10330	0	0	16636	17050	0	0	42	36	0	0	9705	10188	0	0	0	0	0	0	0	0	0	0	0	0	
11145																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640																							0	0	12642	12315	0	0	13744	13478	0	0	0	0	0	0	14749	15124	0	0	0	0	0	0	0	0	0	0	0	0	
11837																							0	0	7956	8111	0	0	38236	38606	0	0	0	0	0	0	894	853	0	0	0	0	0	0	0	0	0	0	0	0	
12030																							0	0	5983	6004	0	0	0	0	0	0	0	0	285	295	4407	4466	0	0	0	0	0	0	0	0	0	0	0	0	
12142																							0	0	14841	14713	1	1	53145	52958	0	0	0	0	0	0	3941	3880	0	0	0	0	0	0	2164	2128	0	0	0	0	
12311																																																			
12647																							12702	12600	0	0	4762	4697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	161	0	0	0	0	0	0	
12656																							548	547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12946																							0	0	23837	23329	0	0	70901	71675	0	0	85	72	0	0	10432	10378	0	0	0	0	0	0	0	0	0	0	0	0	
13103																							0	0	9796	9825					0	0	31886	31978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																							0	0	0	0	0	0	1965	1954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																							0	0	1952	1944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14155																							0	0	250	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14650																							0	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14753																							0	0	845	841	167	177	649	661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14865																							0	0	10838	10826	0	0	1574	1590	0	0	0	0	0	0	3109	3068	0	0	0	0	0	0	1398	1406	0	0	0	0	
14977																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16551																							0	0	3566	3728	0	0	894	926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17110																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90678	89923	10000	10030					0	0	0	0	220974	215931	135316	135086	0	0	0	0	0	0	0	0	0	0	0	0	
17259																							0	0	749	747	0	0	5015	5111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17950																							0	0	10978	11296	0	0	129651	130990	0	0	0	0	0	0	29875	30710	0	0	0	0	0	0	1159	1191	0	0	0	0	
17978																							86598	86442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18050																							0	0	0	0	1039	1091	174694	176109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1549	1549	0	0	0	0	
18827																							0	0	39160	38757	0	0	10485	10678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18836																							0	0	4529	4552	0	0	7178	7220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18854																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19356																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19936																							0	0	20132	19992	491	509	39841	40178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19972																							0	0	0	0	61	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20053																							0	0	940	968	0	0	2088	2157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20633																							0	0	7445	7393	0	0	12018	12007	0	0	0	0	0	0	6573	6490	0	0	0	0	0	0	0	0	0	0	0	0	
20857																							0	0	7326	7322	0	0	3265	3440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21256																							0	0	3399	3383	0	0	18	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21359																							0	0	519	520	0	0	9365	9425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21658																							0	0	17168	17071					0	0	0	0	0	0	0	0	0	0	0	0	0	0	2792	2785	0	0	0	0	
22048																							0	0	5823	5805	0	0	24184	24127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22543																							0	0	4281	4285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22552																							0	0	0	0	0	0	4914	4855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22730																							0	0	1764	1782	0	0	39845	40196	0	0	0	0	0	0	8223	8536	0	0	0	0	0	0	3191	3195	0	0	0	0	
23456																							0	0	0	0	0	0	69580	70088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23504																							0	0	82475	81018					0	0	0	0	0	0	97499	97286	0	0	0	0	14978	14978	347210	348857	0	0	0	0	
23643																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23755																							0	0	4519	4517	0	0	44298	44435	0	0	0	0	0	0	3892	4000	0	0	0	0	0	0	0	0	0	0	0	0	
24006																							38376	38534	10933	10861	89126	90985	15867	15739	0	0	0	0	28263	29006	3180	3284	0	0	0	0	56708	56444	0	0	0	0	0	0	
24378																							0	0	0	0	0	0	8384	8415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24453																							0	0	3787	3847	0	0	8825	8906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1165	1201	0	0	0	0	
24659																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24668																							0	0	35317	35338	0	0	5326	5441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24949																							0	0	9468	9431	0	0	10214	10310	0	0	0	0	0	0	2441	2614	0	0	0	0	0	0	13424	13533	0	0	0	0	
25357																							0	0	0	0	762	792	13402	13861	23485	23467	9667	9633	0	0	0	0	0	0	0	0	137	138	4049	4041	0	0	0	0	
25647																							0	0	1647	1639					0	0	0	0	0	0	533	536	0	0	0	0	0	0	568	565	0	0	0	0	
26457																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26765																							0	0	0	0	0	0	157628	158940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27070																							0	0	8154	8242	0	0	38577	39132	0	0	0	0	0	0	2906	3017	0	0	0	0	0	0	6176	6102	0	0	2430	2463	
27548																							0	0	17895	17910	0	0	26980	27139	0	0	0	0	0	0	6365	6543	0	0	0	0	0	0	6156	6037	0	0	49165	49293	
27614																							0	0	0	0	0	0	128555	128496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27847																							0	0	0	0	85	91	27094	27731	0	0	0	0	0	0	7773	7624	0	0	0	0	0	0	0	0	0	0	0	0	
28013																							0	0	2344	2327					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28152																							0	0	6040	6096					0	0	0	0	0	0	2650	2695	0	0	0	0	0	0	0	0	0	0	0	0	
28675																							0	0	6830	6891					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28732																							0	0	1487	1491	0	0	3614	3703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29476																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29636																							0	0	4969	4854	0	0	276316	269796	0	0	0	0	0	0	9169	9044	0	0	0	0	0	0	70694	68733	0	0	0	0	
29878																							0	0	40234	42920					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30052																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30502																							0	0	49550	49504	0	0	209370	209445	0	0	0	0	0	0	7318	7582	0	0	0	0	0	0	570	574	0	0	0	0	
30650																							0	0	0	0	0	0	9142	9236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30810																																																			
31134																							0	0	2000	1998					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31255																							0	0	420	422					0	0	0	0	0	0	978	1052	0	0	0	0	0	0	0	0	0	0	0	0	
31657																							0	0	0	0	91025	90723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31826																							0	0	8998	8895					0	0	0	0	0	0	119	119	0	0	0	0	0	0	0	0	0	0	0	0	
31835																							0	0	14082	13819	0	0	2352	2321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32234																							0	0	0	0	0	0	2765	2687	0	0	0	0	0	0	1009	1000	0	0	0	0	0	0	63	15	0	0	538	517	
32766																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32971																							0	0	0	0	1	1	430	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1559	1580	0	0	0	0	
33147																							0	0	1868	1870	0	0	3645	3762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33259																							0	0	32032	31939	0	0	11400	11321	0	0	0	0	0	0	988	1060	0	0	0	0	0	0	0	0	0	0	0	0	
33268																							0	0	7519	7560	0	0	15412	15782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	294	0	0	0	0	
33370																							0	0	0	0	234	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33839																							0	0	5151	5143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33857																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	3256	3199	0	0	0	0	
34434																							0	0	7311	7404	0	0	16903	16989	0	0	0	0	0	0	988	1030	0	0	0	0	0	0	948	948	0	0	0	0	
34537																							0	0	6586	6955					0	0	277262	277306	72010	74757	134290	138790	0	0	0	0	10919	10808	4943	5374	0	0	20093	20626	
34555																							0	0	16442	16426					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34742																							0	0	13943	13915	0	0	14484	14822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1008	1059	0	0	0	0	
35057																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35301																																																			
35570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63990	62576	1849	1927					49060	81154	0	0	47956	50125	101184	101271	0	0	0	0	121925	123388	681962	684626	0	0	0	0	
35646																							0	0	6400	6347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35879																							0	0	41840	41032	0	0	142	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36456																							0	0	20146	19984	0	0	6408	6482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36933																							0	0	4310	4425	0	0	28022	27673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37051																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37341																							0	0	1398	1361	0	0	488	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37435																							24997	24691	11184	11209	6761	6807	129759	130273	0	0	0	0	0	0	21754	22095	0	0	0	0	0	0	38379	38882	0	0	0	0	
37640																							0	0	7496	7355					0	0	0	0	0	0	146334	143361	0	0	0	0	0	0	0	0	0	0	0	0	
37659																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37949																							0	0	6174	6168	0	0	34772	35278	0	0	6690	6687	0	0	0	0	0	0	0	0	0	0	1427	1462	0	0	0	0	
38740																							0	0	890	893	0	0	44246	44083	0	0	0	0	0	0	27365	27561	0	0	0	0	0	0	1420	1400	0	0	0	0	
39327																							0	0	26416	26455	0	0	53525	53491	0	0	0	0	0	0	22993	23133	0	0	0	0	0	0	1503	1490	0	0	0	0	
39756																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40033																							0	0	6821	6943	4	4	746	782	0	0	254	454	0	0	1386	1403	0	0	0	0	0	0	131	131	0	0	0	0	
40499																							0	0	42036	41747					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40855																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41553																							0	0	56310	55556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41629																							0	0	29982	29880	0	0	2773	2772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41825																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41955																							0	0	4263	4282	0	0	4353	4369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	183	0	0	0	0	
42037																							0	0	301	309	0	0	8786	8780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42354																							0	0	3041	3162	0	0	29848	30552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42372																							0	0	6464	6436	0	0	2725	2640	0	0	0	0	0	0	1177	1188	0	0	0	0	0	0	36354	36029	0	0	0	0	
42420																							21825	21099	1000	991					0	0	0	0	0	0	0	0	0	0	0	0	56207	56475	185736	188073	0	0	0	0	
42448																							0	0	17578	17610					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1477	1477	0	0	0	0	
42457																							0	0	0	0	0	0	6478	6387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43052																							0	0	1980	2040	0	0	2854	3017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43351																							0	0	0	0	0	0	914	948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43856																							0	0	500	507	0	0	1461	1518	0	0	0	0	0	0	1022	1026	0	0	0	0	0	0	0	0	0	0	0	0	
43959																							0	0	23111	22627	0	0	27915	28440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44040																							0	0	4544	4577	0	0	56375	56672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44433																							0	0	4931	4838					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44741																							0	0	37318	39318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44750																							0	0	37477	37275	0	0	609	614	0	0	0	0	0	0	251	262	0	0	0	0	0	0	0	0	0	0	0	0	
44929																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45038																							0	0	13735	13721					0	0	0	0	0	0	3625	3700	0	0	0	0	0	0	1361	1392	0	0	0	0	
45047																							0	0	5050	5015	0	0	10303	10405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45056																							0	0	2503	2484	0	0	1219	1249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45430																							0	0	0	0	0	0	32340	32717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45458																							0	0	2368	2376	0	0	22205	22074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1412	1424	0	0	0	0	
45551																							0	0	18487	18744	0	0	87683	88016	0	0	0	0	0	0	9375	9867	0	0	0	0	0	0	14197	14191	0	0	0	0	
45560																							0	0	924	930					0	0	0	0	0	0	0	0	0	0	0	0	0	0	10286	10353	0	0	0	0	
45775																							0	0	16977	16694	0	0	19142	19013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46053																							0	0	19879	19789	0	0	33969	34249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46941																							0	0	8395	8302	0	0	21564	21612	0	0	0	0	0	0	807	818	0	0	0	0	0	0	0	0	0	0	0	0	
47247																							0	0	880	926					0	0	0	0	0	0	0	0	0	0	0	0	0	0	666	665	0	0	0	0	
47256																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47452																							0	0	0	0	0	0	268	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47500																							0	0	2543	2569	0	0	27147	27157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48057																							0	0	11585	11520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48150																							0	0	300	302	0	0	2269	2295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48374																							0	0	44411	44914	0	0	14811	14792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5141	5123	0	0	0	0	
48440																							0	0	13905	13676	0	0	8045	8318	0	0	0	0	0	0	7965	8155	0	0	0	0	0	0	0	0	0	0	0	0	
49054																							0	0	15777	15728	0	0	808	828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49148																							0	0	0	0	0	0	41500	41885	0	0	0	0	0	0	835	864	0	0	0	0	0	0	0	0	0	0	0	0	
49241																							6002	6105	25072	25139	984	1004	5164	5135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49652																							0	0	9512	9597	0	0	8858	8911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49858																							0	0	0	0	0	0	2035	2090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49951																							0	0	8462	8438	0	0	16281	15998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
50144																							0	0	0	0	45804	46261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
50461																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51253																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51356																							0	0	19998	19965					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51459																							0	0	32821	32835	0	0	67922	68412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
