"IDRSSD"	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
	LN RSTR CMRL IND LN NUS ADR PD 30 - 	LN RSTR CMRL IND LN NUS ADR PD 90	LN RSTR CMRL IND LN NUS ADR NACRL	LN RSTR ALL OTHR LN LEASE PD 30 - 89	LN RSTR ALL OTHR LN LEASE PD 90	LN RSTR ALL OTHR LN LEASE NACRL	ITEMIZE LN FARM PD 30 - 89	ITEMIZE LN FARM PD 90	ITEMIZE LN FARM NACRL	ITEMIZE LN FINANCE AGRI FARM PD 30 -	ITEMIZE LN FINANCE AGRI FARM PD 90	ITEMIZE LN FINANCE AGRI FARM NACRL	AUTO LN TO IND HH FAM PD 30 - 89	AUTO LN TO IND HH FAM PD 90	AUTO LN TO IND HH FAM NONACCRUAL	OTHR LN TO IND HH FAM PD 30 - 89	OTHR LN TO IND HH FAM PD 90	OTHR LN TO IND HH FAM NONACCRUAL	LN RSTR CMRL IND LN PD 30 - 89	LN RSTR CMRL IND LN PD 90	LN RSTR CMRL IND LN NACRL	CREDIT CARD LN HOUSE FAMILY PD 30 - 	CREDIT CARD LN HOUSE FAMILY PD 90	CREDIT CARD LN HOUSE FAMILY NACRL	ITEMIZE AUTO LN HOUSE FAMILY PD 30 -	ITEMIZE AUTO LN HOUSE FAMILY PD 90	ITEMIZE AUTO LN HOUSE FAMILY NACRL	OTHR CNSMR LN HOUSE FAMILY PD 30 - 8	OTHR CNSMR LN HOUSE FAMILY PD 90	OTHR CNSMR LN HOUSE FAMILY NACRL	PURCH CREDIT IMPR LN BAL PD 30 - 89	PURCH CREDIT IMPR LN BAL PD 90	PURCH CREDIT IMPR LN BAL NACRL	PURCH CREDIT IMPR LN CARRY PD 30 - 8	PURCH CREDIT IMPR LN CARRY 90	PURCH CREDIT IMPR LN CARRY NACRL	
204077													0	0	0	0	0	0																			
204237													93	51	122	18	0	2																			
204826													0	0	0	0	0	0													0	0	0	0	0	0	
205243													111	0	92	76	0	237																			
205346													17	0	9	10	0	0																			
205458													0	0	0	0	0	0													0	0	0	0	0	0	
205542													11	0	0	0	0	0																			
206156													0	0	0	0	0	0																			
206174													0	0	0	0	0	17																			
206473													0	0	0	0	0	0																			
206772													0	0	0	0	0	0																			
206950													10	0	13	0	0	0																			
207041													6	0	3	27	0	0																			
207050													0	0	0	0	0	0																			
207452													0	0	0	32	12	0																			
207470													0	0	0	0	0	0																			
207555													11	0	17	1	0	6																			
207845													0	2	0	37	0	0													0	0	0	0	0	0	
207872													0	0	0	0	0	0																			
207957													0	0	0	0	0	0													0	0	0	0	0	0	
208057	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	21	12	0	0	0	50	0	0	0	0	0	0	0	0	0							
208244							0	0	0																												
208347				0	0	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
208440													7	7	16	0	9	0																			
208459													0	0	0	0	0	0																			
208570													0	0	0	0	0	0																			
208655													1	0	0	2	0	0																			
208972													0	0	0	0	0	0																			
209148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
209362													0	0	0	0	0	0																			
209559													0	0	0	8	0	0																			
209858													0	0	0	0	0	0																			
210238													0	0	13	74	0	22																			
210256													50	11	0	0	6	0																			
210434							0	0	0																												
210779													0	0	3	0	0	0																			
211114				0	0	0	0	0	0				0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
211271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
211338													3	0	67	15	0	6																			
211851													0	0	0	0	0	0																			
212018	0	0	0	0	0	1197	0	0	1197	0	0	0	1	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0							
212335	0	0	0	0	0	104	0	0	0	0	0	0	24	0	0	0	0	112	0	0	1249	0	0	0	0	0	0	0	0	0							
212344													35	0	0	19	0	0																			
212465							0	0	0																												
212522	0	0	0	0	0	0	0	0	0	0	0	0	81	15	54	60	2	39	0	0	226	0	0	0	0	0	0	0	0	0							
212577	0	0	0	0	0	30	0	0	0	0	0	0	251	0	624	0	0	298	0	0	18	0	0	0	0	0	0	0	0	0							
213471													0	0	0	0	0	0																			
213538													6	0	0	0	16	0																			
213912				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
213958				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
214106	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
214414	0	0	0	0	0	5106	0	0	5106	0	0	0	1	0	5	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0							
214722	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0							
214807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
214843													18	0	0	3	0	0																			
215345													0	29	23	4	0	12																			
215354													0	0	0	0	0	0																			
215653													21	0	0	1	11	0													0	0	0	0	0	0	
215662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	15	0	0	1221	0	0	0	0	0	0	0	0	0							
215710													12	0	0	0	0	0																			
216164													0	0	0	49	0	0																			
216230													0	0	0	0	0	0																			
216922	0	0	0	213	0	139	0	0	0	0	0	0	9	0	61	15	0	24	0	0	185	0	0	0	0	0	0	0	0	0							
217059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
218131													0	0	0	0	0	0																			
218261													0	0	0	0	0	0																			
218850													75	0	34	14	0	49																			
218878				0	0	7	0	0	0				34	0	0	161	0	52	0	0	164	0	0	0	0	0	0	0	0	7							
219044													0	0	0	0	0	0																			
219651													0	0	0	206	140	0																			
219679													5	0	0	0	0	0																			
220059													0	0	0	42	0	6																			
220527	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	29	0	7	0	0	0	0	0	0	0	0	0	0	0	0							
220844													0	0	0	0	0	0																			
220974													65	0	4	18	0	3																			
221775													0	0	0	0	0	73																			
222156													4	0	0	0	0	0																			
222446	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
222558													38	5	11	0	0	2																			
222754				0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
223322	0	0	0	375	0	131	0	0	0	0	0	0	215	0	20	123	0	12	0	0	0	0	0	0	0	0	0	0	0	0							
223452													7	11	0	0	0	0																			
223751													14	6	0	35	0	0																			
223845													22	3	0	39	58	26																			
224954													0	0	0	0	0	0													0	0	0	0	0	0	
225054													0	0	0	150	0	0																			
225157													21	0	0	8	0	0													0	0	0	0	0	0	
225559													0	0	3	9	0	49																			
225942													0	0	0	0	0	0																			
226949				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
227151													105	0	38	0	0	0																			
227357													58	0	0	0	0	0																			
227656				0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
227777													0	0	0	2	0	8																			
228000													80	0	0	38	0	0																			
228055													0	0	0	0	0	0																			
228158													377	69	11	30	13	0																			
228279													34	0	27	34	0	101																			
228345													0	0	0	4	0	0																			
229070													0	0	0	0	0	0																			
229173													0	0	0	0	0	0																			
229342				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
229454													30	36	18	72	0	78																			
229801	0	0	0	0	0	22	0	0	0	0	0	0	5190	390	368	333	1	513	0	0	93002	0	0	0	0	0	0	0	0	0							
229913							0	0	0																												
230423													0	0	0	0	0	0																			
230610													5	0	0	4	2	0																			
230759	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
231279													13	0	0	0	0	0													0	0	0	0	0	0	
232847													19	3	0	5	0	0																			
232856													38	0	0	0	0	0																			
233031							0	0	0																												
233246													0	0	2	0	30	0																			
233358													159	0	66	47	0	0																			
233442													52	27	62	110	33	122																			
233527													871	0	655	25	4	0																			
233554													0	0	0	0	0	0													0	0	0	0	0	0	
234355	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
234506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
234739													68	0	20	214	1	0																			
234841													8	0	0	0	0	0																			
235174													0	0	0	0	0	0																			
235231													3	0	78	5	0	29																			
235316													1	0	0	1	0	0																			
235446													11	0	0	34	0	0																			
235530													0	0	0	0	0	10																			
235558													0	0	0	0	0	0																			
235950													7	0	18	7	0	0																			
236153	0	0	0	0	0	1290	0	0	0	0	0	1290	56	0	27	334	0	666	0	0	0	0	0	0	0	0	0	0	0	0							
236256													0	0	0	0	0	0																			
236603													0	0	0	24	0	0																			
236706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3165	0	0	0	0	0	0	0	0	0							
236957				0	0	0	0	0	0				132	13	0	4	15	6	0	0	0	0	0	0	0	0	0	0	0	0							
237066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0							
237619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	40	0	0	0	0	0	0	0	0	0	0	0	0	0							
237954													328	8	0	71	0	0																			
238139													18	0	14	0	0	0																			
238250													10	0	0	0	0	0																			
238737													0	0	0	0	0	0																			
239556													258	13	122	16	0	77																			
239613													1087	0	368	8	0	26																			
239659													0	0	5	7	0	2																			
239752													3	0	0	14	0	0																			
240954													18	0	0	0	0	0																			
241009													47	0	54	94	0	359																			
241157	0	0	0	0	0	14	0	0	0	0	0	0	178	0	28	65	0	95	0	0	0	0	0	0	0	0	14	0	0	0							
241559													14	0	0	1	0	0																			
241607													0	0	47	12	0	110																			
242257													5	0	13	1	0	0																			
242444	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	101	166	5	0	0	0	0	0	0	0	0	0	0	0	5							
242949													0	0	0	0	0	0																			
242958													111	0	89	0	0	0																			
242976				0	0	0	0	0	0				0	0	0	156	0	41	0	0	0	0	0	0	0	0	0	0	0	0							
243375													0	0	0	594	0	0																			
243414													18	0	0	0	32	2																			
243955													0	0	0	0	0	0																			
244037													1	0	0	9	0	9																			
244149	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
244158													0	0	0	2	0	5																			
244251													28	0	14	38	0	3																			
245016							0	0	0																												
245276	0	0	0	586	0	148	0	0	0	0	0	0	75520	428	11203	6352	0	1937	0	0	373	0	0	0	22	0	57	564	0	91							
245351													0	0	0	3	0	0																			
245557													9	0	214	27	0	4																			
246022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	12	0	0	0	0	0	0	0	0	0	0	0	0							
246134	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
246237													0	0	0	0	0	0																			
246451													0	0	0	63	0	0																			
246657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	392	0	0	0	0	0	0	0	0	0							
246947													133	11	4	178	3	15																			
246956													103	0	0	2	0	0																			
247140													0	0	0	0	0	0																			
247355													80	1	73	44	0	91																			
247476													0	0	0	0	0	0																			
247551													0	0	0	0	0	0																			
247908													0	0	0	0	0	0																			
248240	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	3	0	151	0	0	2629	0	0	0	0	0	0	0	0	0							
248352				0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
248455													0	0	0	0	0	0																			
248633													15	0	0	30	0	0																			
248745													0	0	0	0	0	0																			
249416													0	0	0	0	0	0																			
249612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	1	17	0	0	0	0	0	0	0	0	0	0	0	0							
249658													0	0	0	0	0	0																			
250430													53	8	0	221	16	0																			
250476													0	0	0	9	0	10																			
250850													0	0	0	0	0	0																			
251352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
251558													2	0	3	11	0	2																			
251745													0	0	0	35	0	24																			
251857				0	0	0	0	0	0	0	0	0	22	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
251978													33	1	10	538	49	235																			
252041													0	0	0	0	0	0																			
252452													6	0	0	6	0	0													0	0	0	0	0	0	
252658													3	0	0	0	0	0																			
253356	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	0	0	0	0	1021	0	0	0	0	0	0	0	0	0							
253468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
253646				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
253730													8	0	0	6	24	13																			
253776													32	6	32	7	0	0													0	0	0	0	0	0	
254317													0	0	0	0	0	0																			
254504													0	0	0	7	0	0																			
254849													0	0	0	0	0	7																			
255350													0	0	0	0	0	0																			
255547				0	0	0	0	0	0				8	0	23	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0							
255556													0	0	0	0	0	0																			
255574													14	0	0	5	0	2																			
255659	0	0	0	0	0	0	0	0	0	0	0	0	5	0	14	119	1	4	0	0	0	0	0	0	0	0	0	0	0	0							
255873													0	0	0	0	0	0																			
256049													0	0	0	0	0	0																			
256058													0	0	0	14	0	0																			
256076													18	0	11	0	0	0																			
256179													75	0	24	0	0	20													0	0	0	0	0	0	
256553	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	111	39	92	0	0	0	0	0	0	0	0	0	0	0	0							
257233													0	0	0	0	0	0													0	0	0	0	0	0	
257345													0	0	0	4	0	0																			
257578													0	0	0	1	0	0																			
257653													28	0	0	4	0	0																			
257756													0	0	0	435	34	949																			
258146													6	0	22	0	1	2																			
258306													2	0	0	0	0	20																			
258379													0	0	0	0	0	0																			
258445													0	0	0	0	0	0																			
258539													0	0	5	12	0	0																			
258771	0	0	0	0	0	1803	0	0	678	0	0	1125	0	0	10	7	0	14	0	0	222	0	0	0	0	0	0	0	0	0							
258874				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
259059													0	0	0	0	0	0																			
259330	0	0	0	0	0	0	0	0	0	0	0	0	89	0	41	436	0	322	0	0	0	0	0	0	0	0	0	0	0	0							
259442													0	0	4	5	0	0																			
259956													35	0	0	4	0	0																			
260055	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	21	0	0	0	0	28	0	0	0	0	0	0	0	0	0							
260831													66	0	11	17	0	41																			
260868	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	7	0	103	0	0	368	0	0	0	0	0	0	0	0	0							
261146	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
261360													312	55	32	524	106	264																			
261940													5	0	0	81	0	0																			
262059													0	0	0	0	0	0																			
262237													3	0	0	4	0	0																			
262358													13	0	15	63	2	46																			
262741													40	0	0	22	0	5																			
262844													6	0	4	5	0	0																			
262956													5	0	0	9	0	0																			
263243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
263627													53	0	0	1	0	28																			
264455													25	0	33	0	0	34																			
264772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4774	0	0	0	0	0	0	0	0	0	0	0	0							
265340													18	0	4	5	0	28																			
265407													0	0	0	44	0	345																			
265452													0	0	0	0	0	0																			
265676													0	0	0	37	0	0																			
266066													3	0	0	0	0	0																			
266244													0	0	12	0	0	0																			
266253													0	0	0	0	0	0																			
266271							0	0	0																												
266655													0	0	0	0	0	0																			
266851													0	0	0	0	0	0																			
266945													64	0	0	51	2	0																			
267652													0	0	0	0	0	0																			
268006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	13	0	0	0	0	0	0	0	0	0							
268136													75	0	138	84	0	100																			
268677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	91	0	0	0	21	0	0	0	0	0	0	0	0	0							
268828	0	0	0	8	0	0	0	0	0	0	0	0	93	0	0	119	0	17	0	0	450	0	0	0	0	0	0	0	0	0							
268976													18	0	0	30	1	0													0	0	0	0	0	0	
269049													0	0	0	0	0	0																			
269058				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
269571													0	0	0	48	0	0																			
269759													6	0	10	0	0	0																			
270148													309	116	60	1	2	0																			
270353													0	0	0	7	0	0													0	0	0	0	0	0	
270504													0	0	0	1	0	0																			
270531													0	0	0	0	0	0																			
270652													0	0	0	0	0	0																			
271136													0	0	0	6	4	0																			
271275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
271341													0	0	0	0	0	0																			
271529													0	0	0	0	0	6																			
272030													44	0	42	69	15	49																			
272058													0	0	0	0	0	0																			
272151													23	0	0	5	0	0																			
272272													45	0	46	98	0	3																			
272302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
273336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	42	0	0	44	0	0	0	0	0	0	0	0	0							
273550													0	0	0	7	1	0																			
273653													8	5	0	0	0	0																			
273662													0	0	2	39	0	37																			
273840													0	0	0	0	0	0																			
273859													0	0	0	5	0	0																			
274025													2	4	0	11	0	0																			
274052													0	0	0	1	0	0													0	0	0	0	0	0	
274548													17	0	0	0	0	0																			
274829	0	0	0	0	0	0	0	0	0	0	0	0	11	3	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
274856													0	0	0	0	0	0																			
275255				0	0	0	0	0	0	0	0	0	20	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
275358													0	0	0	0	0	0																			
275479													0	0	0	0	0	0																			
275657													1	0	0	4	0	0																			
276074													0	0	0	1	0	0																			
276159													3	0	0	24	0	0													0	0	0	0	0	0	
276551				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
276579	0	0	0	0	0	1753	0	0	0	0	0	0	82	0	51	775	9	363	1050	0	69845	0	0	0	0	0	0	0	0	0							
276645													8	0	4	5	0	10																			
276654				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
276850													0	0	0	1459	374	27																			
276953													26	0	0	23	0	0																			
277240													0	0	0	0	0	0																			
277277				0	0	0	0	0	0				22	0	0	0	0	0	0	0	1284	0	0	0	0	0	0	0	0	0							
277679				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
277736													1	0	17	61	0	34																			
277820													93	24	0	73	4	0																			
278256													0	0	0	0	0	0																			
278555													0	0	0	208	241	172																			
278733													0	9	0	44	3	0																			
278751													0	0	0	0	0	0																			
278818	0	0	0	0	0	0	0	0	0	0	0	0	172	0	77	16	0	17	0	0	457	0	0	0	0	0	0	0	0	0							
278872													0	0	0	0	0	0																			
279105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
279842													0	0	5	0	0	26																			
279954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	114	0	26	0	0	0	0	0	0	0	0	0	0	0	0							
280110							0	0	0																												
280138													77	0	0	38	0	0																			
280352													12	0	0	50	0	0																			
280558													0	0	0	0	0	0																			
282075	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	21	0	0	0	0	75	0	0	0	0	0	0	0	0	0							
282226													13	0	2	66	0	41																			
282824													0	0	0	0	0	0																			
283157													0	0	0	1	0	0																			
283438	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	19	0	108	0	0	0	0	0	0	0	0	0	0	0	0							
283652													67	0	3	0	0	0																			
283737													16	0	16	36	0	28																			
283867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
284154													0	0	0	0	0	0																			
284239													6	0	0	114	0	0																			
284556													6	0	0	0	0	0																			
284752													28	0	0	0	0	0																			
284958													0	0	0	0	0	0													0	0	0	0	0	0	
285151				0	0	11	0	0	0	0	0	0	46	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
285348													0	0	0	0	0	0																			
285544				0	0	0	0	0	0				0	0	0	0	0	0	0	0	431	0	0	0	0	0	0	0	0	0							
285553				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
285740	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	63	0	19	0	0	0	0	0	0	0	0	0	0	0	0							
285759													1	0	0	0	0	0																			
285777													14	0	49	0	0	0																			
285852													25	0	0	22	0	24																			
285928													0	0	0	0	0	0																			
286251													138	28	14	187	0	42																			
286457													0	0	0	11	0	0																			
286840													0	0	0	0	0	0																			
287007													0	0	0	0	0	0																			
287342				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
287856													0	0	0	18	0	0																			
287922													0	0	0	0	0	0																			
287959													0	0	0	0	0	0																			
288152													0	0	0	0	0	0																			
288358													0	0	17	16	0	0																			
288376				0	0	0	0	0	0				8	0	0	20	0	2	0	0	56	0	0	0	0	0	0	0	0	0							
288853	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	26	0	0	7	0	0	0	0	0	0	0	0	8	0	0							
289056													0	21	0	3	0	2495																			
289225													14	0	0	0	0	0																			
289515													0	0	0	14	1	0																			
289702													7	0	0	70	0	42																			
289739													36	0	0	80	0	10																			
289757													5	0	0	10	0	17													0	0	0	0	0	0	
290052	0	0	0	0	0	0	0	0	0	0	0	0	445	0	287	27	0	12	0	0	0	0	0	0	0	0	0	0	0	0							
290249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
290838													0	4	54	0	0	14																			
290922													4	12	0	5	2	0																			
291059													0	6	0	0	0	0																			
291330													0	0	0	28	0	1																			
291376				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
291611													0	0	0	594	91	0																			
291732													0	6	0	47	51	0																			
292234													0	0	5	0	0	0																			
292467				0	0	0	0	0	0				130	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
292850													9	0	8	3	0	15																			
292908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1472	0	0	0	0	0	0	0	0	0							
293053													14	0	0	27	0	0																			
293352													20	1	0	1	0	0																			
293437													96	0	0	216	0	0																			
293651													0	0	0	68	2	75																			
293754													38	0	0	0	0	0																			
294023													120	0	213	15	0	127																			
294564	0	0	0	0	0	0	0	0	0	0	0	0	52	0	37	62	0	15	0	0	0	0	0	0	0	0	0	0	0	0							
294751	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0							
294779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	8	0	0	0	0	0	0	0	0	0	0	0	0							
294827													0	0	0	19	0	36																			
295011	0	0	0	0	0	728	0	0	719	0	0	8	129	0	44	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
295057													0	0	0	0	0	0																			
295646													7	200	0	0	0	0																			
296456													504	52	0	696	133	0																			
296474													0	0	0	0	0	0																			
296559													377	11	177	267	0	154																			
296755													0	0	0	0	0	0																			
296858													177	0	3	69	0	0																			
297051													0	0	0	0	0	0																			
297257													0	0	0	0	0	0																			
297547													0	0	0	0	0	0																			
297631				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
297761													0	0	0	0	0	0																			
298049													26	0	10	0	0	0																			
298218													47	26	0	92	4	0																			
298245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
299046	0	0	0	0	0	0	0	0	0	0	0	0	245	0	254	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0							
299868				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
300009													367	0	96	0	0	0																			
300063													21	0	0	0	0	0																			
300157													0	8	0	2	18	0																			
300353													27	15	12	32	0	0																			
300456													11	0	0	0	0	0																			
300933	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	1	0	0	23	0	0	0	0	0	0	0	0	0							
300942				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
300960													0	0	0	20	0	8																			
301574													0	0	0	7	0	3													0	0	0	0	0	0	
301800	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
302030													0	0	0	0	0	0																			
302133													0	0	0	0	0	0																			
302553													20	0	2	0	0	0																			
302656	0	0	0	0	0	449	0	0	391	0	0	58	3	0	7	0	0	16	0	0	188	0	0	0	0	0	0	0	0	0							
303653													61	0	0	69	0	0																			
303701													48	0	0	2	1	0																			
303747													0	0	0	1	3	0																			
303952													0	0	0	3	0	1																			
304155													0	0	0	103	0	0																			
304173													0	0	0	28	0	10																			
304520													2	0	0	0	0	0																			
304575													0	0	0	0	0	0																			
304762													30	0	0	18	0	0																			
304913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
305059													4	0	0	15	0	11																			
305077													0	0	0	0	0	0																			
305237													67	0	72	116	0	191																			
305442													104	31	0	52	45	0																			
306056													17	0	10	0	0	0																			
306140				0	0	0	0	0	0	0	0	0	3	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
306159	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
306337													43	0	133	5	0	2																			
306908													0	0	0	0	0	0																			
307062													9	0	0	7	0	6																			
307334													96	0	50	48	0	1																			
307361													0	0	0	0	0	0																			
307679	0	0	0	0	0	805	0	0	244	0	0	0	589	0	122	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
307932													0	0	0	0	0	7																			
308256													0	0	0	0	0	0																			
308340													1	0	0	0	0	0																			
308836													0	0	0	0	0	0																			
309150													35	0	0	0	0	0																			
309655													1	0	0	54	0	6																			
309851													0	0	0	0	0	0																			
310754													0	0	0	0	0	0																			
310950													0	0	0	0	0	0																			
310978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
311050													157	48	0	149	5	0																			
311144													9	0	9	1	0	0																			
311256													0	0	0	8	0	2																			
311265													134	0	0	16	0	0																			
311603													0	0	0	3	0	0																			
311658													0	0	0	0	0	0																			
