"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
	CHG-OFFS ON LNS SECURED BY FARMLAND	RECVRS ON LNS SECURED BY FARMLAND	CHG-OFFS ON LNS SECD BY MULTI-FAMILY	RECVRS ON LNS SECD BY MULTI-FMLY RES	CHG-OFF ON LS FINANCING RECEIVABLES	RECOV ON LEASE FINANCING RECEIVABLES	RECOVERIES CREDITED TO RESERVES	RECOVERIES ON C&I LOANS	RECOV ON C & I LNS-U.S. ADDRESSES	RECOV ON C & I LNS-NON-U.S. ADDRES	RECOV ON LNS TO FGN GOVTS & INST	RECOV ON ALL OTHER LOANS	LOSSES CHARGED TO RESERVE	CHARGE-OFFS ON C&I LOANS	CHG-OFFS ON LNS TO FGN GOVTS & INST	CHG-OFFS ON ALL OTHER LOANS	CHG-OFFS ON C&I LNS-U.S. ADDRESSES	CHG-OFFS ON C&I LNS-NON-U.S. ADDRES	CHRGE-OFFS ON R.E. LNS-NON U.S. ADDR	CHARGE-OFFS ON LOANS TO FARMERS	RECOV ON R.E. LOANS-NON U.S. ADDRESS	RECOVERIES ON LOANS TO FARMERS	CHG-OFFS OF LNS TO FINC COMMCL RE,CO	RECOVERS OF LNS TO FINC COMMCL RE,CO	CHG-OFFS OF RVLVG,OPEN-END LNS SECD	RECOVERS OF RVLVG,OPEN-END LNS SECD	CHRG-OFF ON LOANS IN FOREIGN OFFICES	RECVRS ON LOANS IN FOREIGN OFFICES	CHARGE-OFFS ON: CREDIT CARDS LOANS	RECOVERIES ON CREDIT CARDS LOANS	RCVRS ON CLSD-ED LNS:SECD FRST LIENS	RCVRS ON CLSD-ED LNS:SECURD JR LIENS	CHRG-OFFS CLSD-END:SECURED 1ST LIENS	CHRG-OFFS CLSD-END:SECURED JR LIENS	UNCOLLBLE CRED CRD FEE&FIN CHGS	CHARGE-OFFS ALL OTHR LEASE FNC RECVB	1-4 FAM RES CNSTRTN LN CHARGE-OFFS	1-4 FAM RES CNSTRTN LN RECOVERIES	OTHR CNSTRCTN LN & LAND DEV CHARGE-O	OTHR CNSTRCTN LN & LAND DEV RECOVERI	LN SCD BY OWNER-OCCPD NONFARM CHARGE	LN SCD BY OWNER-OCCPD NONFARM RECOVE	LN SCD BY OTHR NONFARM NONRES CHARGE	LN SCD BY OTHR NONFARM NONRES RECOVE	CHG-OFF LEASE TO IND FOR HOME & FAM 	LEASE TO IND FOR HOUSE & OTHR EXP RE	RECOVERIES ALL OTHR LEASE FNC RCVBL	CHRG OFF AUTO LN	RCVRY AUTO LN	CHARGE-OFFS ALL OTHER	RECOVERIES ALL OTHER	
343257	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
343770	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
343903	0	0	0	0	0	0	32	0				0	9	0		0				0		0	0	0	0	0			0	0	26	0	0	0			0	0	0	0	0	0	0	0				2	0	7	6	
343958	272	0	0	0	0	0	3	0				0	279	7		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	3	0	0				0	0	0	0	
344647	0	0	0	0	0	0	58	2		0		1	20	0		0		0	0	0	0	0	0	0	0	0			0	0	44	0	0	0			0	0	0	0	0	0	0	0	0	0		20	11	0	0	
344816	0	0	0	0	0	0	23	1		0		19	30	0		15		0	0	0	0	0	0	0	0	0			4	0	0	0	1	0			0	0	0	0	0	1	0	0	0	0		5	1	5	1	
344852	0	0	0	0	0	0	1	1				0	1	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
345309	0	0	0	0	0	0	16	1		0		9	326	0		11		0	0	0	0	0	0	0	0	0			0	0	1	1	57	0			0	0	0	0	149	0	108	3	0	0		0	0	1	1	
345345	0	0	0	0	0	0	1	0		0		1	3	0		3		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
345747	0	0	0	0	0	0	20	13		0		5	7	0		7		0	0	0	0	0	0	0	0	1			0	0	0	1	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
345756	0	0	0	0	0	0	1	1		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
345877	0	1	0	0	0	0	190	4				0	247	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	213	0	28	0	0	182				3	0	3	2	
346379	0	0	0	0	0	0	26	8				0	3	3		0							0	0	0	0			0	0	18	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
346566	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
346771	0	0	0	0	0	0	3	1				0	146	0		0							0	0	0	0			0	0	0	0	125	0			0	0	0	0	0	0	0	0				0	0	21	2	
347022	0	0	0	0	0	0	0	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
347639	0	0	0	0	0	0	42	0				0	0	0		0							0	0	0	0			0	0	0	31	0	0			0	0	0	0	0	0	0	11				0	0	0	0	
347956	0	0	0	0	0	0	50	44		0		4	21	18		2		0	0	0	0	0	0	0	0	0			0	0	0	0	0	1			0	0	0	0	0	0	0	0	0	0		0	0	0	2	
348159	0	0	0	0	0	0	2	1				0	21	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	21	1	
348720	0	0	0	0	0	0	265	5				0	13	0		0				0		0	0	0	0	0			0	0	24	0	0	0			0	93	0	5	0	3	0	129				0	0	13	6	
349129	0	0	0	0	0	0	4	0				0	8	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	8	4	
349343	0	0	0	0	0	0	3	0				1	8	0		1				0		0	0	0	0	2			0	0	0	0	0	0			0	0	0	0	0	0	0	0				7	0	0	0	
350572	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
350657	0	0	0	0	0	0	5	0				0	3	0		0				0		0	0	0	0	0			0	2	0	0	0	0			0	0	0	0	0	0	0	0				0	2	3	1	
350750	0	0	0	0	0	0	2	0				2	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
351131	0	0	0	0	0	0	2	0				2	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
351560	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
351878	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
352370	0	0	0	0	0	0	3	0				1	9	0		0							0	0	0	0			0	0	2	0	1	0			0	0	3	0	0	0	0	0				5	0	0	0	
352651	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
352745	0	0	0	0	0	0	44	0				0	33	0		0							0	0	0	0			2	0	0	0	0	0			0	0	0	0	0	0	0	0				21	24	10	20	
352772	0	0	0	0	0	0	1512	979		0		0	4702	789		0		0	0	0	0	0	174	21	0	51			79	44	103	10	0	0			0	100	0	0	1147	24	2617	0	0	0		9	16	61	185	
353238	0	0	0	0	0	0	6	1				4	10	0		10				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
353546	0	0	0	0	0	0	2	0				1	2	0		0				0		0	0	0	0	0			1	0	1	0	1	0			0	0	0	0	0	0	0	0				0	0	0	0	
353555	0	0	0	0	0	0	2047	682		0		22	3449	528		0		0	0	0	0	22	0	0	0	0			53	2	0	0	0	0			0	0	0	0	2	48	15	12	0	0		1912	827	939	454	
353724	0	0	0	0	0	0	33	0				0	14	0		0							0	0	14	0			0	0	3	0	0	0			0	2	0	26	0	0	0	2				0	0	0	0	
353957	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
354057	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
354253	0	0	0	0	0	0	9	0				9	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
354310	0	0	0	0	91	48	198	66		0		4	486	337		12		0	0	0	0	0	0	0	0	1			0	1	54	1	0	0			0	0	0	0	0	0	0	0	0	0		0	0	46	23	
354552	0	0	0	0	0	0	3	0				1	2	0		2				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
354851	0	8	0	0	0	0	40	0				32	8	0		8				8		32	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
355120	0	0	0	0	0	0	22	3				0	45	0		0				0		0	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	22	0				0	0	23	16	
355559	0	0	0	0	0	0	97	1				0	119	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	119	95	0	0				0	0	0	0	
355858	0	0	0	0	0	0	983	34		0		0	6703	0		42		0	0	42	0	0	0	0	0	0			6656	942	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	5	7	
356239	0	0	0	0	0	0	112	17				1	75	3		0				0		1	0	0	0	0			0	0	51	0	30	0			0	0	0	0	0	14	0	0				33	18	9	11	
356659	0	0	0	0	0	0	14	2				0	3	0		0							0	0	0	0			0	0	7	0	0	0			0	0	0	0	0	1	0	0				0	1	3	3	
356752	0	0	0	0	0	0	11	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	9	0	2	
357151	0	0	0	0	0	0	1	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
357526	0	0	0	0	0	0	16	10				0	4	0		0							0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				2	1	2	3	
357553	0	0	0	0	0	0	0	0				0	6	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	6	0	
357777	0	0	0	0	0	0	0	0				0	41	0		0							0	0	16	0			0	0	0	0	21	0			0	0	0	0	0	0	0	0				0	0	4	0	
357937	0	0	0	0	0	0	84	77				0	98	0		0				0		0	0	0	0	0			0	0	2	0	2	0			0	0	0	0	96	0	0	2				0	0	0	3	
358112	0	0	0	0	0	0	0	0				0	1	0		0							0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				0	0	0	0	
358448	0	0	0	0	0	0	1	0				1	1	0		1							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
358756	0	0	0	0	0	0	31	2				0	4	0		0				0		0	0	0	0	0			0	0	27	0	0	0			0	0	0	0	0	0	0	0				4	2	0	0	
359472	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
359650	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
359744	0	0	0	0	0	0	4	3				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
360777	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
361055	0	0	0	0	0	0	211	13				59	170	25		60				0		0	0	0	12	0			58	22	2	0	0	0			0	0	0	73	0	1	0	0				11	17	4	24	
361167	0	0	0	0	0	0	622	274		0		204	795	119		463		0	0	200	0	8	0	0	0	0			0	1	54	1	73	0			0	0	0	1	0	0	0	0	0	0		10	32	130	55	
361279	0	0	0	0	0	0	1	0				0	8	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	8	0	
361354	0	0	0	0	0	0	1	0				0	2	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
361439	0	0	0	0	0	0	25	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	25	0	0	0	0		0	0	0	0	
362043	0	0	0	0	0	0	1	1				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
362155	0	0	0	0	0	0	20	13				0	9	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	9	6	
362717	0	0	0	0	0	0	32	0		0		0	13	0		0		0	0	0	0	0	0	0	8	2			0	11	0	15	0	0			0	0	0	0	0	0	0	0	0	0		4	2	1	2	
362856	0	0	0	0	0	0	277	277				0	8	6		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	0	0	
362940	0	0	0	0	0	0	4	0				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	1	0	3	
363442	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
363648	0	0	0	0	0	0	53	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	50	0	0	0	0	0	0				0	0	1	3	
363657	0	0	0	0	0	0	24	2		0		3	14	0		0		0	0	0	0	3	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		10	10	4	9	
363778	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
364131	0	0	0	0	0	0	16	12				0	22	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	22	4	
364270	0	0	0	0			8		0	0	0	2	76		0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
364430	0	0	0	0	0	0	2	0				0	4	0		3							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	2	
364850	0	0	0	0	0	0	9	3				1	13	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				12	3	0	1	
365325	86	0	2271	59	0	0	2415	1347		0		0	6957	2623		0		0	0	0	0	0	0	0	84	6			35	6	627	20	89	40			0	0	136	44	143	6	744	194	0	0		640	93	66	13	
365745	0	0	0	0	0	0	0	0				0	24	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	24	0	
365848	0	0	0	0	0	0	12	0				0	1	0		0							0	0	0	0			1	1	11	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
365950	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
366078	0	0	0	0	0	0	9	1				0	260	50		0				0		0	0	0	209	8			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
366238	0	0	0	0	0	0	66	3		0		59	227	33		124		0	0	0	0	0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0	0	0		2	1	68	2	
366247	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
366359	0	0	0	0	0	0	10	6				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	1	3	
366658	0	0	0	0	0	0	4	0				0	3	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	3	2	
366854	0	0	0	0	0	0	0	0				0	3	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	0	0	
367150	0	0	0	0	0	0	2	0				0	49	20		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				28	2	0	0	
367178	0	0	0	0	0	0	3	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	3				0	0	0	0	
367431	0	0	0	0	0	0	27	3				0	128	54		0							0	0	0	0			0	1	1	0	65	0			0	0	0	0	0	1	0	0				5	1	4	20	
367543	0	0	0	0	0	0	7	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	7	
368054	0	0	0	0	0	0	3	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	0	0	
368344	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	0	0	
368522	0	0	0	0	0	0	1	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
368933	0	0	0	0	0	0	3	0				0	7	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	2	4	1	
368951	0	0	0	0	0	0	3	1				0	0	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
369453	0	0	0	0	0	0	1	0				0	1	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
369659	0	0	0	0	0	0	9	5				0	27	27		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	4	
370020	0	0	0	0	0	0	22	0				22	619	211		74				28		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	327	0				7	0	0	0	
370271	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
370347	0	0	0	0	0	0	1	1				0	11	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				11	0	0	0	
370721	0	0	0	0	0	0	12	0				0	1	0		0				0		0	0	0	0	2			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	1	9	
370833	0	0	0	0	0	0	38	0				0	0	0		0							0	0	0	0			0	0	0	37	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
370954	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
371223	0	0	0	0	0	0	1	0				0	1073	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	1073	0	0	0				0	0	0	1	
371232	0	0	0	0	0	0	56	31				0	3	0		0							0	0	0	0			0	0	16	0	0	0			0	0	0	0	0	0	0	9				0	0	3	0	
371362	0	0	0	0	0	0	5	0				0	67	32		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	30	0				0	3	5	2	
371559	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
371755	0	0	0	0	0	0	0	0				0	32	32		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
371849	0	0	0	0	0	0	5	2				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	0	0	
371924	0	0	0	0	0	0	49	12				0	95	0		0				0		0	0	0	0	0			0	0	9	0	0	0			0	0	0	0	0	0	0	0				47	20	48	8	
371942	0	0	0	0	0	0	2	0				0	200	200		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
372444	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
372538	0	2	0	0	0	0	41	22				0	37	17		0				0		0	0	0	0	0			6	5	5	0	2	0			0	0	1	0	0	0	0	0				9	0	2	7	
372640	0	0	0	0	0	0	6	0				0	6	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	0	2	6	
372855	0	0	0	0	0	0	0	0				0	1	0		0							0	0	0	0			0	0	0	0	0	1			0	0	0	0	0	0	0	0				0	0	0	0	
373115	0	0	500	0	0	0	274	1		0		6	811	3		0		0	0	0	0	6	0	0	0	2			6	0	0	2	0	0			0	0	0	4	0	0	19	0	0	0		0	0	283	259	
373272	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
373553	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
373601	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
374130	0	0	0	0	0	0	15	11				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	4	
374653	0	503	0	0	35	0	1120	5		0		354	885	129		67		0	0	0	0	327	0	0	0	0			0	0	0	41	0	0			0	0	0	0	0	1	0	0	0	0		62	26	592	190	
374774	0	0	0	0	0	0	3	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	2	0	0	0	0	0	0				0	0	0	1	
375034	0	0	0	0	0	0	16	2		0		0	15	0		0		0	0	0	0	0	0	0	0	2			15	3	0	7	0	0			0	0	0	0	0	2	0	0	0	0		0	0	0	0	
375043	0	0	0	0	0	0	244	61		0		11	159	0		7		0	0	0	0	1	0	0	74	1			0	0	12	75	0	0			0	0	0	0	78	79	0	5	0	0		0	0	0	0	
375379	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
375502	0	0	0	0	0	0	111	0				0	350	43		4				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	46	150	36				0	0	153	29	
375566	0	0	0	0	0	20	26	6				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
375650	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
376237	0	0	0	0	0	0	36	0				0	28	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	4				5	0	23	32	
376273	0	0	0	0	0	0	145	8		0		0	54	0		0		0	0	0	0	0	0	0	0	39			0	0	53	13	0	0			0	0	0	12	0	0	0	0	0	0		0	0	54	20	
376442	0	0	0	0	0	0	11	1		0		10	12	0		11		0	0	0	0	0	0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
376947	0	0	0	0	0	0	15	0				0	11	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	8	9	7	
377663	120	0	0	0	0	0	0	0				0	120	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
377850	0	0	0	0	0	0	0	0				0	3	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
377908	0	0	0	0	0	0	83	3		0		0	67	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	67	80	
378044	0	0	0	0	0	0	0	0				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	1	0	
378110	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
379050	0	0	0	0	0	0	2	2				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
379153	0	0	0	0	0	0	7	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	7	
379470	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
379649	0	0	0	0	0	0	7	0				0	3	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	5	3	2	
379920	0	1	0	0	174	876	5186	1223		0		209	12006	8014		0		0	0	0	0	209	0	0	242	248			80	6	576	200	441	31			47	15	0	63	330	335	685	28	0	0		1265	712	697	694	
380346	0	0	0	0	0	0	11	3				0	12	0		0				0		0	0	0	0	0			0	0	3	0	12	0			0	0	0	0	0	0	0	0				0	5	0	0	
380458	0	0	0	0	0	0	10	0				0	57	17		0				0		0	0	0	0	0			0	0	3	0	0	0			0	0	1	0	0	0	0	0				0	0	39	7	
380533	0	0	0	0	0	0	1	0				0	1	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
380654	0	0	0	0	0	0	2	0				0	3	0		0							0	0	0	0			0	0	0	2	0	0			0	0	0	0	0	0	0	0				3	0	0	0	
380878	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
380944	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
381026	0	0	0	0	0	0	3	0				0	8	0		0							0	0	0	1			0	0	0	0	8	0			0	0	0	0	0	0	0	0				0	0	0	2	
381343	0	0	0	0	0	0	63	8		0		1	84	23		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	61	54	
381839	0	0	0	0	0	0	2	0				0	6	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	1	3	1	
381932	0	0	0	0	0	0	14	14				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
381950	0	0	0	0	0	0	9	0				0	8	0		0							0	0	0	0			2	9	0	0	0	0			0	0	0	0	0	0	0	0				0	0	6	0	
382050	0	0	0	0	0	0	23	7				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	4				1	12	0	0	
382069	0	0	0	0	0	0	41	3		0		35	260	174		86		0	0	0	0	0	0	0	0	0			0	0	0	3	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
382256	0	0	0	0	0	0	30	30				0	30	30		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
382274	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
382443	0	0	0	0	0	0	1	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
382537	0	0	46	0	0	0	19	17				1	83	37		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
