"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
1669		3147	5520																																	5778	0	869								
1856		732	1758																																	3065	0	2324								
2161	0	1690	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8302	0	4830								
2732		0	46226																																	29461	0	1125								
2750		78	2121																																	1399	0	11917								
3252		113	58																																	2616	0	13888								
3458		0	140																																	928	0	486								
3720		2982	836																																	2893	0	4005								
3971		13627	34131																																	70160	0	9317								
4156		3265	3619																																	9415	0	6991								
4231		626	540																																	492	0	3960								
5069		39308	8338																																	700	0	0								
5135		1748	12564																																	8269	0	54057								
5210		7755	52279																																	108837	0	33645								
5461		2528	2762																																	14255	0	21850								
5751		498	3512																																	11109	0	11126								
6039	0	6685	8044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1971	0	6715								
6329	0	45905	31278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																18063	0	16259								
7009		0	0																																	0	0	0								
7045	0	1160	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2246	0	2934								
7072		1052	949																																	2104	0	9509								
7456		812	761																																	7090	0	22392								
7634		342	297																																	135	0	1485								
8033		17176	4271																																	7497	0	22196								
8462		0	403																																	2310	0	5250								
8631		707	748																																	451	0	108								
9357		0	5272																																	134637	333748	3818								
9553		3599	184																																	3175	0	30686								
9807	0	128508	300898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6665	0	4245	MUNICIPAL LETTER OF CREDIT FHLBNY							
9955		582	4662																																	7814	0	17866								
10250		2371	10697																																	36255	0	9186								
10849		6054	7519																																	2554	0	5242								
11145	0	3147	19515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4927	0	1769								
11640		2875	7006																																	5992	0	55415								
11837		1811	257																																	114	0	602								
12030		1990	9442																																	11373	0	8042								
12142		1705	2908																																	14776	0	7040								
12311																																														
12647		666	171																																	3777	0	9144								
12656		3	0																																	483	0	71								
12946		9294	39973																																	71016	0	19799								
13103	0	35905	53238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																84924	0	115437								
13251		296	0																																	564	0	778								
13457		0	0																																	448	0	3200								
14155		12129	2957																																	3706	0	6842								
14650		0	0																																	345	0	1437								
14753		0	0																																	596	0	6254								
14865		5176	12951																																	43097	0	96690								
14977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																284	0	11208								
16551		3773	5401																																	5259	0	750								
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11093	0	146727								
17147	0	47236	405063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2252824	0	365603								
17259		642	14																																	0	0	827								
17950		2876	4702																																	9735	0	23128								
17978		13501	0																																	0	0	347								
18050		4518	18165																																	3878	0	4512								
18827		12249	70094																																	138426	0	9688								
18836		804	3949																																	1112	0	5344								
18854	602	42305	112079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																35865	0	15575								
19356		218	4081																																	2439	0	198								
19936		471	3732																																	12644	0	8284								
19972		1053	0																																	0	0	0								
20053		884	834																																	3296	0	6162								
20633		1905	4685																																	2672	0	1908								
20857		0	150																																	1632	0	27274								
21256		0	0																																	88	0	3								
21359		2	0																																	724	0	3906								
21658	0	713	7432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			4260	0	5350								
22048		2958	15134																																	9829	0	5254								
22543		6295	4449																																	22175	0	2006								
22552		73	407																																	7391	0	8231								
22730		502	2346																																	2524	0	3109								
23456		4605	1320																																	4505	0	3741								
23504	1087930	3161	379279	0	0	15000	0	0	0	0	0	0	0	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				765457	0	74094								
23643		31	3883																																	7656	0	4032								
23755		6372	2149																																	7421	0	755								
24006		10426	52913																																	102053	0	0								
24378		261	775																																	397	0	475								
24453		7743	6597																																	15908	0	233								
24659		0	400																																	4836	0	4584								
24668		31070	15573																																	349701	0	47243								
24949		1284	18679																																	17973	0	16980								
25357		7472	12671																																	5619	0	20879								
25647	0	1110	4455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1296	0	1761								
26176		0	4557																																	491	0	0								
26457		152	1087																																	151	0	3907								
26765		63314	398977																																	140288	0	24084								
27070		2437	9620																																	21542	0	6904								
27548		7373	13141																																	127406	0	13245								
27614		869	564																																	6017	0	18795								
27847		6334	15688																																	5507	0	695								
28013	0	7847	128578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																82139	0	10251								
28152	0	1488	1541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8294	0	3804								
28675	0	703	2987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4309	0	5560								
28732		7652	2504																																	3653	0	1968								
29476		250	2054																																	6902	0	485								
29636		20682	71684																																	35827	0	10526								
29878	0	654	57353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	40011								
30052		3386	476																																	62	0	0								
30502		2760	24102																																	22794	0	38926								
30650		15077	5986																																	9380	0	1570								
30810																																														
31134	0	1736	2097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																445	0	6355								
31255	0	13797	17328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																27512	8606	3170								
31657		2281	0																																	2352	0	3644								
31826	0	1257	12838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																907	0	17362								
31835		0	0																																	3450	0	25432								
32234		156	102																																	8900	0	4011								
32766		5257	18873																																	860	0	1654								
32971		6244	8103																																	9782	0	4994								
33147		1576	4215																																	12451	0	24429								
33259		18586	58722																																	45390	0	12561								
33268		2408	2463																																	2627	0	4116								
33370		372	264																																	0	0	0								
33839		0	0																																	537	0	1971								
33857	0	31353	13460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																56420	0	78770								
34434		6890	7038																																	10591	0	21669								
34537	0	119876	101696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																394210	0	606517								
34555	0	2930	11819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4064	0	8028								
34742		40347	11837																																	9427	0	5465								
35057	6000	1067	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2338	0	10722								
35301																																														
35570	3682000	414366	509142	0	0	33793	0	0	0	0	0	0	0	33793	0	0	0	0	0	0	521	13593	0	0	0	0	0	0	0	0	0	0				905945	0	598417								
35646		124	0																																	2670	0	0								
35879		692	282																																	0	0	9554								
36456		0	0																																	782	0	12515								
36933		13522	3206																																	1258	0	2136								
37051		144	770																																	2445	0	4236								
37341		0	0																																	303	0	1768								
37435		59300	63308																																	16646	0	2638								
37640	0	31660	110171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																301595	0	200477								
37659	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																636	0	329								
37949		0	0																																	0	0	23922								
38740		2670	6254																																	3944	0	2352								
39327		12400	23975																																	16750	0	11872								
39756	10375	33253	12755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																68451	0	21996								
40033		0	494																																	805	0	94								
40499	0	27756	233256	0	0	80708	51359	0	0	17573	63135	0	0	0	0	12196	39163	0	0	0																115752	0	404064								
40855		939	293																																	1493	0	2306								
41553		0	20																																	343	0	1675								
41629		125	5751																																	3667	8091	5004								
41825		13173	27619																																	80357	0	19531								
41955		0	0																																	9373	0	0								
42037		0	0																																	1955	0	0								
42354		1596	4268																																	1733	0	2197								
42372		17195	672																																	582	0	8619								
42420	0	113236	253690	0	0	220165	0	87063	0	0	7500	0	138107	74558	0	0	0	0	33935	53128																692678	0	158949								
42448	61425	58603	127195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																68599	0	64031								
42457		10	537																																	770	0	8880								
43052		671	0																																	11019	0	1589								
43351		4719	289																																	8668	0	14945			0					
43856		850	0																																	2138	0	62								
43959		4746	2338																																	3534	0	1801								
44040		651	40																																	6012	0	25664								
44433	0	9181	18527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8436	0	0								
44741		2374	12828																																	5623	0	4528								
44750		2901	2936																																	74	0	3								
44929	0	0	1897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2176	0	1624								
45038	0	1690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9111	0	7489								
45047		1183	0																																	1189	0	9199		0						
45056		58	301																																	5024	0	11527								
45430		1464	600																																	0	0	400								
45458		377	6903																																	4270	0	14356								
45551		0	6116																																	0	0	218807								
45560	0	44819	130498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																81956	0	36978								
45775		0	0																																	425	0	11037								
46053		647	1355																																	4801	0	17343								
46941		548	2115																																	1222	0	7598								
47247	0	34237	1376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																21047	0	2886								
47256		95	43																																	322	0	760								
47452		1286	180																																	916	0	11								
47500		693	5844																																	15202	0	28415								
48057		0	123																																	896	0	6416								
48150		760	0																																	186	0	3363								
48374		1008	55998																																	37274	0	64321								
48440		0	0																																	7679	0	0				FHLB Pool (8026)	FHLB New (14578)	FHLB (17742)		
49054		2552	1059																																	2756	0	2657								
49148		34	108																																	1535	0	2604								
49241		15300	52675																																	74136	0	60512								
49652		0	6069																																	6353	0	3821								
49858		31842	233																																	1637	0	13								
49951		8	3467																																	756	0	2426	Federal Home Loan Bank							
50144		259	0																																	3546	0	374								
50461	0	7257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10866	0	207								
51253	0	3548	3488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1164	0	2601								
51356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	1158								
51459		421	1416																																	6691	0	30153								
51842	0	510	17077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																25847	0	37658								
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
52951		840	586																																	2076	0	4690								
53051		0	855																																	2768	0	1622								
54058	0	6687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	36637								
54656	0	1661	6655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																31638	0	11903								
54973	0	94014	63424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																347267	0	117543								
55336		666	6670																																	8181	0	4438								
55635		0	637																																	1221	0	286								
55653		375	3179																																	4677	0	229								
55970		19117	22915																																	5607	0	19592								
56258		652	4458																																	21494	0	8381								
56351	0	50632	129104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																71758	1000	64815								
56548		981	43702																																	1931	0	12119								
56717		2064	57799																																	34699	0	15750								
57040	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	8375								
57451		994	9729																																	58397	0	3279								
58225		2569	4935																																	4678	0	962								
58243	0	114477	172168	0	0	1917	0	0	1917	0	0	0	0	0	0	0	0	0	0	0																643049	36591	270593								
58355		1215	0																																	2551	0	2101								
58551		0	0																																	1381	0	10820								
58636		13940	12475																																	3842	0	1981	17 million LOC with FHLB for MS Public Deposits							
58757		5864	7529																																	17392	0	22485								
58971	0	103039	365324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1405133	693	419015								
59316		9950	72494																																	74537	0	16379								
59352		3984	8249																																	8415	0	9494								
59370		3243	3389																																	12500	0	3439								
59754		0	0																																	3	0	152								
60143																																														
60330	0	9793	13583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																52923	0	20200								
60545		0	900																																	7343	0	16001								
60554		0	0																																	2542	0	8210								
60648		2017	3457																																	3496	0	4856								
61122	0	19030	29138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																85585	0	4545								
61355		13283	38115																																	91734	0	19823								
61476		12971	19983																																	4943	0	43060								
61757	0	1205	7849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																23805	0	12444								
61832		5758	3553																																	7382	0	2737								
61953		528	343																																	1942	0	975								
62044		149	436																																	460	0	39								
62110		0	0																																	0	0	0								
62147		2085	2373																																	0	0	2370								
63050		2624	532																																	2399	0	6242								
63069																																														
63201		1157	167																																	5408	0	107								
63573		0	9455																																	6572	0	844								
63733	0	12672	9550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																13178	0	57497								
63742		6727	9525																																	62631	0	1815								
63751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	15								
64150		4736	2937																																	6197	0	8813								
64552	11350	3580	4648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6453	0	6916								
64730		5698	11143																																	1241	0	1281								
65205		3365	5941																																	2761	0	4640								
65513																																														
65559	0	7481	2679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																36596	0	34100								
65746	3145	26953	60390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																42081	0	19818								
65858		113077	159998																																	144733	0	105738								
66154		8179	9725																																	13761	0	280								
66275		3648	13418																																	27870	0	25452								
66677	0	5687	3583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	23516								
67142		2427	8085																																	1660	0	1851								
67151		79710	38652																																	69224	0	11408								
67209		17543	120263																																	41014	0	22977								
67254		0	0																																	0	0	0								
67656	0	8273	25471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9079	0	20159								
67870		6400	9657																																	3989	0	118								
68671		2823	0																																	36	0	0								
68756	0	18462	11264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																33224	0	38118								
68831		1679	2275																																	1023	0	7247								
69333	0	9900	12630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																175207	3494	5539								
69678		2121	252																																	53925	0	33188								
70218	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																555	0	1794								
70414		1581	5130																																	29982	0	33226								
70638		4399	334																																	4991	0	10329								
70955		0	0																																	0	0	440								
71073		217	1999																																	771	0	466								
71457		0	11443																																	9776	0	91114								
71859		0	0																																	233	0	0								
72258		894	1350																																	8159	0	12192								
72351		30	0																																	653	0	1220								
72454		414	0																																	5407	0	4245								
72678		3382	3527																																	4726	0	0								
73116		19192	26264																																	19832	0	98								
73152		0	243																																	205	0	3318								
73554		208	98																																	7707	0	31112								
73956		0	100																																	1911	0	680								
74056		692	48494																																	1575	0	31099								
74140	0	5938	19943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																118704	0	71441								
74403	44250	13343	30638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																70667	0	38146								
74449		227	0																																	2	0	19								
75259		25759	11732																																	70136	4315	73299								
75446		431	72																																	9915	0	19532								
75455		0	0																																	71	0	498								
75633																																														
75651		0	0																																	1110	0	4706								
76153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																344	0	8036								
76443		8552	866																																	649	0	3601								
76854		2766	12061																																	20948	0	2445								
77150	0	167	821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3013	0	5527								
77253		1618	3650																																	9012	0	15406								
77422		523	8496																																	7103	10550	835								
77851	0	19217	140713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																298220	16658	165553								
78157		111	277																																	44	0	161								
78241		482	419																																	2187	0	4266								
78559		84	433																																	1143	0	4017								
79042	0	18120	9745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																184	0	80								
79127		140	914																																	783	0	62								
79145		4192	2674																																	703	0	4200								
79257		0	0																																	256	0	333								
79855		3725	6018																																	6162	0	4953								
80150		0	0																																	0	0	1107								
80374		1173	0																																	599	0	1092								
80431		582	0																																	1212	0	522								
81175		4309	9519																																	20087	0	36658								
82033		2897	9943																																	4025	0	3389								
82257		0	0																																	4373	0	5838								
82350		0	117																																	913	0	445								
82659	0	1704	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1844	0	5584								
83151		9830	4109																																	17210	0	2730								
83236		0	1874																																	0	0	0								
83375		12077	81472																																	134976	0	23557								
83638																																														
83834		923	4575																																	6872	0	3724								
83852		0	0																																	1500	0	14996								
83955		1161	355																																	6648	0	4947								
84046		0	0																																	1323	0	1759								
84541		9609	3056																																	44285	3450	88102								
84804		153	0																																	267	0	1366								
85052		203	845																																	3982	0	171								
85472	2043380	104970	175445	0	0	50366	0	11899	0	0	0	0	50366	0	0	0	0	0	7706	4193	7789	19746	16088								16088					627386	0	104635								
85931		5416	2223																																	4005	0	1997								
86349		1679	552																																	4351	0	1666								
86675		15705	13260																																	0	0	0								
87047		1294	1907																																	38	0	584								
87159		0	2431																																	1860	0	1416								
87234		25490	31744																																	15919	0	0								
87476		147	396																																	0	0	0								
87579	0	13429	1491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																120	0	13963								
88231		83995	30624																																	17789	0	509								
88259		446	0																																	1656	0	6853								
88352	0	16	7003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9193	0	3296								
88455		1812	2897																																	15758	0	127910								
88950		31	3000																																	5788	0	2912								
89032		5727	1461																																	4111	0	2055								
89135		1583	1800																																	2719	0	738								
89854		1922	5728																																	8558	0	15281								
89957		1569	2225																																	715	0	14787								
90047		208	0																																	788	0	2091								
90177		0	0																																	0	0	10271								
90328		5195	31582																																	14358	0	23784								
90337	28058	12817	35902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																55452	0	5635								
90579		8399	6465																																	4689	0	0								
91615	8050	0	0																																	0	0	12963	FHLB LOCs							
91754	0	6356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																19621	0	10053								
91950		0	0																																	0	0	3273								
92144		0	0																																	0	0	5473								
92676	0	2136	13465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																57109	0	22537								
92706		2968	3503																																	3872	0	7148								
92902		0	0																																	0	0	0								
93244		3920	8864																																	7060	0	8177								
93543		3212	15758																																	15623	0	13419								
93619																																														
94139		13243	3784																																	21180	0	6366	FHLB Fluctuating Balance Letter of Credit (Secures Public Funds)							
94522		34699	13411																																	31236	0	14896								
94755		1523	608																																	2868	0	9175								
94858		1661	875																																	1967	0	6572								
95051	0	2898	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5909	0	5096								
95677		0	0																																	1535	0	250								
96553		26	405																																	2966	0	7508								
97055		170	123																																	7690	0	39041								
97279		211	0																																	1132	0	1623								
97457		1541	1026																																	2465	0	9837								
97804		1190	45499																																	62572	0	14032								
97943		3376	1601																																	16935	0	20834								
98351		4606	8611																																	340	0	624								
98463		164	4835																																	52788	0	35222								
98717	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
99143		1210	5137																																	9135	0	30831								
99376	5028	0	766690	0	0	24237	0	0	0	0	0	0	0	24237	0	0	0	0	0	0																217478	158983	183				Commitments to purchase loans	Recourse on loans			
99442		1880	2883																																	10186	0	37831								
99536		20541	53750																																	16574	0	1278								
99853		0	127																																	107	0	166								
100236		12745	16241																																	7096	0	7899								
100357		17716	11750																																	34749	0	51087								
100562	0	13565	425681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																362419	0	204695								
100777		8771	0																																	6877	0	3956								
100843		2203	8087																																	3226	0	31653								
101019																																														
101037		42115	17497																																	18794	0	69802								
101439	0	745	4401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1887	0	6413								
101671	0	871	21201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																41269	0	16429								
101738		1941	274																																	11102	0	4669								
101952		647	0																																	10115	0	2808								
102333		3	27																																	124	0	146								
102342		4845	0																																	14093	0	54151								
102539		0	0																																	252	0	355								
102557		4359	0																																	9810	0	106								
102874	0	3442	8019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																757	0	4930								
103134		2385	2385																																	3751	0	8381								
104234		1606	1483																																	13	0	702								
104542		0	0																																	0	0	0								
104971		0	0																																	0	0	29								
105026		10623	4915																																	15722	0	6762								
105473		42258	50104																																	77986	2657	81501								
105530		1933	500																																	319	0	1334								
106359	0	50618	106006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																86001	0	19100								
106452		49284	18478																																	39189	0	14231								
106676		1034	98																																	0	0	0								
107244	1452655	1864670	8346951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	21	0	0	0	0	0	0	0	0	0	0				98152	200707	159170								
107459		0	0																																	0	0	1000								
107570		1431	8583																																	31152	0	479								
107758		16	0																																	1209	0	4286								
108072		1388	0																																	8591	0	1689								
108269		1514	0																																	113	0	60								
108652		40	0																																	277	0	3								
108746		0	0																																	0	0	4218								
108951		4102	3971																																	34332	0	26632								
109136		30631	4328																																	2248	0	1349								
109154		7628	594																																	1940	0	0								
109453		4126	1822																																	4241	0	14694								
109574		23966	7722																																	18039	0	15452								
109659		2952	6165																																	6323	0	3790								
110413	0	245	34213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																51660	0	14840								
110936		3841	16496																																	4259	0	39								
110945		2186	5004																																	6888	0	15289								
110972		1618	1813																																	1765	0	1129								
111157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1775	0	20720								
111205		7469	12932																																	37148	0	29392								
111942		7874	5903																																	26750	0	6415								
111979		8043	858																																	19203	0	15214								
112163	0	83467	62124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																144899	0	51588								
112332		3015	81																																	898	0	2275								
112444		10	949																																	361	0	4564								
112510		603	1																																	845	0	3045								
112556		0	303																																	605	185	2794								
112837																																														
113003	0	818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	5851								
113030		1266	1074																																	459	0	1175								
113441		4812	15229																																	21825	0	35287								
113601		79292	163103																																	543	0	37								
113740	0	2040	14115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																62785	0	2543								
113937		8123	5167																																	9940	0	4320								
114149		0	3371																																	12174	0	2885								
114251		0	1385																																	4766	0	40075								
114260	0	53500	380233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														16574	56000	189560	0	19311								
114457		756	0																																	10888	0	12343								
114774		11855	0																																	0	0	14911								
114840		5391	13830																																	22580	0	5775								
114859		1037	1006																																	633	0	3637								
115146		402	238																																	3386	0	11536								
115575		43219	10097																																	21040	0	11562								
116358		31	1111																																	1856	0	379								
116554		0	0																																	183	0	0								
116741		0	0																																	1989	0	7689								
117038	7500	2859	1995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3901	0	15015								
117074		441	1105																																	0	0	940								
117458		254	31029																																	23775	0	56474								
117775	0	565	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																21897	0	409								
118156		3411	25520																																	38327	0	14765								
118660		0	0																																	2421	0	0								
118736		746	1410																																	3133	0	5441								
119153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																22855	0	4678								
119528		0	35596																																	50751	0	23200								
119779	0	26741	42241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																30358	0	26069								
119872		13650	16376																																	8610	0	10075								
120476		0	0																																	0	0	0								
120542		1209	9172																																	17086	0	257								
120609		14484	45436																																	70194	0	34885								
120953		0	0																																	6340	0	17763								
121642	55000	96532	438797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																141295	0	291293								
121651		0	792																																	181	1362	232								
121914		1101	12576																																	3177	0	6972								
122153		69	0																																	962	0	0								
122546		323	0																																	273	0	235								
