"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
13103	0	0					4696	0	282173					59551	0	0			0	40561	0	554										213863		
13251	0	961					391	0	2311					0	0	0			0	1349	0	0										0		
13457	0	772					0	0	7001					0	0	0			0	4289	0	0										0		
14155	0	0					661	0	19553					3500	0	0			0	17916	0	0										0		
14650	0	0					55	4026	0					0	0	0			4018	0	0	0										0		
14753	0	0					182	3598	7364					0	0	0			3397	5350	0	0										43		
14865	0	0					994	1277	16570					0	0	0			1277	757	0	0										0		
14977	0	0					214	0	0					0	0	0			0	0	0	0										0		
16551	0	50255					1268	18107	84234					0	0	0			16357	28803	0	0										0		
17110	100	0					219	100	0					0	0	0			0	0	0	0										75605		
17147	0	0					28740	1295534	2401364					359337	0	0			624553	1366162	0	185721										0		
17259	0	495					265	980	14476					0	0	0			980	9425	0	0										0		
17950	0	15305					1926	0	352227					0	0	0			0	76013	0	0										0		
17978	32479	0					3355	125896	0					290	0	0			9640	0	0	0										0		
18050	0	0					953	12826	290404					0	0	0			11564	120222	0	0										0		
18827	0	0					7071	0	123565					50000	0	0			0	42259	0	0										1144		
18836	0	494					539	0	19860					3328	0	0			0	6345	0	0										0		
18854	0	0					1187	0	0					0	0	0			0	0	0	0										0		
19356	0	0					499	0	13043					2700	0	0			0	13043	0	0										0		
19936	0	0					537	2855	93358					6537	0	0			289	12067	0	0										0		
19972	0	0					33	27108	0					0	0	0			27036	0	0	0										0		
20053	0	0					193	0	9449					4000	0	0			0	4869	0	0										0		
20633	0	0					919	0	44413					8900	0	0			0	20865	0	0										786		
20857	0	32708					528	0	80899					7951	0	0			0	43046	0	0										0		
21256	0	0					56	0	3599					0	0	0			0	0	0	0										0		
21359	0	1263					316	240	11234					4	0	0			0	1602	0	0										0		
21658	0	3738					36	0	66759					5461	0	0			0	28241	0	0										1095		
22048	0	0					1124	0	40938					9592	0	0			0	16725	0	0										0		
22543	0	20971					900	0	33304					20000	0	0			0	2468	0	0										50		
22552	0	980					646	452	2198					9768	0	0			452	0	0	0										39		
22730	0	0					448	0	112966					326	0	0			0	59569	0	8643										0		
23456	0	500					682	192	89478					268	0	0			192	32856	0	0										0		
23504	0	92272					45063	0	1152493					533865	0	0			0	45389	0	1763										0		
23643	0	0					1255	0	83266					0	0	0			0	44363	0	0										0		
23755	0	0					411	0	71733					4000	0	0			0	40325	0	0										265		
24006	0	0					5886	324841	37610					106647	4425	4425			56505	6864	0	0										0		
24378	0	0					468	1701	7418					0	0	0			1701	584	0	0										0		
24453	0	0					1417	0	13549					0	0	0			0	0	0	0										0		
24659	598	0					58	4852	0					0	0	0			4254	0	0	0										0		
24668	0	45000					5872	0	345812					0	0	0			0	267613	0	4696										0		
24949	0	0					1581	0	27111					11400	0	0			0	0	0	0										0		
25357	0	0					3579	6347	30318					0	0	0			0	5011	0	0										0		
25647	0	0					1440	0	23693					105356	0	0			0	0	0	0										0		
26176	0	0					3431	0	10023					110500	0	0			0	1980	0	0										0		
26457	0	14615					0	0	14615					0	0	0			0	0	0	0										0		
26765	0	0					9315	1058	116699					0	0	0			957	2677	0	0										0		
27070	0	0					1916	0	184256					12000	0	0			0	86092	0	0										0		
27548	0	4620					2343	0	376686					4000	0	0			0	89004	0	0										2501		
27614	0	0					1826	0	246060					12500	0	0			0	111596	0	0										0		
27847	0	0					2195	105	154599					10000	0	0			0	98232	0	0										0		
28013	0	0					28708	6913	1207238					580073	13305	1220			0	103	0	75000										473		
28152	0	5453					596	0	43772					0	0	0			0	22419	0	0										0		
28675	0	0					1484	0	96628					25000	0	0			0	3261	0	0										21		
28732	0	474					262	369	10081					0	0	0			369	5829	0	0										0		
29476	0	0					618	3091	2396					1449	0	0			3091	2142	0	0										0		
29636	0	0					2100	0	773749					0	0	0			0	163698	0	197709										500		
29878	0	0					2823	0	42895					12000	0	0			0	0	0	0										0		
30052	0	0					119	3025	0					108	0	0			3025	0	0	0										0		
30502	0	0					922	0	191526					0	0	0			0	21114	0	86952										23965		
30650	0	0					405	0	19286					0	0	0			0	6808	0	0										0		
30810																																		
31134	0	2257					147	0	27283					0	0	0			0	18078	0	0										0		
31255	0	0					2865	0	159576					0	0	0			0	133202	0	0										0		
31657	0	0					373	84808	0					0	0	0			11883	0	0	0										0		
31826	0	0					627	0	35989					0	0	0			0	24092	0	0										0		
31835	0	0					1914	2210	32022					1600	0	0			2210	9421	0	0										0		
32234	0	1888					1927	0	144357					10305	0	0			0	103313	0	0										0		
32766	0	0					45	0	0					0	0	0			0	0	0	0										0		
32971	0	925					1355	1	32479					15000	0	0			0	29452	0	0										41		
33147	0	0					534	0	14271					0	0	0			0	1117	0	0										0		
33259	0	53775					1117	0	69874					0	0	0			0	4397	0	0										0		
33268	0	31046					0	0	121308					0	0	0			0	45947	0	0										0		
33370	0	0					463	358	0					2740	0	0			0	0	0	0										0		
33839	0	0					61	0	4272					0	0	0			0	2495	0	0										0		
33857	0	0					5532	0	91488					90929	0	0			0	45971	0	0										0		
34434	0	0					1031	8271	30240					0	13	13			7896	10315	0	0										0		
34537	0	199					32185	512307	1051396					0	0	0			0	34804	0	190678										6416		
34555	0	3017					4415	0	93667					2050	0	0			0	61392	0	0										0		
34742	0	0					2746	0	40459					0	0	0			0	11261	0	0										0		
35057	0	2033					880	0	11123					0	0	0			0	3487	0	0										122		
35301	3408000	8838000	445000	71000	146000	31000	416000	42323000	35905000	13567000	211684000	0	199099000	3665000	3082000	1518000	25000	0	1000	1498000	4899000	587000	13927000	8032000	19652000	6393000	4718000	3251000	1000	7791000	0	5000	0	
35570	0	0					177351	1169109	2682938					3082116	30130	30130			234957	0	0	449815										5116		
35646	0	300					1384	0	26198					0	0	0			0	22185	0	0										0		
35879	0	19843					1076	0	78650					18682	0	0			0	19386	0	0										0		
36456	0	0					286	0	27255					0	0	0			0	8495	0	0										0		
36933	0	0					242	0	29984					2000	0	0			0	11880	0	0										0		
37051	0	0					173	0	1365					4000	0	0			0	865	0	0										9		
37341	0	0					491	0	5390					2000	0	0			0	3788	0	0										7		
37435	0	0					966	43644	333361					0	0	0			10138	33044	0	0										0		
37640	0	0					13048	0	1382843					78183	5772	5970			0	623848	0	39863										0		
37659	0	0					44	3258	12					0	0	0			3258	0	0	0										0		
37949	0	0					336	0	136287					6600	0	0			0	58237	0	23783										0		
38740	0	0					968	0	84768					9000	0	0			0	14313	0	0										0		
39327	3016	5484					355	3515	78438					0	0	0			499	13059	0	0										0		
39756	0	11453					718	0	108472					12012	0	0			0	66702	0	4588										0		
40033	0	0					309	4	20063					0	0	0			0	9064	0	0										0		
40499	0	0					8982	0	304168					97488	22552	22552			0	0	0	0										0		
40855	0	0					813	0	8734					9262	0	0			0	8734	0	0										0		
41553	0	0					343	22363	45513					0	0	0			22363	0	0	0										0		
41629	0	10096					654	0	40430					2500	0	0			0	14099	0	0										0		
41825	0	0					462	0	61086					0	20	18			0	19952	0	0										0		
41955	0	246					203	0	14786					1649	0	0			0	4128	0	0										0		
42037	0	0					0	0	24666					0	0	0			0	14958	0	0										0		
42354	0	0					100	0	47835					0	0	0			0	12536	0	0										0		
42372	0	0					213	0	49431					0	0	0			0	7867	0	0										0		
42420	0	0					13445	407833	1042380					62359	0	0			35110	8688	0	110762										0		
42448	0	0					5916	0	138876					72430	0	0			0	115310	0	0										0		
42457	0	0					690	8096	12198					1750	0	0			8096	0	0	0										0		
43052	0	0					1615	0	15035					6500	0	0			0	7250	0	0										0		
43351	0	0					811	0	6159					14251	0	0			0	3599	0	0										0		
43856	0	0					806	3524	9126					12	0	0			3524	5179	0	0										0		
43959	0	0					235	0	115562					0	0	0			0	46759	0	0										0		
44040	0	0					1603	0	110852					0	0	0			0	54483	0	0										0		
44433	0	0					2350	0	58630					24000	0	0			0	10590	0	0										0		
44741	0	0					1643	0	105095					0	0	0			0	61538	0	0										1772		
44750	0	0					1003	0	34200					0	0	0			0	4271	0	0										0		
44929	0	38228					1237	0	50041					0	0	0			0	5782	0	0										0		
45038	0	0					174	578	73880					0	0	0			578	25093	0	963										0		
45047	0	0					560	0	23940					0	0	0			0	4091	0	0										0		
45056	0	496					213	9100	7524					561	0	0			9100	0	0	0										0		
45430	0	0					664	15333	33206					0	0	0			15333	0	0	0										0		
45458	0	0					1720	0	59576					16561	0	0			0	28824	0	0										41		
45551	0	26201					3062	0	215811					0	0	0			0	72378	0	0										0		
45560	0	0					4710	56539	502866					70000	0	0			6567	69773	0	0										8802		
45775	0	0					393	0	34903					7000	0	0			0	2940	0	0										0		
46053	0	0					2184	0	80277					0	0	0			0	33121	0	0										36		
46941	0	0					538	2378	36099					8338	0	0			1878	10299	0	0										0		
47247	0	0					3990	1936	45213					51900	336	201			1936	19855	0	0										0		
47256	0	0					80	0	0					4000	0	0			0	0	0	0										0		
47452	0	8695					36	0	8994					3587	0	0			0	0	0	0										0		
47500	0	0					1373	0	45129					17000	0	0			0	14805	0	0										28422		
48057	0	11007					616	0	40997					0	0	0			0	19291	0	0										0		
48150	0	1395					253	0	6187					0	0	0			0	1432	0	0										9		
48374	0	8653					12403	0	74364					78500	0	0			0	13955	0	890										262		
48440	0	0					547	300	49970					7084	0	0			300	21836	0	0										0		
49054	0	0					1091	0	7589					16457	0	0			0	1294	0	0										0		
49148	0	0					223	0	61571					4000	0	0			0	12670	0	0										0		
49241	0	0					9214	25994	77639					10125	0	0			11417	41919	0	0										0		
49652	0	0					1989	0	45981					13146	0	0			0	32692	0	0										0		
49858	0	0					1051	0	5891					0	0	0			0	3381	0	0										0		
49951	0	0					312	0	16064					0	0	0			0	0	0	0										0		
50144	0	0					346	58358	0					0	0	0			12709	0	0	0										0		
50461	0	0					0	0	0					0	0	0			0	0	0	0										0		
51253	0	0					2662	0	1467					44695	0	0			0	1465	0	0										0		
51356	0	0					0	0	19940					0	0	0			0	0	0	0										0		
51459	0	10262					2457	0	193851					0	0	0			0	41312	0	0										33		
51842	0	0					204	0	40942					4000	0	0			0	29264	0	0										12		
52719	0	0					6402	0	0					0	0	0			0	0	0	0										0		
52951	0	0					640	0	50448					534	0	0			0	27695	0	0										0		
53051	0	0					5	34164	0					0	0	0			3137	0	0	0										0		
54058	0	0					2118	0	123304					6000	0	0			0	32500	0	0										0		
54656	0	35838					3621	0	988219					0	0	0			0	808649	0	0										0		
54973	0	4908					90792	295046	2305257					0	0	0			0	15427	0	102685										0		
55336	0	0					2193	0	41315					2504	0	0			0	19505	0	0										0		
55635	0	602					258	0	7102					2777	0	0			0	0	0	0										0		
55653	0	0					474	0	29152					0	0	0			0	10845	0	8456										0		
55970	0	23784					695	0	42762					1000	0	0			0	0	0	0										0		
56258	0	0					8	0	120270					0	0	0			0	22565	0	0										0		
56351	0	0					8397	0	636158					0	0	0			0	431424	0	0										0		
56548	0	0					2391	0	65648					18000	0	0			0	0	0	0										40		
56717	0	0					4620	0	178485					84221	0	0			0	75259	0	0										0		
57040	0	6703					273	0	15390					0	0	0			0	6139	0	0										0		
57451	0	48174					737	0	385325					17600	0	0			0	130466	0	11566										892		
58225	0	8263					644	0	76409					0	0	0			0	28062	0	0										0		
58243	0	0					31302	365628	244555					81918	0	0			41252	58110	0	7295										0		
58355	0	0					176	0	0					1300	0	0			0	0	0	0										0		
58551	0	0					0	0	83256					0	0	0			0	49454	0	0										0		
58636	0	0					1503	0	115778					10000	0	0			0	41727	0	0										0		
58757	0	4981					1612	0	45067					12055	0	0			0	11983	0	0										54		
58971	0	45935					10060	1504211	1597618					0	0	0			3607	4825	0	226729										0		
59316	0	0					4043	0	275224					39367	0	0			0	96762	0	72917										0		
59352	0	0					118	11957	153341					0	0	0			0	93538	0	0										0		
59370	0	0					261	689	12744					0	0	0			0	5280	0	0										21		
59754	0	204					271	0	3504					500	0	0			0	2121	0	0										0		
60143	0	4613000	0	0	0	0	555000	0	15595000	76000	85587000	0	77363000	517000	562000	174000	0	0	0	0	0	2000	0	2996000	0	7986000	0	0	0	0	0	40000	0	
60330	0	0					1660	0	126733					18156	0	0			0	24423	28000	0										0		
60545	0	2853					747	0	81663					8000	0	0			0	51684	0	0										0		
60554	0	0					215	0	5536					1130	0	0			0	4965	0	0										36		
60648	0	0					764	2925	94328					0	0	0			2925	33814	0	0										0		
61122	0	0					3654	69357	191444					70000	0	0			20601	9844	0	51454										0		
61355	0	94640					4343	4066	484869					0	0	0			4066	242067	0	19387										0		
61476	0	0					4547	0	49809					20641	0	0			0	11678	0	0										0		
61757	0	30982					1440	2572	37513					0	0	0			2430	2777	0	0										0		
61832	0	0					1204	0	190444					0	0	0			0	137460	0	0										0		
61953	0	1035					252	3079	38548					0	0	0			2367	21879	0	0										0		
62044	0	0					401	400	2371					56	0	0			0	150	0	0										0		
62110	101	0					126	101	0					0	0	0			0	0	0	0										12780		
62147	0	0					104	500	35034					5403	0	0			0	20939	0	0										0		
63050	0	0					25	0	87914					0	0	0			0	47217	0	0										0		
63069	100	0	0	0	0	0	127787	5714610	12249880	0	81469654	0	75056817	561485	815916	102102	825124	510798	597671	791	0	0	513443	44047	3778272	11596205	0	0	0	98039	0	23408	0	
63201	0	2206					307	2543	55604					0	0	0			2543	29208	0	0										0		
63573	0	0					2638	0	56954					19710	0	0			0	0	0	0										0		
63733	0	0					3718	0	272566					36474	0	0			0	117864	0	0										100		
63742	0	0					690	0	25428					9929	0	0			0	13880	0	0										0		
63751	0	1466					70	0	1670					1	0	0			0	0	0	0										22		
64150	0	562					947	10680	107102					1418	0	0			10680	52109	0	0										0		
64552	0	0					550	0	36543					3418	0	0			0	1770	0	0										0		
64730	0	0					116	0	47600					0	0	0			0	957	0	0										0		
65205	0	0					1774	0	130476					0	0	0			0	2191	0	0										26167		
65513	0	0	0	0	0	0	375	74257	1158	0	324952	0	271987	25650			0	0	0	1158	0	0	0	0	0	0	44754	0	29503	0		0		
65559	0	23110					1	0	400883					0	0	0			0	114307	0	0										0		
65746	0	0					10308	0	96769					43542	0	0			0	9854	0	3480										0		
65858	0	0					596	0	544756					5023	0	0			0	122908	0	0										348		
66154	0	0					1381	0	23878					5508	0	0			0	13458	0	0										0		
66275	0	0					173	0	16649					0	0	0			0	7348	0	0										39		
66677	0	0					3023	0	9743					38412	0	0			0	0	0	0										0		
67142	0	0					2700	0	62797					11000	0	0			0	60074	0	0										0		
67151	0	0					2394	6356	248708					29600	0	0			0	144613	0	0										0		
67209	0	0					3790	0	124050					69623	3103	3103			0	4565	0	2207										15271		
67254	0	0					0	0	109					0	0	0			0	0	0	0										0		
67656	0	0					1344	41457	183073					0	0	0			11082	67933	0	0										0		
67870	0	5125					599	0	19457					9045	0	0			0	0	0	0										0		
68671	0	0					452	0	0					7000	0	0			0	0	0	0										0		
68756	0	0					1619	13500	92312					0	0	0			0	18311	65902	0										0		
68831	0	0					385	112	50789					0	0	0			0	27148	0	0										0		
69333	0	0					4184	100680	264313					0	0	0			54050	113159	0	63438										0		
69678	0	7036					1469	1324	211122					0	0	0			1324	144195	0	24205										45		
70218	0	0					83	0	2006					0	0	0			0	0	0	0										0		
70414	0	0					2859	1013	199894					1545	0	0			1013	71393	0	0										0		
70638	0	0					1866	0	32830					2491	0	0			0	31200	0	0										0		
70955	0	0					0	0	0					0	0	0			0	0	0	0										0		
71073	0	0					1329	1250	5771					24147	0	0			0	0	0	0										0		
71457	0	16761					4069	310	140949					12701	0	0			310	48980	0	32474										0		
71859	0	0					129	0	3112					26354	0	0			0	1610	0	0										0		
72258	0	0					0	0	500854					0	0	0			0	112394	0	0										0		
72351	0	0					38	0	43464					0	0	0			0	17277	0	0										0		
72454	0	13486					287	18574	13486					3000	0	0			18574	0	0	0										0		
72678	0	0					4364	0	231717					14250	0	0			0	75024	0	0										14		
73116	0	0					746	0	141339					10000	0	0			0	7960	0	0										0		
73152	0	0					261	0	71793					0	0	0			0	41160	0	0										0		
73554	0	0					1737	3721	34169					22500	0	0			3721	0	5220	0										0		
73956	0	0					166	306	27437					0	0	0			306	6659	0	0										0		
74056	0	0					308	0	34556					3395	0	0			0	578	0	0										0		
74140	0	29370					17259	0	367325					90000	0	0			0	140332	0	51967										0		
74403	0	0					1487	0	85579					7970	0	0			0	0	0	56500										0		
74449	3504	0					25	4004	0					0	0	0			0	0	0	0										0		
75259	0	0					1984	0	7280					20000	0	0			0	2280	0	0										0		
75446	0	3341					4153	1000	217172					31274	0	0			0	146416	0	1340										15		
75455	0	15194					0	0	16278					0	0	0			0	0	0	0										0		
75633																																		
75651	0	920					480	0	10629					0	0	0			0	4360	0	0										3862		
76153	0	0					372	3185	0					400	0	0			786	0	0	0										0		
76443	0	0					1373	0	37884					782	0	0			0	9399	0	0										0		
76854	0	0					1935	0	32061					10000	0	0			0	23440	0	0										0		
77150	0	955					247	0	11164					3809	0	0			0	0	0	0										0		
77253	0	0					1288	1564	118271					0	0	0			809	50612	0	0										0		
77422	0	0					869	0	28546					13500	0	0			0	1410	0	0										0		
77851	0	0					19414	106437	713742					103	0	0			106437	49065	0	13092										0		
78157	0	0					100	5183	8208					0	0	0			723	1200	0	0										0		
78241	0	0					256	0	11975					0	0	0			0	5180	0	0										0		
78559	0	0					296	0	7907					750	0	0			0	4550	0	0										20		
79042	0	0					298	0	83946					1980	0	0			0	15649	0	0										0		
79127	0	2520					270	0	23784					61	0	0			0	10238	0	0										0		
79145	0	0					1573	0	15725					20080	0	0			0	5580	0	0										0		
79257	0	0					330	250	0					6061	0	0			250	0	0	0										250		
79855	0	8195					310	726	13596					0	0	0			726	0	0	249										0		
80150	0	0					542	0	145495					79	0	0			0	61636	0	0										0		
80374	0	5262					1771	0	49412					0	0	0			0	19980	0	0										0		
80431	0	0					519	0	18692					0	0	0			0	3423	0	0										0		
81175	0	13525					2957	32	27995					11768	30	0			0	3474	0	0										0		
82033	0	0					776	0	59744					5000	0	0			0	10406	0	0										0		
82257	0	251					106	0	8579					0	0	0			0	2793	0	0										0		
82350	0	0					195	8	20380					24	0	0			0	2058	0	0										0		
82659	0	3923					326	0	22732					1152	0	0			0	360	0	0										38		
83151	0	6343					635	0	9391					4000	0	0			0	204	0	0										0		
83236	25356	12185					0	25356	12185					0	0	0			0	0	0	0										0		
83375	0	0					2462	0	301725					23	1100	0			0	232135	0	0										1593		
83638	0	0	0	23878	0	0	56469	104657	1164335	15305	7726240	0	6895300	1050000			0	77355	0	12251	0	0	54385	348859	50272	394368	0	292816	0	14808		23965	0	
83834	0	0					893	1000	26202					1942	0	0			0	15015	0	0										0		
83852	0	1937					50	0	17787					0	0	0			0	8168	0	0										0		
83955	0	0					171	145	18129					1226	0	0			145	5604	0	0										0		
84046	0	0					184	0	45997					3886	0	0			0	34168	0	0										0		
84541	0	2459					3358	127166	81763					2501	0	0			126666	0	0	1648										0		
84804	0	982					112	0	34647					0	0	0			0	15085	0	0										0		
85052	0	0					877	0	166686					0	0	0			0	42640	0	0										0		
85472	0	0					52199	1084045	268111					165402	0	0			276179	0	0	134465										69568		
85931	0	0					1592	15997	57481					0	0	0			15997	25431	0	0										0		
86349	0	0					699	0	81595					0	0	0			0	28058	0	0										0		
86675	0	0					511	0	170000					0	0	0			0	22428	0	0										0		
87047	0	0					487	0	62947					0	0	0			0	43239	0	0										0		
87159	0	0					316	3713	94978					0	0	0			3713	23346	0	0										0		
87234	0	6065					1628	0	67008					15000	0	0			0	20520	0	16581										0		
87476	0	0					3145	0	10147					1000	0	0			0	0	0	0										0		
87579	0	0					3239	38477	1974					43438	0	0			0	0	0	0										6730		
88231	0	0					1342	14055	7504					20000	0	0			13055	6519	0	0										0		
88259	0	2997					352	0	12430					3827	0	0			0	2644	0	0										0		
88352	0	0					0	0	29895					0	0	0			0	11032	0	0										0		
88455	0	0					2442	32381	191544					19000	0	0			32126	99222	0	0										0		
88950	0	0					661	0	3204					12000	0	0			0	437	0	0										0		
89032	0	10000					1007	6698	45404					0	0	0			5619	0	0	0										0		
89135	0	0					81	0	8677					0	0	0			0	3618	0	0										0		
89854	0	0					831	0	2499					7002	0	0			0	0	0	0										0		
89957	0	0					311	0	1					0	0	0			0	0	0	0										0		
90047	0	0					0	0	17131					0	0	0			0	15375	0	0										0		
90177	0	0					4743	14335	15564					72351	0	0			7529	0	0	0										50		
90328	0	0					2209	0	89557					10000	0	0			0	29983	0	0										54		
90337	0	9774					3099	0	56313					6400	0	0			0	11893	0	0										0		
90579	0	10447					658	1035	191754					0	0	0			1035	0	0	0										0		
91615	0	0					388	0	33115					2000	0	0			0	12601	0	0										0		
91754	0	21441					3851	0	575858					0	0	0			0	474079	0	0										0		
91950	0	0					265	0	16771					364	0	0			0	10602	0	0										0		
92144	0	4512					96	0	27653					0	0	0			0	8857	0	0										0		
92676	0	0					1156	93	91517					0	0	0			0	7250	0	11012										38		
92706	0	0					470	0	67999					0	0	0			0	20162	0	0										1614		
92902	0	0					42	8533	10					0	0	0			8533	10	0	0										0		
93244	0	0					2187	2200	84496					41036	0	0			0	42543	0	4031										0		
93543	0	0					2738	0	63926					37000	0	0			0	51927	0	0										402		
93619																																		
94139	0	0					1816	0	102458					0	0	0			0	61969	0	4377										356		
94522	0	0					727	0	48603					0	0	0			0	45063	0	0										1300		
94755	0	3025					623	0	82558					0	0	0			0	29064	0	0										0		
94858	0	0					329	0	55209					0	0	0			0	33966	0	0										0		
95051	0	0					1373	0	1512					203946	0	0			0	432	0	0										39		
95677	0	0					95	2	59					0	0	0			0	0	0	0										0		
96553	726	0					159	4981	0					0	0	0			2788	0	0	0										0		
97055	0	0					2585	0	41288					50000	0	0			0	30299	0	0										113		
97279	0	0					303	0	11861					0	0	0			0	6727	0	0										0		
97457	0	0					839	0	2258					0	0	0			0	2184	0	0										0		
97804	0	0					1369	0	80953					9700	0	0			0	5582	0	0										0		
97943	0	13772					1633	0	166926					6000	0	0			0	100017	0	0										0		
98351	0	0					0	0	26709					9378	0	0			0	11368	0	0										0		
98463	0	25093					4203	0	403654					0	0	0			0	6121	0	47580										0		
98717	0	0					436	0	18781					1902	0	0			0	0	0	0										0		
99143	0	0					2339	1464	61709					655	0	0			1257	38952	0	0										0		
99376	0	0					10512	3680	291043					75000	0	0			0	0	0	0										0		
99442	0	0					1106	0	286366					12379	0	0			0	139668	0	0										0		
