"IDRSSD"	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	
5210																							0	0	199033	196130	9155	9451	110358	111374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	997	1064	0	0	0	0	
5461																							0	0	39832	39482	0	0	54390	54240	0	0	0	0	0	0	8884	8899	0	0	0	0	0	0	0	0	0	0	0	0	
5751																							0	0	4642	4601	0	0	1741	1760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2358	0	0	0	0	
6039																							0	0	1000	983					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6329																							0	0	12658	12645					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009																							0	0	24971	24971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																							0	0	0	0					0	0	0	0	0	0	721	730	0	0	0	0	0	0	0	0	0	0	0	0	
7072																							0	0	0	0	22658	22309	1334	1353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456																							0	0	1502	1493	0	0	2477	2488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634																							0	0	321	325	0	0	5411	5461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8033																							0	0	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8462																							0	0	29645	29724	0	0	40580	41550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8631																							0	0	5111	5087	0	0	1760	1785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9357																							0	0	24765	25237	0	0	5273	5420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6574	6593	0	0	0	0	
9553																							0	0	192	193	0	0	22417	22681	0	0	0	0	0	0	102	103	0	0	0	0	0	0	0	0	0	0	0	0	
9807																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955																							0	0	9823	9647	0	0	953	944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10250																							0	0	4448	4622	0	0	84436	85728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10849																							0	0	5668	5926	0	0	23201	23720	0	0	43	37	0	0	10892	11384	0	0	0	0	0	0	0	0	0	0	0	0	
11145																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640																							0	0	16488	15888	0	0	9710	9440	0	0	0	0	0	0	18682	18995	0	0	0	0	0	0	0	0	0	0	0	0	
11837																							0	0	3037	3214	0	0	45817	46019	0	0	0	0	0	0	1677	1605	0	0	0	0	0	0	0	0	0	0	0	0	
12030																							0	0	7301	7334	0	0	0	0	0	0	0	0	314	323	4795	4863	0	0	0	0	0	0	0	0	0	0	0	0	
12142																							0	0	14369	14136	11	11	49746	49593	0	0	0	0	0	0	3955	3844	0	0	0	0	0	0	2622	2555	0	0	0	0	
12311																																																			
12647																							6186	6092	0	0	2515	2466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	293	0	0	0	0	0	0	
12656																							400	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12946																							0	0	25151	24266	0	0	47582	48663	0	0	85	73	0	0	10458	10340	0	0	0	0	0	0	0	0	0	0	0	0	
13103																							0	0	12864	12955					0	0	9528	9608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																							0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																							0	0	1951	1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14155																							0	0	250	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14650																							0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14753																							0	0	445	443	201	215	813	828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14865																							0	0	9021	9009	0	0	1783	1806	0	0	0	0	0	0	3381	3356	0	0	0	0	0	0	1434	1443	0	0	0	0	
14977																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16551																							0	0	3639	3840	0	0	1204	1240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17110																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60676	59124	10000	9837					0	0	0	0	113267	109372	210695	209016	0	0	0	0	0	0	0	0	0	0	0	0	
17259																							0	0	749	741	0	0	3721	3815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17950																							0	0	10747	11091	0	0	120900	122054	0	0	0	0	0	0	29519	30485	0	0	0	0	0	0	1416	1448	0	0	0	0	
17978																							83777	83322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18050																							0	0	0	0	1262	1326	167983	170182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18827																							0	0	34428	33821	0	0	11327	11550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18836																							0	0	4011	4043	0	0	4374	4385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18854																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19356																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19936																							0	0	18898	18771	776	795	40958	41335	0	0	0	0	0	0	0	0	0	0	0	0	479	479	0	0	0	0	0	0	
19972																							0	0	0	0	72	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20053																							0	0	1094	1119	0	0	2552	2637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20633																							0	0	6110	5992	0	0	8552	8661	0	0	0	0	0	0	4317	4205	0	0	0	0	0	0	0	0	0	0	0	0	
20857																							0	0	2845	2850	0	0	1416	1506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21256																							0	0	3600	3578	0	0	20	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21359																							0	0	524	522	0	0	7246	7325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21658																							0	0	11298	11185					0	0	0	0	0	0	0	0	0	0	0	0	0	0	3041	3045	0	0	0	0	
22048																							0	0	3726	3700	0	0	15477	15557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22543																							0	0	9853	9865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22552																							0	0	0	0	0	0	1242	1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22730																							0	0	1539	1543	0	0	30935	31314	0	0	0	0	0	0	8768	8991	0	0	0	0	0	0	4808	4852	0	0	0	0	
23456																							0	0	0	0	0	0	51584	51956	0	0	0	0	0	0	115	116	0	0	0	0	0	0	0	0	0	0	0	0	
23504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72500	69570					0	0	0	0	0	0	63389	63300	0	0	0	0	0	0	277936	279970	0	0	0	0	
23643																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23755																							0	0	0	0	0	0	22585	22836	0	0	0	0	0	0	3250	3324	0	0	0	0	0	0	0	0	0	0	0	0	
24006																							46134	46394	1000	1004	66982	69318	18400	18271	0	0	0	0	39152	39982	3244	3366	0	0	0	0	35310	35344	0	0	0	0	0	0	
24378																							0	0	0	0	0	0	6788	6834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24453																							0	0	4326	4386	0	0	6549	6676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1856	1932	0	0	0	0	
24659																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24668																							0	0	21339	21119	0	0	6337	6472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24949																							0	0	2525	2525	0	0	4130	4315	0	0	0	0	0	0	2487	2677	0	0	0	0	0	0	9998	10298	0	0	0	0	
25357																							0	0	0	0	908	944	17043	17561	0	0	0	0	0	0	0	0	0	0	0	0	306	306	611	613	0	0	0	0	
25647																							0	0	0	0					0	0	0	0	0	0	565	566	0	0	0	0	0	0	886	889	0	0	0	0	
26176																							0	0	2682	2782	0	0	5033	5261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26457																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26765																							0	0	2179	2158	0	0	111059	111864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27070																							0	0	8529	8585	0	0	44060	44671	0	0	0	0	0	0	3358	3457	0	0	0	0	0	0	3435	3339	0	0	1568	1614	
27548																							0	0	20375	20371	0	0	21969	22700	0	0	1992	1974	0	0	6735	6905	0	0	0	0	0	0	3260	3205	0	0	29334	29478	
27614																							0	0	0	0	0	0	75888	75797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27847																							0	0	0	0	105	114	31622	32465	0	0	0	0	0	0	5879	5724	0	0	0	0	0	0	0	0	0	0	0	0	
28013																							0	0	2758	2690					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28152																							0	0	6755	6769					0	0	0	0	0	0	2368	2421	0	0	0	0	0	0	0	0	0	0	0	0	
28675																							0	0	3203	3286					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28732																							0	0	486	484	0	0	3208	3294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29476																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29636																							0	0	11318	11235	0	0	472297	463756	0	0	0	0	0	0	24401	24643	0	0	0	0	0	0	81444	79307	0	0	0	0	
29878																							0	0	40268	42895					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30052																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30502																							0	0	5523	5499	0	0	136419	137210	0	0	0	0	0	0	6807	7048	0	0	0	0	0	0	721	727	0	0	0	0	
30650																							0	0	0	0	0	0	9016	9170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30810																																																			
31134																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31255																							0	0	463	461					0	0	0	0	0	0	985	1069	0	0	0	0	0	0	0	0	0	0	0	0	
31657																							0	0	0	0	72925	73483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31826																							0	0	5997	5834					0	0	0	0	0	0	129	128	0	0	0	0	0	0	0	0	0	0	0	0	
31835																							0	0	16781	16419	0	0	2795	2734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32234																							0	0	0	0	0	0	6845	6834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	26	0	0	540	507	
32766																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32971																							0	0	0	0	1	1	481	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1564	1585	0	0	0	0	
33147																							0	0	1507	1497	0	0	4240	4357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	
33259																							0	0	10624	10631	0	0	0	0	0	0	0	0	0	0	999	1071	0	0	0	0	0	0	0	0	0	0	0	0	
33268																							0	0	7545	7474	0	0	18357	18833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	443	0	0	0	0	
33370																							0	0	0	0	358	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33839																							0	0	1800	1777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33857																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	3295	3225	0	0	0	0	
34434																							0	0	5266	5261	0	0	11005	11178	0	0	0	0	0	0	997	1053	0	0	0	0	0	0	348	355	0	0	0	0	
34537																							0	0	7487	7819					0	0	172393	172472	72492	75018	122367	127759	0	0	0	0	12346	12104	25026	26162	0	0	0	0	
34555																							0	0	10860	10889					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34742																							0	0	11960	11842	0	0	15959	16325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1010	1031	0	0	0	0	
35057																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35301																																																			
35570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63989	61116	2080	2172					48796	68543	0	0	48255	49296	101490	101578	0	0	0	0	123434	123639	597983	602130	0	0	0	0	
35646																							0	0	2850	2805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35879																							0	0	38985	37694	0	0	216	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36456																							0	0	15438	15221	0	0	1775	1848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36933																							0	0	3583	3714	0	0	14526	14390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37051																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37341																							0	0	1650	1602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37435																							24996	24534	8970	8907	8010	8098	97881	98793	0	0	0	0	0	0	30033	30513	0	0	0	0	0	0	46214	47228	0	0	0	0	
37640																							0	0	28491	27762					0	0	0	0	0	0	94619	92439	0	0	0	0	0	0	0	0	0	0	0	0	
37659																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37949																							0	0	6940	6919	0	0	38329	39009	0	0	7391	7391	0	0	0	0	0	0	0	0	0	0	1568	1607	0	0	0	0	
38740																							0	0	1269	1268	0	0	38780	38624	0	0	0	0	0	0	25069	25016	0	0	0	0	0	0	1601	1579	0	0	0	0	
39327																							0	0	14042	14040	0	0	32813	32869	0	0	0	0	0	0	12801	12986	0	0	0	0	0	0	0	0	0	0	0	0	
39756																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40033																							0	0	5158	5196	4	4	948	994	0	0	254	332	0	0	2134	2207	0	0	0	0	0	0	132	132	0	0	0	0	
40499																							0	0	19585	20107					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40855																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41553																							0	0	47037	45513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41629																							0	0	12981	12952	0	0	3307	3283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41825																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41955																							0	0	4713	4707	0	0	4684	4701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	230	0	0	0	0	
42037																							0	0	349	352	0	0	8643	8620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42354																							0	0	4050	4206	0	0	30540	31093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42372																							0	0	7346	7308	0	0	0	0	0	0	0	0	0	0	1275	1272	0	0	0	0	0	0	14752	14555	0	0	0	0	
42420																							21670	20445	1000	975					0	0	0	0	0	0	0	0	0	0	0	0	67606	68401	190245	194398	0	0	0	0	
42448																							0	0	23078	23069					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42457																							0	0	1000	1000	0	0	7903	7715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43052																							0	0	2302	2358	0	0	3609	3801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43351																							0	0	0	0	0	0	1144	1183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43856																							0	0	500	513	0	0	1919	1986	0	0	0	0	0	0	1027	1034	0	0	0	0	0	0	0	0	0	0	0	0	
43959																							0	0	19227	18595	0	0	20771	21503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44040																							0	0	5555	5629	0	0	39950	40347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44433																							0	0	3578	3466					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44741																							0	0	39639	41800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44750																							0	0	29270	28801	0	0	766	775	0	0	0	0	0	0	251	263	0	0	0	0	0	0	0	0	0	0	0	0	
44929																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45038																							0	0	10845	10775					0	0	0	0	0	0	2882	2907	0	0	0	0	0	0	1403	1428	0	0	0	0	
45047																							0	0	6054	6025	0	0	12528	12599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45056																							0	0	2297	2273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45430																							0	0	0	0	0	0	29108	29614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45458																							0	0	1124	1152	0	0	20416	20269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1740	1759	0	0	0	0	
45551																							0	0	20642	21036	0	0	75210	75395	0	0	0	0	0	0	9442	9892	0	0	0	0	0	0	7860	7854	0	0	0	0	
45560																							0	0	12334	12343					0	0	0	0	0	0	0	0	0	0	0	0	0	0	11938	11973	0	0	0	0	
45775																							0	0	15982	15532	0	0	16607	16431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46053																							0	0	12920	12755	0	0	31451	31676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46941																							0	0	8447	8350	0	0	16642	16715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47247																							0	0	1046	1102					0	0	0	0	0	0	0	0	0	0	0	0	0	0	991	988	0	0	0	0	
47256																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47452																							0	0	0	0	0	0	286	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47500																							0	0	2216	2380	0	0	28166	27944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48057																							0	0	10840	10699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48150																							0	0	600	609	0	0	2735	2751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48374																							0	0	51017	51756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48440																							0	0	8995	8797	0	0	10276	10616	0	0	0	0	0	0	7686	7843	0	0	0	0	0	0	0	0	0	0	0	0	
49054																							0	0	0	0	0	0	1073	1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49148																							0	0	0	0	0	0	42687	43257	0	0	0	0	0	0	955	980	0	0	0	0	0	0	0	0	0	0	0	0	
49241																							9503	9685	10087	10291	1204	1222	1391	1408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49652																							0	0	5905	6011	0	0	7179	7278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49858																							0	0	0	0	0	0	2463	2510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49951																							0	0	0	0	0	0	16362	16064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
50144																							0	0	0	0	40164	40641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
50461																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51253																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
