"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
366658																																							9090	2612	44154	0	0	1501	90	2023	125322	114196	158	114354	0	761	0	0	10968	55	125322	0	0	10013	0	0	2677	0	28997	85199	4	1231	0	57916	57155	-1777	0	0	0	0	10968	0	8697	
366854																																							17907	2828	0	0	722	1570	0	3910	121068	107042	297	107339	0	1363	0	0	13729	297	121068	0	0	-2320	0	0	15752	1086	32434	74608	5	1231	0	94408	93045	0	0	0	0	0	13729	0	0	
367150																																							5651	1255	22042	0	0	706	144	1256	101839	85762	164	92337	0	719	6411	0	9502	255	101839	0	0	9832	0	0	154	0	23185	62577	4	1231	0	57895	57176	-739	13609	0	0	0	9502	0	0	
367178																																							48180	1267	0	0	220	550	0	6419	146097	121158	1226	122384	0	1201	0	0	23713	0	146097	0	0	23713	0	0	0	0	23159	97999	1a	630	0	88718	87517	0	0	0	0	0	23713	0	1944	
367431																																							90822	2918	41801	0	0	8648	13	5732	350147	317466	477	317943	0	2828	0	0	32204	10395	350147	0	0	14042	0	0	9205	0	114669	202797	4	1231	0	203041	200213	-1438	0	0	0	0	32204	0	0	
367543																																							76439	5353	97025	0	0	5908	1336	15087	357025	315518	612	316130	0	1705	0	0	40895	900	357025	0	0	40305	0	0	4100	0	102457	213061	2b	1231	0	155499	153794	-4410	1258	0	0	0	40895	825	0	
368054																																							37	3343	85434	0	0	553	0	6938	145766	120610	172	126782	0	813	0	0	18984	288	145766	0	0	21791	0	0	1000	0	41938	78671	5	1231	0	50274	49461	-4095	0	0	6000	0	18984	0	0	
368344																																							27317	5230	107548	0	0	1631	0	7545	236063	215932	1184	223509	0	375	0	0	12554	1000	236063	0	0	13272	0	0	4700	0	50713	165219	4	1231	0	86325	85950	-6418	842	0	0	6393	12554	0	0	
368522																																							17238	2063	20234	215	0	1796	0	5196	188074	167262	2297	169559	0	1199	0	0	18515	300	188074	0	0	15756	0	0	3400	0	74831	92431	2b	1231	0	142531	141332	-941	0	0	0	0	18515	0	0	
368933																																							41828	2918	38873	0	46	2330	0	1104	181752	165651	220	165871	0	920	0	0	15881	400	181752	0	0	15764	0	0	1342	0	38444	127207	2b	1231	0	84755	83835	-1625	10818	0	0	0	15881	0	0	
368951																																							16445	1971	115630	0	0	1383	134	1822	237155	214725	245	216179	0	2226	1209	0	20976	122	237155	0	0	28571	0	0	1280	554	65156	149569	4	1231	-3898	101219	98993	-5099	0	0	0	0	20976	223	0	
369453																																							5146	1477	54984	0	0	1673	0	6360	153780	135084	285	142369	0	1001	7000	0	11411	2400	153780	0	0	10267	0	0	2400	0	31096	103988	4	1231	0	81423	80422	-3656	2152	0	0	0	11411	0	1566	
369659																																							224373	19318	131054	0	1043	10070	0	30559	1320960	1194820	8139	1215521	0	10244	0	0	105439	250	1320960	0	0	88461	0	0	22528	0	439127	755693	1a	1231	0	914787	904543	-5800	0	0	0	12562	105439	0	0	
370020																																							69065	15357	118285	0	6404	9530	614	19381	642246	582412	6668	591521	0	3224	1506	0	50725	900	642246	0	0	43727	0	0	9900	0	164020	418393	2b	1231	0	388530	385306	-3802	18304	0	0	935	50725	0	0	
370347																																							6356	2330	25137	1	0	1335	0	1601	130792	115663	96	118009	0	1317	2250	0	12783	200	130792	0	0	13981	0	0	200	0	27049	88614	8	1231	0	91012	89695	-1598	4337	0	0	0	12783	0	0	
370721																																							21527	1869	51378	0	509	2784	0	16162	234181	209928	962	210890	0	2334	0	0	23291	110	234181	0	0	24854	0	0	1890	1151	37936	171992	1a	1231	0	140853	138519	-3563	282	0	0	0	23291	0	0	
370833																																							26431	829	3402	0	0	2608	46	1244	63974	52310	396	55706	0	763	3000	0	8268	428	63974	0	0	481	0	0	7432	0	22399	29911	1a	1231	0	30177	29414	-73	0	0	0	0	8268	0	0	
370954																																							37465	826	5200	0	0	625	0	1781	120745	105189	133	108322	0	551	3000	0	12423	100	120745	0	0	10910	0	0	1700	3024	29504	75685	4	1231	0	72375	71824	-287	0	0	0	0	12423	0	0	
371223																																							10257	1493	77995	0	1496	3603	0	9055	250870	224171	2935	227267	0	2606	161	0	23603	91	250870	0	0	21470	0	0	2359	88	67127	157044	4	1231	0	149489	146883	-317	0	0	0	0	23603	0	0	
371232																																							59411	2156	62100	0	0	1971	692	8203	208159	176410	3109	187743	0	1514	5000	0	20416	400	208159	0	0	13966	0	0	7135	255	64339	112071	2a	1231	0	74829	73315	-1085	0	0	0	3224	20416	56	0	
371362																																							19115	23397	185396	0	2555	17052	0	15794	559827	508628	6682	515310	0	3785	0	0	44517	200	559827	0	0	21959	0	0	32317	0	175376	333252	1a	1231	0	300303	296518	-9959	0	0	0	0	44517	0	0	
371559																																							3213	3249	78267	0	0	367	0	1278	134707	117915	71	117986	0	844	0	0	16721	1002	134707	0	0	16946	0	0	1002	0	26149	91766	4	1231	0	47377	46533	-2229	1800	0	0	0	16721	0	0	
371755																																							1770	5180	29844	0	40	1387	0	924	87249	80001	21	80022	0	568	0	0	7227	1000	87249	0	0	4221	0	0	2385	0	23126	56874	2b	1231	0	48672	48104	-379	0	0	0	0	7227	0	0	
371849																																							8438	1128	19210	0	0	1121	0	1924	82646	75633	639	76272	0	734	0	0	6374	250	82646	0	0	5984	0	0	750	0	13180	62453	1a	1231	0	49883	49149	-610	0	0	0	0	6374	37	1639	
371924																																							49571	73973	228238	0	15297	20125	0	39447	1436746	1266656	9448	1318323	0	11595	3000	0	118423	980	1436746	0	0	50204	104	0	77857	0	416448	850208	2a	1231	0	1020642	1009047	-10618	0	0	0	39219	118423	944	0	
371942																																							26757	1981	19757	0	0	1553	0	4012	125786	110838	1219	112057	0	546	0	0	13729	112	125786	0	0	14030	0	0	388	0	25165	85673	5	1231	0	72272	71726	-801	0	0	0	0	13729	0	0	
372444																																							10983	1992	35102	22	65	2544	41	1634	128629	114351	671	120022	0	690	5000	0	8607	100	128629	0	0	9942	0	0	300	74	34899	79452	6	1231	0	76862	76172	-1735	0	0	0	0	8607	0	0	
372538																																							23918	13237	116882	0	0	10787	175	19607	878733	740228	1718	758946	0	6446	15000	0	119787	300	878733	0	0	80278	0	0	39700	320	233837	506391	2b	1231	0	695253	688807	-491	5000	0	2000	0	119787	0	0	
372640																																							26892	3680	77319	0	0	2369	0	6252	231466	214034	1325	215359	0	898	0	0	16107	450	231466	0	0	16335	0	0	4150	0	36382	177652	4	1231	0	115045	114147	-4828	807	0	0	0	16107	0	0	
372855																																							15199	2643	11245	0	0	1568	0	4049	170864	142976	193	150669	0	1356	7500	0	20195	600	170864	0	0	6973	0	0	12949	0	41212	101764	4	1231	0	137516	136160	-327	0	0	0	0	20195	0	0	
373272																																							362	546	2589	0	167	1239	104	944	48758	44046	449	44495	0	273	0	0	4263	0	48758	0	0	4263	0	0	0	0	6154	37892	1a	1231	0	43080	42807	0	0	0	0	0	4263	0	0	
373553																																							2925	1270	0	0	0	192	0	1425	68341	59875	673	60548	0	619	0	0	7793	215	68341	0	0	2443	0	0	5135	0	19355	40520	1a	1231	0	38026	37407	0	8300	0	0	0	7793	1821	15001	
373601																																							387976	1725	147508	0	0	1680	0	15832	1890913	1642111	3162	1645273	0	531	0	0	245640	0	1890913	0	0	-5462	0	0	262454	0	50547	1591564	1a	331	0	91874	91343	-11352	0	0	0	0	245640	12018	1232831	
374130																																							24722	2565	60713	0	0	2563	613	4935	222871	206514	731	207245	0	1341	0	0	15626	100	222871	0	0	16600	0	0	1600	1182	67984	138530	2b	1231	0	126919	125578	-2674	0	0	0	0	15626	0	0	
374653																																							1015248	181265	628928	0	0	11449	971	89147	3483388	3130810	15955	3146765	0	23693	0	0	336623	4160	3483388	0	0	294923	0	0	63552	7292	1690981	1439829	1a	1231	0	1572360	1548667	-26012	0	0	0	0	336623	421	0	
374774																																							47334	53134	24231	0	0	2039	0	5965	204905	187336	1186	188522	0	970	0	0	16383	1610	204905	0	0	12803	0	0	5382	0	72094	115242	1b	1231	0	73172	72202	-3412	0	0	0	0	16383	0	0	
375043																																							26094	21916	215664	0	0	28867	1025	48343	1525665	1392097	5362	1402459	0	15871	5000	0	123206	2414	1525665	0	0	95504	0	0	31564	3002	387262	1004835	2a	1231	0	1192496	1176625	-6276	4129	0	0	0	123206	0	0	
375379																																							10666	454	9630	0	0	796	0	1189	47108	42544	83	43418	0	287	791	0	3690	0	47108	0	0	4299	0	0	0	0	9065	33479	1a	1231	0	24528	24241	-609	0	0	0	0	3690	0	132	
375502																																							189832	24694	33740	0	0	18124	0	65482	1790809	1540093	29127	1582720	0	19296	13500	0	208089	500	1790809	0	0	0	0	0	216665	21508	781962	758131	2a	1231	-8451	1456725	1437429	-625	0	0	0	0	208089	0	0	
375566																																							177804	24044	59620	0	5821	8144	0	20722	1035157	899727	4922	939354	0	9827	31110	0	95803	890	1035157	219	0	47627	0	0	48496	33378	265603	634124	2b	1231	0	714269	704442	-1210	0	0	0	3595	95803	0	963	
375650																																							4397	922	39493	0	0	162	0	1674	59782	56491	39	56530	0	210	0	0	3252	100	59782	0	0	5589	0	0	150	0	21778	34713	1a	1231	0	9777	9567	-2587	0	0	0	0	3252	0	3567	
376237																																							2612	3112	31026	408	0	315	160	2468	88731	80819	253	81072	0	591	0	0	7659	1	88731	0	0	7960	0	0	1455	0	25005	55814	1a	1231	0	45660	45069	-1757	3561	0	0	0	7659	0	0	
376273																																							509588	22814	3	0	30226	54185	0	31476	2631064	2150308	35772	2336080	0	13623	150000	0	294984	0	2631064	0	0	301099	0	0	0	1988	336257	1814051	1a	930	0	1652313	1638690	-6115	0	0	0	0	294984	4102	337992	
376442																																							71742	3891	190596	25	6056	6319	47	15954	674729	602661	2702	606863	0	5119	1500	0	67866	750	674729	0	0	63759	0	0	10800	572	120605	482056	2b	1231	0	381915	376796	-7443	2000	0	0	0	67866	136	595	
376947																																							67727	2922	11205	0	0	1512	0	1612	179647	152122	248	152370	0	1769	0	0	27277	100	179647	0	0	26642	0	0	800	0	29896	122226	4	1231	0	90681	88912	-265	840	4917	0	0	27277	0	0	
377663																																							1087	2595	58441	0	0	2068	0	4422	142142	126890	1032	134922	0	1152	7000	0	7220	200	142142	0	0	6803	0	0	3850	0	48044	78846	1b	0630	0	68658	67506	-3633	6023	0	0	0	7220	0	0	
377850																																							21	944	839	0	0	447	0	1870	59791	53269	29	53298	0	658	0	0	6493	1142	59791	0	0	4130	0	0	1226	0	18728	34541	4	1231	0	48082	47424	-5	8235	0	0	0	6493	0	11	
378044																																							4168	724	293	0	378	456	0	167	29896	26342	33	26375	0	260	0	0	3521	100	29896	0	0	1858	0	0	1573	0	7314	19028	4	1231	0	23865	23605	-10	0	0	0	0	3521	0	105	
378110																																							2157	4640	24790	0	0	881	0	1101	66003	60816	180	60996	0	308	0	0	5007	194	66003	0	0	5597	0	0	194	0	22666	38150	7	1231	0	32742	32434	-978	0	0	0	0	5007	0	0	
379050																																							4461	415	4179	0	0	39	0	931	25008	20270	61	22225	0	320	1894	0	2783	25	25008	0	0	433	0	0	2475	0	4574	15696	4	1231	0	11709	11389	-150	3594	0	0	0	2783	0	0	
379153																																							34003	4881	34872	0	179	1657	0	1968	159298	147610	236	147846	0	810	0	0	11452	323	159298	0	0	8879	0	0	3009	0	44906	102704	1b	1231	0	73761	72951	-759	0	0	0	0	11452	0	8787	
379470																																							36949	2939	40366	0	42	808	0	5370	163733	141862	436	144298	0	579	2000	0	19435	0	163733	0	0	20890	0	0	0	0	13200	128662	1a	430	0	77838	77259	-1455	0	0	0	0	19435	0	0	
379649																																							1241	24908	55266	0	0	1994	133	16677	204248	142945	2251	145196	0	1076	0	0	59052	250	204248	0	0	61335	0	0	750	0	44665	98280	4	1231	0	76003	74927	-3283	24000	0	0	0	59052	0	5102	
379920																																							3418693	447226	3445797	0	2517137	496592	5891	1373421	41966349	34213167	380301	36386917	80000	368147	930000	345000	5499432	4255	41966349	50887	155572	1126561	0	0	4563371	253404	12036843	22176324	2a	1231	0	26812203	26444056	-194755	0	0	0	362877	5579432	0	3513245	
380346																																							8731	5492	43987	0	0	4362	0	3758	138209	122733	337	123070	0	1557	0	0	15139	68	138209	0	0	17408	0	0	1627	0	24208	98525	4	1231	0	73436	71879	-3964	0	0	0	0	15139	0	0	
380458																																							8257	170216	898753	0	10136	68930	0	30653	2010731	1871626	9447	1881354	0	9631	281	0	129377	600	2010731	0	0	61763	0	0	108033	3199	733458	1138168	2a	1231	0	824218	814587	-41019	0	0	0	0	129377	0	6000	
380533																																							82545	3095	15427	3665	0	2205	447	1749	277872	255160	639	256510	0	1598	211	0	21362	60	277872	0	0	16973	0	0	4621	0	45219	209941	2b	1231	0	164571	162973	-292	0	0	0	500	21362	0	5766	
380878																																							24520	748	25207	0	0	1398	0	7245	137782	113363	274	113637	0	223	0	0	24145	0	137782	0	0	25423	0	0	0	0	3244	110119	1a	630	0	78887	78664	-1278	0	0	0	0	24145	0	0	
380944																																							1700	18088	30574	454	866	1444	508	3962	142143	125132	686	130818	625	1164	5000	0	10700	401	142143	0	0	2518	0	0	8198	0	35158	89974	7	1231	0	84711	83547	-417	1000	0	0	0	11325	0	0	
381026																																							1107	2078	39295	0	0	2901	0	3170	115843	108238	213	108451	0	403	0	0	7392	400	115843	0	0	8030	0	0	1000	0	17279	90959	1a	1231	0	60866	60463	-2038	6829	0	0	0	7392	0	0	
381343																																							232227	25103	251868	0	2593	14218	6428	31169	1024592	900729	5803	932401	0	6310	0	0	92191	900	1024592	0	0	6424	0	0	88501	0	247274	653455	2a	1231	0	467296	460986	-3634	0	0	0	25869	92191	0	0	
381932																																							98054	7060	37285	0	0	6984	0	10624	333974	301461	766	302227	0	3392	0	0	31747	123	333974	0	0	15514	0	0	17733	0	152652	148809	1a	1231	0	177359	173967	-1623	0	0	0	0	31747	0	0	
381950																																							17774	13740	222712	324	325	1227	57	16989	356116	337020	7500	344520	0	890	0	0	11596	1000	356116	0	0	18469	0	0	1000	0	79390	257630	2b	1231	0	83858	82968	-8873	0	0	0	0	11596	0	0	
382050																																							19090	9158	168430	5	689	3952	52	16575	402767	369897	2861	377758	0	4289	5000	0	25009	1125	402767	0	0	21258	0	0	10975	59	137479	232418	4	1231	0	188002	183713	-8349	0	0	0	0	25009	1044	0	
382069																																							4	13454	292553	0	4771	15823	371	10573	480004	409136	1458	420961	0	1943	0	0	59043	1000	480004	0	0	40610	0	0	29449	0	161694	247442	2a	1231	0	121301	119358	-12016	20275	0	0	10367	59043	2822	0	
382256																																							9194	2611	21502	0	76	421	0	682	62114	57648	6	57654	0	407	0	0	4460	200	62114	0	0	4658	0	0	200	0	10523	47125	4	1231	0	24240	23833	-598	500	0	0	0	4460	0	3295	
382274																																							151	644	0	0	0	22	0	53	3292	2531	5	2836	0	30	300	0	456	0	3292	0	0	456	0	0	0	0	0	2531	6	1231	0	2418	2388	0	0	0	0	0	456	0	34	
382443																																							35216	1625	44764	0	0	1013	31	4993	177068	134582	1811	139493	0	752	3100	0	37575	425	177068	0	0	35114	0	0	2075	0	35162	99420	4	1231	0	90178	89426	-39	0	0	0	0	37575	0	0	
382537																																							59862	2262	40604	0	0	5493	0	2006	241403	212878	569	213792	0	2105	345	0	27611	1426	241403	0	0	17452	0	0	10662	0	58239	154639	2b	1231	0	132780	130675	-1929	501	0	0	0	27611	0	0	
382649																																							248	8071	235729	0	12129	9229	299	16272	811835	660958	4245	715778	0	4871	13000	0	96057	2000	811835	0	0	48090	0	0	55562	0	53922	607037	1a	1231	0	511281	506410	-9595	0	0	5615	31960	96057	0	23448	
382658																																							58101	6617	0	0	0	546	0	3717	262550	227448	454	227902	0	2887	0	0	34648	370	262550	0	0	33778	0	0	500	0	44601	182847	4	1231	0	190155	187268	0	0	0	0	0	34648	0	6301	
382742																																							5811	3655	5577	88	0	2936	0	2203	114199	102306	1352	103658	0	977	0	0	10541	10714	114199	0	0	-3991	0	0	4031	2492	31592	70714	1a	1231	0	92392	91415	-213	0	0	0	0	10541	0	22	
382854																																							10141	1560	39004	0	269	2718	2086	4111	131023	118822	516	121338	0	1065	2000	0	9685	300	131023	0	0	4762	0	0	6203	0	33290	85532	4	1231	0	71547	70482	-1580	652	0	0	0	9685	0	0	
384018																																							602454	22057	201233	0	1553	8655	0	54757	3184578	2661823	14995	2772149	0	27100	95331	0	412429	292500	3184578	0	0	116795	7797	0	7500	0	1115643	1546180	1a	1231	0	2289041	2261941	-4366	0	0	0	0	412429	1832	22299	
384278																																							99097	29807	2046527	37	152703	40541	0	146312	3500117	3114431	54665	3190172	0	24028	21076	0	309945	1	3500117	0	0	373595	0	0	0	137932	256619	2857812	2a	1231	0	871189	847161	-63651	0	0	0	0	309945	0	0	
384353																																							2344	1020	0	0	0	43	0	431	16360	15074	7	15081	0	76	0	0	1279	40	16360	0	0	79	0	0	1160	0	4417	10657	4	1231	0	8387	8311	0	2000	0	0	0	1279	0	2211	
384652																																							93780	4900	64538	583	9612	1604	0	41531	1030885	793515	1963	919002	0	5684	90000	0	111883	407	1030885	0	0	34697	0	0	79260	0	302251	491264	1b	1231	0	749038	743354	-2481	0	0	0	33524	111883	0	70983	
384830																																							20507	3610	24469	0	0	2718	0	2394	172655	157469	1403	158872	0	1192	0	0	13783	1200	172655	0	0	8436	0	0	6056	0	57269	100200	1a	1231	0	119465	118273	-1909	0	0	0	0	13783	684	0	
385350																																							15577	3554	0	0	0	3230	0	4049	169370	151586	966	154752	0	1268	2200	0	14618	300	169370	0	0	10838	0	0	3480	0	27804	123782	9	1231	0	105792	104524	0	318	0	0	0	14618	0	38118	
385471																																							73969	3856	17721	103	2650	9707	0	22066	590112	477628	9519	507847	0	8030	20700	0	82265	1	590112	0	0	52786	0	0	30213	0	60147	417481	1b	1231	0	374498	366468	-735	0	0	0	0	82265	0	93572	
385547																																							7429	3158	37145	0	0	2803	0	4860	165733	141733	1127	142860	0	1796	0	0	22873	50	165733	0	0	18649	0	0	5200	0	34155	107578	6	1231	0	103337	101541	-1026	2698	0	0	0	22873	0	6099	
385686																																							65897	3163	41762	0	0	3893	0	15018	399391	342047	3398	345445	0	2415	0	0	53946	500	399391	0	0	55190	0	0	100	0	57019	285028	1a	1231	0	171123	168708	-1844	0	0	0	0	53946	0	100950	
386432																																							500	11471	37157	0	0	6407	52	2262	191199	171272	782	172054	0	963	0	0	19145	100	191199	0	0	19250	0	0	300	0	53691	117581	4	1231	0	96480	95517	-505	11540	25300	0	0	19145	0	993	
386450																																							37981	1965	4160	0	768	2235	0	19031	515407	455903	919	465508	0	2694	5000	0	49899	153	515407	0	0	3480	0	0	46266	0	67821	388082	6	1231	0	201173	198479	0	0	0	0	3686	49899	0	250788	
386731																																							743	4038	176144	0	32	1048	77	9766	312464	276607	509	291216	0	1221	14100	0	21248	175	312464	0	0	30768	0	0	175	0	46251	230356	4	1231	0	121420	120199	-9870	320	0	0	0	21248	72	25	
386825																																							14762	3279	81036	0	0	1492	0	3193	157239	150020	212	150232	0	443	0	0	7007	2400	157239	0	0	5773	0	0	2400	0	63479	86541	5	1231	0	53920	53477	-3566	0	0	0	0	7007	0	0	
387055																																							37870	4446	30114	0	0	3850	0	4836	134930	116949	176	117213	0	844	88	0	17717	183	134930	0	0	13398	0	0	5209	0	41736	75213	4	1231	0	54658	53814	-1073	0	0	0	0	17717	0	0	
387671																																							7368	5417	84576	0	3898	7209	0	19219	462297	392249	3721	405970	0	4573	10000	0	56327	0	462297	0	0	59189	0	0	0	3999	62234	330015	4	1231	0	335118	330545	-2862	0	0	0	0	56327	66	0	
388155																																							6590	3933	65416	0	460	3619	0	2995	226211	204947	269	205216	0	2013	0	0	20995	1000	226211	0	0	15332	0	0	7375	0	77894	127053	4	1231	0	145211	143198	-2712	0	0	0	0	20995	0	0	
388258																																							3709	2836	13679	0	0	8	295	738	32546	28045	43	28088	0	459	0	0	4458	100	32546	0	0	4676	0	0	225	0	6297	21748	5	1231	0	11740	11281	-543	0	0	0	0	4458	0	0	
388557																																							60113	5915	57718	0	874	17745	0	4697	489255	440750	698	441448	0	1101	0	0	47807	25	489255	0	0	2190	0	0	45666	302	131982	308768	4	1231	0	340533	339432	-74	2459	0	0	0	47807	0	0	
388744																																							112076	22344	22354	0	0	3478	0	9099	298816	270398	802	271200	0	4848	0	0	27616	1560	298816	0	0	12772	0	0	14538	0	78538	191860	1a	1231	0	134313	129465	-1254	0	0	0	0	27616	0	0	
388753																																							11438	1315	2299	0	0	132	0	418	40745	35974	128	36102	0	272	0	0	4643	75	40745	0	0	911	0	0	3725	0	6110	29864	4	1231	0	25400	25128	-68	15	0	0	0	4643	0	0	
388874																																							24102	1378	0	0	0	704	0	1216	112578	97927	155	99332	0	510	1250	0	13246	0	112578	0	0	13246	0	0	0	0	9539	88388	1a	930	0	48407	47897	0	1500	0	0	0	13246	0	35781	
389358																																							0	15164	0	0	0	862	0	1618	254815	229401	181	229582	0	1255	0	0	25233	500	254815	0	0	21233	0	0	3500	0	53999	175402	6	1231	0	155731	154476	0	9000	0	0	0	25233	0	73695	
389376																																							7155	250	15778	0	1	168	0	3871	50939	39164	446	40312	0	345	702	0	10627	0	50939	0	0	11242	0	0	0	0	2313	36851	4	1231	0	23898	23553	-615	0	0	0	0	10627	163	0	
389826																																							7375	460	12961	0	0	981	87	1459	42426	40456	1	40457	0	160	0	0	1969	190	42426	0	0	818	0	0	1675	0	14909	25547	4	1231	0	19263	19103	-714	0	0	0	0	1969	0	0	
390372																																							38035	1819	78707	0	0	5713	0	6432	450695	374774	7157	386931	0	1636	5000	0	63764	0	450695	0	0	67138	0	0	0	0	7255	367519	1a	1231	0	321625	319989	-3374	0	0	0	0	63764	0	0	
390840																																							65671	7201	49430	2079	1294	4478	0	8196	319046	291203	2508	296211	0	2525	2500	0	22835	697	319046	0	0	9284	0	0	15303	0	99556	191647	1a	1231	0	183222	180697	-2449	0	0	0	0	22835	0	0	
391418																																							1620	5078	111370	0	0	2063	0	9560	251530	201426	789	214365	0	1609	9150	0	37165	400	251530	0	0	37542	0	0	6000	19777	43822	157604	2b	1231	0	103671	102062	-6777	0	0	3000	0	37165	0	0	
391557																																							2008	1131	0	0	0	706	0	1809	51442	45833	398	46231	0	980	0	0	5211	150	51442	0	0	4088	0	0	973	0	12903	32930	4	1231	0	38461	37481	0	2852	0	0	0	5211	0	5455	
391575	3274	13015	714301	1524	2712	33917	3066	127569	3367232	73182	3077684	0	8191	351686	4000	289548	843	3367232	0	0	138455	438546	46762	110415	178	2b	0	1556864	1548673	-6927	0	0	289548	0	480457	407503	217781	189722			714301							2239313					351686												237163	2002150		1231					0	0	2000	0		0		
391959																																							27580	1491	304	0	0	759	0	1456	82850	68808	250	74168	0	1091	5110	0	8682	30	82850	0	0	288	0	0	8369	0	16594	52213	4	1231	0	52351	51260	-5	0	0	0	0	8682	0	0	
391977																																							96638	15236	566389	0	6496	23924	0	51912	1270072	1154382	18141	1197888	0	3343	25365	0	72184	0	1270072	0	0	97790	0	0	0	0	304694	849688	1b	1231	0	508781	505438	-25606	0	0	0	0	72184	4039	0	
392152																																							11877	924	0	0	0	1132	0	644	60428	50588	210	52599	0	885	1801	0	7829	50	60428	0	0	6634	0	0	1145	0	7863	42725	4	1231	0	46736	45851	0	0	0	0	0	7829	0	0	
392255																																							10476	4517	32344	0	164	1923	0	1544	111341	103980	431	104411	0	941	0	0	6930	125	111341	0	0	8458	0	0	125	0	33170	70810	8	1231	0	60316	59375	-1778	0	0	0	0	6930	0	998	
392778																																							22649	2492	300474	0	0	15047	0	30523	645974	590585	5315	597255	0	3852	1355	0	48719	150	645974	0	0	71395	0	0	0	0	102225	488360	2b	1231	0	253249	249397	-22826	0	0	0	0	48719	0	25392	
393252																																							31094	10594	39157	0	0	810	0	663	142336	127776	21	127797	0	983	0	0	14539	2700	142336	0	0	11808	0	0	500	0	46316	81460	5	1231	0	56001	55018	-469	5000	0	0	0	14539	0	0	
393355																																							34561	2143	42631	0	0	3608	1053	1267	204066	192288	227	192515	0	1558	0	0	11551	663	204066	0	0	11261	0	0	2142	0	54533	137755	9	1231	0	117213	115655	-2515	2028	0	0	0	11551	0	1120	
393953																																							39025	9091	362556	0	0	9332	0	9442	887643	804108	2441	806549	0	5998	0	0	81094	383	887643	0	0	94026	0	0	415	0	280891	523218	1b	1231	0	446195	440197	-13730	18000	0	0	0	81094	0	0	
394156																																							4061	1619	18208	0	0	2053	0	6051	122706	108274	1106	110233	0	1133	853	0	12473	250	122706	0	0	8541	0	0	3900	0	25476	82798	8	1231	0	88248	87115	-218	3599	0	0	0	12473	0	0	
394259																																							28	7403	253869	0	3950	2514	0	9984	473686	406770	1866	432316	0	4947	23680	0	41370	500	473686	0	0	34548	0	0	16145	0	131591	275179	4	1231	0	200885	195938	-9823	0	0	0	0	41370	0	0	
395238																																							963363	541376	10463101	0	489280	790058	11439	2394961	56326177	49086904	1065866	51448094	0	414956	500800	197693	4878083	68912	56326177	156210	95707	769486	5632	0	4689265	723921	16679962	32406942	2a	1231	0	40169150	39754194	-649580	9145	7750	280000	221124	4878083	15747	0	
396057																																							8405	691	16478	0	103	1582	0	1431	82074	72155	105	75428	0	718	843	0	6646	98	82074	0	0	1748	0	0	5379	0	19977	52178	4	1231	0	53518	52800	-579	0	0	0	2325	6646	23	561	
396244																																							13499	6113	102425	0	0	13564	0	18076	378600	330406	1619	334322	0	2104	2297	0	44278	1000	378600	0	0	47527	0	0	1500	317	71010	259396	1a	1231	0	226710	224606	-5749	0	0	0	0	44278	0	0	
396253																																							16051	8698	44034	0	18609	8132	259	23554	691745	573165	6972	612921	0	3630	32784	0	78824	15409	691745	0	0	13081	0	0	51396	0	144609	428556	1a	1231	0	507175	503545	-1062	68806	0	0	0	78824	57	0	
396954																																							240	5215	203043	0	332	2939	141	8471	335735	310528	1022	311550	0	2139	0	0	24185	900	335735	0	0	26364	0	0	2100	0	100580	209948	4	1231	0	116096	113957	-5179	1397	0	0	0	24185	0	0	
397456																																							7856	2218	57365	0	591	2037	0	1341	151335	137917	193	138110	0	1878	0	0	13225	720	151335	0	0	10519	0	0	4420	0	68753	69164	2b	1231	0	81805	79927	-2434	0	0	0	0	13225	0	0	
397531																																							276055	19875	154248	0	21	22694	225	36913	1067356	934475	36016	977648	0	6851	7157	0	89708	2200	1067356	0	0	76146	1543	0	17800	0	609329	325146	2b	1231	0	554028	547177	-6438	0	0	0	0	89708	0	8605	
397540																																							393069	31457	209372	0	18336	29526	300	70484	1875559	1662128	22925	1688416	0	15458	3363	0	187143	20	1875559	0	0	137849	15652	0	50475	4190	699904	962224	1a	1231	0	1017896	1002438	-1201	0	0	0	0	187143	198	100537	
397559																																							5770	696	39676	0	4062	10607	0	4929	510150	429740	509	465730	0	6128	34579	0	44420	50	510150	0	0	4238	1119	0	42408	1611	91163	338577	4	1231	0	446047	439919	-2276	0	0	902	0	44420	0	1761	
