"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
5461		463	7337																																	17457	0	18155								
5751		0	3839																																	10875	0	12642								
6039	0	9237	10516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4228	0	10885								
6329	0	49990	42864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																22861	0	16440								
7009		0	0																																	0	0	0								
7045	0	1254	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1508	0	3422								
7072		1674	565																																	3516	0	8326								
7456		886	255																																	5553	0	27700								
7634		1684	110																																	332	0	1154								
8033		19835	11966																																	6865	0	22392								
8462		0	1008																																	1596	0	8510								
8631		1436	591																																	674	0	100								
9357		0	6344																																	127586	337470	6524								
9553		651	0																																	2035	0	37751								
9807	0	107446	299358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7897	0	6353	MUNICIPAL LETTER OF CREDIT FHLBNY							
9955		0	8718																																	2214	0	20180								
10250		2388	25971																																	29847	0	9024								
10849		2432	5646																																	2138	0	7615								
11145	0	3016	18796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5037	0	1765								
11640		3993	5574																																	4814	0	56475								
11837		2833	241																																	99	0	1022								
12030		1690	17448																																	8259	0	8441								
12142		1027	3274																																	11808	0	9603								
12311																																														
12647		276	174																																	4453	0	11929								
12656		209	0																																	671	0	77								
12946		24884	91741																																	92247	0	25525								
13103	0	48887	127735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																37415	0	153250								
13251		102	0																																	978	0	623								
13457		0	0																																	838	0	4104								
14155		19632	1421																																	2123	0	7030								
14650		0	0																																	171	0	59								
14753		0	97																																	122	0	7333								
14865		5272	8656																																	50872	0	111076								
14977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																115	0	11328								
16551		4169	3408																																	5993	0	701								
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9676	0	152624								
17147	0	63874	546620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2350612	0	302181								
17259		206	14																																	0	0	689								
17950		3511	3818																																	8735	0	23636								
17978		12567	65																																	0	0	246								
18050		4871	8350																																	6017	0	5105								
18827		11400	115206																																	130327	0	9910								
18836		2934	4871																																	2414	0	5123								
18854	800	49387	73241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																69907	0	21068								
19356		638	4738																																	3415	0	1018								
19936		1120	8669																																	11317	0	11818								
19972		636	0																																	0	0	0								
20053		2270	79																																	5605	0	7534								
20633		1197	8476																																	3026	0	1537								
20857		390	2658																																	14187	0	92866								
21256		0	0																																	60	0	3								
21359		2	1019																																	629	0	3890								
21658	0	2155	6926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3050	0	2740								
22048		2882	13184																																	9650	0	4344								
22543		9247	2518																																	24149	0	2954								
22552		100	678																																	7497	0	8841								
22730		358	1237																																	2875	0	3003								
23456		5454	3282																																	6080	0	5106								
23504	960979	13786	548693	0	0	25474	0	0	0	0	0	0	14784	10690	0	0	0	0	0	0	71300	0	64450	0	0	0	0	0	0	0	64450	0				722402	0	21512								
23643		2581	3806																																	6196	0	5381								
23755		4200	7253																																	5954	0	738								
24006		10321	99657																																	98186	0	0								
24378		0	805																																	17	0	32								
24659		0	579																																	3494	0	4585								
24668		40391	17214																																	364881	0	58498								
24949		1445	28275																																	22921	0	6350								
25357		11366	21546																																	3775	0	21330								
25647	0	1853	8039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4762	0	1518								
26457	0	573	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																199	0	5751								
26765		106806	503611																																	327899	0	29620								
27070		1980	8673																																	16424	0	4421								
27548		8989	36422																																	174856	0	42835								
27614		504	2852																																	6105	0	12998								
27847		14534	14220																																	5524	0	1014								
28013	0	7484	207049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																96312	0	19311								
28152	0	907	5768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7832	0	8270								
28675	0	2109	3594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6047	0	4304								
28732		9670	1958																																	3029	0	2347								
29476		1531	2312																																	10138	0	482								
29636		12695	51603																																	18550	0	4818								
29878	0	541	69496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	18523								
30052		2834	814																																	23	0	0								
30502		4566	32755																																	20296	0	37514								
30650		7953	2556																																	9506	0	1267								
30810																																														
31134	0	3449	1075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3681	0	7873								
31255	0	21836	38035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																29022	7955	2173								
31657		3095	0																																	2272	0	3270								
31826	0	3196	2666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	34840								
31835		52	0																																	2276	0	29333								
32234		400	2961																																	13271	0	13701								
32766		4309	17366																																	3498	0	839								
32971		10306	2371																																	7607	0	4917								
33147		1148	2186																																	15360	0	39155								
33259		31666	69623																																	55044	0	10600								
33268		3823	3589																																	2041	0	4816								
33370		613	0																																	0	0	0								
33839		0	0																																	590	0	1760								
33857	0	58794	36335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																58679	0	72827								
34434		8637	12923																																	9853	0	21840								
34537	0	130364	231379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				353706	0	906557								
34555	0	2064	18401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4585	0	10386								
34742		74690	15712																																	9134	0	5446								
35057	6500	1306	2030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2269	0	11023								
35301																																														
35570	5308250	298703	658683	0	0	51114	0	0	0	0	0	0	18000	33114	0	0	0	0	0	0	1176	807	0	0	0	0	0	0	0	0	0	0				866764	0	714136								
35646		355	0																																	2984	0	0								
35879		1714	341																																	0	0	8178								
36456		0	0																																	1093	0	9984								
36933		13300	6173																																	2108	0	1855								
37051		360	994																																	2436	0	9732								
37341		0	0																																	711	0	1368								
37435		75339	69506																																	26426	0	1589								
37640	0	58077	242169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																341760	0	215438								
37659	0	50	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																578	0	623								
37949		0	0																																	0	0	33769								
38740		4959	11899																																	6070	0	2112								
39327		16722	48226																																	17123	0	25884								
39756	9625	18354	8023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																83437	0	54977								
40033		0	0																																	2928	0	101								
40499	0	35091	363232	0	0	77546	54464	0	0	29178	48368	0	0	0	0	5375	49089	0	0	0																127792	0	163733								
40855		575	364																																	2285	0	2856								
41553		9	0																																	178	0	1593								
41629		188	7773																																	3925	10000	4824								
41825	0	23642	46089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																121081	0	12735								
42037		0	0																																	1783	0	30								
42354		9496	2026																																	3375	0	2261								
42372		22215	80																																	472	0	11138								
42420	0	141671	456394	0	0	240122	0	77114	0	0	7500	9447	130044	93131	0	0	0	0	40756	36358																682404	0	140504								
42448	131000	71144	108056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																60663	0	92568								
42457		5	2123																																	1501	0	10797								
43052		611	0																																	14375	0	1419								
43351		16391	2070																																	15037	0	12431			0					
43856		1003	0																																	1982	0	56								
43959		6738	4319																																	4491	0	1771								
44040		695	65																																	6364	0	28733								
44433	0	19731	16833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7532	0	0								
44741		11337	27108																																	6208	0	4461								
44750		13542	2065																																	2536	0	2								
44929	0	0	2466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3378	0	1634								
45038	0	2632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10123	0	11776								
45047		2255	2677																																	1597	0	4196								
45056		241	115																																	4771	0	12148								
45430		3094	705																																	1	0	509								
45458		611	4835																																	5345	0	15115								
45551		0	26471																																	0	0	238625								
45560	0	68421	166657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																141149	0	43980								
45775		0	0																																	175	0	12586								
46053		133	1082																																	6953	0	16288								
46941		2429	4434																																	1662	0	8316								
47247	0	65674	17359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																15937	0	4402								
47256		944	0																																	6	0	750								
47452		1306	95																																	856	0	14								
47500		0	4071																																	9087	0	11439								
48057		400	1952																																	2097	0	8910								
48150		81	1019																																	72	0	3454								
48374		2815	56408																																	35287	0	58282								
48440		0	0																																	6838	0	0				FHLB Pool (8026)	FHLB New (14578)	FHLB (17742)	FHLB (18555)	
49054		8140	17297																																	8755	0	4207								
49148		0	0																																	3693	0	2046								
49241		13247	120992																																	68835	0	76266								
49652		256	1534																																	3176	0	6858								
49858		42741	2575																																	2317	0	13								
49951		1353	3602																																	1265	0	5203	Federal Home Loan Bank							
50144		0	0																																	2720	0	656								
50461	0	13123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11047	0	192								
51253	0	3743	1046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																723	0	21402								
51356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	1196								
51459		14	2859																																	6114	0	34620								
51842	0	4251	32506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																31394	0	25345								
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
52951		587	778																																	1704	0	7822								
53051		0	2020																																	5062	0	1535								
54058	0	5379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	40487								
54656	0	4167	18285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																44274	0	16986								
54973	0	98643	94876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																363028	0	103758								
55336		3617	15428																																	7461	0	2428								
55635		0	5130																																	2196	0	370								
55653		297	3396																																	5906	0	499								
55970		28466	30540																																	3761	0	7433								
56258		2496	7381																																	17885	0	11138								
56351	0	98229	140988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																95829	3000	78270								
56548		1085	35225																																	1277	0	10293								
56717		3866	35860																																	32858	0	9037								
57040	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	8570								
57451		1655	22985																																	62330	0	3712								
58225		1969	6542																																	5199	0	1451								
58243	0	79217	149347	0	0	1917	0	0	1917	0	0	0	0	0	0	0	0	0	0	0																569519	41083	277309								
58355		2819	0																																	2470	0	1102								
58551		0	0																																	1185	0	11516								
58636		21500	17225																																	6573	0	2638	17 million LOC with FHLB for MS Public Deposits							
58757		6449	7428																																	19800	0	27168								
58971	0	124698	441038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	3064	0	0	0	0	0	0	0	0	0	0				1333681	1561	507383								
59316		11699	70733																																	84635	0	16081								
59352		1523	12771																																	7874	0	14570								
59370		2895	3021																																	16025	0	8106								
59754		0	0																																	1323	0	185								
60143																																														
60330	0	11874	22727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																59138	0	22043								
60545		392	825																																	7045	0	19921								
60554		0	0																																	2475	0	7873								
60648		1491	2612																																	4448	0	6910								
61122	3359	25404	22475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																94071	0	5292								
61355		16152	56359																																	92371	0	9397								
61476		13417	16953																																	5240	0	48208								
61757	0	2251	15829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																22022	0	2102								
61832		4913	3923																																	6748	0	2008								
61953		3088	3015																																	1650	0	907								
62044		295	652																																	538	0	61								
62110		0	0																																	0	0	0								
62147		813	3405																																	510	0	2347								
63050		1947	4609																																	1723	0	5107								
63069																																														
63201		4876	1535																																	5569	0	108								
63573		4051	5415																																	0	0	0								
63733	0	29628	13943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																23760	0	71868								
63742		6951	7250																																	60728	0	841								
64150		3459	627																																	7354	0	7321								
64552	11050	11619	16660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8609	0	7178								
64730		5199	12608																																	7639	0	2073								
65205		6509	9819																																	6893	0	5185								
65513																																														
65559	0	15618	3435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																28597	0	48811								
65858		155406	141249																																	126850	0	98878								
66154		14769	13474																																	17701	0	12								
66275		3911	12577																																	23547	0	34247								
66677	0	13024	5252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	15878								
67142		4171	9057																																	1140	0	1912								
67151		93038	69466																																	71748	0	9900								
67209		31353	134150																																	52715	0	14912								
67254		0	0																																	0	0	0								
67656	0	10020	76703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11294	0	24328								
67870		9769	7670																																	4062	0	121								
68671		2433	0																																	0	0	0								
68756	0	27611	20404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																30262	0	40819								
68831		3250	4364																																	1408	0	3850								
69333	0	15087	31304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																163013	2513	4824								
69678		2493	16033																																	52579	0	32229								
70218	0	250	2474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																539	0	1611								
70414		940	23745																																	14627	0	40116								
70638		2951	2319																																	2222	0	12780								
70955		0	0																																	0	0	805								
71073		3268	260																																	1583	0	37150								
71457		0	12806																																	11719	0	77668								
71859		0	0																																	2052	0	72								
72258		466	2299																																	10094	0	15787								
72351		0	0																																	653	0	1220								
72454		62	0																																	5384	0	4708								
72678		5343	0																																	1273	0	4001								
73116		17599	33612																																	21797	0	130								
73152		0	150																																	336	0	4044								
73554		128	554																																	8754	0	33073								
73956		165	91																																	1889	0	462								
74056		114	33116																																	3044	0	27969								
74140	0	10155	34982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																129760	5000	112817								
74403	41550	18826	51950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																88553	0	15232								
74449		297	0																																	2	0	20								
75259		20584	23994																																	120763	0	44621								
75446		2530	812																																	6309	0	22972								
75455		0	0																																	82	0	599								
75633																																														
75651		0	0																																	1071	0	4536								
76153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																536	0	9013								
76443		10262	889																																	512	0	1856								
76854		3265	21897																																	20016	0	4484								
77150	0	566	2290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4811	0	6244								
77253		9117	3849																																	11993	0	22788								
77422		1386	8097																																	2594	8417	6612								
77851	0	29859	186564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																316210	4723	206257								
78157		792	3144																																	38	0	104								
78241		566	255																																	1731	0	4462								
78559		279	688																																	685	0	3499								
79042	0	22183	12248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																170	0	282								
79127		262	157																																	673	0	35								
79145		3242	5411																																	835	0	7159								
79257		0	0																																	453	0	103								
79855		3727	4587																																	6578	0	7120								
80150		0	0																																	0	0	1064								
80374		4731	0																																	594	0	684								
80431		1649	0																																	1359	0	419								
81175		7471	11664																																	15579	0	41623								
82033		6899	11224																																	2745	0	4503								
82257		0	0																																	4971	0	5847								
82350		131	50																																	642	0	473								
83151		7722	10365																																	21424	0	4693								
83236		294	2051																																	0	0	0								
83375		11582	109046																																	171389	0	25152								
83638																																														
83834		99	9590																																	7961	0	4067								
83852		0	1038																																	1829	0	8388								
83955		1089	291																																	7759	0	4660								
84046		0	750																																	1211	0	1655								
84541		13578	12426																																	39126	4920	81103								
84804		199	0																																	337	0	744								
85052		0	3313																																	3873	0	177								
85472	1862430	145975	943280	0	0	49707	0	19764	0	0	0	0	49707	0	0	0	0	0	7707	12057	42434	2499	257	0	0	0	0	0	0	0	257	0				661198	0	96932								
85931		5755	1087																																	3631	0	1811								
86349		1830	2560																																	4197	0	2563								
86675		24015	10268																																	0	0	0								
87047		454	1687																																	579	0	576								
87159		104	4406																																	2121	0	1931								
87234		58564	38539																																	24681	0	75								
87476		171	1009																																	0	0	0								
87579	0	12025	29882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																741	0	12640								
88231		152012	38403																																	10173	0	508								
88259		460	0																																	1163	0	7691								
88352	0	1224	4638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8617	0	3759								
88455		3828	3185																																	23385	0	149836								
88950		0	2374																																	8158	0	3506								
89032		7101	587																																	3180	0	2558								
89135		4100	2596																																	2863	0	686								
89854		2007	2840																																	8871	0	17301								
89957		20473	5093																																	913	0	1121								
90047		221	0																																	107	0	2149								
90177		0	0																																	0	0	6048								
90328		6827	35249																																	13022	0	24259								
90337	27794	17255	31016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																63154	0	4569								
90579		3884	15985																																	3498	0	0								
91615		0	0																																	0	0	17632	FHLB							
91754	0	6058	4421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																19189	0	22883								
91950		0	0																																	0	0	6921								
92144		0	0																																	0	0	6019								
92676	0	2817	25047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																69156	0	11242								
92706		10405	791																																	2878	0	5526								
92902		0	0																																	0	0	0								
93244		4299	9146																																	9681	0	9051								
93543		3708	19639																																	18635	0	17685								
93619																																														
94139		10000	11258																																	22174	0	21804								
94522		37796	23023																																	26812	0	12310								
94755		2493	864																																	2126	0	9465								
94858		1966	512																																	2562	0	10190								
95051	0	24	2605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3244	0	6132								
95677		0	0																																	451	0	246								
96553		1312	20																																	2844	0	13751								
97055		0	82																																	14398	0	41806								
97279		1242	0																																	1217	0	1771								
97457		3003	326																																	2229	0	9417								
97804		273	119926																																	87168	0	14161								
97943		3679	1466																																	16731	0	21618								
98351		5696	4830																																	150	0	854								
98463		243	7283																																	48229	0	35067								
98717	0	0	1475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
99143		1850	3576																																	8728	0	37020								
99376	4383	0	752555	0	0	24364	0	0	0	0	0	0	0	24364	0	0	0	0	0	0																206036	159369	31				Commitments to purchase loans	Recourse on loans			
99442		6310	4671																																	13323	0	42315								
99536		27153	62203																																	15640	0	1218								
99853		0	105																																	109	0	163								
100236		16518	16802																																	5814	0	7410								
100357		16446	3725																																	19383	0	64360								
100562	0	52914	522752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				516789	0	285997								
100777		30510	1100																																	10181	0	7695								
100843		2745	20654																																	4156	0	42624								
101019																																														
101037		62631	35870																																	62839	0	55588								
101439	0	1023	4152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2393	0	7025								
101671	0	0	45993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																49780	0	11715								
101738		2881	51																																	15935	0	4887								
101952		2128	0																																	10803	0	3317								
102333		248	0																																	57	0	413								
102342		6429	0																																	18282	0	40389								
102539		0	0																																	450	0	273								
102557		7663	0																																	10783	0	0								
102874	0	2977	6984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																514	0	2317								
103134		2148	2875																																	2742	0	7664								
104234		1144	1650																																	6	0	758								
104542		0	0																																	0	0	0								
104971		0	0																																	0	0	0								
105026		17712	1676																																	26204	0	6891								
105473		63497	78921																																	79168	0	91716								
105530		3853	221																																	306	0	2196								
106359	0	70278	107443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																85063	0	21933								
106452		50969	52295																																	43662	0	12747								
106676		2639	3																																	0	0	0								
107244	1658375	2294126	10915276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	13	0	0	0	0	0	0	0	0	0	0				97414	476532	141905								
107459		0	0																																	93	0	1163								
107570		3386	6500																																	30554	0	987								
107758		407	673																																	1123	0	6244								
108072		1776	469																																	6806	0	3504								
108269		1325	101																																	42	0	133								
108652		511	283																																	266	0	0								
108746		0	0																																	0	0	6108								
108951		5537	9479																																	60638	0	29094								
109136		32057	6241																																	3079	0	1924								
109154		4662	0																																	2084	0	0								
109453		5058	2621																																	5553	0	15375								
109574		23118	1726																																	24147	0	15899								
109659		4820	11217																																	7279	0	6857								
110413	0	406	56663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																46874	0	16039								
110936		9456	22785																																	2615	0	267								
110945		3716	9906																																	7803	0	14685								
110972		1162	1406																																	2146	0	1645								
111157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3908	0	20927								
111205		9820	21911																																	62764	0	32188								
111942		8792	11798																																	36734	0	5887								
111979		7831	4990																																	20483	0	14649								
112163	0	111774	90766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																161259	0	48708								
112332		3753	77																																	452	0	2558								
112510		335	247																																	839	0	2439								
112556		0	18																																	491	129	4131								
112837																																														
113003	0	1295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	3380								
113030		1120	1534																																	569	0	1492								
113441		8906	44940																																	27040	0	38896								
113601		102894	164408																																	714	0	34								
113740	0	4079	42840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																61962	0	7088								
114149		0	4006																																	11487	0	9087								
114260	0	27980	376139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																192203	0	32162								
114457		920	60																																	9967	0	12300								
114774		15085	0																																	0	0	5259								
114840		14209	12926																																	22999	0	5741								
114859		596	1234																																	787	0	6349								
115146		0	320																																	3032	0	11086								
115575		33866	55790																																	27882	0	10617								
116358		197	2176																																	1273	0	324								
116554		0	0																																	173	0	0								
116741		0	0																																	1747	0	7168								
117038	7500	4488	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6750	0	16246								
117074		0	1224																																	0	0	2784								
117458		620	22955																																	27045	0	74135								
117775	0	484	741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																28648	0	583								
118156		6402	26930																																	62146	0	35021								
118660		0	0																																	4168	0	0								
118736		4279	914																																	2486	0	6434								
119153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																22064	0	5676								
119528		0	32830																																	48173	0	30577								
119779	0	39564	40347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																45910	0	18047								
119872		13280	15917																																	7797	0	6796								
120476		0	0																																	0	0	0								
120542		1536	19569																																	20615	0	249								
120609		21830	84810																																	81838	0	19846								
120953		0	0																																	6843	0	18922								
121642	0	188551	597803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																152645	0	391403								
121651		91	1234																																	584	790	183								
121914		3130	16397																																	2735	0	7141								
122153		438	100																																	851	0	0								
122546		471	0																																	611	0	501								
122854	1401845	545822	1001019	0	0	0	9283	0	0	0	0	0	0	0	0	9283	0	0	0	0	6184	783	0	0	0	0	0	0	0	0	0	0				915907	75058	225911								
123075		0	0																																	0	0	1499								
123374		3519	1175																																	546	0	240								
124344		6177	81969																																	33587	0	667								
