"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
	STNDBY LTRS OF CRD ISSD BY FHLB BK B	1-4  FAM RES CNSTRCTN LN COMMITMNTS	CMRL RE OTHR CNSTRCTN LN & LND DEV L	NTL AMT REG CAP CVRD MRR SL PRTC	NTL AMT REG CAP CVRD MRR PURC PRTC	NTL AMT REG CAP OTHR SL PRTC	NTL AMT REG CAP OTHR PRTC REG CAP	NTL REG CAP OTHR PRTC NOT REG CAP	NTL SL CR PRTC INV MAT LE 1 YR.	NTL SL CR PRTC INV MAT 1T5 YR	NTL SL CR PRTC INV MAT GT 5 YR	NTL SL CR PRTC SUBINV MAT LE 1 YR.	NTL SL CR PRTC SUBINV MAT 1T5 YR	NTL SL CR PRTC SUBINV MAT GT 5 YR	NTL PURC CR PRTC INV MAT LE 1 YR.	NTL PURC CR PRTC INV MAT 1T5 YR	NTL PURC CR PRTC INV MAT GT 5 YR	NTL PURC CR PRTC SUBINV MAT LE 1 YR.	NTL PURC CR PRTC SUBINV MAT 1T5 YR	NTL PURC CR PRTC SUBINV MAT GT 5 YR	OTC DRVT CR EXP BK & SCTY FIRM	OTC DRVT CR EXP CORP OTHR CNTRPRTY	OTC FV CSH USD BK & SCTY FIRM	OTC FV CSH USD CORP OTHR CNTRPRTY	OTC FV CSH OTHR CUR BK & SCTY FIRM	OTC FV CSH OTHR CUR CORP OTHR CNTRPR	OTC FV US TREAS SCTY BK & SCTY FIRM	OTC FV US TREAS SCTY CORP OTHR CNTRP	OTC FV OTHR CLTRL BK & SCTY FIRM	OTC FV OTHR CLTRL CORP OTHR CNTRPRTY	OTC FV TOTAL FV CLTRL BK & SCTY FIRM	OTC FV TOTAL FV CLTRL CORP OTHR CNTR	Unused commitments, Revolving, open	UNUSED CNSMR CR CARD LINE	OTHR UNUSED CNSMR CR CARD LINE	OTHR UNUSED CMTMT CMRL IND LN	OTHR UNUSED CMTMT LN FNCL INST	OTHR UNUSED CMTMT ALL OTHR	1ST CP OF OT OFF BALANCE SHEET LIABI	2ND CP OF OT OFF BALANCE SHEET LIABI	3RD CP OF OT OFF BALANCE SHEET LIABI	1ST ITMZD&DESCRPTN LINE CPNT OF 5591	2ND ITMZD&DESCRPTN LINE CPNT OF 5591	3RD ITMZD&DESCRPTN LINE CPNT OF 5591	4TH ITMZD&DESCRPTN LINE CPNT OF 5591	
212344	0	64	191																																	514	0	8636								
212465																																														
212522	0	5168	17767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														12100	10597	126631	0	141808								
212577	0	175872	195552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	95728	0	9761								
213471	0	2411	0																																	0	0	0								
213538	0	6022	6295																																	418	2231	4128								
213912	0	962	4692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10805	0	9394								
213958	0	714	897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1311	0	3214								
214106	0	8160	260344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	0	59815								
214414	0	1417	223422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														19459	8171	162114	0	150263								
214722	0	18726	8360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	100738	0	47102								
214807	0	0	156000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	308000	2000	0	0	0	0	0	0	0	2000	0		0	0	326000	264000	6865000								
214843	0	427	8930																																	18017	0	38535								
215345	0	21266	48717																																	21716	0	47869								
215354	4000	634	1228																																	3687	0	2512	Small Business Investment Company							
215653	0	0	111																																	265	0	2067								
215662	0	74395	99620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														2238	3244	90991	0	15365								
215710	0	8322	37985																																	30745	0	18638								
216164	0	1576	1600																																	10123	0	2250								
216230	0	3645	1647																																	1496	0	4425								
216922	0	512105	509223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														91380	87708	225345	0	277284								
217059	0	2631	7052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	17575	0	25586								
218131	0	9041	23431																																	3977	0	15007								
218261	0	1054	0																																	316	0	365								
218850	2500	0	0																																	0	0	86								
218878	0	10	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2052	0	568								
219044	0	3980	5084																																	4524	0	2131	0	0	0	0	0	0	0	
219651	0	6985	6800																																	41299	0	5967								
219679	0	181	194																																	0	0	219								
220059	0	3810	10405																																	20421	0	1340								
220527	0	35570	60140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	76179	0	45682								
220844	0	207	900																																	3160	0	13216								
220974	0	53057	63865																																	5075	0	29772								
221775	0	6798	6710																																	1046	0	3625								
222156	0	511	595																																	5588	0	1181								
222446	0	2973	13437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	44691	0	30427								
222558	0	2075	728																																	8829	0	3973								
222754	0	6829	12910																																	20550	0	3300								
223322	282100	98243	120319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	149811	0	245638								
223452	0	442	44																																	640	0	5503								
223751	0	6205	0																																	1755	0	2787								
223845	0	0	442																																	2794	0	5661								
224954	0	1206	419																																	335	0	0								
225054	0	8337	3845																																	4128	0	90								
225157	3275	1482	2863																																	9801	0	30089								
225559	0	8446	11886																																	11500	0	8892								
225942	0	0	0																																	331	0	1484								
226949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																17	0	284								
227151	0	23812	8177																																	12987	0	12354								
227357	0	21669	20144																																	11623	0	6045								
227656	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			292	0	7610								
227777	0	2302	0																																	1080	0	794								
228000	0	11659	3138																																	22298	0	742								
228158	12500	16452	10277																																	31203	0	18919								
228279	0	4501	17690																																	14890	0	9207								
228345	0	2898	574																																	426	0	19532								
229070	0	0	0																																	0	0	5271								
229173	0	1488	32																																	1700	0	58								
229342	0	1663	1972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9185	0	10536								
229454	0	3371	0																																	988	0	549								
229801	0	550693	3456195	0	0	86071	157876	0	0	0	0	10487	0	75584	0	0	0	36119	15310	106447	72267	0	20000	0	0	0	0	0	0	0	20000	0		71939	34932	5336119	0	1431466								
229913																																														
230423	0	3982	15997																																	20938	0	612								
230610	2500	0	0																																	10421	0	726								
230759	0	20219	291645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	114419	0	72908								
231279	0	0	0																																	0	0	0								
232847	0	873	5990																																	4669	0	9306								
232856	125000	56674	92952																																	23908	0	98719								
233031																																														
233246	0	0	0																																	9603	0	0								
233358	0	5333	4995																																	9615	0	4944								
233442	0	423	1503																																	3103	0	3918								
233527	0	88376	194645																																	208478	600	61056								
233554	0	0	0																																	400544	0	0								
234355	0	1388	27436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	37328	0	71200								
234506	0	14561	6830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	2796	0	43								
234739	29500	57686	69271																																	22913	0	12101								
234841	0	2218	0																																	3359	0	3419								
235174	0	1228	80																																	0	0	0								
235231	0	3250	4476																																	2344	0	2035								
235316	2600	0	675																																	255	0	2010								
235446	32500	2240	8741																																	0	0	25010								
235530	0	5997	43814																																	33204	0	26646								
235558	0	0	0																																	79	0	4194								
235950	0	0	313																																	892	0	8217								
236153	0	399305	268599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														37148	50512	379524	0	375429								
236256	0	285	562																																	0	0	2718								
236603	0	20	1854																																	4259	0	6738								
236706	0	402	32902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	697898	40000	110317								
236957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	10497								
237066	304160	12540	96990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	263092	0	26494								
237619	32000	0	44630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	114243	0	59970								
237954	0	1046	54550																																	39	0	1396								
238139	0	9271	6517																																	4864	0	5813								
238250	0	0	0																																	0	0	7461								
238737	0	232	995																																	3067	0	1								
239556	0	3755	39903																																	0	0	0								
239613	0	2895	58689																																	118028	0	32655								
239659	57700	46189	21664																																	31499	0	15230								
240954	0	0	5007																																	1373	0	15								
241009	0	0	0																																	4105	0	3417								
241157	0	24404	6336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	14893	0	17608				Best effort forward sale agreement				
241559	0	362	3261																																	9466	0	31197								
241607	0	7560	105609																																	91458	0	17683								
242257	100	6205	19458																																	10874	0	6894								
242444	0	27612	97070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	14673	0	1688								
242949	0	14	1059																																	5171	0	1032								
242958	0	661	0																																	4362	0	877								
242976	30000	14669	36917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	14004	863	10620								
243375	0	0	0																																	4231	0	565								
243414	0	1408	7014																																	18798	5000	0								
243955	0	0	189																																	869	0	707								
244037	0	1071	1965																																	1941	0	6266								
244149	0	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	4417	0	10371								
244158	0	0	25650																																	8551	0	32947								
244251	0	2506	453																																	33169	0	12138								
245016																																														
245276	0	1756	162006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0		176277	23121	947285	21301	34835								
245351	0	21627	4651																																	35358	0	658								
245557	0	8273	6746																																	38321	0	29514								
246022	0	8637	18883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	56861	0	1466								
246134	0	9894	16965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	6225	0	15793								
246451	0	5232	3169																																	4473	0	1333								
246657	0	0	32561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														2042	18700	25789	0	6940								
246947	0	0	0																																	675	0	2								
246956	4700	0	0																																	11088	0	56530								
247140	75646	36059	145913																																	66294	0	38613								
247355	121000	191076	134724																																	43160	0	48860								
247476	0	758	0																																	46	0	130								
247551	0	119	21122																																	5483	0	12398								
247908	0	14618	93090																																	131742	0	7055								
248240	68	23136	47356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	5510	130201	5050	33759								
248352	0	406	1939																																	5024	0	16048								
248455	0	1542	8992																																	11453	0	8498								
248633	0	0	0																																	5253	0	36212								
248745	0	3338	15510																																	42347	0	8421								
249416	0	1846	53																																	2455	0	791								
249612	0	0	175501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46464	131	60925	0	0	0	0	0	0	0	60925	0		0	0	1180508	15990	15751								
249658	0	4692	823																																	844	0	211								
250430	0	5419	1106																																	170	0	730								
250476	0	1	0																																	2008	0	93								
250850	0	0	0																																	3153	0	5324								
251352	0	625	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														773	1287	18838	0	35006								
251558	0	3948	14836																																	27426	0	4215								
251745	0	22619	20157																																	8186	0	44108								
251978	14000	8112	10430																																	8588	0	3691								
252041	0	8866	21685																																	15142	0	46007								
252452	0	16	4																																	2017	0	3468								
252658	0	12692	24335																																	13998	0	5341		7						
253356	0	17348	261517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	167567	0	2853								
253468	380000	0	36144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	243192	0	798								
253646	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																19824	0	17241								
253730	0	427	4545																																	2964	0	903								
253776	0	0	0																																	0	0	0	Contingent Broker Liability							
254317	0	0	0																																	33875	0	2040								
254504	0	0	11127																																	12112	0	1142								
254849	0	0	1744																																	11392	0	0								
255350	0	2260	899																																	834	0	371								
255547	0	3940	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																735	0	375								
255556	0	3218	4278																																	7155	0	6822								
255574	0	113	24112																																	19599	0	5186								
255659	0	65131	273657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														9776	20716	156398	0	369965								
256058	0	11101	10991																																	4858	0	12726								
256076	0	6504	0																																	2623	0	328								
256179	0	1972	4574																																	0	0	5309								
256553	0	24248	187113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														9411	7506	189950	0	312741								
257233	0	17041	27865																																	33707	0	19417								
257345	0	5296	6312																																	3873	0	17704								
257578	0	0	0																																	0	0	0								
257653	0	0	0																																	321	0	1102								
257756	510	5616	7412																																	18969	0	2524	FHLB MPF Credit Enhancement							
258146	0	0	0																																	63	0	1603								
258306	0	2189	1615																																	14130	0	667								
258379	0	19710	1952																																	1602	0	8794								
258445	0	7054	34934																																	0	0	40047								
258539	0	0	411																																	4104	0	10216								
258771	0	394947	259648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	178824	33506	51283	LOC outstanding with FHLB_DM to support public funds for Washington State							
258874	0	480	0																																	0	0	1397								
259059	0	0	6038																																	1358	0	19171								
259330	0	246	120629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	47216	0	7342								
259442	0	9357	9450																																	6234	0	38064								
259956	0	870	0																																	0	0	2798								
260055	0	225169	256845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														22985	48615	109160	0	95828								
260831	7150	3148	857																																	4785	0	2109								
261146	0	4926	5135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	5565	0	36961								
261360	0	13857	22307																																	21770	0	6589								
261940	35000	11075	28735																																	37536	0	21580								
262059	10000	23891	25819																																	17422	0	22263								
262237	21038	10670	22814																																	11576	0	3887								
262358	92500	21571	45366																																	34086	5000	2688								
262741	0	12139	25327																																	35364	0	10225								
262844	197	4635	10287																																	27336	0	33531								
262956	0	706	6691																																	0	0	212								
263243	0	1728	9033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	10956	0	12187								
263627	0	313	5193																																	60	0	1773								
264455	0	21949	6296																																	8374	0	3455								
264772	0	4000	68509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	57543	0	13531								
265340	0	9559	423																																	3940	0	2469								
265407	0	6106	142163																																	70200	0	38611								
265452	0	1378	1																																	1262	0	4358								
265676	0	3892	5946																																	1680	0	1567								
266066	0	54	3339																																	22566	0	23456								
266244	0	4876	13442																																	7855	0	1362								
266253	0	698	288																																	3209	0	8130								
266655	0	0	0																																	1558	0	14835								
266851	27200	7659	8338																																	1671	0	11065								
266945	0	16748	68274																																	23548	0	22594								
267652	0	1046	728																																	4386	0	219								
268006	0	35638	115858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	58747	0	77608								
268136	0	10263	5107																																	9286	0	3374								
268677	0	0	7750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	4072	0	253								
268828	0	0	15998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	14472	0	281								
268976	0	14420	6038																																	0	0	27739								
269049	0	19584	44274																																	12229	0	19658								
269058	0	4567	4296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7540	0	926								
269571	0	585	0																																	0	0	117								
269759	0	0	0																																	0	0	9812								
270148	0	2041	0																																	939	0	6744								
270353	0	0	221																																	627	0	1691								
270504	0	7241	45508																																	53476	0	37244								
270531	0	796	4275																																	7161	0	19								
270652	0	0	0																																	721	0	14972								
271136	0	0	0																																	0	0	4203								
271275	0	3466	5565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	6516	0	3692								
271341	0	1423	6493																																	298	0	1521								
271529	27000	18370	10115																																	9478	0	6171								
272030	0	5489	1239																																	821	0	2076								
272058	0	0	0																																	0	0	5359								
272151	0	0	0																																	38	0	803								
272272	0	29516	127886																																	85151	0	121804								
272302	0	1703	57698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	6830	0	148725								
273336	0	20956	66739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														10849	17631	270847	5200	117660								
273550	0	2132	1598																																	14780	0	44967								
273653	0	404	1292																																	1428	0	4663								
273662	0	14556	77402																																	42272	0	97358								
273840	8350	461	2387																																	6156	0	15346								
273859	0	0	0																																	0	0	1728								
274025	0	0	0																																	0	0	758								
274052	0	619	0																																	530	0	720								
274548	0	676	732																																	7452	0	44401								
274829	0	891	6742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	2089	0	4425								
274856	0	0	0																																	820	0	14742								
275255	7815	166	2983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9011	0	29314								
275358	0	2430	86828																																	151489	0	163853								
275479	0	6622	3991																																	55	0	3698								
275657	0	0	2																																	451	0	4679								
276074	0	1056	518																																	6892	0	233								
276159	0	0	200																																	2153	0	3047								
276551	0	827	1093																																	2499	0	11652								
276579	0	1736736	3550515	0	0	468710	0	328780	26400	113408	29360	20192	179757	99593	0	15535	11700	0	220686	80859	7320	67269	0	0	0	0	0	0	0	0	0	0		1049442	1034788	8958685	1839208	2584879								
276645	0	1730	353																																	10610	0	11052								
276654	0	0	2477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5893	0	10054								
276850	26750	7078	68955																																	46334	5302	68414								
276953	0	0	0																																	328	0	978								
277240	11500	750	25897																																	0	0	37708								
277277	0	5672	2671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																395	0	9389								
277679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	240								
277736	0	9695	6189																																	1273	0	8257								
277820	0	0	0																																	4024	0	26267								
278256	0	807	6208																																	2726	0	31438								
278555	20000	12897	29602																																	86669	0	54396								
278733	0	7876	6517																																	1013	0	741								
278751	0	0	0																																	75	0	147								
278818	283500	70352	147323	0	0	6411	1557	0	0	0	0	0	0	6411	0	0	0	0	0	1557														0	0	256597	0	70948								
278872	0	10953	3655																																	5482	0	0								
279105	0	3966	29671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	45378	0	57531								
279842	0	7100	52985																																	28403	0	19145								
279954	0	8171	32578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														7580	21884	69680	24614	100640								
280110																																							FNMA DUS							
280138	0	359	1434																																	311	0	1482								
280352	4850	1595	8120																																	12937	0	3340								
280558	0	374	645																																	4350	0	3294								
282075	0	75173	79925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	72711	0	3069								
282226	0	3956	7815																																	1073	0	3677								
282824	0	1272	3959																																	35013	0	119								
283157	0	0	0																																	321	0	8053								
283438	111000	2548	12386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														14594	0	10830	0	1845								
283652	0	12169	1318																																	2940	0	225								
283737	0	30947	21986																																	57893	11288	35925								
283867	0	18269	106479																																	31975	0	2445								
284154	0	9753	3725																																	12091	0	21								
284239	0	3075	0																																	2063	0	11836								
284556	22135	4188	10755																																	5395	0	63610			0					
284752	0	564	1305																																	3158	0	2347								
284958	0	0	0																																	215	0	1985								
285151	0	3421	2965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8951	0	6718								
285348	0	603	2862																																	4995	0	4144								
285544	0	0	5977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9244	0	2077								
285553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																368	0	6066								
285740	16300	10270	43314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	56007	0	7577								
285777	0	0	0																																	0	0	0								
285852	30550	17419	14577																																	5405	0	3133								
285928	0	4348	8359																																	3493	0	539								
286251	0	0	0																																	251	0	124								
286840	0	0	0																																	978	0	4249								
287007	0	0	0																																	0	0	6837								
287342	0	1758	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9233	0	8483								
287922	0	0	0																																	220	0	0								
287959	0	1950	1033																																	2103	0	6227								
288152	0	0	0																																	0	0	5032								
288376	0	2349	8530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	18436	0	133								
288853	0	726690	1509778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16270	20	0	0	0	0	0	0	0	0	0	0		348872	52220	181295	7	447371								
289056	0	0	0																																	42	0	121								
289225	0	4	0																																	0	0	483								
289515	0	17592	50849																																	236845	0	5090								
289702	0	45276	122864																																	87703	186	31167								
289739	9000	9454	3538																																	2183	0	8597								
289757	0	0	2703																																	3429	0	33750								
290249	0	58667	54752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														25130	0	35725	0	4347								
290838	0	1311	10634																																	12787	0	0								
290922	0	42	0																																	277	0	144								
291059	7025	2872	12176																																	1080	0	9784								
291330	0	1034	3445																																	1331	0	2919								
291376	0	205	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																509	0	0								
291611	0	203	320																																	302	0	7423								
291732	0	0	0																																	208	0	516								
292234	0	1953	1455																																	1772	0	5646								
292467	0	3851	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	559								
292850	0	0	0																																	0	0	3147								
292908	0	2421	70083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	186012	0	28723								
293053	0	32105	75803																																	205525	0	85809								
293352	0	0	200																																	0	0	1900								
293437	0	1657	3253																																	597	0	1631								
293651	0	0	0																																	3026	0	44081								
293754	0	8968	336																																	2604	0	249								
294023	0	658	11648																																	2717	0	7944								
294564	359350	59787	125200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														9712	24698	239233	0	120095								
294751	0	7495	19445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	0	1572								
294779	0	61599	96646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	54202	0	21781								
294827	0	2008	224																																	3894	0	6								
295011	0	6188	4353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														4556	1519	21040	0	3220								
295057	0	0	30																																	1932	0	3802								
295646	0	0	0																																	106	0	0								
296456	49520	3893	8904																																	8174	0	9937								
296474	11050	3184	9887																																	2799	761	2339								
296559	0	1082	1774																																	11428	0	8741								
296755	4150	6119	1326																																	6106	0	11612								
296858	0	683	838																																	542	0	162								
297051	0	7879	7707																																	1301	0	4064								
297631	0	6935	2511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																318	0	3966								
297761	0	0	500																																	4203	0	309								
298049	0	901	7606																																	5313	0	10403								
298218	0	7699	13506																																	52542	0	6133								
298245	0	3553	4437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	13492	0	7826								
299868	0	0	2361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	0	0								
300009	0	0	14720																																	0	0	35496								
300063	0	4509	28770																																	0	0	0								
300157	0	0	476																																	232	0	3421								
300353	30700	12769	4661																																	23890	0	0								
300456	0	0	0																																	66	0	524								
300933	0	11851	34998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	6063	0	9422								
300942	0	4286	10627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6445	0	1562								
300960	0	22149	33563																																	36073	0	22139								
301574	0	515	32032																																	13013	0	11264								
301800	0	26949	7257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	15129	0	9487								
302030	0	1383	0																																	3779	0	2039								
302133	0	0	0																																	230	0	1574								
302553	0	3723	3502																																	12578	0	20476								
302656	0	54434	114552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	155041	0	366067								
303653	0	13836	1808																																	1794	0	278								
303701	0	1141	0																																	1882	0	177								
303747	0	462	16																																	2685	0	1065								
303952	0	1847	50																																	8838	0	36436								
304173	0	14028	0																																	67651	0	4873								
304520	0	2692	5653																																	3730	0	8018								
304575	0	0	0																																	0	0	340								
304762	0	2475	254																																	2067	0	1715								
304913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
305059	0	0	0																																	789	0	7833								
305077	0	1018	160																																	1475	0	1441								
305237	0	1580	794																																	4173	0	2100								
305442	0	12999	9255																																	20035	0	4125								
306056	0	425	4																																	525	0	1961								
306140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																95	0	52								
306159	0	12733	7007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	8588	0	2666								
306337	0	2066	1338																																	18617	0	16270								
306908	0	16291	19439																																	18506	0	12431								
307062	0	8174	9152																																	68424	0	1176								
307334	0	8517	6213																																	1082	0	622								
307361	25000	26784	31792																																	16152	0	5301								
307679	0	15433	16099																																	80039	0	26857								
307932	0	3524	5																																	716	0	5								
308256	0	533	99																																	1279	0	4847								
308340	0	2045	1731																																	4348	0	33630								
308836	0	0	0																																	0	0	1463								
309150	0	14040	2777																																	185	0	18890								
309655	18423	29811	38249																																	53197	9000	27657								
309851	0	192	185																																	851	0	2354								
310754	0	6966	2434																																	14002	0	101301	Warehouse cred line collateralized by loans in 10b			Mort loans orig in 3rd party's name - saleable by bank				
310950	0	0	0																																	3738	0	1976								
310978	0	15334	21451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	0	76948								
311050	0	13110	30437																																	59670	12177	0								
311144	0	0	0																																	1912	0	1741								
311256	0	4506	639																																	4871	0	12406								
311265	0	159	5979																																	9755	0	1073								
311603	0	8195	38767																																	24499	0	13295								
311658	0	39	4252																																	1025	0	20								
311845	583944	229189	198457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10576	1450	0	0	0	0	0	0	0	0	0	0		551781	512057	1347030	0	1022986								
311939	0	7458	8967																																	9528	0	13714								
312244	4970	2482	992																																	36331	0	99894								
312356	0	2926	3102																																	1491	0	630								
313009	0	8350	3067																																	3155	0	17	FHLBNY MULOCs							
313157	0	1588	312																																	4976	0	6951								
313223	4163	5576	10604																																	30311	0	5229								
313577	58750	8288	4824																																	48856	0	46429								
314257	0	12072	36004																																	117817	0	2847								
314444	0	2420	1147																																	2808	0	1211								
315656	0	1457	9785																																	4417	0	268								
316840	0	76482	151063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														27631	61483	354636	870354	152757								
316859	0	936	2382																																	1890	0	1972								
316934	0	0	0																																	8366	0	0								
317258	0	4020	25732																																	30395	0	23906								
317342	0	28894	427969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														16517	41874	773639	11900	143075								
317379	0	972	16730																																	12304	0	9557								
317650	0	56	88																																	89	0	76								
318639	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																101	0	1845								
318974	0	158275	17928																																	84666	2500	81030								
319047	0	6971	6558																																	8898	3280	6431								
