"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
1007154																																																																																																						
1007417																																																																																																						
1007734																																																														38310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0		0						0	0						0	
1007752																																																																																																						
1007819																																																																																																						
1007873																																																																																																						
1007930																																																																																																						
1007958																																																																																																						
1008076																																																																																																						
1008151																																																																																																						
1008209																																																																																																						
1008432																																																																																																						
1008450																																																																																																						
1008553																																																																																																						
1008674																																																																																																						
1008955																																																																																																						
1009242																																																																																																						
1009354																																																														0	0	0	0	0	0	0	0	0			2443	0	274	0	0	0					0	0	0	0		0						0	0						0	
1009756																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1009840																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1010015																																																																																																						
1010574																																																																																																						
1011432																																																																																																						
1011526																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	547	0					0	0	0	0		0						0	0						0	
1011553																																																																																																						
1011638																																																																																																						
1011656																																																																																																						
1011852																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1011955																																																																																																						
1012251																																																																																																						
1012457																																																																																																						
1012671																																																																																																						
1013070																																																														0	0	0	0	0	0	0	0	0			17180	0	1243	0	0	160000					0	0	0	0		0						0	0						0	
1013650																																																																																																						
1013744																																																																																																						
1014059																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1014125																																																																																																						
1014246																																																																																																						
1014255																																																																																																						
1014376																																																																																																						
1014451																																																																																																						
1014554																																																																																																						
1014657																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	50738					0	0	0	0		0						0	0						0	
1014853																																																																																																						
1015252																																																														10245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123184						0	0	0		0						0	0						0	
1015270																																																																																																						
1015458																																																																																																						
1015467																																																																																																						
1015560																																																														233810	0	0	0	0	0	0	0	0			0	0	0	0	0	17453					0	0	0	0		0						0	0						0	
1015832																																																																																																						
1015841																																																																																																						
1015850																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1016174																																																														0	0	0	0	0	0	0	0	0			101351	0	954	0	99903	0					0	0	0	0		0						0	0						0	
1016231																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1016259																																																																																																						
1016558																																																																																																						
1016718																																																																																																						
1016848																																																														0	0	0	0	0	0	0	0	0			187	0	23	0	0	0					0	0	0	0		0						0	0						0	
1016857																																																																																																						
1016941																																																																																																						
1017425																																																																																																						
1017555																																																																																																						
1017564																																																																																																						
1017854																																																																																																						
1017939																																																														787624	0	0	0	0	0	0	0	0	0	0	0	549	0	549	824	2923314	0	0	0	0		2068	0	0	0	0						0	0						0	
1017957																																																																																																						
1018927																																																																																																						
1157415																																																																																																						
1158878																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1160509																																																																																																						
1161216																																																																																																						
1162017																																																																																																						
1163283																																																																																																						
1169650																																																																																																						
1176881																																																														30735	0	0	0	0	0	0	0	0			0	0	0	0	0	142081					0	19696	0	0		0						0	0						0	
1176920																																																																																																						
1186965																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1187001																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1187551																																																																																																						
1188772																																																														0	3182148	0	11617	0	33399	0	0	0			0	0	0	0	0	3182148						7506	0	0		0						0	0						0	
1188987																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1190476																																																														359952	0	0	0	0	0	0	0	0	0	0	57617	0	57617	0	0	10382	0	0	0	0	0	0	0	0	0	0						0	0						0	
1191352																																																																																																						
1211371																																																														373300	0	0	0	0	0	0	0	0			0	0	0	0	0	298395					0	0	0	0		0						0	0						0	
1216022																																																														5435000	0	56000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
1216321																																																														197662	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1216826																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
1218446																																																																																																						
1222519																																																																																																						
1222948																																																														18228	0	0	0	0	0	0	0	0			1196	0	1055	0	1196	424322					0	0	0	0		0						0	0						0	
1225752																																																																																																						
1225761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1225798																																																																																																						
1228034																																																																																																						
1293078																																																																																																						
1356768																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	9694						0	0	0		0						0	0						0	
1369870																																																																																																						
1386251																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1387203																																																																																																						
1387605																																																																																																						
1391778																																																														342112	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1394621																																																																																																						
1394676	67141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1396764																																																																																																						
1397471																																																																																																						
1402384																																																																																																						
1404481																																																																																																						
1404883																																																																																																						
1412712																																																																																																						
1414819																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1416279																																																																																																						
1418255																																																																																																						
1429028																																																																																																						
1435092																																																																																																						
1436071																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1436204																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1440117																																																																																																						
1443266	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1444021	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1445943																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1447639																																																																																																						
1456501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1458608																																																														234668	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1459717																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	532					0	0	0	0		0						0	0						0	
1459735																																																																																																						
1459799																																																																																																						
1462986																																																																																																						
1469677																																																																																																						
1470150																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1474309																																																																																																						
1478231																																																																																																						
1479470																																																																																																						
1481745																																																																																																						
1481754																																																																																																						
1492817																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1493319																																																																																																						
1494482																																																																																																						
1494914																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1629903																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1718188																																																																																																						
1718469																																																														0	0	0	0	0	0	0	0	0			15678	0	215	0	15678	2761744					0	0	0	0		0						0	0						0	
1820979																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1836701																																																																																																						
1842065																																																														7131301	0	0	0	0	0	0	0	0	0	0	861	0	0	0	0	3648	0	0	0	0	0	0	0	0	0	0						0	0						0	
1852569																																																																																																						
1863097																																																														10043	0	0	0	0	0	0	0	0			0	0	0	0	0	1122						0	0	0		0						0	0						0	
1864197																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1867983																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	2465623					0	0	0	0		0						0	0						0	
1872941																																																																																																						
1872996																																																																																																						
1879016																																																																																																						
1883321																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1885932																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1890525																																																																																																						
1892154																																																																																																						
1893049	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1914421																																																														152006	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1917301	12671553	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	122806						411	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1918344																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1929247																																																														831101	0	0	0	0	0	0	0	0	0	0	28266	79	585	79	27855	6552118	0	0	0	0		4963	0	0	0	0						0	0						0	
1940747																																																																																																						
1945247																																																																																																						
2002222																																																																																																						
2006024																																																																																																						
2007991																																																																																																						
2009605																																																														0	0	0	0	0	0	0	0	0			11125	0	11125	0	0	0					0	0	0	0		0						0	0						0	
2010722																																																																																																						
2037185																																																																																																						
2044811																																																														390949	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2044820																																																																																																						
2051127																																																																																																						
2059990																																																																																																						
2068107																																																																																																						
2078290																																																														346821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	571	0	0	0	0		0	0	0	0	0						0	0						0	
2107181																																																																																																						
2107341																																																																																																						
2119773																																																														604279	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2121196																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
2122997																																																														900447	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2123930																																																																																																						
2132594																																																																																																						
2132941																																																																																																						
2140348																																																																																																						
2142155																																																														25284	0	0	0	0	0	0	0	0			319	11	319	11	0	0						0	0	0		0						0	0						0	
2163477																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2164111																																																																																																						
2182786	9568000	900000	0	0	0	0	0	2471000	0	0	0	0	0	0	28000	2000	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0		0	5000	0	0	0	0	0	9000	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2193616	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2209553																																																														12912	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2218443																																																																																																						
2232757																																																																																																						
2233875																																																																																																						
2236821																																																																																																						
2239288																																																														1647315	0	0	0	0	0	0	0	0			0	0	0	0	0	217						0	0	0		0						0	0						0	
2253891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2262718																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2265456																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
2297998																																																																																																						
2298995																																																														255520	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2304636																																																														0	0	0	0	0	0	0	0	0			31868	0	1156	0	31868	69212					0	0	0	0		0						0	0						0	
2305969																																																																																																						
2316714																																																																																																						
2317672																																																																																																						
2325882																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2328137																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2328285																																																																																																						
2329200																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	27907	89360						366	0	0		0						0	0						0	
2332910																																																																																																						
2333140																																																																																																						
2337335																																																																																																						
2339599																																																																																																						
2339795																																																														149770	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2339900																																																														239998	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2343167																																																																																																						
2344753																																																																																																						
2349459																																																																																																						
2353595																																																																																																						
2354323																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2354387																																																														91825	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2354985																																																														366652	0	0	0	0	0	0	0	0	0	0	1604	0	206	0	0	21673	0	0	0	0	0	0	0	0	0	0						0	0						0	
2356091																																																																																																						
2358769																																																																																																						
2362458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2371816																																																																																																						
2372774																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	231843					0	0	0	0		0						0	0						0	
2385514																																																														0	0	0	0	0	0	0	0	27			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2390929																																																														0	0	0	0	0	0	0	0	0			4637	0	4637	0	0	0						0	0	0		0						0	0						0	
2391588																																																																																																						
2396592																																																																																																						
2396604																																																																																																						
2398701																																																																																																						
2434113																																																																																																						
2451240																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2465881																																																																																																						
2467670																																																																																																						
2471239																																																																																																						
2482824																																																																																																						
2483120																																																																																																						
2483438																																																																																																						
2489805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2490285																																																																																																						
2497181																																																																																																						
2502656	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2502825																																																																																																						
2505424																																																																																																						
2505451																																																																																																						
2505460																																																																																																						
2508751																																																														70750	4779022	0	0	0	0	0	0	0			895959	0	54527	0	733720	12726720						74908	0	0		0						0	0						0	
2512347																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2515320																																																																																																						
2529176																																																																																																						
2531562																																																																																																						
2531991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2533043																																																																																																						
2533119																																																																																																						
2536633																																																																																																						
2539960																																																																																																						
2562137																																																																																																						
2562164																																																														74676	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2567123																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2568063																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2576134																																																																																																						
2577739																																																																																																						
2580243																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2587916																																																																																																						
2594240																																																																																																						
2594419																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2596646																																																																																																						
2597223																																																																																																						
2597232																																																																																																						
2598396																																																														0	0	0	0	0	0	0	0	0			1332	0	120	0	1332	1216					0	0	0	0		0						0	0						0	
2600039																																																																																																						
2602828																																																																																																						
2605566																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2607412																																																																																																						
2608754																																																														0	0	0	0	0	0	0	0	0			24844	0	24844	0	0	1367945					0	0	0	0		0						0	0						0	
2610784																																																																																																						
2614344																																																																																																						
2615190																																																														155203	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2615220																																																																																																						
2618780																																																														0	0	0	0	0	0	0	0	0	0	0	155935	0	14713	0	0	0	0	0	0	0		0	0	0	0	0						0	0						0	
2619714																																																																																																						
2621285																																																																																																						
2621940																																																																																																						
2624400																																																														112765	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2625724																																																																																																						
2631172																																																														36368	0	0	0	0	0	0	0	0			0	0	0	0	43825	321					0	0	0	0		0						0	0						0	
2631846																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2634191																																																														176729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1660726	0	0	0	0	0	0	0	0	0	0						0	0						0	
2634351																																																																																																						
2641827																																																																																																						
2642598																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2643595																																																																																																						
2649122																																																														93479	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2649177																																																																																																						
2651899																																																																																																						
2652092																																																														360060	0	0	0	0	0	0	0	0	0	0	126456	0	126406	0	0	2249	0	0	0	0	0	0	0	0	0	0						0	0						0	
2654911																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2661861																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2666400																																																																																																						
2667920																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2667939																																																																																																						
2667957																																																														0	0	0	0	0	0	0	0	0			10176	0	106	0	10176	0						0	0	0		0						0	0						0	
2668598																																																																																																						
2684552																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2686211																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2687133																																																														0	0	0	0	0	0	0	0	0			673	0	673	0	673	24307					0	0	0	0		0						0	0						0	
2687487																																																																																																						
2693264																																																														344345	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2694681																																																																																																						
2694944																																																																																																						
2696180																																																																																																						
2697963																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2700984	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2702764																																																																																																						
2705112																																																																																																						
2705895																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	120446	0					0	0	0	0		0						0	0						0	
2708122																																																																																																						
2713920																																																																																																						
2716088																																																																																																						
2716828																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2718596																																																																																																						
2719810																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2723376																																																																																																						
2724766																																																																																																						
2726050																																																																																																						
2728661																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2729677																																																																																																						
2730431																																																																																																						
2732565																																																																																																						
2733263																																																																																																						
2734729																																																														8249	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2735137																																																																																																						
2735146																																																														319597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1681174	0	0	0	0		25873	0	0	0	0						0	0						0	
2736219																																																																																																						
2736291																																																														399313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111088	0	0	0	0	0	204	0	0	0	0						0	0						0	
2736451																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2736714																																																																																																						
2737980																																																														0	1480935	0	38000	0	15182	0	0	0			2181423	0	23411	0	0	7802334						4437	0	0		0						0	0						0	
2743244																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2744782																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2745426																																																														13364	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2745529																																																																																																						
2746245																																																																																																						
2746263																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2747279																																																																																																						
2747466																																																																																																						
2747587																																																																																																						
2748502																																																																																																						
2749059																																																																																																						
2753917																																																																																																						
2754222																																																																																																						
2756730																																																																																																						
2756909																																																																																																						
2757205																																																														0	0	0	0	0	0	0	0	0			2825	0	2825	0	0	305834					0	0	0	0		0						0	0						0	
2758613																																																																																																						
2759629																																																																																																						
2760232																																																																																																						
2764212																																																														12535	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2765602																																																																																																						
2769570																																																																																																						
2769954																																																																																																						
2771694																																																																																																						
2774707																																																																																																						
2775151																																																																																																						
