"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
	US TREAS SECS-HLD-TO-MAT-AMRTZ COST	US TREAS SECS-AVL-FOR-SLE-FAIR VALUE	OTHR PASS-THRU SECS-HLD-AMORTZD COST	OTHR PASS-THRU SECS-AVL-FAIR VALUE	MBS-CMOS&REMICS-ALL OTHER-HLD-AMRTZ	MBS-CMOS&REMICS-ALL OTHER-AVL-FAIR	HISTCL COST OF ALL OTH AVL-FOR-SALE	HELD-TO-MATURITY SECURITIES	AVAILABLE-FOR-SALE SECURITIES	NET DUE FROM FOREIGN OFFICES	TOTAL ASSETS	NET DUE TO FOREIGN OFFICES	TOTAL LIABILITIES, EXCL NET DUE TO	OTHER BORROWED MONEY	TOTAL TRADING ASSETS	TRADING LIABILITES	US GOVT AGCY&CORP OBLIGS-AMRTZ COST	US GOVT AGCY&CORP OBLIGS-FAIR VALUE	SECS ISSD BY US ST&POL SUBDYS-AMRTZ	SECS ISSD BY US ST&POL SUBDYS-FAIR	SECURS PURCHSD UDR AGRMNTS TO RESELL	SECURS SOLD UNDR AGRMNTS TO REPURCH	MBS PT SCTY ISS FFG AMRTZ HTM SCTY	MBS PT SCTY ISS FFGNMA FV AFS SCTY	OTHR MBS ISS FFG AMRTZ HTM SCTY	OTHR MBS ISS FFG FV AFS SCTY	OTHR DMSTC DEBT SCTY AMRTZ HTM SCTY	OTHR DMSTC DEBT SCTY FV AFS SCTY	FOREIGN DEBT SCTY AMRTZ HTM SCTY	FOREIGN DEBT SCTY FV AFS SCTY	Total loans held for trading	Equity securities with readily deter	Total amount of fair value option lo	
341310	0	22818					615	51	272812					0	0	0			0	55824	0	0										0		
342054	9983	9199					685	13983	108515					0	0	0			0	0	0	24478										0		
342362	0	21360					4120	0	678385					0	0	0			0	577911	0	0										0		
342410	0	17969					6500	0	512299					1678	5853	5717			0	233527	0	24287										0		
342634	0	419696					33009	1137754	2644364					72553	3968	28365			5320	5179	0	54277										0		
343051	0	0					49	0	57067					0	0	0			0	0	0	0										0		
343248	0	5082					48	2994	11268					57	0	0			2994	0	0	0										0		
343770	10	0					86	557	19765					0	0	0			366	3580	0	0										5		
343903	0	12336					1821	0	126743					19000	0	0			0	51098	0	0										0		
343958	0	0					610	0	110					483	0	0			0	110	0	0										0		
344647	0	39646					3111	1740	522381					0	0	0			1740	61532	0	121152										0		
344852	0	20707					40	0	70583					0	0	0			0	19314	0	0										0		
345309	0	0					3211	18719	348843					40129	0	0			0	27225	0	0										86886		
345345	0	0					1561	0	7894					23000	0	0			0	7894	0	0										0		
345747	0	11861					2845	27436	129849					5000	2491	353			15730	3154	0	0										0		
345756	0	0					5272	0	48343					0	0	0			0	18967	0	0										0		
345877	0	4164					1966	2314	14383					6328	0	0			549	317	0	0										0		
346379	0	10883					2823	0	29005					19432	0	0			0	5217	0	0										97		
346566	0	1000					146	0	7245					0	0	0			0	0	0	0										0		
346771	49731	0					258	49737	34					0	0	0			0	0	0	0										0		
347022	0	15970					285	0	87905					0	0	0			0	0	0	0										0		
347639	0	3904					3250	112313	99110					70567	0	0			7697	29373	0	0										0		
347956	0	4973					3291	0	55529					35024	0	0			0	11307	0	0										0		
348159	0	0					2581	0	31259					1	0	0			0	12590	0	0										2		
348720	58908	0					536	80435	19159					0	0	0			0	0	0	0										0		
349129	0	856					180	108	127797					0	0	0			108	15095	0	0										0		
349343	0	4634					135	0	24488					0	0	0			0	9319	0	0										0		
350572	0	12915					426	0	106687					2250	0	0			0	852	0	0										0		
350657	0	5102					18	1111	18323					0	0	0			0	8422	0	0										0		
350750	0	2958					937	0	2962					1500	0	0			0	0	0	0										0		
351131	0	1384					0	0	32732					0	0	0			0	11185	0	0										0		
351560	1386	0					964	1386	0					0	0	0			0	0	0	0										0		
351878	0	28376					209	0	47940					2071	0	0			0	8556	0	0										0		
352370	0	1960					2192	25	48186					0	0	0			25	21277	0	0										9		
352651	0	22117					117	0	33277					0	794	0			0	320	0	0										0		
352745	0	5377					335	5032	60805					520	0	0			5032	28913	0	0										0		
352772	0	0					10828	1152189	3094422					0	50115	32842			491024	251300	300000	234737										584		
353238	0	11803					1050	21	91776					0	0	0			0	15376	0	0										0		
353546	0	3874					298	0	37123					0	0	0			0	18388	0	0										0		
353555	0	79251					5062	14	417023					6000	0	0			0	54889	0	56500										4282		
353957	0	0					168	0	30852					0	0	0			0	10448	0	0										0		
354057	0	945					111	1100	128072					0	0	0			1100	27751	0	0										0		
354253	0	17539					280	0	37788					0	0	0			0	4035	0	0										0		
354310	0	0					29116	159808	351382					188600	0	0			0	2305	0	4006										2152		
354552	0	11692					3314	0	455604					2086	0	0			0	98282	0	9281										38		
354851	0	697					354	0	3972					3500	0	0			0	1627	0	0										0		
355120	0	88605					395	1556	124548					0	0	0			1306	1423	0	0										0		
355559	0	86961					829	0	192399					484	0	0			0	38336	0	0										0		
355858	12121	24833					3812	57537	222783					0	0	0			19080	57878	0	7584										0		
356239	0	6572					570	70	121662					1756	0	0			70	47145	0	0										0		
356659	0	21614					345	116	29267					1500	0	0			116	0	0	0										0		
356752	0	0					422	30917	4450					0	0	0			70	0	0	0										0		
357526	0	0					1133	8380	6164					5000	0	0			6880	403	0	0										0		
357553	0	0					563	0	105198					6000	0	0			0	62032	0	3845										0		
357777	0	0					697	51890	0					6000	0	0			0	0	0	0										0		
357937	13898	0					969	40708	27430					1500	0	0			14020	0	0	0										0		
358112	0	15671					495	0	55276					0	0	0			0	20186	0	16318										0		
358448	0	0					284	1318	39316					0	0	0			1318	16478	0	0										0		
358756	0	0					425	0	33490					6100	0	0			0	33490	0	0										0		
359472	0	0					73	0	297					0	0	0			0	0	0	0										1809		
359650	0	2808					81	1	4904					0	0	0			0	1205	0	0										0		
359744	0	0					57	0	19854					0	0	0			0	1222	0	0										0		
360777	0	0					18	0	0					0	0	0			0	0	0	0										0		
361055	0	3693					6074	166335	226079					105004	0	0			0	3139	0	86340										0		
361167	0	39663					17743	1083672	1733354					153701	0	0			876065	1176231	0	29478										5454		
361279	0	0					962	0	7016					0	0	0			0	5521	0	0										0		
361354	0	7292					156	0	28043					0	0	0			0	13196	0	0										0		
361439	0	25258					1055	0	137739					121	0	0			0	41442	0	0										0		
362043	0	0					64	0	17820					0	0	0			0	2297	0	0										0		
362155	0	14055					119	15	32775					0	0	0			0	0	0	0										0		
362717	0	33896					5874	0	351316					24500	0	0			0	162108	0	41081										0		
362856	0	0					806	0	114237					0	0	0			0	105676	0	0										0		
362940	0	7124					0	0	32110					0	0	0			0	12283	0	0										0		
363442	0	7414					2	0	7517					0	0	0			0	103	0	0										175		
363648	0	12404					460	0	79470					0	0	0			0	19026	0	0										39		
363657	0	115810					7440	0	606993					75550	0	0			0	302035	0	37485										459		
363778	0	0					501	203	0					1511	0	0			203	0	0	0										0		
364131	0	6694					156	0	81264					0	0	0			0	20531	0	0										0		
364270	9943	0	0	0	0	0	324	9988	0	0	186205	23313	144760	0			0	0	0	0	0	0	45	0	0	0	0	0	0	0		0		
364430	0	8782					818	0	29807					0	0	0			0	10821	0	0										0		
364850	0	10239					501	0	10310					4203	0	0			0	0	0	0										0		
365325	0	417099					223633	1000	4795103					510918	0	0			1000	739016	0	128242										5353		
365745	0	0					1210	1228	59533					8000	0	0			0	6555	0	1474										0		
365848	0	0					160	0	48427					0	0	0			0	18168	0	0										1		
365950	0	0					92	0	4634					0	0	0			0	0	0	0										0		
366078	0	0					8381	22935	69305					25000	0	0			0	18759	0	0										0		
366238	0	33236					1105	0	412064					0	0	0			0	128885	0	6102										2021		
366247	0	14108					220	9645	52889					0	0	0			9645	0	0	0										0		
366359	0	5937					26	74	26954					0	0	0			74	1649	0	0										0		
366658	0	3952					711	10097	43954					0	0	0			10097	0	0	0										0		
366854	0	0					277	0	0					0	0	0			0	0	0	0										0		
367150	0	0					437	0	21899					6220	0	0			0	16121	0	0										0		
367178	499	0					1100	4772	0					0	0	0			681	0	0	0										0		
367431	0	0					250	0	41114					0	0	0			0	3867	0	0										0		
367543	0	0					704	0	114162					0	0	0			0	56958	0	0										99		
368054	0	0					790	0	76358					0	0	0			0	21972	0	0										0		
368344	0	3847					841	0	103817					0	0	0			0	0	0	6740										0		
368522	0	0					252	0	19325					0	0	0			0	14443	0	0										0		
368933	0	15210					89	0	35062					0	0	0			0	1943	0	0										0		
368951	0	55712					361	0	116711					1190	0	0			0	24913	0	0										227		
369453	0	0					763	1564	47314					9500	0	0			1564	24317	0	0										0		
369659	0	2381					2150	0	147147					0	0	0			0	38820	0	13755										0		
370020	0	15211					3016	0	111179					1461	0	0			0	45494	0	634										0		
370347	0	0					467	0	25266					2250	0	0			0	15381	0	0										0		
370721	0	1441					2377	0	52988					0	0	0			0	17189	0	0										0		
370833	0	2981					144	0	14473					2000	0	0			0	0	0	0										0		
370954	0	990					184	0	5828					3000	0	0			0	415	0	0										0		
371223	0	0					2866	0	127817					56406	0	0			0	295	0	0										0		
371232	0	44400					406	0	69846					0	0	0			0	12918	0	2559										47		
371362	0	4823					2357	0	184993					0	0	0			0	49563	0	0										0		
371559	0	21450					334	0	80761					0	0	0			0	56506	0	0										0		
371755	0	1247					211	0	33252					0	0	0			0	20457	0	0										0		
371849	0	0					0	1639	18458					0	0	0			136	7605	0	0										36		
371924	0	0					2804	0	210846					3000	0	0			0	16081	0	32178										912		
371942	0	0					398	0	19598					0	0	0			0	11752	0	0										0		
372444	0	0					147	0	35655					3000	0	0			0	5878	0	0										0		
372538	0	26832					1443	0	62803					20000	0	0			0	19947	0	0										0		
372640	0	0					984	0	76053					0	0	0			0	53234	0	0										0		
372855	0	870					737	0	15732					500	0	0			0	4727	0	0										0		
373272	0	0					88	0	2320					1450	0	0			0	0	0	0										0		
373553	19990	0					145	19990	0					0	0	0			0	0	0	0										1795		
373601	19983	27623					0	1225485	81023					0	0	0			39309	0	0	0										8565		
374130	0	22115					102	0	64621					0	0	0			0	15686	0	0										0		
374653	0	35682					5932	0	642390					0	0	0			0	66061	0	0										393		
374774	0	0					518	0	27096					0	0	0			0	25166	0	0										0		
375043	0	125002					5214	0	234083					75200	0	0			0	18431	0	0										0		
375379	0	1961					166	121	8912					0	0	0			0	1409	0	0										0		
375502	0	0					3958	0	31169					91500	0	0			0	11340	0	0										0		
375566	0	0					3824	923	60362					26482	45	0			923	48344	0	3613										0		
375650	0	2191					57	3187	43342					0	0	0			3187	34933	0	0										0		
376237	0	3974					130	0	36521					0	0	0			0	14068	0	0										0		
376273	24448	0					7915	433528	3					150000	0	0			7899	0	0	0										4066		
376442	0	86537					1716	595	196917					1500	0	0			595	30775	0	0										114		
376947	0	3361					225	0	16652					0	0	0			0	3211	3394	0										0		
377663	0	0					608	0	55057					5000	0	0			0	20652	0	0										0		
377850	0	0					308	8	739					0	0	0			0	0	0	0										0		
378044	0	0					0	92	269					0	0	0			0	0	0	0										0		
378110	0	5097					292	0	26047					0	0	0			0	6659	0	0										0		
379050	0	3493					111	0	6239					1605	0	0			0	465	0	0										0		
379153	0	13478					162	8750	42407					0	0	0			8750	0	0	0										0		
379470	0	0					779	0	41146					2000	0	0			0	16960	0	0										0		
379649	0	493					522	4572	56414					0	0	0			4572	30772	0	0										0		
379920	500	265035					260529	3740191	3566090					930000	56067	250221			973519	29836	0	328373										0		
380346	0	1274					166	0	42963					0	0	0			0	38202	0	0										0		
380458	0	163133					7957	6000	940489					93238	0	0			0	345864	0	0										0		
380533	0	18725					279	6852	20207					170	0	0			6852	0	0	500										0		
380878	0	0					1013	0	24494					0	0	0			0	3412	0	0										0		
380944	0	32721					100	0	43104					0	0	0			0	1824	0	0										0		
381026	0	0					272	0	38684					0	0	0			0	17261	0	0										0		
381343	0	43707					1277	0	240868					0	0	0			0	33704	0	24448										0		
381932	0	6056					178	0	43765					0	0	0			0	11485	0	0										0		
381950	0	33180					426	0	213216					0	0	0			0	71820	0	0										0		
382050	0	32942					865	0	161036					5000	0	0			0	53834	0	0										918		
382069	0	49983					190	0	303455					0	0	0			0	0	0	10392										2727		
382256	0	16841					358	3157	21664					0	0	0			3157	0	0	0										0		
382274	0	0					0	32	0					300	0	0			0	0	0	0										0		
382443	0	0					326	0	42424					2600	0	0			0	24601	0	0										0		
382537	0	12842					113	0	52430					0	0	0			0	19515	0	0										0		
382649	0	0					2829	23383	220982					61350	0	0			23383	46564	0	28035										0		
382658	0	0					341	6008	0					0	0	0			5508	0	0	0										0		
382742	0	0					820	0	5308					0	0	0			0	1952	0	0										0		
382854	0	3779					204	0	38232					0	0	0			0	22164	0	0										0		
384018	0	0					2380	22009	188265					12499	0	0			5536	1358	0	0										1788		
384278	0	127352					9462	0	2022913					106750	0	0			0	544223	0	0										207		
384353	2112	0					15	2762	0					0	0	0			0	0	0	0										0		
384652	0	1967					6350	68316	59529					85000	0	0			0	0	0	43426										0		
384830	0	0					300	0	23715					0	0	0			0	2045	0	0										647		
385350	4339	0					372	38167	0					1900	0	0			29826	0	0	0										0		
385471	0	2394					6465	97201	15543					13200	0	0			97201	0	0	0										0		
385547	1226	0					401	7103	36334					0	0	0			5877	34166	0	0										0		
385686	0	0					295	102545	35373					0	0	0			0	0	0	0										0		
386432	0	3931					0	993	38531					0	0	0			493	15670	30300	0										0		
386450	19100	0					4401	261013	4160					32000	0	0			76339	4160	0	3692										0		
386731	0	0					1553	21	180593					30700	0	0			0	106315	0	0										69		
386825	0	18641					360	0	79797					0	0	0			0	11976	0	0										0		
387055	0	0					169	0	34342					73	0	0			0	9318	0	0										0		
387671	0	0					3137	0	74493					22000	0	0			0	24615	0	0										52		
388155	0	0					486	0	58475					0	0	0			0	17198	0	0										0		
388258	0	1769					255	0	13356					0	0	0			0	7285	0	0										39		
388557	0	37326					700	0	69384					0	0	0			0	7103	0	0										0		
388744	0	0					471	0	21935					0	0	0			0	7836	0	0										0		
388753	0	2846					50	0	3081					0	0	0			0	235	0	0										0		
388874	10809	0					139	41747	0					1250	0	0			1173	0	0	0										0		
389358	51927	0					0	65231	0					0	0	0			2635	0	0	0										0		
389376	0	5318					155	0	14822					1711	0	0			0	995	0	0										159		
389826	0	2639					58	0	12309					0	0	0			0	6097	0	0										0		
390372	0	0					436	0	75083					5000	0	0			0	2210	0	0										0		
390840	0	19711					484	0	65691					2500	0	0			0	24789	0	0										0		
391418	0	3635					913	0	100249					11000	0	0			0	50182	0	0										0		
391557	0	0					83	5788	0					0	0	0			5188	0	0	0										0		
391575	0	18306	0	0	0	30082	19956	495366	733102	0	4078668	345926	3372581	200742			0	0	0	175565	0	0	495366	507285	0	1864	0	0	0	0		0	0	
391959	0	0					585	0	736					4961	0	0			0	254	0	0										0		
391977	0	37002					3008	0	561169					43715	0	0			0	133907	0	0										3905		
392152	0	0					386	0	0					1787	0	0			0	0	0	0										0		
392255	0	10048					321	998	30928					0	0	0			998	5643	0	0										0		
392778	0	499					672	25074	280177					2155	0	0			15320	25229	0	0										0		
393252	0	23080					96	0	38264					0	0	0			0	9138	0	0										0		
393355	0	15105					269	970	46500					0	0	0			970	10565	0	0										0		
393953	0	0					389	0	374095					0	0	0			0	118575	0	0										0		
394156	0	0					1147	0	16957					845	0	0			0	8249	0	0										0		
394259	0	0					2729	830	238637					26074	0	0			830	55278	0	0										0		
395238	0	386584					206177	0	9889850					1350699	188994	152201			0	0	4367	166145										15259		
396057	0	950					127	459	15450					83	0	0			459	3805	0	2977										18		
396244	0	0					2279	0	92568					2205	0	0			0	35003	0	0										0		
396253	0	22049					6066	0	64185					18103	0	0			0	18389	0	0										57		
396954	0	0					522	0	189199					0	0	0			0	83783	0	0										0		
397456	0	0					500	0	51393					0	0	0			0	28178	0	0										0		
397531	0	66251					2501	8455	155511					1680	0	0			0	0	0	0										0		
397540	39138	311047					5854	139648	434075					3190	0	0			14728	0	0	0										198		
397559	0	0					2537	1641	46572					44531	0	0			394	12877	0	0										0		
397755	0	0					8319	0	9549					12800	0	0			0	8447	0	0										0		
397858	0	8227					0	7171	27474					0	0	0			7171	18997	0	0										0		
398051	0	0					661	0	7866					0	0	0			0	5944	0	0										19		
398248	0	95083					2039	0	152982					0	0	0			0	2231	0	44184										0		
398668																																		
398837	1037	906					2031	51715	27804					11600	0	0			24883	14074	0	0										0		
399357	0	0					112	315	3933					1000	0	0			315	1020	0	0										0		
399517	109643	0					3259	413310	402196					0	0	0			0	103511	0	0										5373		
399731	0	4550					0	0	35682					0	0	0			0	6630	0	0										0		
399973	0	11542					734	0	51703					10035	0	0			0	18757	0	0										0		
400057	0	10829					332	0	38622					124	0	0			0	6966	0	5922										0		
400141	0	31772					1960	7137	166874					1516	0	0			7137	26918	0	0										0		
400365	0	3979					1286	0	105670					0	0	0			0	4609	0	0										0		
400767	0	13642					60	0	106832					0	0	0			0	33697	0	0										0		
401072	0	0					502	16186	37062					10000	0	0			5016	0	0	0										0		
401559	0	7086					320	0	73585					2400	0	0			0	19767	0	0										0		
401755	0	0					306	0	0					0	0	0			0	0	0	0										0		
401906	0	9095					801	0	174728					4667	0	0			0	11022	0	0										12878		
401951	0	1887					153	0	4399					1625	0	0			0	1399	0	0										0		
402846	2500	0					0	55324	12723					0	0	0			52824	12722	0	0										0		
402873	0	4001					398	27	6423					2167	0	0			0	0	0	0										0		
403067	0	12019					1346	0	49097					0	0	0			0	12063	0	0										0		
403151	0	302					7621	206469	285988					55153	0	0			206469	1939	0	0										826		
403179	0	2420					10902	0	353144					210972	0	0			0	104048	0	0										0		
403254	0	0					429	0	708					0	0	0			0	0	0	0										0		
403656	0	7923					97	0	36143					0	0	0			0	546	0	0										0		
403870	0	3400					3142	0	220906					17083	0	0			0	3758	0	9244										0		
403946	0	4660					4904	800	131416					5371	0	0			0	0	0	0										0		
404653	0	0					1835	0	6267					4000	0	0			0	0	0	0										0		
404943	0	0					285	0	33988					0	0	0			0	18558	0	0										39		
406022	0	7874					257	0	116363					0	0	0			0	27054	0	0										0		
406059	0	9032					1592	0	11958					0	0	0			0	0	0	0										0		
406666	0	0					343	0	68145					0	0	0			0	43346	0	0										0		
406974	0	0					387	0	64883					0	0	0			0	36331	0	0										0		
407168	0	7961					1052	0	11770					3573	0	0			0	65	0	0										38		
407506	0	203553					2240	0	280454					20000	7819	7609			0	20226	0	0										21695		
407645	0	21921					365	0	381785					0	0	0			0	143690	0	31955										0		
407850	2291	0					145	6009	0					0	0	0			2725	0	0	0										0		
408307	0	0					407	0	156421					0	0	0			0	12506	0	0										25180		
408642	0	68937					5237	0	296901					75000	3679	1116			0	15332	0	0										0		
408875	0	109292					3285	0	112693					10000	0	0			0	0	0	0										0		
409265	0	0					67	0	31840					0	0	0			0	16304	0	0										0		
410159	0	727					0	0	4215					0	0	0			0	1756	0	0										0		
410560	0	9225					1909	0	145604					12770	0	0			0	30827	0	0										0		
410748	79402	0					631	81589	0					0	0	0			2187	0	0	0										0		
410917	0	21764					1312	0	261693					0	0	0			0	77607	0	44938										0		
410944	0	4841					73	0	20580					838	0	0			0	549	0	0										0		
411062	0	40285					266	42948	130796					0	0	0			40973	6287	0	0										0		
411174	0	0					939	0	0					0	0	0			0	0	0	0										0		
411231	0	5835					57	0	37329					0	0	0			0	10304	0	0										0		
411240	0	3211					150	0	50229					0	0	0			0	24930	0	0										0		
411512	0	0					2014	28834	12082					36402	0	0			18404	0	0	0										0		
411549	0	0					113	0	12538					0	0	0			0	4677	0	0										0		
411576	0	0					200	0	7055					0	0	0			0	3056	0	0										0		
411624	0	0					699	0	66218					9222	0	0			0	53654	0	0										0		
411651	0	59134					308	0	59699					380	0	0			0	0	0	0										48		
412153	0	22491					628	0	47834					10300	0	0			0	14992	0	0										0		
412452	0	23980					0	203	35970					0	0	0			203	3268	0	0										0		
412555	0	57434					1901	0	113676					16145	0	0			0	42192	0	0										0		
412667	0	0					309	17140	0					0	0	0			7115	0	0	0										0		
412751	0	16543					76660	1701356	448772					150000	2664	2664			1052151	132915	0	0										0		
412845	0	39701					497	7481	160446					1943	0	0			2681	68137	0	3936										0		
412872	0	4741					360	0	49341					8000	0	0			0	16963	0	0										0		
413141	0	0					50127	0	85179					1091000	0	0			0	0	0	0										10202		
413208	0	8636783	0	118	901	0	796828	4665173	31061501	0	168924250	8398788	141359768	2362573	18705969	3765477	0	2035343	7371	0	4940945	469049	1839529	13499067	2817372	4420323	0	112281	0	2357586	0	124818	171964	
413347	0	2884					80	781	21808					0	0	0			780	2947	0	0										0		
413543	0	17059					310	22614	40944					0	0	0			22614	0	0	0										38		
413646	0	0					5648	0	50280					3090	0	0			0	17300	0	5588										202		
413673	0	937					1015	5831	49656					0	0	0			0	901	0	0										39		
413758	0	1948					378	0	10808					2500	0	0			0	3181	0	0										0		
414102	5918	4976					470	85558	8813					0	0	0			60515	0	0	0										0		
414652	0	5615					1390	0	44533					1689	0	0			0	18226	0	0										0		
414764	0	0					2831	61050	78202					29931	0	0			61050	76085	0	0										0		
414858	0	1385					1384	0	50360					0	0	0			0	27916	0	0										0		
416245	0	146145					117654	953012	2743651					4396	0	0			0	287613	0	228383										0		
416272	0	907					227	3488	28502					4700	0	0			2488	13233	0	0										0		
416339	0	0					136	0	12304					0	0	0			0	3597	0	0										0		
416357	0	0					0	2827	0					0	0	0			328	0	0	0										0		
416656	0	19763					1872	0	88973					0	0	0			0	61197	0	0										0		
416674	0	0					298	0	104018					0	0	0			0	40712	0	0										0		
417626	109079	0					39	109079	134127					0	0	0			0	10624	0	0										1337		
417710	0	986					351	0	12297					1000	0	0			0	7485	0	0										0		
418100	0	2266					342	0	64782					0	0	0			0	2339	0	0										2434		
418249	0	43439					3054	56983	366067					21500	0	0			56983	9516	0	164903										1249		
418436	6009	0					0	12858	0					0	0	0			1915	0	0	626										0		
418856	0	11990					103	0	33965					0	0	0			0	10409	0	0										0		
419406	0	61706					42233	0	2209161					177634	0	0			0	126451	0	666349										11847		
419460	0	0					1187	0	7025					0	0	0			0	833	0	0										0		
419675	0	0					9781	8144	302237					180000	0	0			8144	139201	0	0										0		
419947	0	1379					0	0	9327					0	0	0			0	1060	0	0										0		
420578	0	0					1795	13486	70549					9108	0	0			473	4959	0	0										0		
420644	0	0					1514	34697	102794					0	0	0			20722	7703	0	0										0		
420653	0	7590					4053	0	20793					18332	0	0			0	4839	0	0										15425		
420877	0	952					410	3516	47790					0	0	0			0	31453	2002	0										0		
421445	0	0					323	0	90181					0	0	0			0	44856	0	0										0		
421539	0	5132					438	0	61122					0	0	0			0	24888	0	4740										0		
422059	0	13128					174	0	23146					1000	0	0			0	1929	0	0										0		
422116	0	1494					363	0	10720					396	0	0			0	0	0	0										0		
422433	0	99141					1521	319731	131091					0	0	0			0	14908	0	6361										455		
422657	0	0					381	0	15985					0	0	0			0	0	0	0										0		
423159	0	12842					440	0	71527					0	0	0			0	45719	0	0										0		
423449	0	0					1553	0	199811					12000	0	0			0	75783	0	25233										0		
423636	0	7878					262	0	19834					0	0	0			0	2801	0	0										0		
423739	20699	0					4245	275499	0					0	0	0			137504	0	0	0										0		
424156	0	2943					995	0	67442					5238	0	0			0	14491	0	0										47		
424240	0	65729					657	0	134380					1780	0	0			0	68649	0	0										0		
424352	0	46105					963	0	192558					5000	0	0			0	65888	0	0										0		
424437	0	0					0	4979	0					0	0	0			0	0	0	0										0		
424633	0	0					169	11616	7382					444	0	0			0	0	0	0										0		
425050	0	2868					0	0	17755					0	0	0			0	4406	0	0										0		
425108	0	0					868	0	73605					9000	0	0			0	3669	0	0										0		
425818	0	992					1162	0	83598					6851	0	0			0	29881	0	6247										0		
425845	0	8882					416	0	9945					0	0	0			0	566	0	0										0		
425911	0	33608					6145	0	579018					67521	0	0			0	233730	0	0										7276		
426057	0	16794					109	997	18044					109	0	0			0	0	0	0										0		
426141	0	0					30	6846	10730					0	0	0			6846	0	0	0										0		
426534	0	159205					4518	548236	924706					0	0	0			40920	260541	0	51091										2702		
426758	0	100					478	0	40514					2500	0	0			0	17418	0	0										0		
426945	0	0					352	0	47418					0	0	0			0	25452	0	0										300		
427241	0	1483					1821	36262	183310					0	0	0			36262	0	0	0										1701		
427353	0	0					686	0	63169					4898	0	0			0	14705	0	0										0		
427858	0	32085					284	0	32085					0	0	0			0	0	0	0										0		
427960	0	0					0	192	2786					0	0	0			192	0	0	0										0		
428060	0	5535					2295	9495	144677					28229	0	0			0	26963	0	66679										1218		
428462	0	967					553	841	132113					3076	0	0			841	9992	0	0										97		
428547	0	0					7229	83868	115633					50890	4643	4641			12163	13455	0	0										826		
428855	0	1670					283	0	79783					0	0	0			0	29700	0	0										0		
429021	0	3588					380	2316	159193					0	0	0			0	32194	0	0										0		
429487	0	0					2317	2215	9382					30000	0	0			705	5765	0	0										0		
430036	0	32420					992	0	101072					0	0	0			0	30947	0	0										0		
430054	0	40472					151	0	42472					0	0	0			0	0	0	0										0		
430344	0	2669					1510	0	72191					33000	0	0			0	36595	0	0										0		
431172	0	33360					171317	1390791	2679070					600000	7982	7984			1148411	0	0	0										0		
431323	0	25422					395	0	57268					0	0	0			0	8450	0	0										0		
431350	0	0					332	0	39808					1000	0	0			0	21516	0	0										0		
432058	0	28217					163	0	38540					0	0	0			0	2713	0	0										0		
432432	0	0					393	0	144322					0	0	0			0	101494	0	0										1087		
433505	0	0					3645	0	394221					32532	0	0			0	44440	0	12953										28411		
433550	0	0					434	84628	88114					0	0	0			51826	44178	0	0										50		
433608	86582	173183					17913	312315	1884542					295600	0	0			0	88078	0	50075										818		
433859	1499	0					0	55434	958					6293	0	0			3347	0	0	0										317		
433943	0	1973					1484	91675	142332					17650	0	0			65505	94357	0	4769										0		
434203	0	19091					615	6362	146075					0	0	0			0	25900	0	0										0		
434539	0	3786					259	0	113699					0	0	0			0	44913	0	0										0		
435059	0	0					1014	0	98928					6398	0	0			0	33978	0	11186										0		
435077	0	0					45131	43877	1956523					2956	0	0			41122	247601	0	0										5099		
435255	468	0					1317	72463	0					17000	0	0			31637	0	0	0										0		
435666	0	5990					114	0	6990					0	0	0			0	0	0	0										0		
435750	0	75697					5122	0	737197					0	0	0			0	245945	0	0										0		
436159	0	108125					34581	0	1615542					1466	0	0			0	273164	195646	31706										3103		
436542	0	0					1070	0	44089					9000	0	0			0	42439	0	0										0		
436739	0	9228					750	0	25552					3000	0	0			0	0	0	15224										0		
436953	0	0					3444	0	36951					15000	0	0			0	18334	0	4136										0		
437044	0	10130					100	0	46776					0	0	0			0	22223	0	0										0		
437914	0	0					11074	1064188	4496087					31065	0	0			132267	0	0	0										0		
439132	0	1944					215	0	95886					0	0	0			0	40846	0	0										0		
439338	65138	3669					4994	336107	699952					40000	0	0			0	508332	0	60522										0		
439356	0	142245					618	0	238329					0	0	0			0	54783	0	1474										0		
439404	0	0					9255	379693	301737					55087	3440	0			256104	31950	0	71501										0		
439730	0	14499					305	815	53706					0	0	0			815	14334	0	0										0		
440857	0	0					320	0	0					0	0	0			0	0	0	0										0		
440978	0	0					66	0	7910					0	0	0			0	3259	0	0										0		
441050	26906	0					7	255284	0					0	0	0			42517	0	0	0										0		
441078	0	5076					427	0	92019					6682	0	0			0	15427	0	5860										68		
441135	0	0					80	0	16525					0	0	0			0	8594	0	0										0		
441256	0	0					9268	0	458759					3470	0	0			0	23645	10506	0										362		
441359	0	0					1431	0	240240					15000	0	0			0	128700	0	0										0		
441470	0	0					14	4	0					0	0	0			0	0	0	0										0		
441630	0	226					74	0	70438					0	0	0			0	32501	0	0										0		
442011	0	0					1282	1016	32023					14228	0	0			0	15156	0	0										28		
