"IDRSSD"	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	
114859																							0	0	5418	5322	0	0	6744	6842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
115146																							33708	33525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
115575																							0	0	8305	8252	0	0	20029	19858	0	0	2509	2509	0	0	7474	7512	0	0	0	0	0	0	4878	4897	0	0	0	0	
116358																							399	406	1253	1243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
116554																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
116741																							0	0	4351	4205	0	0	7665	7734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
117038																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
117074																							0	0	0	0	37889	38626	225	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
117458																							645	645	0	0	0	0	9445	9445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
117775																							0	0	7965	7916					0	0	0	0	0	0	6188	6240	0	0	0	0	0	0	436	438	0	0	0	0	
118156																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
118660																							0	0	0	0	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
118736																							0	0	62424	61222	0	0	38575	38743	0	0	0	0	0	0	279	283	0	0	0	0	0	0	0	0	0	0	0	0	
119153																							0	0	15039	14937					0	0	5175	5125	0	0	73933	74583	0	0	0	0	0	0	0	0	0	0	0	0	
119528																							0	0	8142	8159	0	0	12049	12035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17824	17581	0	0	0	0	
119779																							21201	21079	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
119872																							0	0	11157	11016	0	0	23784	23332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
120476																							7015	7015	0	0	15954	15954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
120542																							0	0	4867	4899	0	0	255	252	0	0	0	0	0	0	959	956	0	0	0	0	0	0	860	864	0	0	0	0	
120609																							0	0	29143	28998	0	0	44624	44094	0	0	0	0	0	0	39034	39108	0	0	0	0	0	0	27672	26912	0	0	0	0	
120953																							0	0	13403	13058	0	0	41640	40518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
121642																							0	0	350787	346126					0	0	0	0	0	0	17518	17636	0	0	0	0	0	0	755	764	0	0	0	0	
121651																							0	0	0	0	0	0	0	0	0	0	29851	29847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83897	85185	
121914																							0	0	487	487	0	0	37607	37238	0	0	0	0	0	0	2044	2019	0	0	0	0	0	0	0	0	0	0	0	0	
122153																							0	0	0	0	0	0	20187	20516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
122546																							0	0	0	0	0	0	3856	3817	0	0	0	0	0	0	231	238	0	0	0	0	0	0	4	4	0	0	0	0	
122854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	453402	444675					0	0	0	0	0	0	4151	4160	0	0	0	0	0	0	60330	60462	0	0	0	0	
123075																							0	0	3618	3564	0	0	3487	3470	0	0	0	0	0	0	2254	2259	0	0	0	0	0	0	0	0	0	0	0	0	
123374																							3000	2994	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
124344																							0	0	8365	8225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
124830																							0	0	3525	3637	0	0	8	9	0	0	0	0	0	0	422	427	0	0	0	0	0	0	888	899	0	0	0	0	
125154																							0	0	0	0					0	0	0	0	0	0	5222	5155	0	0	0	0	0	0	0	0	0	0	0	0	
125471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9933	10156	169863	171482					0	0	0	0	0	0	420871	431921	0	0	0	0	0	0	0	0	0	0	0	0	
125855																							0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
125873																							0	0	7534	7489	0	0	2535	2491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
126012																							0	0	0	0	0	0	120393	119139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
126049																							0	0	3985	3891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
126375																							98809	95528	0	0	0	0	5785	5628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
126553																							0	0	508	535					0	0	0	0	0	0	506	530	0	0	0	0	0	0	0	0	0	0	0	0	
126834																							0	0	22323	22249	0	0	0	0	0	0	0	0	0	0	3925	4016	0	0	0	0	0	0	0	0	0	0	0	0	
127055																							0	0	35	35	62	64	609	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
127224																							0	0	30037	29591	0	0	62159	61260	0	0	0	0	0	0	2442	2400	0	0	0	0	0	0	3093	3053	0	0	0	0	
128258																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
128904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1234198	1207117					0	0	0	0	0	0	86389	86651	0	0	0	0	0	0	1334359	1322216	0	0	0	0	
129349																							0	0	11000	10963	0	0	1986	1970	0	0	1002	1002	0	0	1315	1302	0	0	0	0	0	0	4647	4660	0	0	504	503	
129358																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
129479																							0	0	61000	60995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
129732																							0	0	137100	135306					0	0	37206	37251	0	0	42365	41356	0	0	0	0	0	0	178385	176272	0	0	2957	2870	
129853																							0	0	31876	31660	0	0	4728	4707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2721	2725	0	0	0	0	
129910																							0	0	15013	14960	0	0	22742	22604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
130345																							0	0	43928	43265	0	0	38803	38349	0	0	0	0	0	0	3275	3258	0	0	0	0	0	0	11084	10719	0	0	0	0	
130541																							195429	194227	118093	116478					0	0	0	0	82297	80590	37429	37181	11070	10836	0	0	38655	37759	0	0	0	0	0	0	
130813																							0	0	1000	972	0	0	30038	30277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131034																							0	0	14189	13646	0	0	73539	72921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131173																							0	0	8424	8221	0	0	16264	16137	0	0	7384	7368	0	0	3793	3736	0	0	0	0	0	0	2742	2666	0	0	3532	3570	
131436																							0	0	35254	34643					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27868	27113	122666	123045					0	0	0	0	65530	63854	378069	373853	0	0	0	0	9850	9645	303374	305772	0	0	0	0	
131717																							0	0	1293	1292					0	0	0	0	0	0	69	74	0	0	0	0	0	0	285	283	0	0	6492	6565	
131940																							0	0	5496	5443	0	0	5005	4924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
132107																							0	0	10011	9502	0	0	114440	112925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6491	6519	0	0	0	0	
132451																							0	0	18301	18156	0	0	2362	2364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
132778																							0	0	0	0	1	1	2983	2941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
132938																							0	0	8475	8439	0	0	7641	7619	0	0	0	0	0	0	1963	1990	0	0	0	0	0	0	0	0	0	0	0	0	
133579																							0	0	40661	40653					0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	407	0	0	0	0	
133850																							0	0	34019	33134	0	0	396093	394061	0	0	0	0	0	0	71535	69810	0	0	0	0	0	0	2186	2132	0	0	0	0	
133971																							0	0	15492	15450	0	0	4872	4904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2342	2260	0	0	9580	9598	
134156																							0	0	747	740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
134437																							0	0	103095	102914					0	0	0	0	0	0	1981	1980	0	0	0	0	0	0	15633	15315	0	0	0	0	
134455																							0	0	6899	6865	0	0	11775	11597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2709	2659	0	0	0	0	
134848																							0	0	24173	24015	0	0	51973	52677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
135836																							0	0	14362	14222	0	0	1027	1026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
135854																							0	0	8281	8369	0	0	6142	6117	0	0	0	0	0	0	549	539	0	0	0	0	0	0	0	0	0	0	0	0	
136048																							0	0	0	0	0	0	6610	6695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
136338																							0	0	8661	8559	0	0	76239	74347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3665	3575	0	0	0	0	
136459																							0	0	0	0	0	0	235	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
136655																							0	0	4191	4048	0	0	21	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
137205																							0	0	53480	52429	0	0	255758	253015	0	0	0	0	0	0	16849	16799	0	0	0	0	0	0	0	0	0	0	0	0	
137447																							0	0	999	1004	0	0	64512	63301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
137456																							0	0	0	0	0	0	27677	27342	0	0	0	0	0	0	997	957	0	0	0	0	0	0	0	0	0	0	0	0	
137559																							29789	29437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
137643																							0	0	2865	2883	0	0	2767	2838	0	0	0	0	0	0	2280	2283	0	0	0	0	0	0	0	0	0	0	0	0	
137652																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
137915																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
138051																							1921	1918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
138257																							0	0	3351	3420	0	0	20004	19820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
138556																							0	0	12247	12055	0	0	27085	27038	0	0	0	0	0	0	985	976	0	0	0	0	0	0	0	0	0	0	0	0	
139133																							0	0	3571	3611					0	0	988	988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
139478																							12950	12913	0	0	92884	94069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
139553																							0	0	2197	2216	0	0	127094	126313	0	0	2663	2183	0	0	0	0	0	0	0	0	0	0	3470	3378	0	0	0	0	
139656																							0	0	113965	112924					0	0	0	0	0	0	58002	57009	0	0	0	0	0	0	173355	169755	0	0	19552	19302	
139740																							0	0	0	0					0	0	37880	37782	0	0	38418	37775	0	0	0	0	0	0	93258	93490	0	0	0	0	
139834																							0	0	9645	9954	0	0	13872	13609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
139843																							0	0	33111	32820					0	0	0	0	0	0	11132	10770	0	0	0	0	0	0	27747	27326	0	0	0	0	
140157																							0	0	54427	53575	0	0	2200	2203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
140362																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
140634																							0	0	5000	4946	0	0	24678	24164	0	0	0	0	0	0	907	903	0	0	0	0	0	0	1249	1245	0	0	0	0	
141211																							0	0	0	0	0	0	18066	18061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
141341																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	861	859	0	0	0	0	
141350																							0	0	500	490	0	0	3130	3141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
141556																							0	0	5000	4992					0	0	0	0	0	0	5449	5337	0	0	0	0	0	0	0	0	0	0	0	0	
141677																							1244	1234	0	0	6671	6662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
141958																							0	0	4823	4988	0	0	2004	2094	0	0	0	0	0	0	2978	3027	0	0	0	0	0	0	1008	1035	0	0	0	0	
142049																							0	0	0	0	0	0	26885	26513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
142179																							91417	88462	6000	5779	5083	5185	1677	1601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
142955																							0	0	23976	23832	0	0	11798	11804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
143372																							0	0	1849	1824	0	0	1701	1735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
143662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805286	829015					0	0	0	0	0	0	46252	45264	0	0	0	0	0	0	105702	104120	0	0	0	0	
143859																							0	0	7412	7401	0	0	8986	8818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
143952																							0	0	2720	2769	0	0	1284	1281	0	0	0	0	0	0	1970	1946	0	0	0	0	0	0	244	244	0	0	0	0	
144034																							0	0	0	0	0	0	3210	3200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
144052																							0	0	15400	15297	0	0	16639	16528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
144155																							0	0	20831	21368					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
144678																							0	0	42586	42089	0	0	65460	63750	0	0	0	0	0	0	14439	14563	0	0	0	0	0	0	3551	3555	0	0	0	0	
144856																							0	0	3311	3240	0	0	3769	3720	0	0	0	0	0	0	7518	7831	0	0	0	0	0	0	6266	6359	0	0	1006	1006	
144913																							30424	30104	0	0	1218	1230	81213	81056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
145059																							0	0	0	0	0	0	281	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
145545																							124144	122266	0	0	0	0	67069	67440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
145554																							0	0	500	483	0	0	2539	2567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
145741																							0	0	9396	9234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
145844																							0	0	20368	20052	0	0	17107	17017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4978	5008	0	0	11736	11737	
146056																							0	0	2501	2476	0	0	4398	4475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
146663																							0	0	89335	88927	0	0	194014	194105	0	0	0	0	0	0	44131	43649	0	0	0	0	0	0	31497	30536	0	0	0	0	
146672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	2986	3014	0	0	0	0	0	0	96072	97411	739112	747080	0	0	0	0	
147651																							0	0	7618	7573	0	0	407	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
147679																							0	0	0	0	35906	35992	4202	4188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
147857																							0	0	3650	3520					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
147923																							69618	69117	0	0	13103	12705	17969	17413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
148171																							0	0	5394	5407	0	0	8397	8288	0	0	0	0	0	0	1189	1196	0	0	0	0	0	0	11141	11297	0	0	0	0	
148238																							0	0	121	123	0	0	4025	4079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
148340																							0	0	8007	8037	0	0	6267	6178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
148470																							17226	16998	0	0	4250	4204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
148715																							0	0	23358	23288	0	0	120	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
148809																							12805	12732	373	362	172768	172214	2483	2523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
148920																							0	0	905	915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
149150																							0	0	5666	5575	0	0	23646	23360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
150035																							0	0	266708	261401					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
150044																							0	0	20925	20818	0	0	17283	17136	0	0	0	0	0	0	608	590	0	0	0	0	0	0	375	368	0	0	0	0	
150727																							0	0	795	818	0	0	214858	211200	0	0	0	0	0	0	3887	3862	0	0	0	0	0	0	362	363	0	0	0	0	
151546																							0	0	15912	15733					0	0	0	0	0	0	288	297	0	0	0	0	0	0	0	0	0	0	0	0	
151957																							0	0	2927	2853	0	0	39518	39153	0	0	824	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
152057																							0	0	4512	4420	0	0	2362	2396	0	0	0	0	0	0	112	114	0	0	0	0	0	0	0	0	0	0	0	0	
152253																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
152431																							0	0	1936	1941	0	0	4429	4374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
152440																							0	0	0	0	0	0	6234	6134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
153054																							0	0	0	0	0	0	835	865	0	0	0	0	0	0	10726	10670	0	0	0	0	0	0	0	0	0	0	0	0	
153353																							0	0	1802	1775	0	0	159370	157737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
154154																							0	0	3969	4057	0	0	9624	9814	0	0	17066	17053	0	0	2533	2451	0	0	0	0	0	0	680	692	0	0	5734	5631	
154770																							0	0	20442	22048	0	0	42004	42353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
155759																							0	0	5617	5767	0	0	2	2	0	0	0	0	0	0	1942	1973	0	0	0	0	0	0	0	0	0	0	0	0	
156457																							0	0	500	506	0	0	3046	3021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
156635																							0	0	200	203	0	0	18538	18974	0	0	0	0	0	0	2240	2244	0	0	0	0	0	0	0	0	0	0	0	0	
156970																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
157155																							0	0	596	579	0	0	12523	12267	0	0	0	0	0	0	583	624	0	0	0	0	0	0	1557	1540	0	0	0	0	
157379																							424	423	0	0	3691	3651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
157650																							0	0	1760	1725					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
157744																							0	0	5265	5181	0	0	28658	28673	0	0	0	0	0	0	1579	1593	0	0	0	0	0	0	0	0	0	0	0	0	
157856																							0	0	0	0	0	0	10739	10708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
158376																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
158741																							0	0	9149	8979	0	0	1424	1409	0	0	0	0	0	0	2267	2287	0	0	0	0	0	0	1892	1863	0	0	0	0	
159636																							0	0	175171	170792					0	0	0	0	0	0	29688	29491	0	0	0	0	0	0	96243	94516	0	0	0	0	
159645																							0	0	0	0	0	0	2776	2694	0	0	0	0	0	0	2915	2978	0	0	0	0	0	0	0	0	0	0	0	0	
159953																							0	0	11997	12021	0	0	33711	33946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
159971																							0	0	0	0	194500	191705	58171	59074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160360																							0	0	6417	6433	0	0	21755	21523	0	0	0	0	0	0	1502	1490	0	0	0	0	0	0	14382	14359	0	0	0	0	
160454																							0	0	36457	36198	0	0	132	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160650																							0	0	2292	2258					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160959																							0	0	20624	20733					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
161273																							33806	34098	6480	6541	72972	72438	22483	22609	0	0	0	0	10710	10847	3652	3698	0	0	0	0	0	0	0	0	0	0	0	0	
161602																							0	0	326739	319753	0	0	307393	304063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
162337																							0	0	18268	18495	0	0	140667	140046	0	0	0	0	0	0	775	811	0	0	0	0	0	0	0	0	0	0	0	0	
163343																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
163549																							0	0	45989	45825					0	0	0	0	0	0	16782	16234	0	0	0	0	0	0	8622	8569	0	0	0	0	
163857																							0	0	13963	13816	0	0	6239	6234	0	0	0	0	0	0	6503	6561	0	0	0	0	0	0	148	149	0	0	0	0	
164153																							0	0	3929	3941	0	0	1058	1046	0	0	0	0	0	0	1509	1512	0	0	0	0	0	0	0	0	0	0	0	0	
164331																							0	0	4994	4838	0	0	34767	34320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9576	9326	0	0	0	0	
164377																							0	0	0	0	0	0	2920	3028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
164957																							0	0	2273	2144	0	0	364	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
164975																							0	0	0	0	0	0	9442	9407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
165628	0	0	0	0	299369	299409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78998	79117					0	0	299369	299409	0	0	25448	25702	0	0	0	0	46362	47013	192327	192973	0	0	512174	513214	
165758																							0	0	6472	6483	0	0	14649	14674	0	0	0	0	0	0	9081	8957	0	0	0	0	0	0	0	0	0	0	0	0	
165806																							53220	52807	192055	189905					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
166111																							0	0	0	0	0	0	1149	1114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
166531																							0	0	13277	13018	0	0	893	897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
166652																							0	0	44483	43784					0	0	0	0	0	0	1931	1937	0	0	0	0	0	0	0	0	0	0	0	0	
166849																							0	0	1995	1993	0	0	6260	6255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
167453																							0	0	999	989	0	0	514	509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
167752																							0	0	500	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
168357																							0	0	3778	3752					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
168571																							0	0	0	0	3	3	38455	37544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
169327																							0	0	7233	6990	0	0	56949	56149	0	0	0	0	0	0	11281	11299	0	0	0	0	0	0	7091	6970	0	0	0	0	
169354																							0	0	108777	108364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
169653																							76662	75661	0	0					0	0	150434	149547	13515	14050	90718	90884	0	0	0	0	36432	40727	609305	606839	0	0	0	0	
169756																							50459	50992	0	0	40327	42141	28	29	0	0	0	0	1220	1213	0	0	0	0	0	0	0	0	0	0	4280	4273	0	0	
170257																							0	0	21500	21069	0	0	10345	10399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
170275																							0	0	16514	16271	0	0	0	0	0	0	0	0	730	740	1007	1000	0	0	0	0	0	0	165	164	0	0	0	0	
170332																							0	0	2197	2148					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
171133																																																			
171656																							0	0	1787	1773					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
171759																							0	0	7675	7516	0	0	14393	14139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
171768																							0	0	0	0	0	0	36847	36775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172251																							0	0	1000	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172457																							0	0	0	0	0	0	3724	3796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172475																							0	0	0	0	44346	43929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172859																							2150	2125	4629	4572	321	329	313	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1025	996	0	0	0	0	
173306																							0	0	23675	23365					0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	132	0	0	0	0	
173342																							0	0	997	952	0	0	16175	16088	0	0	0	0	0	0	6777	6726	0	0	0	0	0	0	0	0	0	0	0	0	
173557																							0	0	76845	75255	440	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173575																							0	0	108048	104494					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173641																							0	0	36062	35918	0	0	1969	2055	0	0	0	0	0	0	6805	6896	0	0	0	0	0	0	0	0	0	0	0	0	
173959																							0	0	6434	6268	0	0	20360	20279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	992	999	0	0	0	0	
174321																							0	0	563	557	0	0	71	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
174367																							9000	8866	14814	14355					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
