"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
220844			23	983	25	3238	25	13309	347	5753	56	6954	24	7641			10	289	7	932	9	2324	74	1289	5	517	4	1155	false	false	
220974			65	2306	71	8685	68	29498	765	11561	63	6275	18	4130			44	1668	28	3463	8	2136	107	1775	5	610	3	859	false	false	
221775			4	224	12	1787	40	19878	23	252	1	28	2	140															false	false	
222156			25	1170	32	3121	35	11135	199	4832	37	3440	17	4018			0	0	0	0	0	0	1	24	2	202	1	126	false	false	
222446			39	1853	84	10664	107	42247	554	14101	120	14132	71	24807			34	1274	74	7287	35	8285	228	4988	40	5820	16	3788	false	false	
222558			17	613	7	865	10	3584	211	3963	29	2821	27	4968			19	734	14	1894	13	3402	85	2100	25	2179	14	2458	false	false	
222754			16	605	11	912	53	16727	199	4900	34	5306	45	15579			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
223322			131	5829	212	27485	321	122149	2502	56371	365	41089	248	75292			261	11905	386	49263	242	67661	2033	37024	184	18337	77	16875	false	false	
223452	55	68															48	2076	51	6717	30	7374	129	2780	30	2973	9	2099	false	true	
223751			6	327	9	1318	17	5394	52	1017	8	672	4	927			2	23	7	703	5	1342	22	433	9	1260	7	1659	false	false	
223845			27	1046	17	2526	4	1109	307	5709	11	1505	5	1140			30	890	12	1243	6	1812	84	1639	12	1690	4	1220	false	false	
224954			46	2008	22	3478	7	1822	62	1420	5	532	3	815			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
225054			10	302	15	1840	48	17355	30	842	19	1732	13	2901			3	93	2	290	3	941	3	26	0	0	0	0	false	false	
225157			72	3356	52	7889	34	15321	549	8455	27	4321	18	7801			130	6974	126	20095	60	20042	469	15431	63	10073	46	21905	false	false	
225559			17	666	31	3913	45	19294	883	17388	73	10588	26	8515															false	false	
225942			6	238	7	1211	7	1837	69	1374	8	1002	2	673			1	1	7	1089	1	379	10	191	0	0	5	1180	false	false	
226949			6	121	6	777	3	1110	13	619	4	714	2	672			5	142	4	760	3	1257	4	194	1	155	0	0	false	false	
227151			46	1755	50	6280	65	27114	255	5273	38	3577	25	5969			38	1725	43	5470	12	2810	139	2477	21	1977	14	2548	false	false	
227357			4	93	9	1421	23	9323	137	3402	24	2085	19	5477			9	509	7	920	6	1340	19	321	2	91	0	0	false	false	
227656			2	8	3	316	8	4117	20	365	2	347	9	2588			2	87	1	109	0	0	2	27	1	60	0	0	false	false	
227777			0	0	8	1257	21	7774	41	861	4	719	0	0															false	false	
228000			472	19154	259	31203	134	46306	971	21993	129	15569	49	14514															false	false	
228055			24	1199	15	2028	5	1292	66	1036	11	1547	3	560			6	312	17	2214	4	1433	103	2317	14	1359	11	2245	false	false	
228158			46	2009	55	7664	75	37311	872	18454	118	12261	91	28886			33	1276	27	3602	10	2111	116	2474	18	2199	4	598	false	false	
228279			63	2833	64	8044	53	18686	506	11052	71	7327	40	11258			14	535	42	5761	26	7369	139	2560	11	1235	6	1111	false	false	
228345			68	2546	58	8026	48	18730	79	1550	10	1250	4	1011			67	2212	66	9038	28	8394	40	554	2	208	1	261	false	false	
229070			0	0	4	444	28	13024	0	0	0	0	0	0															false	false	
229173			22	1114	14	2446	6	2958	153	2327	5	806	8	4304			2	60	2	364	2	682	0	0	0	0	0	0	false	false	
229342			21	930	15	2294	17	7437	228	4591	23	3030	14	4265			15	667	10	1269	9	2393	35	1040	12	1301	10	2955	false	false	
229454			25	892	18	1933	11	1935	114	3019	26	2223	7	1504			36	1576	27	3141	6	1822	116	2196	0	0	2	142	false	false	
229801			137	4669	533	63038	2166	922100	16441	412220	2506	282640	2894	799862			3	36	2	354	0	0	0	0	0	0	0	0	false	false	
229913			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
230423			24	975	37	3994	43	15442	56	1510	17	1478	16	5874			20	827	49	4303	28	6481	49	1291	19	2303	11	2897	false	false	
230610			17	610	40	4465	51	17837	179	3986	26	2832	23	7325			0	0	0	0	0	0	3	56	1	189	1	460	false	false	
230759			38	1698	45	5707	77	36143	740	14922	91	12131	70	23599			5	201	4	334	5	1489	0	0	2	65	4	1259	false	false	
231279			19	647	12	1049	5	1494	2	24	2	159	1	264			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
232847			18	690	9	1089	13	4336	212	4958	39	4484	19	5059			10	355	14	1601	8	1990	48	841	12	1094	12	2104	false	false	
232856			71	3119	88	11311	73	28120	927	15755	43	5382	24	7327			41	1593	23	2575	15	6471	124	2140	4	407	0	0	false	false	
233031			1630	71000	2425	278000	3538	1344000	123930	2375000	15362	1621000	5040	1615000			143	5000	140	17000	79	22000	1003	22000	124	14000	57	13000			
233246	70	118															9	246	11	1101	13	2849	97	2190	28	2516	22	3799	false	true	
233358			20	767	25	3103	22	5999	271	5843	20	1812	22	7365			18	614	8	1144	9	1860	100	1643	13	1385	2	761	false	false	
233442			33	1244	22	2930	19	8387	150	4018	25	2632	17	3907			32	1193	35	4104	12	3559	82	1741	12	1085	7	1409	false	false	
233527			78	3710	159	19984	295	116384	772	23640	373	38469	295	77185			5	160	6	675	4	864	5	95	2	183	0	0	false	false	
233554			101	5019	170	22350	248	82576	10877	275564	1756	181127	527	144440			9	367	21	2371	10	2002	103	2834	52	4092	33	9277	false	false	
234355			77	3157	69	7940	120	47426	513	10335	95	10002	59	17635			80	3396	118	15404	78	21027	336	7518	121	10077	64	11342	false	false	
234506			28	1023	56	6560	59	20891	1510	14447	133	8954	55	9171			0	0	2	180	0	0	1	1	0	0	0	0	false	false	
234739			79	3436	138	16824	197	74402	1829	28287	99	11087	82	27034			2	117	6	656	7	2039	5	71	1	55	0	0	false	false	
234841			22	892	10	1152	1	765	153	2290	7	643	4	1109			39	1548	52	6901	24	5760	328	5920	22	2148	9	1739	false	false	
235174			1	84	7	921	7	2724	0	0	0	0	0	0															false	false	
235231			68	2147	24	2678	21	7599	468	6220	44	3799	16	4120			39	1031	14	1377	1	249	87	1171	4	375	2	649	false	false	
235316			16	595	19	1963	12	2688	206	3240	8	922	3	629			2	108	0	0	1	460	4	159	0	0	0	0	false	false	
235446			45	1533	16	1991	20	7692	214	4157	15	1685	14	3804			48	1910	62	7959	47	11564	118	2736	56	5244	31	6509	false	false	
235530			45	2104	78	10357	85	30889	596	12334	74	9619	42	13390			12	626	22	2910	27	7442	38	1122	25	2990	14	3253	false	false	
235558	4	292															0	0	9	1012	0	0	51	1620	14	1849	13	2864	false	true	
235950			44	1422	16	1830	4	905	143	2816	8	930	3	883			38	1168	37	4208	10	2560	25	548	7	627	5	1388	false	false	
236153			71	2905	123	16368	201	82103	2747	63860	595	66147	524	161068			161	6906	210	27372	115	30567	1499	33457	295	27260	193	39123	false	false	
236256			15	420	2	244	0	0	168	2623	2	115	0	0			41	1547	28	2589	4	1027	194	3311	25	1755	3	498	false	false	
236603			92	3121	32	3405	24	7722	120	967	22	2211	26	6205			0	0	15	2708	23	8167	20	99	0	0	0	0	false	false	
236706			13	347	51	8007	138	68396	112	2075	68	4975	168	28453			0	0	0	0	3	773	0	0	0	0	0	0	false	false	
236957			336	13653	129	18570	100	39180	235	5934	37	4066	21	7835															false	false	
237066			17	807	34	4453	23	10420	318	7870	74	7722	67	20377			10	320	10	1296	9	2356	29	715	18	1372	14	1985	false	false	
237619			11	475	38	4901	111	51810	454	15173	118	17870	142	78270															false	false	
237954			25	863	37	4886	41	17322	172	3283	11	1122	8	1936			37	1378	15	2122	6	1880	49	1010	3	336	0	0	false	false	
238139			13	677	19	2136	25	8078	367	7923	26	3405	7	2039			7	277	12	1592	10	2314	17	507	9	365	3	330	false	false	
238250			18	621	1	22	0	0	32	502	1	200	1	230			34	3236	23	2035	15	3589	86	690	34	2593	10	2320	false	false	
238737			0	0	2	191	28	15597	104	3747	31	4070	13	5428															false	false	
239556			249	12097	150	19890	108	41529	372	14221	103	10072	71	18983			1	87	1	134	0	0	0	0	1	100	0	0	false	false	
239613			104	3992	152	18483	162	55142	1352	31422	286	32328	174	53844			0	0	0	0	1	125	0	0	0	0	0	0	false	false	
239659			41	1635	46	6134	49	20214	800	17284	102	11410	80	27567			13	431	6	638	3	858	41	968	6	494	4	704	false	false	
239752			21	568	3	403	7	2092	63	1535	17	1753	13	1858			32	1187	33	3991	10	2653	208	4195	41	4577	28	5761	false	false	
240954			4	203	9	725	53	20205	298	5630	27	3109	16	5539			0	0	1	146	0	0	0	0	0	0	0	0	false	false	
241009			20	1168	17	2473	4	1260	230	5101	32	3730	9	3330			0	0	10	736	0	0	16	368	1	52	1	342	false	false	
241157			66	2951	99	11315	120	43661	962	18316	112	13063	69	23411			117	4608	83	9914	28	9287	478	5834	20	1324	2	728	false	false	
241559			18	611	17	2065	17	7770	142	3070	27	3273	22	4193			22	946	40	5336	43	12522	55	1708	31	2370	18	2636	false	false	
241607			62	2447	203	27478	256	102744	871	19993	255	27257	208	56395			1	14	1	228	0	0	1	5	0	0	1	293	false	false	
242257			198	7103	102	11876	57	24783	693	15170	88	10693	36	12536			67	2076	39	5046	25	7791	151	2762	17	2005	4	592	false	false	
242444			137	7646	238	26511	311	97023	1047	23705	118	15683	55	16330			1	40	1	206	1	229	0	0	0	0	0	0	false	false	
242949			17	722	15	1981	18	9759	161	1835	16	1820	22	8902			5	196	3	335	3	1102	19	437	2	147	0	0	false	false	
242958			52	2305	48	6734	25	9189	150	4638	35	3425	34	9680															false	false	
242976			23	684	79	9757	154	63729	682	16926	130	15609	65	20058			3	146	8	813	14	3750	10	220	0	0	5	834	false	false	
243375			1	48	2	133	0	0	40	188	3	238	0	0															false	false	
243414			46	1833	65	8345	85	34107	427	9105	61	5440	59	14941			31	1140	6	662	5	1963	23	743	9	1149	4	691	false	false	
243955			3	99	4	719	13	3968	16	368	12	1082	11	2757			2	80	4	536	4	222	15	474	9	1286	7	1472	false	false	
244037			33	1178	25	3396	29	9174	505	9673	37	4724	10	4894			21	688	13	1385	8	1713	32	767	5	321	3	926	false	false	
244149			21	737	22	2741	16	5341	206	4067	29	2939	15	5552			31	815	15	1505	5	1252	85	2267	21	2196	21	5405	false	false	
244158			45	1823	39	5556	56	23871	164	3302	47	4686	32	7388			18	868	20	2354	20	5331	297	6589	75	6386	45	6522	false	false	
244251			7	275	27	2968	62	22479	498	12575	97	9993	73	1432			11	588	25	2692	34	12387	145	3789	63	5856	51	13973	false	false	
245016			2	167	42	7629	423	227114	81	1629	47	4003	42	16227			0	0	0	0	0	0	0	0	0	0	0	0			
245276			305	11513	628	63154	522	153852	8216	123876	714	78432	1930	160264			1	12	4	258	1	205	3	113	1	38	2	318	false	false	
245351			13	462	17	2058	32	16619	348	5873	40	4210	43	13933			41	1640	50	6399	31	7358	150	1850	23	703	10	1325	false	false	
245557			125	4780	133	16221	171	56846	650	17205	168	16992	205	30390	2	15													true	false	
246022			10	661	23	2493	54	35028	241	8123	79	9915	48	17926			0	0	1	170	1	158	0	0	0	0	0	0	false	false	
246134			151	6071	114	13759	75	28644	761	14349	72	7539	31	7730	181	254													true	false	
246237	3	85															6	254	1	227	1	267	7	184	3	252	0	0	false	true	
246451			13	413	27	3462	15	6268	592	10656	48	4738	13	5262			9	507	7	734	12	3872	55	1136	2	292	1	223	false	false	
246657			7	459	14	1750	25	8751	865	10385	106	14283	65	25932															false	false	
246947			6	160	4	262	1	129	124	2804	23	2628	15	4057			1	13	5	547	3	799	16	331	0	0	0	0	false	false	
246956			39	972	17	1888	19	5979	628	12865	57	6233	33	9785			41	1497	41	5054	29	7610	336	7796	96	9684	53	13493	false	false	
247140			54	1874	114	15300	249	105185	808	18754	158	19011	131	44048			4	168	4	509	1	430	2	9	0	0	1	425	false	false	
247355			53	1878	89	11185	162	62641	1372	25724	153	14660	98	26236			12	438	15	1653	11	2441	122	2324	5	378	0	0	false	false	
247476			4	175	7	1053	1	685	7	225	0	0	0	0			1	68	0	0	0	0	0	0	0	0	0	0	false	false	
247551			32	1506	39	4479	45	20867	367	8576	56	7120	38	13015			33	1262	28	3149	17	3561	124	2070	27	2842	12	1875	false	false	
247908			83	3611	200	24544	289	115542	1484	24610	204	26878	140	47887	1	10													true	false	
248240			89	7170	119	21446	191	49852	1297	32398	266	28988	221	92817			234	9498	130	15044	107	15531	89	3096	41	4255	37	6723	false	false	
248352			23	1234	16	2342	9	2870	342	6468	31	4113	18	6684			19	900	17	2754	9	3084	104	2981	33	4487	14	4317	false	false	
248455			23	746	30	2837	63	16427	188	3904	43	2296	42	8784			11	234	8	952	13	3110	37	682	17	526	26	2857	false	false	
248633			47	3840	42	5775	47	22228	305	6270	29	2901	9	2223			15	479	9	1307	2	534	31	555	0	0	0	0	false	false	
248745			23	918	43	5578	64	24458	189	4310	35	4118	44	14831			3	98	7	595	6	1863	7	195	0	0	0	0	false	false	
249416			16	502	6	432	5	1383	38	645	3	67	3	906			0	0	0	0	0	0	0	0	3	397	6	1352	false	false	
249612			0	0	0	0	5	1967	0	0	0	0	0	0															false	false	
249658			5	255	16	2062	17	7931	259	5250	31	4332	27	11829															false	false	
250430			36	1192	18	2606	11	4333	272	4452	13	1379	3	1125			0	0	0	0	1	183	3	15	1	106	0	0	false	false	
250476			11	661	21	2803	20	8754	2	32	1	149	4	1324															false	false	
250850			12	442	11	1536	4	1625	135	2910	18	1946	6	1882			16	633	7	874	6	1645	34	649	11	1140	6	881	false	false	
251352			25	976	44	5913	34	14368	725	12627	104	12414	59	22789			38	1594	39	4992	25	7659	228	5982	74	8170	37	10092	false	false	
251558			68	2645	72	9357	94	51201	503	10490	91	9918	79	30622			2	112	3	310	1	318	0	0	0	0	0	0	false	false	
251745			115	3071	54	6821	43	17075	889	16922	62	6925	29	9869			27	976	22	2798	11	2951	108	3445	48	4943	37	7480	false	false	
251978			66	3042	53	7702	71	31922	573	12580	55	7408	43	13188			179	6358	51	6109	14	3431	0	0	2	347	2	457	false	false	
252041			26	1154	27	2610	52	21174	310	5943	56	6045	40	12370			50	2391	49	6633	50	12969	235	5028	27	2910	15	2448	false	false	
252452			18	677	13	1399	7	1434	79	1611	7	427	7	2221			25	738	19	2317	5	1240	93	1471	9	651	5	761	false	false	
252658			18	608	18	1887	28	11111	180	4377	47	4619	40	10901			0	0	3	425	2	431	0	0	0	0	0	0	false	false	
253356			9	353	23	2753	91	35860	343	9421	123	16759	68	21803	1		1	42	0	0	0	0	0	0	0	0	0	0	false	false	
253468			1	0	5	653	45	21928	314	10783	207	18679	138	43043			0	0	0	0	1	183	11	389	7	963	7	2039	false	false	
253646			191	7000	54	8369	42	21509	286	8262	62	9501	23	10913			113	1589	63	4958	37	5603	871	8298	31	1323	5	516	false	false	
253730			42	1710	26	3133	16	5502	349	7334	42	3672	19	4097			89	2424	24	2489	15	4645	101	2416	15	1491	1	284	false	false	
253776	4	0													4	0													true	true	
254317			38	1418	39	4574	30	12980	204	6690	39	5408	99	35973															false	false	
254504			20	1231	41	5826	66	29363	202	4624	55	5692	44	9849			4	205	5	538	3	554	10	204	6	656	1	50	false	false	
254849			3	3	15	1843	41	17139	615	10637	130	12824	60	11879															false	false	
255350			29	697	19	2170	32	12927	72	1533	18	1804	19	5455															false	false	
255547			16	396	33	3933	8	2659	202	4783	30	2972	6	2199			12	441	11	1229	5	1111	7	202	4	362	4	1158	false	false	
255556			18	937	22	3031	43	16170	187	968	22	2322	16	4659			5	152	5	753	0	0	7	58	2	227	0	0	false	false	
255574			24	934	70	8437	93	34932	2038	50004	265	32592	125	54453															false	false	
255659			155	7171	437	53729	729	321507	3215	68925	517	59377	354	95522			99	4494	179	21852	125	35033	409	8455	172	14701	118	19567	false	false	
255873			8	426	11	1957	18	9594	75	1246	6	1131	1	254															false	false	
256049			2	30	2	335	0	0	9	165	4	548	0	0			0	0	1	117	0	0	0	0	0	0	0	0	false	false	
256058			73	2835	69	9219	87	37980	183	4675	28	2890	16	6719			43	1485	31	3517	10	2797	283	6187	61	7132	34	10321	false	false	
256076			22	932	25	3027	16	4847	22	657	2	229	4	609			0	0	8	1460	7	2111	24	898	5	479	6	1715	false	false	
256179			15	557	16	2243	19	6420	288	5558	27	3287	27	7533			15	632	18	1648	6	1493	90	1718	12	1312	3	742	false	false	
256553			225	11010	173	28893	232	114226	3051	71847	335	51740	215	101769			504	24027	521	83899	382	134754	3810	90564	423	66711	180	60327	false	false	
257233			64	3124	49	6469	86	36333	136	3802	39	4636	40	13345			10	406	5	567	1	165	16	376	3	258	5	659	false	false	
257345			132	3747	58	5465	34	11802	564	9886	51	4302	10	5336			77	3020	69	7200	35	9539	105	2802	34	3106	9	1465	false	false	
257578			17	777	17	1989	10	4056	53	1297	21	2432	11	4185			5	312	1	122	2	736	1	50	1	150	0	0	false	false	
257653			25	807	5	768	1	281	116	1981	2	1	0	0			10	236	19	2161	3	658	258	3989	22	2199	8	2201	false	false	
257756			26	1143	37	5101	42	14379	449	10594	67	7920	51	15786			5	184	6	709	7	2167	37	897	6	598	4	399	false	false	
258146			12	514	6	735	1	475	137	2521	5	310	5	2033			31	909	12	1695	3	549	119	2079	6	774	4	996	false	false	
258306			16	853	49	6525	111	41169	341	7680	95	10681	71	23756															false	false	
258379			41	1524	39	4051	15	4124	48	492	8	547	0	0			0	0	3	188	1	133	0	0	0	0	0	0	false	false	
258445			48	1585	77	8237	78	26465	542	10728	57	5847	38	10144			25	1220	21	2573	10	2474	75	1513	2	271	5	1708	false	false	
258539			12	349	12	1738	2	580	232	4937	20	2246	8	2360			11	456	24	3552	35	10176	128	3841	31	3458	15	3506	false	false	
258771			6	36	21	2430	160	65514	802	21275	200	25966	282	99019			2	56	4	478	6	1421	4	51	5	627	7	1380	false	false	
258874			3	106	2	208	0	0	52	948	2	242	0	0			0	0	1	157	0	0	0	0	0	0	0	0	false	false	
259059			15	508	10	1273	5	2208	134	2715	9	899	2	765			13	495	32	3648	27	6587	237	5086	20	2177	9	1213	false	false	
259330			22	869	41	4460	83	35805	250	6054	56	5786	62	17002			3	56	3	324	0	0	0	0	0	0	0	0	false	false	
259442			18	727	28	3337	46	19727	161	3221	24	2397	17	3509			20	927	57	5512	48	6660	125	2240	45	4340	34	6447	false	false	
259956			44	2222	30	4876	15	7176	98	2389	14	2241	3	1057			0	0	0	0	0	0	1	15	0	0	0	0	false	false	
260055			90	3324	336	43659	490	205927	3501	63063	473	59125	318	104434			9	300	9	509	7	1440	2	25	0	0	0	0	false	false	
260831			34	1602	18	2795	14	5993	273	7078	39	4219	18	6454			44	1641	25	3543	13	3620	40	1017	2	236	2	808	false	false	
260868			75	5707	157	20373	308	130400	1471	58938	659	58938	859	146416			57	2248	64	7382	54	18860	158	2379	7	634	7	2300	false	false	
261146			30	1059	50	5784	30	11047	428	5915	39	3627	13	3058			61	2289	39	3758	17	3118	126	1970	6	398	5	747	false	false	
261360			208	9354	167	22237	124	48134	2278	39269	117	12996	56	17457			40	2214	67	9352	50	12326	1071	17525	40	5339	12	3141	false	false	
261940			101	4245	111	13847	108	39830	2637	30420	131	12267	56	15932			298	12687	187	23766	102	26865	1230	18809	58	5043	14	3219	false	false	
262059			8	377	29	3282	43	14722	147	3547	43	4430	25	4967			6	258	5	581	3	850	1	7	0	0	0	0	false	false	
262237			39	1831	51	6997	58	26078	333	7821	38	4337	39	12300			29	1167	20	2873	19	5468	47	987	15	1575	9	1948	false	false	
262358			33	1440	26	3209	64	25238	578	14139	96	10311	74	23239			16	523	13	1278	10	2376	30	649	0	0	0	0	false	false	
262741			98	3527	76	9138	81	31464	1017	17485	63	7785	25	9435			130	4868	93	10692	40	10425	160	2342	8	653	1	352	false	false	
262844			695	15482	75	9343	40	15975	345	6515	27	2976	24	12956			211	13642	161	20077	95	24279	789	24649	85	9312	29	5461	false	false	
262956			64	3756	63	8476	51	18514	137	2983	25	3189	10	3987															false	false	
263243			83	2762	74	7982	67	23794	471	8092	31	2623	26	7761			57	2459	38	4362	29	7102	18	550	7	719	4	290	false	false	
263627			19	728	33	4154	45	20380	71	1976	10	960	5	1233			6	144	7	884	4	1296	3	68	0	0	0	0	false	false	
264455			60	2467	75	8026	63	21783	862	15952	63	5776	42	13617			57	2297	36	3586	17	5103	345	6127	16	1443	8	1352	false	false	
264772			5	30	18	2189	94	31529	3174	84193	697	100433	626	209729															false	false	
265340			34	1491	31	3533	23	7274	137	2288	20	1653	13	3831			34	1401	32	3666	9	2834	103	1243	10	571	1	300	false	false	
265407			67	2647	164	20039	212	109822	742	18989	155	17498	128	39989			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
265452			6	353	8	1184	2	443	125	2409	13	1188	8	3335			19	756	28	3232	8	2316	69	1345	12	1267	1	11	false	false	
265676			15	761	16	1914	14	4312	115	2050	13	1847	8	2178			6	294	4	447	2	676	0	0	0	0	0	0	false	false	
266066			26	1062	24	2430	24	8959	338	7135	33	3241	37	12038			11	531	10	1201	8	2379	67	1728	32	3804	19	4048	false	false	
266244			12	539	33	4388	23	9791	267	4870	13	1614	9	3210			22	848	17	2009	20	5313	6	121	2	9	0	0	false	false	
266253			57	2213	19	2364	14	7130	247	4167	20	2635	8	3660			15	922	26	3755	13	4076	249	5740	43	4765	22	5099	false	false	
266655	10	187															11	586	25	3504	17	4823	91	2218	49	4731	22	5186	false	true	
266851			35	1200	49	5209	63	23435	299	7907	71	8370	18	4920			0	0	0	0	0	0	2	17	1	124	0	0	false	false	
266945			118	4727	100	11749	112	47352	813	12641	72	7361	35	8522			94	3270	61	7507	19	4607	149	2541	12	1234	8	994	false	false	
267652			67	2388	35	4494	34	12068	125	4126	39	4284	7	2149			1	60	0	0	0	0	7	236	0	0	0	0	false	false	
268006			82	3633	197	25043	237	80991	1259	32850	214	26994	137	50056			3	179	1	83	0	0	1	2	0	0	0	0	false	false	
268136			64	2438	43	6818	32	12726	483	10264	87	8051	47	12284			82	2265	42	5416	11	3470	73	1377	13	1154	3	754	false	false	
268677			1	37	10	1579	69	34416	277	6465	38	5578	25	8358			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
268828			21	605	18	867	58	14750	73	436	22	673	17	1529			0	0	3	274	2	300	0	0	0	0	0	0	false	false	
268976			25	1538	31	4895	28	13887	62	1611	4	756	2	1093			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
269049			20	882	26	3372	66	27270	207	4514	43	4316	39	9997			15	733	34	4341	21	5981	48	1169	23	1845	14	2739	false	false	
269058			24	907	20	1786	25	7921	205	4012	26	2918	14	3621			4	214	3	175	4	1146	10	275	1	150	0	0	false	false	
269571			7	349	3	503	3	537	0	0	0	0	0	0															false	false	
269759			13	265	3	616	1	300	235	3886	5	805	1	950			44	2179	25	3809	11	3258	119	3026	29	3585	24	5140	false	false	
270148	246	98															14	472	8	877	5	1383	13	184	1	90	0	0	false	true	
270353			23	1014	6	837	3	836	36	599	2	248	3	858			9	382	9	1322	4	1247	40	594	2	218	0	0	false	false	
270504			53	2482	159	20018	171	58698	974	23092	219	26897	134	42722			9	306	19	2370	7	1543	21	560	1	99	1	300	false	false	
270531			0	0	8	1681	29	14130	8	357	5	715	6	1968															false	false	
270652			0	0	0	0	0	0	113	2325	6	603	11	3846			0	0	0	0	4	896	30	860	20	1745	14	2989	false	false	
271136			16	491	12	1815	9	3247	11	193	1	88	0	0															false	false	
271275			8	745	18	2025	65	25951	335	8353	53	7105	24	6079			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
271341			9	481	19	2026	27	12353	11	336	10	1105	6	2690			1	13	3	304	1	262	0	0	0	0	0	0	false	false	
271529			20	851	51	6614	123	46073	372	10015	84	9658	58	17893			1	63	1	138	2	454	0	0	0	0	0	0	false	false	
272030			28	1109	16	1942	9	3034	469	7756	19	2109	10	2653			50	2118	33	4320	7	2798	22	625	1	41	2	563	false	false	
272058			0	0	1	119	9	4420	17	622	10	1623	7	3035			33	1456	20	3328	11	3965	23	709	19	3284	4	1286	false	false	
272151	15	92													8	32													true	true	
272272			195	7771	170	20794	309	132486	1949	40060	230	25007	186	57182			277	11532	215	27562	100	27149	461	9291	66	5953	43	9454	false	false	
272302			22	823	54	5444	146	59287	280	5991	45	5706	32	10129															false	false	
273336			42	2225	162	23589	403	175849	1437	51283	544	73670	439	146178			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
273550			32	1273	31	4023	15	5238	586	10738	26	2813	21	8442			145	6571	182	22853	78	21410	377	9477	88	9081	33	7046	false	false	
273653			9	281	9	764	17	4372	133	2884	19	1713	5	1769			10	225	17	1798	10	1978	19	454	7	231	4	791	false	false	
273662			54	2128	54	6434	40	16211	442	10241	57	6421	40	13389			5	98	16	2108	1	369	64	1030	18	1273	17	3425	false	false	
273840			44	1787	58	6170	51	18012	440	9189	53	5988	32	10129			71	2930	51	6718	16	5185	59	1324	19	2090	4	610	false	false	
273859	0	19															0	0	0	0	0	0	39	1051	5	473	4	1282	false	true	
274025	13	15													8	25													true	true	
274052	47	431													38	135													true	true	
274548			25	1047	21	2249	32	7868	200	4174	37	3701	30	5088			22	888	51	6451	72	18161	358	8469	91	7759	95	14637	false	false	
274829			28	606	73	8781	91	39890	385	14546	238	31082	133	39456			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
274856			0	0	4	496	7	1914	101	1554	5	427	5	1462			15	807	22	2648	15	3667	163	3593	29	2948	21	4374	false	false	
275255			39	1547	18	2425	26	10722	623	11344	40	4772	29	15446			42	1812	47	5272	41	10462	241	5607	63	7151	29	6510	false	false	
275358			39	1554	49	6820	54	23312	657	13954	138	14168	105	29174			43	1707	95	11471	76	17556	718	15405	182	16322	138	22820	false	false	
275479			1	34	4	626	7	4006	14	347	3	516	6	2781															false	false	
275657	37	117															45	1932	19	2520	8	1943	175	3733	12	1169	6	1354	false	true	
276074			5	250	34	4759	37	13219	314	8577	55	6966	32	11048			1	80	0	0	0	0	1	3	0	0	0	0	false	false	
276159			39	1260	15	1664	14	5064	258	4348	18	2288	10	5021			72	2598	52	6242	23	5924	141	3010	12	1013	4	621	false	false	
276551			16	509	14	1761	7	3156	80	1460	5	596	4	2234			11	457	30	3927	39	12028	121	3310	35	2850	11	2374	false	false	
276579			290	12774	1670	201167	5434	2118206	62936	1083937	7978	999752	6137	2295002			82	2909	167	14032	143	22861	747	12981	164	13607	90	16855	false	false	
276645			77	7585	26	3091	27	9731	631	18580	27	2406	14	5426			161	9370	88	13348	45	13467	635	16252	16	1551	3	924	false	false	
276654			17	737	11	1704	7	2635	25	643	8	1189	10	3956			13	549	26	4203	9	2968	69	2062	25	2763	21	4827	false	false	
276850			74	2780	64	7568	71	30148	1757	29313	117	11439	61	18428			100	4468	120	15161	81	21748	901	18648	210	18727	100	18660	false	false	
276953			0	0	1	160	0	0	55	1343	12	1396	4	1237			7	293	2	359	0	0	55	1510	15	1234	6	1960	false	false	
277240			7	495	27	3289	85	37674	63	2144	22	2687	15	5816			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
277277			122	5831	123	14459	58	15442	569	16250	102	15347	51	18236															false	false	
277679																	1	18	1	92	0	0	0	0	0	0	0	0	false	false	
277736			37	1208	59	6506	50	15963	253	3432	18	2128	7	1960			2	75	4	413	1	218	0	0	0	0	0	0	false	false	
277820			55	1952	55	7244	51	20948	793	16681	111	12700	43	14739			34	1198	18	2149	10	2693	11	180	1	160	1	391	false	false	
278256			24	782	11	1499	9	3732	246	4984	45	6895	12	6084			10	475	19	2523	12	3243	70	2026	22	2529	21	4471	false	false	
