"IDRSSD"	RCONFT04	RCONFT05	RCONHT81	RCONHT82	RCONHT86	RCONL191	RCONL192	RCONM288	RIADHT85	
	PRINCIPAL AMOUNT OF 1-4 FAMILY RESID	QUARTER END AMOUNT OF 1-4 FAMILY RES	Retail originations during the quart	Wholesale originations and purchases	Repurchases and indemnification of 1	REP AND WARRNTY TO US GOVT AGCY	REP AND WARRNTY TO OTHR PARTIES	REP WARRNTY TO US GOVT AGCY TOTAL	Noninterest income for the quarter f	
233031	1432000	976000	1255000	0	3000	CONF	CONF	4000	53000	
233246						CONF	CONF			
233358						CONF	CONF			
233442						CONF	CONF			
233527	276472	146985				CONF	CONF			
233554	43256	8188				CONF	CONF			
234355	51874	5082	44863	4787	0	CONF	CONF	393	1469	
234506						CONF	CONF			
234739						CONF	CONF			
234841						CONF	CONF			
235174	43856	8164				CONF	CONF			
235231	23309	0				CONF	CONF			
235316						CONF	CONF			
235446						CONF	CONF			
235530						CONF	CONF			
235558						CONF	CONF			
235950						CONF	CONF			
236153	171204	23527	186162	0	0	CONF	CONF	0	4477	
236256						CONF	CONF			
236603						CONF	CONF			
236706	30357	3974	25432	0	0	CONF	CONF	0	413	
236957	0	0	0	0	0	CONF	CONF	0	0	
237066	0	0	0	0	0	CONF	CONF	0	0	
237619						CONF	CONF			
237954						CONF	CONF			
238139						CONF	CONF			
238250						CONF	CONF			
238737						CONF	CONF			
239556	23156	3151				CONF	CONF			
239613						CONF	CONF			
239659	113655	62484				CONF	CONF			
239752						CONF	CONF			
240954						CONF	CONF			
241009						CONF	CONF			
241157	15718	2868	16213	1152	0	CONF	CONF	5	238	
241559						CONF	CONF			
241607						CONF	CONF			
242257						CONF	CONF			
242444	25990	0	25990	0	0	CONF	CONF	0	1043	
242949						CONF	CONF			
242958						CONF	CONF			
242976						CONF	CONF			
243375						CONF	CONF			
243414						CONF	CONF			
243955						CONF	CONF			
244037						CONF	CONF			
244149	1420792	296211	1413987	0	1419	CONF	CONF	2708	60663	
244158						CONF	CONF			
244251						CONF	CONF			
245016						CONF	CONF			
245276	115835	37921	107830	7707	0	CONF	CONF	203	-1226	
245351						CONF	CONF			
245557	109220	15211				CONF	CONF			
246022	102156	11270	100460	0	0	CONF	CONF	0	0	
246134						CONF	CONF			
246237						CONF	CONF			
246451						CONF	CONF			
246657						CONF	CONF			
246947						CONF	CONF			
246956						CONF	CONF			
247140	46044	1146				CONF	CONF			
247355	19182	2387				CONF	CONF			
247476						CONF	CONF			
247551						CONF	CONF			
247908						CONF	CONF			
248240	65615	4878	66875	0	0	CONF	CONF	0	2435	
248352						CONF	CONF			
248455						CONF	CONF			
248633						CONF	CONF			
248745						CONF	CONF			
249416						CONF	CONF			
249612	85232	0	0	85232	0	CONF	CONF	0	2	
249658						CONF	CONF			
250430						CONF	CONF			
250476						CONF	CONF			
250850						CONF	CONF			
251352						CONF	CONF			
251558						CONF	CONF			
251745						CONF	CONF			
251978						CONF	CONF			
252041	16109	1203				CONF	CONF			
252452						CONF	CONF			
252658						CONF	CONF			
253356	0	0	0	0	0	CONF	CONF	0	0	
253468	0	0	0	0	0	CONF	CONF	0	0	
253646						CONF	CONF			
253730						CONF	CONF			
253776						CONF	CONF			
254317						CONF	CONF			
254504						CONF	CONF			
254849						CONF	CONF			
255350						CONF	CONF			
255547						CONF	CONF			
255556						CONF	CONF			
255574	270019	83273				CONF	CONF			
255659	150051	30403	146646	0	87	CONF	CONF	0	4596	
255873						CONF	CONF			
256049						CONF	CONF			
256058						CONF	CONF			
256076						CONF	CONF			
256179						CONF	CONF			
256553	6830	2054	6993	0	0	CONF	CONF	0	998	
257233						CONF	CONF			
257345						CONF	CONF			
257578	127330	15923				CONF	CONF			
257653						CONF	CONF			
257756	14400	482				CONF	CONF			
258146						CONF	CONF			
258306						CONF	CONF			
258379						CONF	CONF			
258445	63855	1309				CONF	CONF			
258539						CONF	CONF			
258771	627282	177848	567786	0	3166	CONF	CONF	1612	14329	
258874						CONF	CONF			
259059						CONF	CONF			
259330						CONF	CONF			
259442	16454	1904				CONF	CONF			
259956						CONF	CONF			
260055	89907	13910	79810	0	0	CONF	CONF	0	2659	
260831						CONF	CONF			
260868	0	0	0	0	0	CONF	CONF	0	0	
261146	551497	82007	287173	239794	131	CONF	CONF	5	19765	
261360						CONF	CONF			
261940						CONF	CONF			
262059						CONF	CONF			
262237						CONF	CONF			
262358						CONF	CONF			
262741						CONF	CONF			
262844						CONF	CONF			
262956						CONF	CONF			
263243						CONF	CONF			
263627						CONF	CONF			
264455						CONF	CONF			
264772	0	0	0	0	0	CONF	CONF	0	0	
265340						CONF	CONF			
265407	5470	375				CONF	CONF			
265452						CONF	CONF			
265676						CONF	CONF			
266066						CONF	CONF			
266244						CONF	CONF			
266253						CONF	CONF			
266655						CONF	CONF			
266851						CONF	CONF			
266945						CONF	CONF			
267652						CONF	CONF			
268006	31054	27697	38121	0	0	CONF	CONF	0	1018	
268136						CONF	CONF			
268677	0	0	0	0	0	CONF	CONF	0	0	
268828						CONF	CONF			
268976						CONF	CONF			
269049	17379	2319				CONF	CONF			
269058						CONF	CONF			
269571						CONF	CONF			
269759						CONF	CONF			
270148						CONF	CONF			
270353						CONF	CONF			
270504	0	794				CONF	CONF			
270531						CONF	CONF			
270652						CONF	CONF			
271136						CONF	CONF			
271275	0	0	0	0	0	CONF	CONF	0	0	
271341						CONF	CONF			
271529	144471	8208				CONF	CONF			
272030						CONF	CONF			
272058						CONF	CONF			
272151						CONF	CONF			
272272	18528	1482				CONF	CONF			
272302						CONF	CONF			
273336						CONF	CONF			
273550						CONF	CONF			
273653						CONF	CONF			
273662						CONF	CONF			
273840						CONF	CONF			
273859						CONF	CONF			
274025						CONF	CONF			
274052						CONF	CONF			
274548						CONF	CONF			
274829						CONF	CONF			
274856						CONF	CONF			
275255	0	0	0	0	0	CONF	CONF	0	0	
275358	34863	1726				CONF	CONF			
275479						CONF	CONF			
275657						CONF	CONF			
276074						CONF	CONF			
276159						CONF	CONF			
276551	0	0	0	0	0	CONF	CONF	0	0	
276579	401191	65563	390122	0	831	CONF	CONF	136	6880	
276645						CONF	CONF			
276654	0	0	0	0	0	CONF	CONF	0	0	
276850	16811	737				CONF	CONF			
276953						CONF	CONF			
277240						CONF	CONF			
277277	14120	0	20572	0	222453	CONF	CONF	0	0	
277679						CONF	CONF			
277736						CONF	CONF			
277820	12643	5435				CONF	CONF			
278256						CONF	CONF			
278555						CONF	CONF			
278733						CONF	CONF			
278751						CONF	CONF			
278818	5355	0	4843	0	0	CONF	CONF	0	191	
278872	26586	7479				CONF	CONF			
279105						CONF	CONF			
279842						CONF	CONF			
279954						CONF	CONF			
280110	1181517	231053	1174076	0	2070	CONF	CONF	11773	24223	
280138						CONF	CONF			
280352						CONF	CONF			
280558						CONF	CONF			
282075	0	0	0	0	0	CONF	CONF	0	241	
282226						CONF	CONF			
282824						CONF	CONF			
283157						CONF	CONF			
283438						CONF	CONF			
283652						CONF	CONF			
283737						CONF	CONF			
283867	0	0	0	0	0	CONF	CONF	0	0	
284154						CONF	CONF			
284239						CONF	CONF			
284556						CONF	CONF			
284752	0	0				CONF	CONF			
284958						CONF	CONF			
285151						CONF	CONF			
285348						CONF	CONF			
285544	0	0	0	0	0	CONF	CONF	0	0	
285553	0	0	0	0	0	CONF	CONF	0	0	
285740	17981	5737	18558	0	0	CONF	CONF	0	531	
285759						CONF	CONF			
285777						CONF	CONF			
285852						CONF	CONF			
285928						CONF	CONF			
286251						CONF	CONF			
286840						CONF	CONF			
287007						CONF	CONF			
287342						CONF	CONF			
287856						CONF	CONF			
287922						CONF	CONF			
287959						CONF	CONF			
288152						CONF	CONF			
288376						CONF	CONF			
288853	77499	9788	61954	0	0	CONF	CONF	0	3195	
289056						CONF	CONF			
289225						CONF	CONF			
289515	27197	5537				CONF	CONF			
289702						CONF	CONF			
289739						CONF	CONF			
289757						CONF	CONF			
290052	36936	3179	34685	0	208	CONF	CONF	0	1340	
290249	69769	8161	67128	0	0	CONF	CONF	0	2108	
290838						CONF	CONF			
290922						CONF	CONF			
291059						CONF	CONF			
291330						CONF	CONF			
291376						CONF	CONF			
291611						CONF	CONF			
291732						CONF	CONF			
292234						CONF	CONF			
292467	0	0	0	0	0	CONF	CONF	0	0	
292850						CONF	CONF			
292908	0	134	134	0	0	CONF	CONF	0	-24	
293053	16949	3721				CONF	CONF			
293352						CONF	CONF			
293437						CONF	CONF			
293651						CONF	CONF			
293754						CONF	CONF			
294023						CONF	CONF			
294564	131846	33248	122057	0	107	CONF	CONF	75	4385	
294751						CONF	CONF			
294779	36059	3359	30961	0	0	CONF	CONF	0	1441	
294827						CONF	CONF			
295011						CONF	CONF			
295057						CONF	CONF			
295646						CONF	CONF			
296456						CONF	CONF			
296474						CONF	CONF			
296559						CONF	CONF			
296755						CONF	CONF			
296858						CONF	CONF			
297051						CONF	CONF			
297257	74608	17587				CONF	CONF			
297547						CONF	CONF			
297631						CONF	CONF			
297761						CONF	CONF			
298049						CONF	CONF			
298218						CONF	CONF			
298245	0	0	0	0	0	CONF	CONF	0	0	
299046	54887	6514	54206	0	0	CONF	CONF	0	1971	
299868	0	0	0	0	0	CONF	CONF	0	0	
300009	123030	12553				CONF	CONF			
300063						CONF	CONF			
300157						CONF	CONF			
300353						CONF	CONF			
300456						CONF	CONF			
300933						CONF	CONF			
300942	0	0	0	0	0	CONF	CONF	0	0	
300960	48631	12038				CONF	CONF			
301574						CONF	CONF			
301800	51484	3334	50635	0	0	CONF	CONF	3	933	
302030						CONF	CONF			
302133						CONF	CONF			
302553						CONF	CONF			
302656	0	0	0	0	0	CONF	CONF	0	0	
303653						CONF	CONF			
303701						CONF	CONF			
303747						CONF	CONF			
303952						CONF	CONF			
304155						CONF	CONF			
304173						CONF	CONF			
304520						CONF	CONF			
304575						CONF	CONF			
304762						CONF	CONF			
304913	0	0	0	0	0	CONF	CONF	0	0	
305059						CONF	CONF			
305077						CONF	CONF			
305237						CONF	CONF			
305442						CONF	CONF			
306056						CONF	CONF			
306140	0	0	0	0	0	CONF	CONF	0	0	
306159	11695	2599	14294	0	0	CONF	CONF	0	0	
306337						CONF	CONF			
306908						CONF	CONF			
307062						CONF	CONF			
307334						CONF	CONF			
307361						CONF	CONF			
307679	124467	37777	144522	0	0	CONF	CONF	0	2882	
307932						CONF	CONF			
308256						CONF	CONF			
308340						CONF	CONF			
308836						CONF	CONF			
309150						CONF	CONF			
309655						CONF	CONF			
309851						CONF	CONF			
310754	6605	0				CONF	CONF			
310950						CONF	CONF			
310978	1043908	352627	1055243	0	405	CONF	CONF	2680	0	
311050						CONF	CONF			
311144						CONF	CONF			
311256						CONF	CONF			
311265						CONF	CONF			
311603						CONF	CONF			
311658						CONF	CONF			
311845	920275	308666	972423	0	1052	CONF	CONF	0	35141	
311939						CONF	CONF			
312244						CONF	CONF			
312356						CONF	CONF			
313009						CONF	CONF			
313157						CONF	CONF			
313223	9010	1518				CONF	CONF			
313577	25203	2542				CONF	CONF			
314257	44934	8223				CONF	CONF			
314444						CONF	CONF			
315656						CONF	CONF			
316840	172412	32401	141177	0	0	CONF	CONF	1632	5738	
316859						CONF	CONF			
316934						CONF	CONF			
317258	12689	403				CONF	CONF			
317342	54921	5420	52918	0	0	CONF	CONF	0	1464	
317379	0	563				CONF	CONF			
317650						CONF	CONF			
318639	0	0	0	0	0	CONF	CONF	0	0	
318835						CONF	CONF			
318947	0	0	0	0	0	CONF	CONF	0	0	
318974	120915	12593				CONF	CONF			
319047						CONF	CONF			
319458						CONF	CONF			
319551						CONF	CONF			
320034						CONF	CONF			
320052						CONF	CONF			
320070	38955	2392				CONF	CONF			
320119						CONF	CONF			
321152	0	0	0	0	0	CONF	CONF	0	0	
321255	0	0	0	0	0	CONF	CONF	0	0	
321273						CONF	CONF			
321330						CONF	CONF			
321947	13272	4065	11587	0	0	CONF	CONF	0	422	
322449						CONF	CONF			
322476						CONF	CONF			
322551						CONF	CONF			
323204	31897	5233				CONF	CONF			
323651						CONF	CONF			
324153						CONF	CONF			
324229						CONF	CONF			
324256						CONF	CONF			
324340	56118	12884	50267	0	0	CONF	CONF	0	1786	
324854						CONF	CONF			
324863	20931	3724	21465	0	0	CONF	CONF	0	0	
324975						CONF	CONF			
325141	0	0	0	0	0	CONF	CONF	0	0	
325459						CONF	CONF			
325534	21423	3463				CONF	CONF			
326054						CONF	CONF			
326344						CONF	CONF			
326858						CONF	CONF			
326979						CONF	CONF			
327220						CONF	CONF			
327305						CONF	CONF			
327435						CONF	CONF			
327556						CONF	CONF			
327855						CONF	CONF			
328058	0	0	0	0	0	CONF	CONF	0	0	
328357						CONF	CONF			
328656						CONF	CONF			
328777	28411	964	16379	0	0	CONF	CONF	0	1003	
329149						CONF	CONF			
329345	28640	502				CONF	CONF			
329550						CONF	CONF			
329952	11303	2003	12414	0	0	CONF	CONF	0	370	
330239						CONF	CONF			
330248						CONF	CONF			
330855	33712	6621	28478	0	0	CONF	CONF	0	1076	
330873	10543	3141	11944	0	0	CONF	CONF	0	202	
330949						CONF	CONF			
331076						CONF	CONF			
331375						CONF	CONF			
331544						CONF	CONF			
331713						CONF	CONF			
332224						CONF	CONF			
332345						CONF	CONF			
332402	342762	74277				CONF	CONF			
332671						CONF	CONF			
332756						CONF	CONF			
333034						CONF	CONF			
333203	55478	42149	57848	0	0	CONF	CONF	0	1599	
333650						CONF	CONF			
333856	0	0	0	0	0	CONF	CONF	0	0	
333940	0	0	0	0	0	CONF	CONF	0	0	
334264						CONF	CONF			
334648						CONF	CONF			
334657	0	0	0	0	0	CONF	CONF	0	0	
335346						CONF	CONF			
335355						CONF	CONF			
336147						CONF	CONF			
336361						CONF	CONF			
336576	74041	13669				CONF	CONF			
336950						CONF	CONF			
337247						CONF	CONF			
337340						CONF	CONF			
338646						CONF	CONF			
338851	0	0	0	0	0	CONF	CONF	0	0	
338945						CONF	CONF			
339072	376885	115585	207991	122331	402	CONF	CONF	1151	1671	
339353						CONF	CONF			
339456	18261	2074	14381	0	0	CONF	CONF	0	347	
339607	5066	0				CONF	CONF			
339773	12260	860	12000	0	0	CONF	CONF	0	188	
339858	745493	191290	813901	0	2368	CONF	CONF	972	10557	
339876						CONF	CONF			
340135	53842	11658	44451	0	368	CONF	CONF	0	1346	
340144	25652	3512				CONF	CONF			
340256						CONF	CONF			
340443						CONF	CONF			
340742	87480	13168	82512	0	0	CONF	CONF	0	2763	
340751						CONF	CONF			
341310	18705	1754				CONF	CONF			
342054						CONF	CONF			
342362	0	0	0	0	0	CONF	CONF	0	0	
342410	51782	8092	48470	0	0	CONF	CONF	0	1162	
342634	629782	332132	401564	147351	0	CONF	CONF	500	16547	
343051						CONF	CONF			
343248	0	0	0	0	0	CONF	CONF	0	0	
343257						CONF	CONF			
343770						CONF	CONF			
343903						CONF	CONF			
343958						CONF	CONF			
344647						CONF	CONF			
344816	0	0	0	0	0	CONF	CONF	0	0	
344852						CONF	CONF			
345309	0	0	0	0	0	CONF	CONF	0	0	
345345	8566	700	8268	0	0	CONF	CONF	0	186	
345747	0	0	0	0	0	CONF	CONF	0	0	
345756	517966	63936	470893	0	0	CONF	CONF	0	12930	
345877						CONF	CONF			
346379	81205	0				CONF	CONF			
346566						CONF	CONF			
346771	10198	824				CONF	CONF			
347022						CONF	CONF			
347639	103698	12662				CONF	CONF			
347956	0	0	0	0	0	CONF	CONF	0	0	
348159	7137	1818				CONF	CONF			
348720						CONF	CONF			
349129						CONF	CONF			
349343						CONF	CONF			
350572						CONF	CONF			
350657						CONF	CONF			
350750						CONF	CONF			
351131						CONF	CONF			
351560						CONF	CONF			
351878						CONF	CONF			
352370						CONF	CONF			
352651						CONF	CONF			
352745						CONF	CONF			
352772	219317	52847	209504	0	0	CONF	CONF	87	5953	
353238						CONF	CONF			
353546						CONF	CONF			
353555	138189	18246	135143	0	0	CONF	CONF	84	5436	
353724						CONF	CONF			
353957						CONF	CONF			
354057						CONF	CONF			
354253						CONF	CONF			
354310	139441	23090	140125	0	0	CONF	CONF	313	3531	
354552						CONF	CONF			
354851						CONF	CONF			
355120						CONF	CONF			
355559	20193	8799				CONF	CONF			
355858	27930	6902	28804	0	0	CONF	CONF	0	527	
356239						CONF	CONF			
356659						CONF	CONF			
356752						CONF	CONF			
357151						CONF	CONF			
357526						CONF	CONF			
357553						CONF	CONF			
357777						CONF	CONF			
357937						CONF	CONF			
358112						CONF	CONF			
358448						CONF	CONF			
358756						CONF	CONF			
359472						CONF	CONF			
359650						CONF	CONF			
359744						CONF	CONF			
360777						CONF	CONF			
361055						CONF	CONF			
361167	11299	2510	11194	0	174	CONF	CONF	142	345	
361279						CONF	CONF			
361354						CONF	CONF			
361439						CONF	CONF			
362043						CONF	CONF			
362155						CONF	CONF			
362717	21489	1179	22668	0	0	CONF	CONF	0	708	
362856						CONF	CONF			
362940						CONF	CONF			
363442						CONF	CONF			
363648						CONF	CONF			
363657						CONF	CONF			
363778						CONF	CONF			
364131						CONF	CONF			
364270						CONF	CONF			
364430						CONF	CONF			
364850	0	0	0	0	0	CONF	CONF	0	0	
365325	1881896	576827	1344343	306247	0	CONF	CONF	1209	36943	
365745						CONF	CONF			
365848						CONF	CONF			
365950						CONF	CONF			
366078	19455	5059				CONF	CONF			
366238						CONF	CONF			
366247	0	0	0	0	0	CONF	CONF	0	0	
366359						CONF	CONF			
366658						CONF	CONF			
366854						CONF	CONF			
367150						CONF	CONF			
367178						CONF	CONF			
367431						CONF	CONF			
367543						CONF	CONF			
368054						CONF	CONF			
368344	0	0	0	0	0	CONF	CONF	0	0	
368522						CONF	CONF			
368933						CONF	CONF			
368951						CONF	CONF			
369453						CONF	CONF			
369659						CONF	CONF			
370020						CONF	CONF			
370271	520285	123254	0	0	0	CONF	CONF	0	1	
370347						CONF	CONF			
370721						CONF	CONF			
370833						CONF	CONF			
370954						CONF	CONF			
371223	25723	1043				CONF	CONF			
371232						CONF	CONF			
371362						CONF	CONF			
371559						CONF	CONF			
371755	0	0	0	0	0	CONF	CONF	0	0	
371849						CONF	CONF			
371924						CONF	CONF			
371942						CONF	CONF			
372444						CONF	CONF			
372538						CONF	CONF			
372640						CONF	CONF			
372855	0	0	0	0	0	CONF	CONF	0	0	
373272						CONF	CONF			
373553						CONF	CONF			
373601						CONF	CONF			
374130						CONF	CONF			
374653	93928	22992	103029	0	493	CONF	CONF	0	2352	
374774						CONF	CONF			
375034						CONF	CONF			
375043	52258	8283	48301	0	0	CONF	CONF	0	1590	
375379						CONF	CONF			
375502						CONF	CONF			
375566	149892	59666				CONF	CONF			
375650						CONF	CONF			
376237						CONF	CONF			
376273	55380	3068	51128	0	0	CONF	CONF	100	2080	
376442	0	0	0	0	0	CONF	CONF	0	0	
376947						CONF	CONF			
377663	0	0	0	0	0	CONF	CONF	0	0	
377850						CONF	CONF			
377908						CONF	CONF			
378044						CONF	CONF			
378110						CONF	CONF			
379050						CONF	CONF			
379153						CONF	CONF			
379470						CONF	CONF			
379649	0	0	0	0	0	CONF	CONF	0	0	
379920	541770	84282	288388	231383	1270	CONF	CONF	1427	15706	
380346						CONF	CONF			
380458	16738	5500				CONF	CONF			
380533						CONF	CONF			
380654						CONF	CONF			
380878						CONF	CONF			
380944						CONF	CONF			
381026						CONF	CONF			
381343						CONF	CONF			
381839						CONF	CONF			
381932						CONF	CONF			
381950						CONF	CONF			
382050						CONF	CONF			
382069						CONF	CONF			
382256						CONF	CONF			
382274						CONF	CONF			
382443						CONF	CONF			
382537						CONF	CONF			
382649						CONF	CONF			
382658						CONF	CONF			
382742						CONF	CONF			
382854						CONF	CONF			
384018						CONF	CONF			
384278	1605175	268044	956045	515980	286	CONF	CONF	6605	16283	
384353						CONF	CONF			
384652						CONF	CONF			
384830						CONF	CONF			
385350						CONF	CONF			
385471						CONF	CONF			
385547						CONF	CONF			
385686						CONF	CONF			
386432						CONF	CONF			
386450						CONF	CONF			
386731						CONF	CONF			
386825						CONF	CONF			
386852						CONF	CONF			
387055						CONF	CONF			
387671	30376	2164				CONF	CONF			
388155						CONF	CONF			
388258						CONF	CONF			
388557						CONF	CONF			
388744						CONF	CONF			
388753						CONF	CONF			
388874						CONF	CONF			
388940						CONF	CONF			
389358						CONF	CONF			
389376						CONF	CONF			
389826						CONF	CONF			
390372						CONF	CONF			
390840						CONF	CONF			
391418						CONF	CONF			
391557						CONF	CONF			
391575						CONF	CONF			
391959	0	0	0	0	0	CONF	CONF	0	0	
391977						CONF	CONF			
392152						CONF	CONF			
392255						CONF	CONF			
392778						CONF	CONF			
393252						CONF	CONF			
393355	0	0	0	0	0	CONF	CONF	0	0	
393953						CONF	CONF			
394156						CONF	CONF			
394259						CONF	CONF			
395238	462222	202216	422093	0	801	CONF	CONF	329	11224	
396057						CONF	CONF			
396244						CONF	CONF			
396253						CONF	CONF			
396356						CONF	CONF			
396954						CONF	CONF			
397456	0	0	0	0	0	CONF	CONF	0	0	
397531						CONF	CONF			
397540	52219	10065	51057	0	0	CONF	CONF	0	931	
397559						CONF	CONF			
397755						CONF	CONF			
397858						CONF	CONF			
398051	0	0	0	0	0	CONF	CONF	0	0	
398248						CONF	CONF			
398668	0	0	0	0	0	CONF	CONF	0	0	
398837						CONF	CONF			
399357						CONF	CONF			
399517	13167	10528	22212	0	0	CONF	CONF	0	536	
399731						CONF	CONF			
399973						CONF	CONF			
400057						CONF	CONF			
400141						CONF	CONF			
400365	11666	1871				CONF	CONF			
400767						CONF	CONF			
401072						CONF	CONF			
401559						CONF	CONF			
401755						CONF	CONF			
401906						CONF	CONF			
401951						CONF	CONF			
402846						CONF	CONF			
402873						CONF	CONF			
403067						CONF	CONF			
403151	18953	2749	19259	0	0	CONF	CONF	0	229	
403179	28666	1971				CONF	CONF			
403254						CONF	CONF			
403656						CONF	CONF			
403870						CONF	CONF			
403946	44745	4933				CONF	CONF			
404653						CONF	CONF			
404943						CONF	CONF			
406022						CONF	CONF			
406059						CONF	CONF			
406666						CONF	CONF			
406974						CONF	CONF			
407168						CONF	CONF			
407506	15456	0				CONF	CONF			
407645	24485	1133				CONF	CONF			
407850						CONF	CONF			
408307	0	0	0	0	0	CONF	CONF	0	0	
408642	119502	42864				CONF	CONF			
408875						CONF	CONF			
409265						CONF	CONF			
410159						CONF	CONF			
410560						CONF	CONF			
410748						CONF	CONF			
410917						CONF	CONF			
410944						CONF	CONF			
411062						CONF	CONF			
411174						CONF	CONF			
411231						CONF	CONF			
411240						CONF	CONF			
411473	105481	32869	87580	0	0	CONF	CONF	0	2300	
411512						CONF	CONF			
411549						CONF	CONF			
411576	0	0	0	0	0	CONF	CONF	0	0	
411624	15807	1107	15094	0	0	CONF	CONF	0	8	
411651						CONF	CONF			
412153						CONF	CONF			
412452						CONF	CONF			
412555						CONF	CONF			
412667						CONF	CONF			
412751						CONF	CONF			
412845						CONF	CONF			
412872						CONF	CONF			
413141						CONF	CONF			
413208	681106	2694113	240645	413566	0	CONF	CONF	3520	3878	
413347						CONF	CONF			
413543						CONF	CONF			
413646						CONF	CONF			
413673						CONF	CONF			
413758						CONF	CONF			
414102						CONF	CONF			
414652						CONF	CONF			
414764						CONF	CONF			
414858						CONF	CONF			
415770						CONF	CONF			
416245	86612	17834	65952	0	73	CONF	CONF	779	2051	
416272						CONF	CONF			
416339						CONF	CONF			
416357						CONF	CONF			
416656						CONF	CONF			
416674						CONF	CONF			
417626						CONF	CONF			
417710						CONF	CONF			
418100						CONF	CONF			
418249	10006	1023				CONF	CONF			
418436						CONF	CONF			
418856						CONF	CONF			
419406	223978	39956	187589	0	396	CONF	CONF	0	5403	
419460						CONF	CONF			
419675						CONF	CONF			
419947						CONF	CONF			
420578						CONF	CONF			
420644	50720	0				CONF	CONF			
420653	0	0	0	0	0	CONF	CONF	0	0	
420877						CONF	CONF			
421445						CONF	CONF			
421539						CONF	CONF			
422059	0	0	0	0	0	CONF	CONF	0	0	
422116						CONF	CONF			
422433	0	0	0	0	0	CONF	CONF	0	0	
422657						CONF	CONF			
423159						CONF	CONF			
423449	11281	592				CONF	CONF			
423636						CONF	CONF			
423739						CONF	CONF			
424156						CONF	CONF			
424240						CONF	CONF			
424352						CONF	CONF			
424437	0	0	0	0	0	CONF	CONF	0	0	
424633						CONF	CONF			
425050						CONF	CONF			
425108	20018	639				CONF	CONF			
425818						CONF	CONF			
425845						CONF	CONF			
425911	20284	1323				CONF	CONF			
426057						CONF	CONF			
426141						CONF	CONF			
426534	52815	5951	42933	0	394	CONF	CONF	33	1963	
426758						CONF	CONF			
426945						CONF	CONF			
427241						CONF	CONF			
427353	52895	5893				CONF	CONF			
427858						CONF	CONF			
427960						CONF	CONF			
428060						CONF	CONF			
428462						CONF	CONF			
428547						CONF	CONF			
428855						CONF	CONF			
429021						CONF	CONF			
429487	39744	3674				CONF	CONF			
430036						CONF	CONF			
430054						CONF	CONF			
430344						CONF	CONF			
431172	0	0	0	0	0	CONF	CONF	0	0	
431323						CONF	CONF			
431350						CONF	CONF			
432058	0	0	0	0	0	CONF	CONF	0	0	
432432						CONF	CONF			
433505	18491	3245	18367	0	0	CONF	CONF	0	853	
433550						CONF	CONF			
433608	4165	1606	5581	0	0	CONF	CONF	0	117	
433859						CONF	CONF			
433943	353204	123				CONF	CONF			
434203	12327	1821	10971	0	0	CONF	CONF	0	0	
434539						CONF	CONF			
435059	6421	1034				CONF	CONF			
435077	0	0	0	0	0	CONF	CONF	0	0	
435255						CONF	CONF			
435666						CONF	CONF			
435750	67999	7784	54720	0	0	CONF	CONF	0	2084	
436159	1688323	697407	1550951	0	761	CONF	CONF	5489	35499	
436542						CONF	CONF			
436739						CONF	CONF			
436953	20460	1247				CONF	CONF			
437044						CONF	CONF			
437914	286474	105613	253116	0	0	CONF	CONF	0	3864	
438434						CONF	CONF			
439132	0	0	0	0	0	CONF	CONF	0	0	
439338	112162	8051	62163	52959	305	CONF	CONF	1002	4608	
439356	9833	1654				CONF	CONF			
439404	35765	1147	33657	0	0	CONF	CONF	0	1196	
439730						CONF	CONF			
440857						CONF	CONF			
440978						CONF	CONF			
441050						CONF	CONF			
441078						CONF	CONF			
441135						CONF	CONF			
441256	81602	10283	76575	0	189	CONF	CONF	0	1815	
441359						CONF	CONF			
441470						CONF	CONF			
441630						CONF	CONF			
442011						CONF	CONF			
442057						CONF	CONF			
442244						CONF	CONF			
442655						CONF	CONF			
443148	25431	2921				CONF	CONF			
443205						CONF	CONF			
443353						CONF	CONF			
443625						CONF	CONF			
443634						CONF	CONF			
444350						CONF	CONF			
444556						CONF	CONF			
444677						CONF	CONF			
445674						CONF	CONF			
445955						CONF	CONF			
446130						CONF	CONF			
446149						CONF	CONF			
446176						CONF	CONF			
446877						CONF	CONF			
447070						CONF	CONF			
447100						CONF	CONF			
447557	28885	1473				CONF	CONF			
448040						CONF	CONF			
448554						CONF	CONF			
449038						CONF	CONF			
449430						CONF	CONF			
449832	0	0	0	0	0	CONF	CONF	0	0	
449935						CONF	CONF			
450632						CONF	CONF			
450669						CONF	CONF			
450753	0	0	0	0	0	CONF	CONF	0	0	
450856	75641	13248	57289	0	0	CONF	CONF	10	3767	
450959	9768	755				CONF	CONF			
451068	34743	6668				CONF	CONF			
451246						CONF	CONF			
451273						CONF	CONF			
451965	49821000	20773000	20137000	14721000	44000	CONF	CONF	190000	462000	
452159						CONF	CONF			
452739						CONF	CONF			
452841						CONF	CONF			
453147						CONF	CONF			
453446	269629	56748				CONF	CONF			
453839						CONF	CONF			
454546	21023	1051				CONF	CONF			
454658						CONF	CONF			
454676						CONF	CONF			
454975						CONF	CONF			
455150						CONF	CONF			
455253	0	0	0	0	0	CONF	CONF	0	0	
455459						CONF	CONF			
455552						CONF	CONF			
455945						CONF	CONF			
455972	153722	23679	137819	0	0	CONF	CONF	0	5474	
