"IDRSSD"	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	
	SFP TPS ISS RE INV TR AFS AMRTZ COST	SFP TPS ISS RE INV TR AFS FV	SFP CORP & SIMILAR LN HTM AMRTZ COST	SFP CORP & SIMILAR LN HTM FV	SFP CORP & SIMILAR LN AFS AMRTZ COST	SFP CORP & SIMILAR LN AFS FV	SFP 1T4 RES MBS I OR G GSE HTM AMRTZ	SFP 1T4 RES MBS I OR G GSE HTM FV	SFP 1T4 RES MBS I OR G GSE AFS AMRTZ	SFP 1T4 RES MBS I OR G GSE AFS FV	SFP 1T4 MBS N I OR G GSE HTM AMRTZ	SFP 1T4 RES MBS N I OR G GSE HTM FV	SFP 1T4 MBS N I OR G GSE AFS AMRTZ	SFP 1T4 RES MBS N I OR G GSE AFS FV	SFP DVRS (MIXED) POOLS SFP HTM AMRTZ	SFP DVRS (MIXED) POOLS SFP HTM FV	SFP DVRS (MIXED) POOLS SFP AFS AMRTZ	SFP DVRS (MIXED) POOLS SFP AFS FV	SFP OTHR CLTRL REF ASSET HTM AMRTZ	SFP OTHR CLTRL REF ASSET HTM FV	SFP OTHR CLTRL REF ASSET AFS AMRTZ	SFP OTHR CLTRL REF ASSET AFS FV	US government agency obligations (ex	US government agency obligations (ex	US government agency obligations (ex	US government agency obligations (ex	Mortgage backed securities (MBS), Is	Mortgage backed securities (MBS), Is	Mortgage backed securities (MBS), Is	Mortgage backed securities (MBS), Is	Asset-backed securities and structur	Asset-backed securities and structur	Asset-backed securities and structur	Asset-backed securities and structur	MBS CMRL PT SCTY GUAR FNMA HTM AMTRZ	MBS CMRL PT SCTY GUAR FNMA HTM FV	MBS CMRL PT SCTY GUAR FNMA AFS AMTRZ	MBS CMRL PT SCTY GUAR FNMA AFS FV	MBS CMRL PT SCTY OTHR HTM AMTRZ	MBS CMRL PT SCTY OTHR HTM FV	MBS CMRL PT SCTY OTHR AFS AMTRZ	MBS CMRL PT SCTY OTHR AFS FV	MBS CMRL OTHR CMRL GUAR FNMA HTM AMT	MBS CMRL OTHR CMRL GUAR FNMA HTM FV	MBS CMRL OTHR CMRL GUAR FNMA AFS AMT	MBS CMRL OTHR CMRL GUAR FNMA AFS FV	MBS CMRL OTHR CMRL OTHR CMRL HTM AMT	MBS CMRL OTHR CMRL OTHR CMRL HTM FV	MBS CMRL OTHR CMRL OTHR CMRL AFS AMT	MBS CMRL OTHR CMRL OTHR CMRL AFS FV	
37																							0	0	2460	2439	0	0	6817	6822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
242																							0	0	5599	5540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279																							0	0	0	0	34665	35023	12730	12822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
354																							0	0	400	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
457																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
505																							0	0	0	0	0	0	25739	27025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1155																							0	0	4100	4145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1351																							40500	40055	4500	4446	52	54	1688	1745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1454																							0	0	98617	97520	0	0	172000	171838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669																							0	0	26014	26315	0	0	21321	21036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856																							0	0	222	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	136	0	0	0	0	
2161																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																							0	0	25906	26075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																							0	0	5112	5115	0	0	337	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																							0	0	8428	8408	0	0	9880	10045	0	0	138	138	0	0	6120	6118	0	0	0	0	0	0	4479	4480	0	0	0	0	
3458																							0	0	0	0	0	0	5492	5480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3720																							0	0	10845	10908	0	0	46440	46558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3971																							0	0	40994	39961	0	0	14182	14617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156																							0	0	7788	7797	0	0	8437	8572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4231																							0	0	500	500	0	0	19982	20126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5069																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5135																							0	0	45451	45365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5210																							0	0	216242	215063	8139	8452	112565	114122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	998	1067	0	0	0	0	
5461																							0	0	54032	54032	0	0	84996	85134	0	0	0	0	0	0	7871	7972	0	0	0	0	0	0	0	0	0	0	0	0	
5751																							0	0	4468	4436	0	0	1648	1672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1791	1771	0	0	0	0	
6039																							0	0	1500	1485					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6329																							0	0	8000	7979					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009																							0	0	25000	24991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																							0	0	0	0					0	0	0	0	0	0	652	665	0	0	0	0	0	0	0	0	0	0	0	0	
7072																							0	0	1999	2001	31451	31278	1133	1151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456																							0	0	2802	2811	0	0	2275	2288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634																							0	0	321	329	0	0	5410	5480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8033																							0	0	1500	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8462																							0	0	28724	28786	0	0	41335	42004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8631																							0	0	7599	7583	0	0	2989	2981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9357																							0	0	25190	25536	0	0	4663	4789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5793	5799	0	0	0	0	
9553																							0	0	183	185	0	0	22793	22942	0	0	0	0	0	0	86	86	0	0	0	0	0	0	0	0	0	0	0	0	
9807																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955																							0	0	10800	10634	0	0	752	748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10250																							0	0	5415	5560	0	0	98922	100096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10849																							0	0	10873	11101	0	0	19149	19554	0	0	42	36	0	0	10247	10841	0	0	0	0	0	0	0	0	0	0	0	0	
11145																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640																							0	0	16488	16053	0	0	14261	14020	0	0	0	0	0	0	18567	19024	0	0	0	0	0	0	0	0	0	0	0	0	
11837																							0	0	9035	9200	0	0	41803	42043	0	0	0	0	0	0	1600	1531	0	0	0	0	0	0	0	0	0	0	0	0	
12030																							0	0	6827	6855	0	0	0	0	0	0	0	0	302	312	4578	4639	0	0	0	0	0	0	0	0	0	0	0	0	
12142																							0	0	14180	14080	1	1	52679	52572	0	0	0	0	0	0	3948	3888	0	0	0	0	0	0	2375	2331	0	0	0	0	
12311																																																			
12647																							13173	13089	0	0	2914	2890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	230	0	0	0	0	0	0	
12656																							548	548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12946																							0	0	28841	28352	0	0	57798	58666	0	0	85	72	0	0	10445	10453	0	0	0	0	0	0	0	0	0	0	0	0	
13103																							0	0	9829	9885					0	0	25361	25547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																							0	0	0	0	0	0	2025	2039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																							0	0	1952	1937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14155																							0	0	250	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14650																							0	0	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14753																							0	0	445	444	183	194	717	729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14865																							0	0	12348	12351	0	0	1671	1691	0	0	0	0	0	0	3220	3178	0	0	0	0	0	0	1422	1430	0	0	0	0	
14977																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16551																							0	0	3639	3820	0	0	1021	1055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17110																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60677	59963	10000	10006					0	0	0	0	172288	171806	206187	208884	0	0	0	0	0	0	0	0	0	0	0	0	
17259																							0	0	499	491	0	0	5371	5483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17950																							0	0	12078	12472	0	0	128380	129766	0	0	0	0	0	0	28633	29673	0	0	0	0	0	0	1275	1312	0	0	0	0	
17978																							87195	87115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18050																							0	0	0	0	1148	1205	184567	185311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18827																							0	0	37394	37031	0	0	11389	11629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18836																							0	0	4533	4560	0	0	6573	6599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18854																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19356																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19936																							0	0	23990	23873	621	637	42937	43299	0	0	0	0	0	0	0	0	0	0	0	0	299	299	0	0	0	0	0	0	
19972																							0	0	0	0	69	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20053																							0	0	1001	1032	0	0	2307	2375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20633																							0	0	8100	8038	0	0	10907	10933	0	0	0	0	0	0	4293	4228	0	0	0	0	0	0	0	0	0	0	0	0	
20857																							0	0	7335	7334	0	0	3662	3854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21256																							0	0	3400	3381	0	0	19	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21359																							0	0	524	525	0	0	9566	9637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21658																							0	0	11899	11808					0	0	0	0	0	0	0	0	0	0	0	0	0	0	2915	2913	0	0	0	0	
22048																							0	0	5291	5280	0	0	17158	17213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22543																							0	0	9811	9821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22552																							0	0	0	0	0	0	3006	2974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22730																							0	0	1985	2000	0	0	42427	42586	0	0	0	0	0	0	8427	8737	0	0	0	0	0	0	4525	4565	0	0	0	0	
23456																							0	0	0	0	0	0	73531	73630	0	0	0	0	0	0	42	42	0	0	0	0	0	0	0	0	0	0	0	0	
23504																							0	0	82474	81035					0	0	0	0	0	0	72278	73581	0	0	0	0	0	0	304987	308821	0	0	0	0	
23643																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23755																							0	0	750	750	0	0	32465	32602	0	0	0	0	0	0	4119	4251	0	0	0	0	0	0	0	0	0	0	0	0	
24006																							36634	36855	21930	21816	83604	85548	17016	16935	0	0	0	0	33746	34699	3212	3332	0	0	0	0	49070	48989	0	0	0	0	0	0	
24378																							0	0	0	0	0	0	6446	6494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24453																							0	0	3662	3741	0	0	7169	7291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1491	1548	0	0	0	0	
24659																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24668																							0	0	33304	33192	0	0	5959	6072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24949																							0	0	8071	8112	0	0	10655	10807	0	0	0	0	0	0	2464	2658	0	0	0	0	0	0	12866	13059	0	0	0	0	
25357																							0	0	0	0	861	893	14966	15452	0	0	0	0	0	0	0	0	0	0	0	0	147	147	293	294	0	0	0	0	
25647																							0	0	1684	1678					0	0	0	0	0	0	537	539	0	0	0	0	0	0	692	690	0	0	0	0	
26457																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26765																							0	0	0	0	0	0	139534	140306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27070																							0	0	8350	8420	0	0	41735	42130	0	0	0	0	0	0	3209	3298	0	0	0	0	0	0	6360	6277	0	0	1483	1523	
27548																							0	0	19173	19182	0	0	24557	25197	0	0	1992	2001	0	0	6629	6819	0	0	0	0	0	0	6181	6086	0	0	49834	50169	
27614																							0	0	0	0	0	0	118507	119705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27847																							0	0	0	0	92	100	30933	31674	0	0	0	0	0	0	7878	7820	0	0	0	0	0	0	0	0	0	0	0	0	
28013																							0	0	2758	2753					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28152																							0	0	6298	6387					0	0	0	0	0	0	2883	2938	0	0	0	0	0	0	0	0	0	0	0	0	
28675																							0	0	5906	5974					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28732																							0	0	487	489	0	0	2896	2986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29476																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29636																							0	0	4969	4777	0	0	298299	292104	0	0	0	0	0	0	7054	6995	0	0	0	0	0	0	75793	74138	0	0	0	0	
29878																							0	0	40251	43307					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30052																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30502																							0	0	40510	40651	0	0	199185	200477	0	0	0	0	0	0	7728	8118	0	0	0	0	0	0	671	677	0	0	0	0	
30650																							0	0	0	0	0	0	9912	9982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30810																																																			
31134																							0	0	2000	1998					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31255																							0	0	454	458					0	0	0	0	0	0	982	1063	0	0	0	0	0	0	0	0	0	0	0	0	
31657																							0	0	0	0	86871	86934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31826																							0	0	9997	9916					0	0	0	0	0	0	121	121	0	0	0	0	0	0	0	0	0	0	0	0	
31835																							0	0	14767	14447	0	0	2565	2530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32234																							0	0	0	0	0	0	7053	7057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	17	0	0	539	515	
32766																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32971																							0	0	0	0	1	1	472	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1561	1581	0	0	0	0	
33147																							0	0	2005	2005	0	0	3937	4050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33259																							0	0	20598	20578	0	0	0	0	0	0	0	0	0	0	994	1070	0	0	0	0	0	0	0	0	0	0	0	0	
33268																							0	0	7532	7522	0	0	16753	17107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408	409	0	0	0	0	
33370																							0	0	0	0	238	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33839																							0	0	3902	3873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33857																							0	0	8484	8519					0	0	0	0	0	0	0	0	0	0	0	0	0	0	3290	3244	0	0	0	0	
34434																							0	0	6009	6129	0	0	11667	11837	0	0	0	0	0	0	993	1043	0	0	0	0	0	0	346	352	0	0	0	0	
34537																							0	0	7213	7650					0	0	209835	209692	72269	75786	139619	145696	0	0	0	0	12055	11995	4940	5412	0	0	20091	20784	
34555																							0	0	16467	16461					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34742																							0	0	16940	16843	0	0	15424	15742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1009	1035	0	0	0	0	
35057																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35301																																																			
35570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63989	62772	1975	2060					48986	82056	0	0	48105	51284	101295	101408	0	0	0	0	123563	125895	577881	581193	0	0	0	0	
35646																							0	0	5850	5817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35879																							0	0	39262	38527	0	0	166	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36456																							0	0	22295	22136	0	0	2597	2672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36933																							0	0	3961	4111	0	0	17810	17659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37051																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37341																							0	0	1492	1451	0	0	506	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37435																							24996	24568	12613	12643	7113	7165	121815	122552	0	0	0	0	0	0	29276	29818	0	0	0	0	0	0	39622	40438	0	0	0	0	
37640																							0	0	22496	22358					0	0	0	0	0	0	127663	127625	0	0	0	0	0	0	0	0	0	0	0	0	
37659																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37949																							0	0	6646	6645	0	0	37562	38038	0	0	7241	7237	0	0	0	0	0	0	0	0	0	0	1458	1499	0	0	0	0	
38740																							0	0	1265	1270	0	0	44195	44297	0	0	0	0	0	0	28173	28658	0	0	0	0	0	0	1511	1496	0	0	0	0	
39327																							0	0	22188	22210	0	0	38869	38984	0	0	0	0	0	0	16899	17141	0	0	0	0	0	0	750	748	0	0	0	0	
39756																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40033																							0	0	5157	5311	4	4	846	888	0	0	254	329	0	0	2124	2182	0	0	0	0	0	0	132	132	0	0	0	0	
40499																							0	0	29226	29899					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40855																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41553																							0	0	54861	53978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41629																							0	0	27481	27278	0	0	3020	3002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41825																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41955																							0	0	4444	4460	0	0	4789	4796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	197	0	0	0	0	
42037																							0	0	349	355	0	0	9276	9204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42354																							0	0	3046	3179	0	0	32114	32714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42372																							0	0	10342	10356	0	0	0	0	0	0	0	0	0	0	1255	1266	0	0	0	0	0	0	24453	24468	0	0	0	0	
42420																							21747	21295	1000	990					0	0	0	0	0	0	0	0	0	0	0	0	62211	62881	198455	202043	0	0	0	0	
42448																							0	0	24578	24607					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42457																							0	0	0	0	0	0	6842	6738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43052																							0	0	2197	2260	0	0	3201	3367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43351																							0	0	0	0	0	0	1028	1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43856																							0	0	500	511	0	0	1676	1737	0	0	0	0	0	0	1025	1030	0	0	0	0	0	0	0	0	0	0	0	0	
43959																							0	0	20169	19669	0	0	15871	16501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44040																							0	0	5547	5617	0	0	40941	41129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44433																							0	0	3012	2942					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44741																							0	0	38781	41099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44750																							0	0	35959	35579	0	0	665	670	0	0	0	0	0	0	251	263	0	0	0	0	0	0	0	0	0	0	0	0	
44929																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45038																							0	0	14310	14325					0	0	0	0	0	0	3687	3754	0	0	0	0	0	0	1382	1412	0	0	0	0	
45047																							0	0	5055	5018	0	0	11341	11408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45056																							0	0	2297	2278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45430																							0	0	0	0	0	0	30547	30997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45458																							0	0	1767	1801	0	0	21995	21986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1549	1564	0	0	0	0	
45551																							0	0	19650	19963	0	0	90076	89767	0	0	0	0	0	0	9409	9999	0	0	0	0	0	0	14269	14260	0	0	0	0	
45560																							0	0	12293	12268					0	0	0	0	0	0	0	0	0	0	0	0	0	0	10296	10317	0	0	0	0	
45775																							0	0	16984	16805	0	0	18373	18324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46053																							0	0	19110	19038	0	0	34107	34353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46941																							0	0	8439	8331	0	0	23113	23152	0	0	0	0	0	0	809	822	0	0	0	0	0	0	0	0	0	0	0	0	
47247																							0	0	904	954					0	0	0	0	0	0	0	0	0	0	0	0	0	0	896	893	0	0	0	0	
47256																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47452																							0	0	0	0	0	0	282	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47500																							0	0	2217	2432	0	0	29223	29118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48057																							0	0	11095	10982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48150																							0	0	600	605	0	0	2480	2505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48374																							0	0	49462	50070	0	0	15133	15156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5147	5150	0	0	0	0	
48440																							0	0	13477	13448	0	0	8978	9264	0	0	0	0	0	0	9073	9324	0	0	0	0	0	0	0	0	0	0	0	0	
49054																							0	0	21772	21788	0	0	888	905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49148																							0	0	0	0	0	0	40907	41148	0	0	0	0	0	0	916	940	0	0	0	0	0	0	0	0	0	0	0	0	
49241																							9503	9640	25077	25201	1072	1086	3255	3265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49652																							0	0	9554	9632	0	0	7004	7067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49858																							0	0	0	0	0	0	2227	2277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49951																							0	0	12000	11994	0	0	17321	17065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
50144																							0	0	0	0	41344	41717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
50461																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51253																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51356																							0	0	19998	19923					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51459																							0	0	34829	34866	0	0	68643	69078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51842																							0	0	6101	6061					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52719																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52951																							0	0	0	0	0	0	14013	14205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
53051																							0	0	0	0	33402	33710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
54058																							0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
54656																							0	0	109546	107191					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
