"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
33857	0	0					4752	0	106171					90284	0	0			0	47367	0	0										0		
34434	0	786					1031	8076	32706					0	13	13			7701	10514	0	0										0		
34537	0	199					32200	493467	1322777					0	0	0			0	34325	0	207783										6434		
34555	0	12074					4392	0	114375					2008	0	0			0	59232	0	0										0		
34742	0	0					2746	0	46800					0	0	0			0	13180	0	0										0		
35057	0	2030					860	0	10832					0	0	0			0	3686	0	0										122		
35301	2727000	12780000	319000	65000	103000	30000	433000	40801000	44220000	13850000	216786000	0	203740000	3465000	4520000	1674000	22000	0	0	1490000	3997000	658000	12143000	8250000	19274000	7963000	4834000	2963000	1379000	10679000	0	5000	0	
35570	0	0					199826	1155892	2544415					3657169	24037	24037			212706	0	0	449915										5138		
35646	0	603					1384	0	28854					0	0	0			0	21349	0	0										0		
35879	0	39935					1076	0	99649					17223	0	0			0	17554	0	0										0		
36456	0	511					287	0	37675					0	0	0			0	10748	0	0										0		
36933	0	0					114	0	40950					0	0	0			0	19180	0	0										0		
37051	0	0					173	0	1368					4000	0	0			0	868	0	0										9		
37341	0	0					492	0	5937					5000	0	0			0	3981	0	0										10		
37435	0	0					966	42748	354721					0	0	0			10139	34185	0	0										0		
37640	0	0					13048	0	1582765					78140	6229	6534			0	733897	0	71764										0		
37659	0	0					45	3867	117					0	0	0			3867	106	0	0										0		
37949	0	0					336	0	143900					2600	0	0			0	61176	0	17095										0		
38740	0	0					968	0	97982					9000	0	0			0	18632	0	0										0		
39327	3010	5475					355	3510	99346					0	0	0			500	14788	0	0										0		
39756	0	11423					720	0	119819					11862	0	0			0	71118	0	4575										0		
40033	0	968					309	4	20399					0	0	0			0	8438	0	0										0		
40499	0	0					8651	0	353848					87479	26370	26370			0	0	0	0										0		
40855	0	0					806	0	9731					9262	0	0			0	9731	0	0										0		
41553	0	0					343	21897	53978					0	0	0			21897	0	0	0										0		
41629	0	96					654	0	50053					2500	0	0			0	19677	0	0										0		
41825	0	0					338	0	86343					0	14	9			0	21800	0	0										0		
41955	0	490					203	0	14310					1542	0	0			0	3711	0	0										0		
42037	0	0					0	0	25719					0	0	0			0	15512	0	0										0		
42354	0	0					100	0	53431					0	0	0			0	17538	0	0										0		
42372	0	13550					213	0	80749					0	0	0			0	7987	0	0										0		
42420	0	0					11527	554225	1089693					12073	0	0			32925	8844	0	107372										0		
42448	0	0					6117	0	140721					72341	0	0			0	115681	0	0										0		
42457	0	0					691	8941	11853					1750	0	0			8941	0	0	0										0		
43052	0	0					1907	0	13799					7500	0	0			0	6641	0	0										0		
43351	0	0					817	0	6045					14261	0	0			0	3601	0	0										0		
43856	0	0					793	3241	8714					12	0	0			3241	5103	0	0										0		
43959	0	1000					235	0	117332					0	0	0			0	48890	0	0										0		
44040	0	0					1603	0	124195					0	0	0			0	57852	0	0										0		
44433	0	0					2317	0	62820					24000	0	0			0	10953	0	0										0		
44741	0	1035					1643	0	107294					0	0	0			0	63427	0	0										531		
44750	0	0					1001	0	40553					0	0	0			0	3961	0	0										0		
44929	0	38220					1237	0	48910					0	0	0			0	5140	0	0										0		
45038	0	0					305	585	76943					0	0	0			585	26179	0	962										0		
45047	0	10179					572	0	34368					0	0	0			0	6538	0	0										0		
45056	0	498					214	9489	8532					287	0	0			9489	0	0	0										0		
45430	0	0					664	16332	33955					0	0	0			16332	0	0	0										0		
45458	0	0					1749	0	64911					15896	0	0			0	33108	0	0										43		
45551	0	25278					3063	0	258647					0	0	0			0	96538	0	0										0		
45560	0	0					4715	52823	627402					70000	0	0			6538	69392	0	0										8642		
45775	0	0					409	0	37770					7000	0	0			0	2641	0	0										0		
46053	0	3071					2122	0	104049					0	0	0			0	44370	0	0										36		
46941	0	0					538	2376	46175					8296	0	0			1876	12491	0	0										0		
47247	0	0					3990	2227	40321					51900	456	349			1727	16267	0	0										0		
47256	0	0					160	0	0					4000	0	0			0	0	0	0										0		
47452	0	7872					36	0	8166					3632	0	0			0	0	0	0										0		
47500	0	0					952	0	46058					8000	0	0			0	14508	0	0										31224		
48057	0	9961					623	0	45330					0	0	0			0	24387	0	0										0		
48150	0	1702					276	0	6241					500	0	0			0	1429	0	0										9		
48374	0	8639					11936	0	105515					77903	0	0			0	21502	0	1069										257		
48440	0	0					547	300	55070					7450	0	0			300	22309	0	0										0		
49054	0	0					971	0	31119					13456	0	0			0	1914	0	0										0		
49148	0	0					263	0	60325					0	0	0			0	14129	0	0										0		
49241	0	0					10849	24419	101107					10109	0	0			10560	49340	0	0										0		
49652	0	0					719	0	57702					9195	0	0			0	40754	0	0										601		
49858	0	0					1051	0	5642					0	0	0			0	3365	0	0										0		
49951	0	0					312	0	29059					0	0	0			0	0	0	0										0		
50144	0	0					346	58102	0					0	0	0			12257	0	0	0										0		
50461	0	0					0	0	0					0	0	0			0	0	0	0										0		
51253	0	0					2667	0	1364					48756	0	0			0	1363	0	0										0		
51356	0	0					0	0	19923					0	0	0			0	0	0	0										0		
51459	0	9226					2494	0	177171					0	0	0			0	41758	0	0										45		
51842	0	0					204	0	45418					5000	0	0			0	29398	0	0										12		
52719	0	0					6402	0	0					0	0	0			0	0	0	0										0		
52951	0	0					660	0	48386					526	0	0			0	27414	0	0										0		
53051	0	0					5	36527	0					0	0	0			3125	0	0	0										0		
54058	0	0					2016	0	124601					5500	0	0			0	35057	0	0										0		
54656	0	35953					3577	0	1047322					0	0	0			0	820932	0	0										0		
54973	40065	45002					97371	375655	2509906					0	0	0			0	15427	0	129665										0		
55336	0	0					2293	0	72693					2430	0	0			0	31054	0	0										0		
55635	0	5003					279	0	11094					2769	0	0			0	0	0	0										0		
55653	0	0					451	0	27245					0	0	0			0	10812	0	7044										0		
55970	0	38505					695	0	55490					1000	0	0			0	0	0	0										0		
56258	0	0					8	0	130713					0	0	0			0	25205	0	0										0		
56351	0	0					8572	0	626910					0	0	0			0	437645	0	0										0		
56548	0	0					2668	0	70956					19000	0	0			0	0	0	0										44		
56717	0	0					4262	0	198403					74880	0	0			0	80728	0	0										0		
57040	0	9692					275	0	17508					0	0	0			0	5279	0	0										0		
57451	0	75871					737	0	413130					16600	0	0			0	129222	0	8309										892		
58225	0	14404					644	0	90266					0	0	0			0	28502	0	200										0		
58243	0	0					29893	367842	243396					5000	0	0			40106	58413	0	8842										0		
58355	0	0					176	0	0					1300	0	0			0	0	0	0										0		
58551	0	0					0	0	92335					0	0	0			0	50486	0	0										0		
58636	0	0					1504	0	124060					10000	0	0			0	45614	0	0										0		
58757	0	20884					1611	0	67582					12043	0	0			0	15393	0	0										54		
58971	46325	0					10060	2661839	402680					20063	0	0			3582	4787	0	235736										0		
59316	0	10112					4084	0	333636					36259	0	0			0	108285	0	83599										0		
59352	0	0					118	11967	171760					0	0	0			0	112899	0	0										0		
59370	0	0					261	638	14536					0	0	0			0	5311	0	0										22		
59754	0	203					271	0	3506					500	0	0			0	2127	0	0										0		
60143	0	3844000	0	0	0	0	549000	0	15837000	79000	87650000	0	79120000	515000	897000	202000	0	0	0	0	0	2000	0	4992000	0	7001000	0	0	0	0	0	44000	0	
60330	0	0					1660	0	138408					18150	0	0			0	26302	28000	0										0		
60545	0	4888					747	0	91247					8000	0	0			0	59112	0	0										0		
60554	0	0					230	0	5178					1130	0	0			0	4669	0	0										36		
60648	0	0					764	2925	100448					0	0	0			2925	39939	0	0										0		
61122	0	0					3658	65683	227086					70000	0	0			20223	9834	0	49406										0		
61355	0	92936					4343	3907	510254					0	0	0			3907	230760	0	19731										0		
61476	0	0					4386	0	45934					20648	0	0			0	11083	0	0										0		
61757	0	35863					1440	2537	41353					0	0	0			2430	2583	0	0										0		
61832	0	0					1204	0	207838					0	0	0			0	149016	0	0										0		
61953	0	3032					252	2547	43278					0	0	0			2361	21814	0	0										0		
62044	0	0					401	0	1776					55	0	0			0	0	0	0										0		
62110	101	0					126	101	0					0	0	0			0	0	0	0										12780		
62147	0	0					114	500	33014					4012	0	0			0	19738	0	0										0		
63050	0	2574					25	0	98736					0	0	0			0	54517	0	0										0		
63069	100	0	0	0	0	0	127656	5458279	12842427	0	84955426	0	78402993	650212	876617	70285	795011	1209774	569707	792	0	0	500708	37318	3592753	11172145	0	0	0	422398	0	54075	0	
63201	0	3193					333	2512	59679					0	0	0			2512	31756	0	0										0		
63573	0	0					2638	0	59013					19710	0	0			0	0	0	0										0		
63733	0	0					3717	0	326766					30238	0	0			0	118650	0	0										99		
63742	0	0					690	0	28320					10922	0	0			0	13605	0	0										0		
63751	0	1567					71	0	1770					1	0	0			0	0	0	0										22		
64150	0	1637					1003	10773	117194					1393	0	0			10773	58661	0	0										0		
64552	0	0					644	0	34481					0	0	0			0	1773	0	0										0		
64730	0	0					115	0	114384					0	0	0			0	963	0	0										0		
65205	0	0					1563	0	132259					0	0	0			0	2184	0	0										27849		
65513	0	0	0	0	0	0	375	71133	1163	0	305125	0	253182	20400			0	0	0	1163	0	0	0	0	0	0	37648	0	33485	0		0		
65559	0	18812					1	0	428132					0	0	0			0	132519	0	0										0		
65746	0	0					10308	0	108350					42326	0	0			0	12843	0	7186										0		
65858	0	0					597	0	637226					5022	0	0			0	127772	0	0										356		
66154	0	0					1380	0	23805					5420	0	0			0	14455	0	0										0		
66275	0	0					173	0	15547					0	0	0			0	7235	0	0										60		
66677	0	0					3766	0	9171					46312	0	0			0	0	0	0										0		
67142	0	0					2700	0	63224					21000	0	0			0	60696	0	0										0		
67151	0	5095					1644	5514	306943					29600	0	0			0	148768	0	0										0		
67209	0	0					1709	0	122414					40154	3034	3034			0	4584	0	2671										18071		
67254	0	0					0	0	108					0	0	0			0	0	0	0										0		
67656	0	0					1344	39714	205084					0	0	0			10909	81851	0	0										0		
67870	0	5167					497	0	26220					8575	0	0			0	0	0	0										0		
68671	0	0					453	0	0					7000	0	0			0	0	0	0										0		
68756	0	0					1620	13500	87785					0	0	0			0	17010	77184	0										0		
68831	0	0					385	108	54781					0	0	0			0	27566	0	0										0		
69333	0	0					4185	122258	269860					0	0	0			57890	112511	0	55000										0		
69678	0	18169					1469	1326	245662					0	0	0			1326	162463	0	25874										45		
70218	0	0					89	0	2006					0	0	0			0	0	0	0										0		
70414	0	0					2790	1012	231706					1529	0	0			1012	76809	0	0										0		
70638	0	0					1868	0	34690					2421	0	0			0	33168	0	0										0		
70955	0	0					0	0	0					0	0	0			0	0	0	0										0		
71073	0	0					1329	1250	10818					24116	0	0			0	0	0	0										0		
71457	0	20783					4076	276	156411					8764	0	0			276	49538	0	39157										0		
71859	0	0					130	0	2886					11655	0	0			0	1611	0	0										0		
72258	0	0					0	0	510835					0	0	0			0	132386	0	0										0		
72351	0	0					38	0	40505					0	0	0			0	17845	0	0										0		
72454	0	13604					192	19629	13604					0	0	0			19629	0	0	0										0		
72678	0	0					4104	0	227813					14250	0	0			0	87929	0	0										11		
73116	0	0					785	0	141003					10000	0	0			0	7899	0	0										0		
73152	0	0					261	0	75655					0	0	0			0	41488	0	0										0		
73554	0	0					1754	3608	34406					22500	0	0			3608	0	5108	0										0		
73956	0	0					167	305	27678					0	0	0			305	6483	0	0										0		
74056	0	0					309	0	37856					3392	0	0			0	577	0	0										0		
74140	0	132593					17259	0	448453					70000	0	0			0	130960	0	62274										0		
74403	0	0					1329	0	100664					7854	0	0			0	0	0	54864										0		
74449	3503	0					25	4003	0					0	0	0			0	0	0	0										0		
75259	0	0					1259	0	7805					20000	0	0			0	1805	0	0										0		
75446	0	503					4022	1000	242154					28233	0	0			0	167893	0	40										21		
75455	0	15137					0	0	16120					0	0	0			0	0	0	0										0		
75633																																		
75651	0	966					482	0	16721					0	0	0			0	5627	0	0										3858		
76153	0	0					373	3993	0					400	0	0			1046	0	0	0										0		
76443	0	0					1373	0	39292					726	0	0			0	9461	0	0										0		
76854	0	0					740	0	43178					15000	0	0			0	25642	0	0										0		
77150	0	968					166	0	10665					1791	0	0			0	0	0	0										0		
77253	0	0					1288	1457	129562					0	0	0			809	56253	0	0										0		
77422	0	0					757	0	28053					10500	0	0			0	642	0	0										0		
77851	0	0					17052	116656	823578					103	0	0			116656	54012	0	13754										0		
78157	0	0					100	5181	8557					0	0	0			718	1210	0	0										0		
78241	0	0					256	0	13125					0	0	0			0	6370	0	0										0		
78559	0	17035					308	0	26410					750	0	0			0	6436	0	0										21		
79042	0	0					322	0	99837					1912	0	0			0	27168	0	0										0		
79127	0	2018					270	0	23717					50	0	0			0	10026	0	0										0		
79145	0	0					1573	0	17174					16030	0	0			0	5352	0	0										0		
79257	0	0					335	0	275					5989	0	0			0	275	0	0										252		
79855	0	8666					311	706	13549					0	0	0			706	0	0	11										0		
80150	0	0					542	0	159214					78	0	0			0	65295	0	0										0		
80374	0	7257					1771	0	53664					0	0	0			0	22150	0	0										0		
80431	0	0					519	0	17708					0	0	0			0	3643	0	0										0		
81175	0	13457					2434	24	22111					11768	49	0			0	3435	0	0										0		
82033	0	0					721	0	60469					5000	0	0			0	10543	0	0										0		
82257	0	0					250	0	8481					3500	0	0			0	2789	0	0										0		
82350	0	0					195	0	20971					22	0	0			0	2052	0	0										0		
82659	0	10953					346	0	34050					1142	0	0			0	358	0	0										39		
83151	0	5410					475	0	7817					0	0	0			0	203	0	0										0		
83236	33250	12135					0	33250	12135					0	0	0			0	0	0	0										0		
83375	0	0					2463	0	321457					15	1214	0			0	243489	0	0										1602		
83638	0	0	0	23895	0	0	47675	93311	1170031	15545	7505582	0	6652394	808614			0	73657	0	0	0	0	50116	401828	43195	347146	0	308573	0	14932		23988	0	
83834	0	0					893	1000	31896					2638	0	0			0	17938	0	0										0		
83852	0	1943					50	0	23860					0	0	0			0	9941	0	0										0		
83955	0	0					172	145	17923					1996	0	0			145	5389	0	0										0		
84046	0	0					234	0	49629					6635	0	0			0	37220	0	0										0		
84541	0	4562					3358	135068	106374					2384	0	0			134568	0	0	2255										0		
84804	0	1483					119	0	33920					0	0	0			0	12634	0	0										0		
85052	0	0					881	0	176865					0	0	0			0	42889	0	0										0		
85472	0	0					52519	1148344	248929					107354	0	0			299343	0	0	141476										31132		
85931	0	0					1592	16444	54570					0	0	0			16444	25557	0	0										0		
86349	0	3454					699	0	84047					0	0	0			0	33682	0	0										0		
86675	0	0					511	0	197070					0	0	0			0	24665	0	0										0		
87047	0	742					487	0	69113					0	0	0			0	47103	0	0										0		
87159	0	0					316	3307	92832					0	0	0			3307	22630	0	0										0		
87234	0	0					1628	0	64021					15000	0	0			0	21109	0	14342										0		
87476	0	0					3145	0	12252					1000	0	0			0	0	0	0										0		
87579	0	9982					3512	36953	64517					31151	0	0			0	0	0	0										6861		
88231	0	0					1342	13445	7891					20000	0	0			11945	6903	0	0										0		
88259	0	4968					359	0	18633					3784	0	0			0	3401	0	0										0		
88352	0	0					0	0	30913					0	0	0			0	10648	0	0										0		
88455	0	0					1655	34749	217453					20829	0	0			34512	107216	0	0										0		
88950	0	0					569	0	3198					9000	0	0			0	436	0	0										0		
89032	0	10000					1007	6124	41639					0	0	0			5188	0	0	0										0		
89135	0	0					55	0	8557					0	0	0			0	3667	0	0										0		
89854	0	0					802	0	2298					6252	0	0			0	0	0	0										0		
89957	0	0					316	0	0					0	0	0			0	0	0	0										0		
90047	0	0					0	0	21893					0	0	0			0	18647	0	0										0		
90177	0	0					4752	15280	17939					66604	0	0			7520	0	0	0										20		
90328	0	0					2209	0	102895					10000	0	0			0	32380	0	0										54		
90337	0	9799					3096	0	52132					6400	0	0			0	11886	0	0										0		
90579	0	15583					658	876	211071					0	0	0			876	0	0	0										0		
91615	0	0					388	0	36985					2000	0	0			0	14275	0	0										0		
91754	0	22079					3842	0	606705					0	0	0			0	502591	0	0										0		
91950	0	0					265	0	20091					363	0	0			0	11922	0	0										0		
92144	0	10462					97	0	30026					0	0	0			0	6901	0	0										0		
92676	0	0					1058	83	114643					0	0	0			0	4853	0	9800										38		
92706	0	0					470	0	83695					0	0	0			0	24532	0	0										1032		
92902	0	0					42	8553	0					0	0	0			8553	0	0	0										0		
93244	0	973					2187	2200	79347					42812	0	0			0	35867	0	3391										0		
93543	0	0					2738	0	64497					35500	0	0			0	53488	0	0										1740		
93619																																		
94139	0	0					1816	0	102433					0	0	0			0	57609	0	5383										394		
94522	0	0					727	5000	55359					0	0	0			0	51850	0	0										1306		
94755	0	3020					623	0	81926					0	0	0			0	29888	0	0										0		
94858	0	0					329	0	67700					0	0	0			0	37784	0	0										0		
95051	0	0					5496	0	1472					120500	0	0			0	438	0	0										40		
95677	0	0					97	1002	55					0	0	0			0	0	0	0										0		
96553	725	0					160	5090	0					0	0	0			3098	0	0	0										0		
97055	0	0					2689	0	41879					45000	0	0			0	31877	0	0										122		
97279	0	0					303	0	12923					0	0	0			0	6735	0	0										0		
97457	0	0					859	0	9039					0	0	0			0	8969	0	0										0		
97804	0	0					1196	0	81561					9700	0	0			0	5637	0	0										0		
97943	0	33427					1613	0	210027					6000	0	0			0	108615	0	0										0		
98351	0	0					0	0	31732					13282	0	0			0	15911	0	0										0		
98463	0	35058					4134	0	462039					0	0	0			0	11769	0	50385										0		
98717	0	0					418	0	41049					1648	0	0			0	0	0	0										0		
99143	0	0					2340	1444	70671					636	0	0			1256	38421	0	0										0		
